snapshot_type,snapshot_time_utc,delivery_date,game_id,game_start_time_utc,player_id,player_name,team,opponent,is_home,stat,pmf_json,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_version,pmf_source,calibration_source,role_bucket,role_source,calibration_confidence,sportsbook,book,market_key,line,over_price_american,under_price_american,market_no_vig_over_prob,market_no_vig_under_prob,model_p_over,model_p_under,fair_over_odds_american,fair_under_odds_american,edge,edge_over,edge_under,market_snapshot_time_utc,market_coverage_status,finality_status,finality_blocker_codes,injury_freshness_status,availability_freshness_status,lineup_freshness_status,role_freshness_status,odds_freshness_status,outcomes_freshness_status,tov_status,pmf_valid,pmf_sum_error
near_tip,2026-05-04T23:17:25Z,2026-05-04,21707972,,161,De'Aaron Fox,SAS,MIN,True,pts,"{""0"": 0.011915490137178334, ""1"": 0.011014318614198458, ""2"": 0.009512366075898669, ""3"": 0.011214578952638431, ""4"": 0.010313407429658557, ""5"": 0.014619004706117955, ""6"": 0.01752277961349755, ""7"": 0.02092720536697707, ""8"": 0.024632021628116556, ""9"": 0.022629418243716833, ""10"": 0.02453189145889657, ""11"": 0.030039050765995796, ""12"": 0.028136577550816062, ""13"": 0.034044257534795244, ""14"": 0.03744868328827477, ""15"": 0.045158706318213684, ""16"": 0.04405727445679383, ""17"": 0.04806248122559328, ""18"": 0.04666065885651348, ""19"": 0.05106638630219285, ""20"": 0.05176729748673276, ""21"": 0.052067687994392715, ""22"": 0.05096625613297287, ""23"": 0.04525883648743367, ""24"": 0.0343446480424552, ""25"": 0.034044257534795244, ""26"": 0.031240612796635626, ""27"": 0.02673475518173626, ""28"": 0.021427856213077003, ""29"": 0.02102733553619706, ""30"": 0.01882447181335737, ""31"": 0.014118353860018024, ""32"": 0.01051366776809853, ""33"": 0.008811454891358768, ""34"": 0.008911585060578753, ""35"": 0.006608591168519075, ""36"": 0.00400520676879944, ""37"": 0.0045058576148993695, ""38"": 0.0026033843997196357, ""39"": 0.002703514568939622, ""41"": 0.00200260338439972, ""42"": 0.0012015620306398318, ""58"": 0.0014018223690798039, ""80"": 0.0014018223690798039}",18.43556623610694,19,21,0.011915490137178334,0.9880845098628219,0.9770701912486234,0.9675578251727247,0.9563432462200863,0.9460298387904277,0.9314108340843098,0.9138880544708122,0.8929608491038351,0.8683288274757186,0.8456994092320017,0.8211675177731053,0.7911284670071094,0.7629918894562934,0.7289476319214981,0.6914989486332234,0.6463402423150095,0.6022829678582158,0.5542204866326225,0.507559827776109,0.45649344147391613,c564a05#phase10c,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,projected_minutes,high,betmgm,betmgm,player_pts_over_under,17.5,-111.0,-120.0,0.49095295536791317,0.5090470446320868,0.5542204866326225,0.44577951336737753,-124.0,124.0,0.0632675312647093,0.0632675312647093,-0.0632675312647093,2026-05-04T23:17:11.030770Z,full,provisional,"lineup_unconfirmed,missing_stats:tov",fresh,,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,2.220446049250313e-16
near_tip,2026-05-04T23:17:25Z,2026-05-04,21707972,,161,De'Aaron Fox,SAS,MIN,True,pts,"{""0"": 0.011915490137178334, ""1"": 0.011014318614198458, ""2"": 0.009512366075898669, ""3"": 0.011214578952638431, ""4"": 0.010313407429658557, ""5"": 0.014619004706117955, ""6"": 0.01752277961349755, ""7"": 0.02092720536697707, ""8"": 0.024632021628116556, ""9"": 0.022629418243716833, ""10"": 0.02453189145889657, ""11"": 0.030039050765995796, ""12"": 0.028136577550816062, ""13"": 0.034044257534795244, ""14"": 0.03744868328827477, ""15"": 0.045158706318213684, ""16"": 0.04405727445679383, ""17"": 0.04806248122559328, ""18"": 0.04666065885651348, ""19"": 0.05106638630219285, ""20"": 0.05176729748673276, ""21"": 0.052067687994392715, ""22"": 0.05096625613297287, ""23"": 0.04525883648743367, ""24"": 0.0343446480424552, ""25"": 0.034044257534795244, ""26"": 0.031240612796635626, ""27"": 0.02673475518173626, ""28"": 0.021427856213077003, ""29"": 0.02102733553619706, ""30"": 0.01882447181335737, ""31"": 0.014118353860018024, ""32"": 0.01051366776809853, ""33"": 0.008811454891358768, ""34"": 0.008911585060578753, ""35"": 0.006608591168519075, ""36"": 0.00400520676879944, ""37"": 0.0045058576148993695, ""38"": 0.0026033843997196357, ""39"": 0.002703514568939622, ""41"": 0.00200260338439972, ""42"": 0.0012015620306398318, ""58"": 0.0014018223690798039, ""80"": 0.0014018223690798039}",18.43556623610694,19,21,0.011915490137178334,0.9880845098628219,0.9770701912486234,0.9675578251727247,0.9563432462200863,0.9460298387904277,0.9314108340843098,0.9138880544708122,0.8929608491038351,0.8683288274757186,0.8456994092320017,0.8211675177731053,0.7911284670071094,0.7629918894562934,0.7289476319214981,0.6914989486332234,0.6463402423150095,0.6022829678582158,0.5542204866326225,0.507559827776109,0.45649344147391613,c564a05#phase10c,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,projected_minutes,high,betonlineag,betonlineag,player_pts_over_under,17.5,-111.0,-116.0,0.4948402542722694,0.5051597457277306,0.5542204866326225,0.44577951336737753,-124.0,124.0,0.05938023236035306,0.05938023236035306,-0.05938023236035306,2026-05-04T23:17:11.030770Z,full,provisional,"lineup_unconfirmed,missing_stats:tov",fresh,,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,2.220446049250313e-16
near_tip,2026-05-04T23:17:25Z,2026-05-04,21707972,,161,De'Aaron Fox,SAS,MIN,True,pts,"{""0"": 0.011915490137178334, ""1"": 0.011014318614198458, ""2"": 0.009512366075898669, ""3"": 0.011214578952638431, ""4"": 0.010313407429658557, ""5"": 0.014619004706117955, ""6"": 0.01752277961349755, ""7"": 0.02092720536697707, ""8"": 0.024632021628116556, ""9"": 0.022629418243716833, ""10"": 0.02453189145889657, ""11"": 0.030039050765995796, ""12"": 0.028136577550816062, ""13"": 0.034044257534795244, ""14"": 0.03744868328827477, ""15"": 0.045158706318213684, ""16"": 0.04405727445679383, ""17"": 0.04806248122559328, ""18"": 0.04666065885651348, ""19"": 0.05106638630219285, ""20"": 0.05176729748673276, ""21"": 0.052067687994392715, ""22"": 0.05096625613297287, ""23"": 0.04525883648743367, ""24"": 0.0343446480424552, ""25"": 0.034044257534795244, ""26"": 0.031240612796635626, ""27"": 0.02673475518173626, ""28"": 0.021427856213077003, ""29"": 0.02102733553619706, ""30"": 0.01882447181335737, ""31"": 0.014118353860018024, ""32"": 0.01051366776809853, ""33"": 0.008811454891358768, ""34"": 0.008911585060578753, ""35"": 0.006608591168519075, ""36"": 0.00400520676879944, ""37"": 0.0045058576148993695, ""38"": 0.0026033843997196357, ""39"": 0.002703514568939622, ""41"": 0.00200260338439972, ""42"": 0.0012015620306398318, ""58"": 0.0014018223690798039, ""80"": 0.0014018223690798039}",18.43556623610694,19,21,0.011915490137178334,0.9880845098628219,0.9770701912486234,0.9675578251727247,0.9563432462200863,0.9460298387904277,0.9314108340843098,0.9138880544708122,0.8929608491038351,0.8683288274757186,0.8456994092320017,0.8211675177731053,0.7911284670071094,0.7629918894562934,0.7289476319214981,0.6914989486332234,0.6463402423150095,0.6022829678582158,0.5542204866326225,0.507559827776109,0.45649344147391613,c564a05#phase10c,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,projected_minutes,high,betrivers,betrivers,player_pts_over_under,17.5,-130.0,-105.0,0.5246062992125985,0.4753937007874015,0.5542204866326225,0.44577951336737753,-124.0,124.0,0.029614187420023974,0.029614187420023974,-0.029614187420023974,2026-05-04T23:17:11.030770Z,full,provisional,"lineup_unconfirmed,missing_stats:tov",fresh,,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,2.220446049250313e-16
near_tip,2026-05-04T23:17:25Z,2026-05-04,21707972,,161,De'Aaron Fox,SAS,MIN,True,pts,"{""0"": 0.011915490137178334, ""1"": 0.011014318614198458, ""2"": 0.009512366075898669, ""3"": 0.011214578952638431, ""4"": 0.010313407429658557, ""5"": 0.014619004706117955, ""6"": 0.01752277961349755, ""7"": 0.02092720536697707, ""8"": 0.024632021628116556, ""9"": 0.022629418243716833, ""10"": 0.02453189145889657, ""11"": 0.030039050765995796, ""12"": 0.028136577550816062, ""13"": 0.034044257534795244, ""14"": 0.03744868328827477, ""15"": 0.045158706318213684, ""16"": 0.04405727445679383, ""17"": 0.04806248122559328, ""18"": 0.04666065885651348, ""19"": 0.05106638630219285, ""20"": 0.05176729748673276, ""21"": 0.052067687994392715, ""22"": 0.05096625613297287, ""23"": 0.04525883648743367, ""24"": 0.0343446480424552, ""25"": 0.034044257534795244, ""26"": 0.031240612796635626, ""27"": 0.02673475518173626, ""28"": 0.021427856213077003, ""29"": 0.02102733553619706, ""30"": 0.01882447181335737, ""31"": 0.014118353860018024, ""32"": 0.01051366776809853, ""33"": 0.008811454891358768, ""34"": 0.008911585060578753, ""35"": 0.006608591168519075, ""36"": 0.00400520676879944, ""37"": 0.0045058576148993695, ""38"": 0.0026033843997196357, ""39"": 0.002703514568939622, ""41"": 0.00200260338439972, ""42"": 0.0012015620306398318, ""58"": 0.0014018223690798039, ""80"": 0.0014018223690798039}",18.43556623610694,19,21,0.011915490137178334,0.9880845098628219,0.9770701912486234,0.9675578251727247,0.9563432462200863,0.9460298387904277,0.9314108340843098,0.9138880544708122,0.8929608491038351,0.8683288274757186,0.8456994092320017,0.8211675177731053,0.7911284670071094,0.7629918894562934,0.7289476319214981,0.6914989486332234,0.6463402423150095,0.6022829678582158,0.5542204866326225,0.507559827776109,0.45649344147391613,c564a05#phase10c,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,projected_minutes,high,betrivers,betrivers,player_pts_over_under,18.5,-103.0,-134.0,0.4697879307656324,0.5302120692343676,0.507559827776109,0.492440172223891,-103.0,103.0,0.03777189701047656,0.03777189701047656,-0.03777189701047656,2026-05-04T23:17:11.030770Z,full,provisional,"lineup_unconfirmed,missing_stats:tov",fresh,,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,2.220446049250313e-16
near_tip,2026-05-04T23:17:25Z,2026-05-04,21707972,,161,De'Aaron Fox,SAS,MIN,True,pts,"{""0"": 0.011915490137178334, ""1"": 0.011014318614198458, ""2"": 0.009512366075898669, ""3"": 0.011214578952638431, ""4"": 0.010313407429658557, ""5"": 0.014619004706117955, ""6"": 0.01752277961349755, ""7"": 0.02092720536697707, ""8"": 0.024632021628116556, ""9"": 0.022629418243716833, ""10"": 0.02453189145889657, ""11"": 0.030039050765995796, ""12"": 0.028136577550816062, ""13"": 0.034044257534795244, ""14"": 0.03744868328827477, ""15"": 0.045158706318213684, ""16"": 0.04405727445679383, ""17"": 0.04806248122559328, ""18"": 0.04666065885651348, ""19"": 0.05106638630219285, ""20"": 0.05176729748673276, ""21"": 0.052067687994392715, ""22"": 0.05096625613297287, ""23"": 0.04525883648743367, ""24"": 0.0343446480424552, ""25"": 0.034044257534795244, ""26"": 0.031240612796635626, ""27"": 0.02673475518173626, ""28"": 0.021427856213077003, ""29"": 0.02102733553619706, ""30"": 0.01882447181335737, ""31"": 0.014118353860018024, ""32"": 0.01051366776809853, ""33"": 0.008811454891358768, ""34"": 0.008911585060578753, ""35"": 0.006608591168519075, ""36"": 0.00400520676879944, ""37"": 0.0045058576148993695, ""38"": 0.0026033843997196357, ""39"": 0.002703514568939622, ""41"": 0.00200260338439972, ""42"": 0.0012015620306398318, ""58"": 0.0014018223690798039, ""80"": 0.0014018223690798039}",18.43556623610694,19,21,0.011915490137178334,0.9880845098628219,0.9770701912486234,0.9675578251727247,0.9563432462200863,0.9460298387904277,0.9314108340843098,0.9138880544708122,0.8929608491038351,0.8683288274757186,0.8456994092320017,0.8211675177731053,0.7911284670071094,0.7629918894562934,0.7289476319214981,0.6914989486332234,0.6463402423150095,0.6022829678582158,0.5542204866326225,0.507559827776109,0.45649344147391613,c564a05#phase10c,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,projected_minutes,high,bovada,bovada,player_pts_over_under,14.5,-250.0,185.0,0.6705882352941177,0.3294117647058823,0.6914989486332233,0.30850105136677675,-224.0,224.0,0.020910713339105547,0.020910713339105547,-0.020910713339105547,2026-05-04T23:17:11.030770Z,full,provisional,"lineup_unconfirmed,missing_stats:tov",fresh,,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,2.220446049250313e-16
near_tip,2026-05-04T23:17:25Z,2026-05-04,21707972,,161,De'Aaron Fox,SAS,MIN,True,pts,"{""0"": 0.011915490137178334, ""1"": 0.011014318614198458, ""2"": 0.009512366075898669, ""3"": 0.011214578952638431, ""4"": 0.010313407429658557, ""5"": 0.014619004706117955, ""6"": 0.01752277961349755, ""7"": 0.02092720536697707, ""8"": 0.024632021628116556, ""9"": 0.022629418243716833, ""10"": 0.02453189145889657, ""11"": 0.030039050765995796, ""12"": 0.028136577550816062, ""13"": 0.034044257534795244, ""14"": 0.03744868328827477, ""15"": 0.045158706318213684, ""16"": 0.04405727445679383, ""17"": 0.04806248122559328, ""18"": 0.04666065885651348, ""19"": 0.05106638630219285, ""20"": 0.05176729748673276, ""21"": 0.052067687994392715, ""22"": 0.05096625613297287, ""23"": 0.04525883648743367, ""24"": 0.0343446480424552, ""25"": 0.034044257534795244, ""26"": 0.031240612796635626, ""27"": 0.02673475518173626, ""28"": 0.021427856213077003, ""29"": 0.02102733553619706, ""30"": 0.01882447181335737, ""31"": 0.014118353860018024, ""32"": 0.01051366776809853, ""33"": 0.008811454891358768, ""34"": 0.008911585060578753, ""35"": 0.006608591168519075, ""36"": 0.00400520676879944, ""37"": 0.0045058576148993695, ""38"": 0.0026033843997196357, ""39"": 0.002703514568939622, ""41"": 0.00200260338439972, ""42"": 0.0012015620306398318, ""58"": 0.0014018223690798039, ""80"": 0.0014018223690798039}",18.43556623610694,19,21,0.011915490137178334,0.9880845098628219,0.9770701912486234,0.9675578251727247,0.9563432462200863,0.9460298387904277,0.9314108340843098,0.9138880544708122,0.8929608491038351,0.8683288274757186,0.8456994092320017,0.8211675177731053,0.7911284670071094,0.7629918894562934,0.7289476319214981,0.6914989486332234,0.6463402423150095,0.6022829678582158,0.5542204866326225,0.507559827776109,0.45649344147391613,c564a05#phase10c,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,projected_minutes,high,bovada,bovada,player_pts_over_under,15.5,-190.0,145.0,0.6161482461945731,0.3838517538054269,0.6463402423150095,0.3536597576849905,-183.0,183.0,0.030191996120436437,0.030191996120436437,-0.030191996120436437,2026-05-04T23:17:11.030770Z,full,provisional,"lineup_unconfirmed,missing_stats:tov",fresh,,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,2.220446049250313e-16
near_tip,2026-05-04T23:17:25Z,2026-05-04,21707972,,161,De'Aaron Fox,SAS,MIN,True,pts,"{""0"": 0.011915490137178334, ""1"": 0.011014318614198458, ""2"": 0.009512366075898669, ""3"": 0.011214578952638431, ""4"": 0.010313407429658557, ""5"": 0.014619004706117955, ""6"": 0.01752277961349755, ""7"": 0.02092720536697707, ""8"": 0.024632021628116556, ""9"": 0.022629418243716833, ""10"": 0.02453189145889657, ""11"": 0.030039050765995796, ""12"": 0.028136577550816062, ""13"": 0.034044257534795244, ""14"": 0.03744868328827477, ""15"": 0.045158706318213684, ""16"": 0.04405727445679383, ""17"": 0.04806248122559328, ""18"": 0.04666065885651348, ""19"": 0.05106638630219285, ""20"": 0.05176729748673276, ""21"": 0.052067687994392715, ""22"": 0.05096625613297287, ""23"": 0.04525883648743367, ""24"": 0.0343446480424552, ""25"": 0.034044257534795244, ""26"": 0.031240612796635626, ""27"": 0.02673475518173626, ""28"": 0.021427856213077003, ""29"": 0.02102733553619706, ""30"": 0.01882447181335737, ""31"": 0.014118353860018024, ""32"": 0.01051366776809853, ""33"": 0.008811454891358768, ""34"": 0.008911585060578753, ""35"": 0.006608591168519075, ""36"": 0.00400520676879944, ""37"": 0.0045058576148993695, ""38"": 0.0026033843997196357, ""39"": 0.002703514568939622, ""41"": 0.00200260338439972, ""42"": 0.0012015620306398318, ""58"": 0.0014018223690798039, ""80"": 0.0014018223690798039}",18.43556623610694,19,21,0.011915490137178334,0.9880845098628219,0.9770701912486234,0.9675578251727247,0.9563432462200863,0.9460298387904277,0.9314108340843098,0.9138880544708122,0.8929608491038351,0.8683288274757186,0.8456994092320017,0.8211675177731053,0.7911284670071094,0.7629918894562934,0.7289476319214981,0.6914989486332234,0.6463402423150095,0.6022829678582158,0.5542204866326225,0.507559827776109,0.45649344147391613,c564a05#phase10c,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,projected_minutes,high,bovada,bovada,player_pts_over_under,16.5,-150.0,115.0,0.5633187772925764,0.4366812227074236,0.6022829678582158,0.3977170321417842,-151.0,151.0,0.03896419056563938,0.03896419056563938,-0.03896419056563938,2026-05-04T23:17:11.030770Z,full,provisional,"lineup_unconfirmed,missing_stats:tov",fresh,,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,2.220446049250313e-16
near_tip,2026-05-04T23:17:25Z,2026-05-04,21707972,,161,De'Aaron Fox,SAS,MIN,True,pts,"{""0"": 0.011915490137178334, ""1"": 0.011014318614198458, ""2"": 0.009512366075898669, ""3"": 0.011214578952638431, ""4"": 0.010313407429658557, ""5"": 0.014619004706117955, ""6"": 0.01752277961349755, ""7"": 0.02092720536697707, ""8"": 0.024632021628116556, ""9"": 0.022629418243716833, ""10"": 0.02453189145889657, ""11"": 0.030039050765995796, ""12"": 0.028136577550816062, ""13"": 0.034044257534795244, ""14"": 0.03744868328827477, ""15"": 0.045158706318213684, ""16"": 0.04405727445679383, ""17"": 0.04806248122559328, ""18"": 0.04666065885651348, ""19"": 0.05106638630219285, ""20"": 0.05176729748673276, ""21"": 0.052067687994392715, ""22"": 0.05096625613297287, ""23"": 0.04525883648743367, ""24"": 0.0343446480424552, ""25"": 0.034044257534795244, ""26"": 0.031240612796635626, ""27"": 0.02673475518173626, ""28"": 0.021427856213077003, ""29"": 0.02102733553619706, ""30"": 0.01882447181335737, ""31"": 0.014118353860018024, ""32"": 0.01051366776809853, ""33"": 0.008811454891358768, ""34"": 0.008911585060578753, ""35"": 0.006608591168519075, ""36"": 0.00400520676879944, ""37"": 0.0045058576148993695, ""38"": 0.0026033843997196357, ""39"": 0.002703514568939622, ""41"": 0.00200260338439972, ""42"": 0.0012015620306398318, ""58"": 0.0014018223690798039, ""80"": 0.0014018223690798039}",18.43556623610694,19,21,0.011915490137178334,0.9880845098628219,0.9770701912486234,0.9675578251727247,0.9563432462200863,0.9460298387904277,0.9314108340843098,0.9138880544708122,0.8929608491038351,0.8683288274757186,0.8456994092320017,0.8211675177731053,0.7911284670071094,0.7629918894562934,0.7289476319214981,0.6914989486332234,0.6463402423150095,0.6022829678582158,0.5542204866326225,0.507559827776109,0.45649344147391613,c564a05#phase10c,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,projected_minutes,high,bovada,bovada,player_pts_over_under,17.5,-115.0,-115.0,0.5,0.5,0.5542204866326225,0.44577951336737753,-124.0,124.0,0.05422048663262247,0.05422048663262247,-0.05422048663262247,2026-05-04T23:17:11.030770Z,full,provisional,"lineup_unconfirmed,missing_stats:tov",fresh,,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,2.220446049250313e-16
near_tip,2026-05-04T23:17:25Z,2026-05-04,21707972,,161,De'Aaron Fox,SAS,MIN,True,pts,"{""0"": 0.011915490137178334, ""1"": 0.011014318614198458, ""2"": 0.009512366075898669, ""3"": 0.011214578952638431, ""4"": 0.010313407429658557, ""5"": 0.014619004706117955, ""6"": 0.01752277961349755, ""7"": 0.02092720536697707, ""8"": 0.024632021628116556, ""9"": 0.022629418243716833, ""10"": 0.02453189145889657, ""11"": 0.030039050765995796, ""12"": 0.028136577550816062, ""13"": 0.034044257534795244, ""14"": 0.03744868328827477, ""15"": 0.045158706318213684, ""16"": 0.04405727445679383, ""17"": 0.04806248122559328, ""18"": 0.04666065885651348, ""19"": 0.05106638630219285, ""20"": 0.05176729748673276, ""21"": 0.052067687994392715, ""22"": 0.05096625613297287, ""23"": 0.04525883648743367, ""24"": 0.0343446480424552, ""25"": 0.034044257534795244, ""26"": 0.031240612796635626, ""27"": 0.02673475518173626, ""28"": 0.021427856213077003, ""29"": 0.02102733553619706, ""30"": 0.01882447181335737, ""31"": 0.014118353860018024, ""32"": 0.01051366776809853, ""33"": 0.008811454891358768, ""34"": 0.008911585060578753, ""35"": 0.006608591168519075, ""36"": 0.00400520676879944, ""37"": 0.0045058576148993695, ""38"": 0.0026033843997196357, ""39"": 0.002703514568939622, ""41"": 0.00200260338439972, ""42"": 0.0012015620306398318, ""58"": 0.0014018223690798039, ""80"": 0.0014018223690798039}",18.43556623610694,19,21,0.011915490137178334,0.9880845098628219,0.9770701912486234,0.9675578251727247,0.9563432462200863,0.9460298387904277,0.9314108340843098,0.9138880544708122,0.8929608491038351,0.8683288274757186,0.8456994092320017,0.8211675177731053,0.7911284670071094,0.7629918894562934,0.7289476319214981,0.6914989486332234,0.6463402423150095,0.6022829678582158,0.5542204866326225,0.507559827776109,0.45649344147391613,c564a05#phase10c,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,projected_minutes,high,bovada,bovada,player_pts_over_under,18.5,110.0,-145.0,0.4458598726114649,0.5541401273885351,0.507559827776109,0.492440172223891,-103.0,103.0,0.06169995516464405,0.06169995516464405,-0.06169995516464405,2026-05-04T23:17:11.030770Z,full,provisional,"lineup_unconfirmed,missing_stats:tov",fresh,,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,2.220446049250313e-16
near_tip,2026-05-04T23:17:25Z,2026-05-04,21707972,,161,De'Aaron Fox,SAS,MIN,True,pts,"{""0"": 0.011915490137178334, ""1"": 0.011014318614198458, ""2"": 0.009512366075898669, ""3"": 0.011214578952638431, ""4"": 0.010313407429658557, ""5"": 0.014619004706117955, ""6"": 0.01752277961349755, ""7"": 0.02092720536697707, ""8"": 0.024632021628116556, ""9"": 0.022629418243716833, ""10"": 0.02453189145889657, ""11"": 0.030039050765995796, ""12"": 0.028136577550816062, ""13"": 0.034044257534795244, ""14"": 0.03744868328827477, ""15"": 0.045158706318213684, ""16"": 0.04405727445679383, ""17"": 0.04806248122559328, ""18"": 0.04666065885651348, ""19"": 0.05106638630219285, ""20"": 0.05176729748673276, ""21"": 0.052067687994392715, ""22"": 0.05096625613297287, ""23"": 0.04525883648743367, ""24"": 0.0343446480424552, ""25"": 0.034044257534795244, ""26"": 0.031240612796635626, ""27"": 0.02673475518173626, ""28"": 0.021427856213077003, ""29"": 0.02102733553619706, ""30"": 0.01882447181335737, ""31"": 0.014118353860018024, ""32"": 0.01051366776809853, ""33"": 0.008811454891358768, ""34"": 0.008911585060578753, ""35"": 0.006608591168519075, ""36"": 0.00400520676879944, ""37"": 0.0045058576148993695, ""38"": 0.0026033843997196357, ""39"": 0.002703514568939622, ""41"": 0.00200260338439972, ""42"": 0.0012015620306398318, ""58"": 0.0014018223690798039, ""80"": 0.0014018223690798039}",18.43556623610694,19,21,0.011915490137178334,0.9880845098628219,0.9770701912486234,0.9675578251727247,0.9563432462200863,0.9460298387904277,0.9314108340843098,0.9138880544708122,0.8929608491038351,0.8683288274757186,0.8456994092320017,0.8211675177731053,0.7911284670071094,0.7629918894562934,0.7289476319214981,0.6914989486332234,0.6463402423150095,0.6022829678582158,0.5542204866326225,0.507559827776109,0.45649344147391613,c564a05#phase10c,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,projected_minutes,high,bovada,bovada,player_pts_over_under,19.5,135.0,-180.0,0.3982930298719772,0.6017069701280229,0.45649344147391613,0.5435065585260839,119.0,-119.0,0.05820041160193895,0.05820041160193895,-0.05820041160193895,2026-05-04T23:17:11.030770Z,full,provisional,"lineup_unconfirmed,missing_stats:tov",fresh,,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,2.220446049250313e-16
