stat,n,nll_mean,rps_mean,mean_error,abs_mean_error,outcome_prob_assigned_mean
ast,2,2.2750322864994015,0.06288048810658516,-1.9681740621525412,1.9681740621525412,0.1038766328090245
fg3m,7,1.979423028250258,0.04400251958487315,-0.5738121282227958,1.0561563254996662,0.16938187411373953
pts,3,1.641177606433507,0.10023690389501975,-8.141855321444778,8.68367204813545,0.015539549152994521
reb,6,3.095947832927898,0.12617937093477305,-2.91348070736756,3.4833215003985,0.06746524126405447
