player_id,stat,line,book,model_p_over_morning,market_no_vig_over_prob_morning,edge_morning,model_p_over_close,market_no_vig_over_prob_close,edge_close,clv_close_minus_morning_p,clv_book_close_minus_morning_p,model_edge_movement
70,pts,31.5,betmgm,0.20860860860860864,0.4796954314720812,-0.2710868228634726,0.20860860860860864,0.4796954314720812,-0.2710868228634726,-0.2710868228634726,0.0,0.0
70,pts,30.5,betonlineag,0.23933933933933937,0.5082034454470877,-0.26886410610774836,0.23933933933933937,0.4969046636401156,-0.2575653243007762,-0.26886410610774836,-0.011298781806972136,0.011298781806972136
70,pts,29.5,betrivers,0.27307307307307305,0.5401900804186387,-0.26711700734556565,0.27307307307307305,0.5479742549946055,-0.27490118192153246,-0.26711700734556565,0.007784174575966807,-0.007784174575966807
70,pts,30.5,betrivers,0.23933933933933937,0.4940898345153664,-0.25475049517602705,0.23933933933933937,0.5019956096587507,-0.2626562703194113,-0.25475049517602705,0.007905775143384253,-0.007905775143384253
70,pts,31.5,betrivers,0.20860860860860864,0.44617156016119747,-0.23756295155258883,0.20860860860860864,0.45588680387409203,-0.2472781952654834,-0.23756295155258883,0.009715243712894561,-0.009715243712894561
70,pts,26.5,bovada,0.39809809809809815,0.6768402154398564,-0.27874211734175824,0.39809809809809815,0.66,-0.2619019019019019,-0.27874211734175824,-0.016840215439856365,0.016840215439856365
70,pts,27.5,bovada,0.3533533533533534,0.6395881006864989,-0.28623474733314547,0.3533533533533534,0.6161482461945732,-0.2627948928412198,-0.28623474733314547,-0.02343985449192565,0.02343985449192565
70,pts,28.5,bovada,0.3069069069069069,0.5915279878971256,-0.28462108099021866,0.3069069069069069,0.5751633986928104,-0.2682564917859035,-0.28462108099021866,-0.01636458920431516,0.01636458920431516
70,pts,29.5,bovada,0.27307307307307305,0.554140127388535,-0.281067054315462,0.27307307307307305,0.5306122448979592,-0.25753917182488617,-0.281067054315462,-0.023527882490575802,0.023527882490575802
70,pts,30.5,bovada,0.23933933933933937,0.5101214574898786,-0.2707821181505392,0.23933933933933937,0.48987854251012153,-0.25053920317078215,-0.2707821181505392,-0.020242914979757054,0.020242914979757054
70,pts,31.5,bovada,0.20860860860860864,0.4693877551020409,-0.26077914649343226,0.20860860860860864,0.4458598726114649,-0.2372512640028563,-0.26077914649343226,-0.02352788249057597,0.02352788249057597
70,pts,32.5,bovada,0.1842842842842843,0.4248366013071895,-0.24055231702290517,0.1842842842842843,0.40847201210287454,-0.22418772781859023,-0.24055231702290517,-0.01636458920431494,0.01636458920431494
70,pts,33.5,bovada,0.1613613613613614,0.39094650205761317,-0.22958514069625177,0.1613613613613614,0.36664695446481377,-0.20528559310345237,-0.22958514069625177,-0.024299547592799398,0.024299547592799398
70,pts,34.5,bovada,0.1381381381381382,0.35437430786268,-0.2162361697245418,0.1381381381381382,0.3346265761396702,-0.19648843800153198,-0.2162361697245418,-0.01974773172300981,0.01974773172300981
70,pts,30.5,draftkings,0.23933933933933937,0.5083149711054754,-0.26897563176613604,0.23933933933933937,0.4937655860349127,-0.25442624669557334,-0.26897563176613604,-0.014549385070562693,0.014549385070562693
70,pts,30.5,fanduel,0.23933933933933937,0.4958445875753168,-0.2565052482359774,0.23933933933933937,0.4812406203101551,-0.2419012809708157,-0.2565052482359774,-0.014603967265161721,0.014603967265161721
70,pts,30.5,fanduel,0.23933933933933937,0.4958445875753168,-0.2565052482359774,0.23933933933933937,0.4812406203101551,-0.2419012809708157,-0.2565052482359774,-0.014603967265161721,0.014603967265161721
70,pts,30.5,fanduel,0.23933933933933937,0.4939310568053083,-0.2545917174659689,0.23933933933933937,0.4812406203101551,-0.2419012809708157,-0.2545917174659689,-0.012690436495153223,0.012690436495153223
