player_name,player_id,team,opponent,is_home,game_id,stat,line,market_line,pmf_source,calibration_source,cal_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,mean,pmf_mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,p_over,fair_over_odds_american,fair_under_odds_american,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,injury_context_source,injury_report_fetched_at_utc,expected_lineup_status,official_lineup_status,lineup_source,lineup_last_updated_utc
Alex Caruso,89,OKC,SAS,False,21713531,pts,0.5,0.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,projected_bdl_lineup,22.5514,21.9169,0.05,11.0022,11.0022,10,10,0.0208,0.9792,0.949,0.9216,0.894,0.8581,0.8081,0.7595,0.7089,0.6449,0.572,0.4981,0.4266,0.3677,0.3129,0.2624,0.2263,0.1877,0.1394,0.1138,0.0899,0.9792,-4701.0,4701.0,close_lock,2026-05-25T00:21:02Z,6aee383e#phase10c,24ce6b5f-5c7d-4c2e-9ec7-fd53d0a4a988,ok,0.0,high,full,current_phase8,latest_valid_report_selected,confirmed,missing,bdl_plus_nba_official,2026-05-25T00:20:13Z,projected,confirmed,bdl_lineup_freshness_manifest,2026-05-25T00:19:56Z
Alex Caruso,89,OKC,SAS,False,21713531,pts,1.5,1.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,projected_bdl_lineup,22.5514,21.9169,0.05,11.0022,11.0022,10,10,0.0208,0.9792,0.949,0.9216,0.894,0.8581,0.8081,0.7595,0.7089,0.6449,0.572,0.4981,0.4266,0.3677,0.3129,0.2624,0.2263,0.1877,0.1394,0.1138,0.0899,0.949,-1862.0,1862.0,close_lock,2026-05-25T00:21:02Z,6aee383e#phase10c,24ce6b5f-5c7d-4c2e-9ec7-fd53d0a4a988,ok,0.0,high,full,current_phase8,latest_valid_report_selected,confirmed,missing,bdl_plus_nba_official,2026-05-25T00:20:13Z,projected,confirmed,bdl_lineup_freshness_manifest,2026-05-25T00:19:56Z
Alex Caruso,89,OKC,SAS,False,21713531,pts,2.5,2.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,projected_bdl_lineup,22.5514,21.9169,0.05,11.0022,11.0022,10,10,0.0208,0.9792,0.949,0.9216,0.894,0.8581,0.8081,0.7595,0.7089,0.6449,0.572,0.4981,0.4266,0.3677,0.3129,0.2624,0.2263,0.1877,0.1394,0.1138,0.0899,0.9216,-1175.0,1175.0,close_lock,2026-05-25T00:21:02Z,6aee383e#phase10c,24ce6b5f-5c7d-4c2e-9ec7-fd53d0a4a988,ok,0.0,high,full,current_phase8,latest_valid_report_selected,confirmed,missing,bdl_plus_nba_official,2026-05-25T00:20:13Z,projected,confirmed,bdl_lineup_freshness_manifest,2026-05-25T00:19:56Z
Alex Caruso,89,OKC,SAS,False,21713531,pts,3.5,3.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,projected_bdl_lineup,22.5514,21.9169,0.05,11.0022,11.0022,10,10,0.0208,0.9792,0.949,0.9216,0.894,0.8581,0.8081,0.7595,0.7089,0.6449,0.572,0.4981,0.4266,0.3677,0.3129,0.2624,0.2263,0.1877,0.1394,0.1138,0.0899,0.894,-843.0,843.0,close_lock,2026-05-25T00:21:02Z,6aee383e#phase10c,24ce6b5f-5c7d-4c2e-9ec7-fd53d0a4a988,ok,0.0,high,full,current_phase8,latest_valid_report_selected,confirmed,missing,bdl_plus_nba_official,2026-05-25T00:20:13Z,projected,confirmed,bdl_lineup_freshness_manifest,2026-05-25T00:19:56Z
Alex Caruso,89,OKC,SAS,False,21713531,pts,4.5,4.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,projected_bdl_lineup,22.5514,21.9169,0.05,11.0022,11.0022,10,10,0.0208,0.9792,0.949,0.9216,0.894,0.8581,0.8081,0.7595,0.7089,0.6449,0.572,0.4981,0.4266,0.3677,0.3129,0.2624,0.2263,0.1877,0.1394,0.1138,0.0899,0.8581,-605.0,605.0,close_lock,2026-05-25T00:21:02Z,6aee383e#phase10c,24ce6b5f-5c7d-4c2e-9ec7-fd53d0a4a988,ok,0.0,high,full,current_phase8,latest_valid_report_selected,confirmed,missing,bdl_plus_nba_official,2026-05-25T00:20:13Z,projected,confirmed,bdl_lineup_freshness_manifest,2026-05-25T00:19:56Z
Alex Caruso,89,OKC,SAS,False,21713531,pts,5.5,5.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,projected_bdl_lineup,22.5514,21.9169,0.05,11.0022,11.0022,10,10,0.0208,0.9792,0.949,0.9216,0.894,0.8581,0.8081,0.7595,0.7089,0.6449,0.572,0.4981,0.4266,0.3677,0.3129,0.2624,0.2263,0.1877,0.1394,0.1138,0.0899,0.8081,-421.0,421.0,close_lock,2026-05-25T00:21:02Z,6aee383e#phase10c,24ce6b5f-5c7d-4c2e-9ec7-fd53d0a4a988,ok,0.0,high,full,current_phase8,latest_valid_report_selected,confirmed,missing,bdl_plus_nba_official,2026-05-25T00:20:13Z,projected,confirmed,bdl_lineup_freshness_manifest,2026-05-25T00:19:56Z
Alex Caruso,89,OKC,SAS,False,21713531,pts,6.5,6.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,projected_bdl_lineup,22.5514,21.9169,0.05,11.0022,11.0022,10,10,0.0208,0.9792,0.949,0.9216,0.894,0.8581,0.8081,0.7595,0.7089,0.6449,0.572,0.4981,0.4266,0.3677,0.3129,0.2624,0.2263,0.1877,0.1394,0.1138,0.0899,0.7595,-316.0,316.0,close_lock,2026-05-25T00:21:02Z,6aee383e#phase10c,24ce6b5f-5c7d-4c2e-9ec7-fd53d0a4a988,ok,0.0,high,full,current_phase8,latest_valid_report_selected,confirmed,missing,bdl_plus_nba_official,2026-05-25T00:20:13Z,projected,confirmed,bdl_lineup_freshness_manifest,2026-05-25T00:19:56Z
Alex Caruso,89,OKC,SAS,False,21713531,pts,7.5,7.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,projected_bdl_lineup,22.5514,21.9169,0.05,11.0022,11.0022,10,10,0.0208,0.9792,0.949,0.9216,0.894,0.8581,0.8081,0.7595,0.7089,0.6449,0.572,0.4981,0.4266,0.3677,0.3129,0.2624,0.2263,0.1877,0.1394,0.1138,0.0899,0.7089,-244.0,244.0,close_lock,2026-05-25T00:21:02Z,6aee383e#phase10c,24ce6b5f-5c7d-4c2e-9ec7-fd53d0a4a988,ok,0.0,high,full,current_phase8,latest_valid_report_selected,confirmed,missing,bdl_plus_nba_official,2026-05-25T00:20:13Z,projected,confirmed,bdl_lineup_freshness_manifest,2026-05-25T00:19:56Z
Alex Caruso,89,OKC,SAS,False,21713531,pts,8.5,8.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,projected_bdl_lineup,22.5514,21.9169,0.05,11.0022,11.0022,10,10,0.0208,0.9792,0.949,0.9216,0.894,0.8581,0.8081,0.7595,0.7089,0.6449,0.572,0.4981,0.4266,0.3677,0.3129,0.2624,0.2263,0.1877,0.1394,0.1138,0.0899,0.6449,-182.0,182.0,close_lock,2026-05-25T00:21:02Z,6aee383e#phase10c,24ce6b5f-5c7d-4c2e-9ec7-fd53d0a4a988,ok,0.0,high,full,current_phase8,latest_valid_report_selected,confirmed,missing,bdl_plus_nba_official,2026-05-25T00:20:13Z,projected,confirmed,bdl_lineup_freshness_manifest,2026-05-25T00:19:56Z
Alex Caruso,89,OKC,SAS,False,21713531,pts,9.5,9.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,projected_bdl_lineup,22.5514,21.9169,0.05,11.0022,11.0022,10,10,0.0208,0.9792,0.949,0.9216,0.894,0.8581,0.8081,0.7595,0.7089,0.6449,0.572,0.4981,0.4266,0.3677,0.3129,0.2624,0.2263,0.1877,0.1394,0.1138,0.0899,0.572,-134.0,134.0,close_lock,2026-05-25T00:21:02Z,6aee383e#phase10c,24ce6b5f-5c7d-4c2e-9ec7-fd53d0a4a988,ok,0.0,high,full,current_phase8,latest_valid_report_selected,confirmed,missing,bdl_plus_nba_official,2026-05-25T00:20:13Z,projected,confirmed,bdl_lineup_freshness_manifest,2026-05-25T00:19:56Z
