player_id,player_name,game_id,game,team_id,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,model_prob_raw,model_prob_cal,cal_source,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,cal_applied,is_sparse,pmf,fair_odds_over,fair_odds_under,pmf_median,edge_over,edge_under,line_vs_median,mkt_true_over,mkt_true_under,actual,result,profit,clv_proxy,clv,clv_is_true,grade_date
667378,Naz Reid,21681974,Minnesota Timberwolves @ Denver Nuggets,18,blk,UNDER,0.5,107,-141,107,betparx,0.8481,0.8481,0.8481,pmf,0.4523,0.3958,0.7556,0.136,0.3,"{'0.1': 0.14, '0.2': 0.14, '0.25': 0.14, '0.33': 0.14, '0.4': 0.15, '0.5': 0.3, '0.6': 0.67, '0.67': 0.75, '0.75': 0.79, '0.8': 0.81, '0.9': 1.26}",0,2,0.0782,global,True,True,"{'0': 0.554, '1': 0.446}",124,-124,0,-0.1017,0.1017,0.5,0.5477,0.4523,0.0,HIT,1.0700000000000003,-0.3958,-0.3958,False,2026-04-20
399,Mitchell Robinson,21681972,Atlanta Hawks @ New York Knicks,20,stl,UNDER,1.0,110,-139,110,betparx,0.8237,0.8237,0.8237,pmf,0.4502,0.3735,0.7298,0.138,0.81,"{'0.1': 0.41, '0.2': 0.41, '0.25': 0.41, '0.33': 0.42, '0.4': 0.43, '0.5': 0.81, '0.6': 1.07, '0.67': 1.08, '0.75': 1.16, '0.8': 1.36, '0.9': 1.99}",0,1,0.0678,global,True,True,"{'0': 0.4185, '1': 0.404, '2': 0.1775}",236,-236,1,-0.252,0.252,0.0,0.5498,0.4502,1.0,PUSH,0.0,-0.3735,-0.3735,False,2026-04-20
3547259,Jaden McDaniels,21681974,Minnesota Timberwolves @ Denver Nuggets,18,blk,UNDER,0.5,105,-129,105,betparx,0.8274,0.8274,0.8274,pmf,0.4641,0.3634,0.6963,0.107,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.0, '0.67': 0.04, '0.75': 0.62, '0.8': 0.69, '0.9': 0.69}",0,3,0.0611,global,True,True,"{'0': 0.7335, '1': 0.2665}",275,-275,0,-0.2694,0.2694,0.5,0.5359,0.4641,0.0,HIT,1.0499999999999998,-0.3633,-0.3633,False,2026-04-20
176,Rudy Gobert,21681974,Minnesota Timberwolves @ Denver Nuggets,18,stl,UNDER,0.5,128,-175,128,betway,0.7275,0.7275,0.7275,pmf,0.408,0.3195,0.6588,0.091,0.38,"{'0.1': 0.11, '0.2': 0.11, '0.25': 0.11, '0.33': 0.11, '0.4': 0.14, '0.5': 0.38, '0.6': 0.76, '0.67': 0.76, '0.75': 0.82, '0.8': 0.84, '0.9': 1.36}",0,3,0.085,global,True,True,"{'0': 0.5315, '1': 0.4685}",113,-113,0,-0.1235,0.1235,0.5,0.592,0.408,2.0,MISS,-1.0,-0.3195,-0.3195,False,2026-04-20
3547244,Onyeka Okongwu,21681972,Atlanta Hawks @ New York Knicks,1,stl,UNDER,0.5,138,-180,138,betway,0.6954,0.6954,0.6954,pmf,0.3953,0.3002,0.6551,0.077,0.39,"{'0.1': 0.13, '0.2': 0.13, '0.25': 0.13, '0.33': 0.13, '0.4': 0.16, '0.5': 0.39, '0.6': 0.83, '0.67': 0.84, '0.75': 0.84, '0.8': 0.89, '0.9': 1.32}",0,2,0.073,global,True,True,"{'0': 0.525, '1': 0.475}",111,-111,0,-0.1297,0.1297,0.5,0.6047,0.3953,0.0,HIT,1.38,-0.3001,-0.3001,False,2026-04-20
131,Donte DiVincenzo,21681974,Minnesota Timberwolves @ Denver Nuggets,18,stl,UNDER,0.5,155,-215,155,betparx,0.6452,0.6452,0.6452,pmf,0.3649,0.2803,0.6453,0.067,0.37,"{'0.1': 0.13, '0.2': 0.13, '0.25': 0.13, '0.33': 0.13, '0.4': 0.13, '0.5': 0.37, '0.6': 0.6, '0.67': 0.81, '0.75': 0.81, '0.8': 0.91, '0.9': 1.36}",0,2,0.0847,global,True,True,"{'0': 0.5565, '1': 0.4435}",125,-125,0,-0.1916,0.1916,0.5,0.6351,0.3649,1.0,MISS,-1.0,-0.2803,-0.2803,False,2026-04-20
38017677,Dyson Daniels,21681972,Atlanta Hawks @ New York Knicks,1,stl,UNDER,1.5,118,-138,118,draftkings,0.7285,0.7285,0.7285,pmf,0.4417,0.2868,0.5882,0.088,0.97,"{'0.1': 0.29, '0.2': 0.4, '0.25': 0.53, '0.33': 0.59, '0.4': 0.77, '0.5': 0.97, '0.6': 1.24, '0.67': 1.43, '0.75': 1.43, '0.8': 1.75, '0.9': 1.9}",0,3,0.0485,global,True,True,"{'0': 0.239, '1': 0.5225, '2': 0.2385}",319,-319,1,-0.3198,0.3198,0.5,0.5583,0.4417,2.0,MISS,-1.0,-0.2868,-0.2868,False,2026-04-20
17896040,Jalen Johnson,21681972,Atlanta Hawks @ New York Knicks,1,ast,UNDER,6.5,111,-120,111,betmgm,0.7416,0.7416,0.7416,pmf,0.4649,0.2767,0.5648,0.082,4.77,"{'0.1': 2.8, '0.2': 3.21, '0.25': 3.49, '0.33': 3.94, '0.4': 4.06, '0.5': 4.77, '0.6': 4.9, '0.67': 5.26, '0.75': 5.59, '0.8': 5.86, '0.9': 6.84}",0,3,0.0294,global,True,False,"{'3': 0.2505, '4': 0.211, '5': 0.2675, '6': 0.1365, '7': 0.1345}",643,-643,5,-0.4006,0.4006,1.5,0.5351,0.4649,3.0,HIT,1.1100000000000003,-0.2767,-0.2767,False,2026-04-20
17896055,Scottie Barnes,21681973,Toronto Raptors @ Cleveland Cavaliers,28,stl,UNDER,1.5,-113,112,-113,draftkings,0.812,0.812,0.812,pmf,0.5293,0.2827,0.5306,0.116,0.97,"{'0.1': 0.31, '0.2': 0.31, '0.25': 0.32, '0.33': 0.39, '0.4': 0.66, '0.5': 0.97, '0.6': 1.06, '0.67': 1.06, '0.75': 1.4, '0.8': 1.53, '0.9': 1.74}",0,2,0.025,global,True,True,"{'0': 0.359, '1': 0.429, '2': 0.212}",372,-372,1,-0.2587,0.2587,0.5,0.4707,0.5293,2.0,MISS,-1.0,-0.2827,-0.2827,False,2026-04-20
666423,RJ Barrett,21681973,Toronto Raptors @ Cleveland Cavaliers,28,reb,UNDER,4.5,116,-140,116,betmgm,0.707,0.707,0.707,pmf,0.4425,0.2645,0.5271,0.088,2.63,"{'0.1': 1.62, '0.2': 1.89, '0.25': 2.31, '0.33': 2.53, '0.4': 2.57, '0.5': 2.63, '0.6': 3.22, '0.67': 3.47, '0.75': 4.32, '0.8': 4.34, '0.9': 5.14}",0,2,0.0563,global,True,False,"{'2': 0.318, '3': 0.355, '4': 0.147, '5': 0.18}",456,-456,3,-0.3775,0.3775,1.5,0.5575,0.4425,9.0,MISS,-1.0,-0.2645,-0.2645,False,2026-04-20
