player_id,player_name,game_id,game,team_id,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,model_prob_raw,model_prob_cal,cal_source,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,cal_applied,is_sparse,pmf,fair_odds_over,fair_odds_under,pmf_median,edge_over,edge_under,line_vs_median,mkt_true_over,mkt_true_under,actual,result,profit,clv_proxy,clv,clv_is_true,grade_date
172,Paul George,21682722,Boston Celtics @ Philadelphia 76ers,23,stl,UNDER,1.0,175,160,175,betparx,0.8292,0.8292,0.8292,pmf,0.486,0.3432,1.2803,0.078,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 1.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,2,0.025,pmf_raw,False,True,"{'0': 0.5406, '1': 0.2886, '2': 0.1282, '3': 0.0057, '4': 0.0051, '5': 0.0051, '6': 0.0049, '7': 0.0047, '8': 0.006, '9': 0.0054, '10': 0.0057}",316,-316,0,-0.2739,0.2739,1.0,0.514,0.486,2.0,MISS,-1.0,-0.3432,-0.3432,False,2026-04-24
70,Jaylen Brown,21682722,Boston Celtics @ Philadelphia 76ers,2,stl,UNDER,0.5,163,-200,163,betway,0.7592,0.7592,0.7592,pmf,0.3632,0.396,0.9966,0.08,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,3,0.0569,pmf_raw,False,True,"{'0': 0.653, '1': 0.2123, '2': 0.1015, '3': 0.0037, '4': 0.0046, '5': 0.0044, '6': 0.0035, '7': 0.0038, '8': 0.0046, '9': 0.0042, '10': 0.0044}",188,-188,0,-0.2898,0.2898,0.5,0.6368,0.3632,1.0,MISS,-1.0,-0.396,-0.396,False,2026-04-24
360,Kelly Oubre Jr.,21682722,Boston Celtics @ Philadelphia 76ers,23,stl,UNDER,0.5,165,-225,165,betparx,0.6815,0.6815,0.6815,pmf,0.3528,0.3287,0.8059,0.058,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 1.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,2,0.0797,pmf_raw,False,True,"{'0': 0.5341, '1': 0.2948, '2': 0.1278, '3': 0.0056, '4': 0.0048, '5': 0.0058, '6': 0.0047, '7': 0.0051, '8': 0.0059, '9': 0.0056, '10': 0.0058}",115,-115,0,-0.1813,0.1813,0.5,0.6472,0.3528,1.0,MISS,-1.0,-0.3287,-0.3287,False,2026-04-24
473,Derrick White,21682722,Boston Celtics @ Philadelphia 76ers,2,stl,UNDER,0.5,138,-182,138,betparx,0.707,0.707,0.707,pmf,0.3943,0.3127,0.6828,0.059,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 1.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,3,0.0756,pmf_raw,False,True,"{'0': 0.5729, '1': 0.2682, '2': 0.1191, '3': 0.0051, '4': 0.0045, '5': 0.0052, '6': 0.0043, '7': 0.0047, '8': 0.0054, '9': 0.0051, '10': 0.0053}",134,-134,0,-0.1786,0.1786,0.5,0.6057,0.3943,1.0,MISS,-1.0,-0.3127,-0.3127,False,2026-04-24
38017684,Jabari Smith Jr.,21681981,Los Angeles Lakers @ Houston Rockets,11,blk,UNDER,0.5,110,-136,110,betparx,0.7663,0.7663,0.7663,pmf,0.4525,0.3138,0.6092,0.072,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 1.0}",0,3,0.0625,pmf_raw,False,True,"{'0': 0.6241, '1': 0.2844, '2': 0.0586, '3': 0.0041, '4': 0.0045, '5': 0.0039, '6': 0.0037, '7': 0.0033, '8': 0.0049, '9': 0.004, '10': 0.0045}",166,-166,0,-0.1716,0.1716,0.5,0.5475,0.4525,0.0,HIT,1.1,-0.3138,-0.3138,False,2026-04-24
254,Luke Kennard,21681981,Los Angeles Lakers @ Houston Rockets,14,reb,UNDER,3.5,105,-125,105,betmgm,0.7834,0.7834,0.7834,pmf,0.4675,0.3158,0.6059,0.082,2.0,"{'0.1': 0.0, '0.2': 1.0, '0.25': 1.0, '0.33': 1.0, '0.4': 1.0, '0.5': 2.0, '0.6': 2.0, '0.67': 3.0, '0.75': 4.0, '0.8': 4.0, '0.9': 6.0}",0,2,0.0534,pmf_raw,False,False,"{'0': 0.1983, '1': 0.2127, '2': 0.1928, '3': 0.1338, '4': 0.0917, '5': 0.0635, '6': 0.042, '7': 0.0248, '8': 0.017, '9': 0.0095, '10': 0.0057, '11': 0.0037, '12': 0.003}",281,-281,2,-0.27,0.27,1.5,0.5325,0.4675,6.0,MISS,-1.0,-0.3159,-0.3159,False,2026-04-24
420,Marcus Smart,21681981,Los Angeles Lakers @ Houston Rockets,14,ast,UNDER,4.5,120,-136,120,betrivers,0.7278,0.7278,0.7278,pmf,0.441,0.2868,0.601,0.059,3.0,"{'0.1': 0.0, '0.2': 1.0, '0.25': 1.0, '0.33': 2.0, '0.4': 2.0, '0.5': 3.0, '0.6': 4.0, '0.67': 4.0, '0.75': 5.0, '0.8': 6.0, '0.9': 8.0}",0,3,0.0408,pmf_raw,False,False,"{'0': 0.135, '1': 0.1447, '2': 0.1475, '3': 0.1348, '4': 0.1195, '5': 0.0925, '6': 0.0752, '7': 0.048, '8': 0.0385, '9': 0.023, '10': 0.016, '11': 0.0088, '12': 0.0055, '13': 0.006, '14': 0.0022, '15': 0.002}",214,-214,3,-0.2405,0.2405,1.5,0.559,0.441,10.0,MISS,-1.0,-0.2868,-0.2868,False,2026-04-24
56677822,Victor Wembanyama,21681980,San Antonio Spurs @ Portland Trail Blazers,27,reb,UNDER,11.5,-111,-112,-111,draftkings,0.8325,0.8325,0.8325,pmf,0.4989,0.3336,0.5825,0.084,7.0,"{'0.1': 2.0, '0.2': 3.0, '0.25': 4.0, '0.33': 5.0, '0.4': 6.0, '0.5': 7.0, '0.6': 8.0, '0.67': 9.0, '0.75': 10.0, '0.8': 11.0, '0.9': 14.0}",0,2,0.0644,pmf_raw,False,False,"{'0': 0.0323, '1': 0.0488, '2': 0.0555, '3': 0.0683, '4': 0.0853, '5': 0.0882, '6': 0.0835, '7': 0.0862, '8': 0.0755, '9': 0.0752, '10': 0.0607, '11': 0.052, '12': 0.042, '13': 0.038, '14': 0.0232, '15': 0.0222, '16': 0.0163, '17': 0.012, '18': 0.0103, '19': 0.0077, '20': 0.0037, '21': 0.0037, '22': 0.003, '23': 0.0022, '24': 0.0013}",431,-431,7,-0.3126,0.3126,4.5,0.5011,0.4989,,NO_ACTION,0.0,,,False,2026-04-24
214,Jrue Holiday,21681980,San Antonio Spurs @ Portland Trail Blazers,25,ast,UNDER,6.5,100,100,100,betmgm,0.7864,0.7864,0.7864,pmf,0.5,0.2864,0.5728,0.075,4.0,"{'0.1': 1.0, '0.2': 2.0, '0.25': 2.0, '0.33': 3.0, '0.4': 4.0, '0.5': 4.0, '0.6': 5.0, '0.67': 6.0, '0.75': 7.0, '0.8': 7.0, '0.9': 9.0}",0,3,0.025,pmf_raw,False,False,"{'0': 0.062, '1': 0.087, '2': 0.121, '3': 0.127, '4': 0.136, '5': 0.1175, '6': 0.0938, '7': 0.0843, '8': 0.054, '9': 0.0415, '10': 0.0278, '11': 0.0177, '12': 0.0118, '13': 0.008, '14': 0.0045, '15': 0.0022, '16': 0.0022}",291,-291,4,-0.2443,0.2443,2.5,0.5,0.5,5.0,HIT,1.0,-0.2864,-0.2864,False,2026-04-24
261,Luke Kornet,21681980,San Antonio Spurs @ Portland Trail Blazers,27,stl,UNDER,0.5,125,-167,125,betparx,0.6989,0.6989,0.6989,pmf,0.4154,0.2835,0.5725,0.07,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 1.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,1,0.0799,pmf_raw,False,True,"{'0': 0.563, '1': 0.2718, '2': 0.1029, '3': 0.0246, '4': 0.0051, '5': 0.006, '6': 0.0046, '7': 0.0045, '8': 0.0063, '9': 0.0055, '10': 0.0057}",129,-129,0,-0.1476,0.1476,0.5,0.5846,0.4154,0.0,HIT,1.25,-0.2835,-0.2835,False,2026-04-24
