player_id,player_name,game_id,game,team_id,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,model_prob_raw,model_prob_cal,cal_source,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,cal_applied,is_sparse,pmf,fair_odds_over,fair_odds_under,pmf_median,edge_over,edge_under,line_vs_median,mkt_true_over,mkt_true_under,actual,result,profit,clv_proxy,clv,clv_is_true,grade_date
3547244,Onyeka Okongwu,21681977,New York Knicks @ Atlanta Hawks,1,blk,UNDER,0.5,180,-225,180,betmgm,0.7441,0.7441,0.7441,pmf,0.3403,0.4038,1.0834,0.073,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,3,0.0595,pmf_raw,False,True,"{'0': 0.6095, '1': 0.2692, '2': 0.0854, '3': 0.0051, '4': 0.0044, '5': 0.0042, '6': 0.0041, '7': 0.0036, '8': 0.0052, '9': 0.0045, '10': 0.0049}",156,-156,0,-0.2692,0.2692,0.5,0.6597,0.3403,2.0,MISS,-1.0,-0.4038,-0.4038,False,2026-04-23
1057268940,Collin Murray-Boyles,21681978,Cleveland Cavaliers @ Toronto Raptors,28,blk,UNDER,0.5,170,-200,170,betway,0.7691,0.7691,0.7691,pmf,0.3571,0.4119,1.0765,0.07,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,1,0.047,pmf_raw,False,True,"{'0': 0.6533, '1': 0.2315, '2': 0.0835, '3': 0.0045, '4': 0.0041, '5': 0.0036, '6': 0.0033, '7': 0.0034, '8': 0.0046, '9': 0.0039, '10': 0.0042}",188,-188,0,-0.2962,0.2962,0.5,0.6429,0.3571,1.0,MISS,-1.0,-0.412,-0.412,False,2026-04-23
73,Jalen Brunson,21681977,New York Knicks @ Atlanta Hawks,20,stl,UNDER,0.5,160,-197,160,draftkings,0.762,0.762,0.762,pmf,0.367,0.395,0.9812,0.067,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,3,0.0579,pmf_raw,False,True,"{'0': 0.6546, '1': 0.2147, '2': 0.0962, '3': 0.0051, '4': 0.0046, '5': 0.0044, '6': 0.0035, '7': 0.0037, '8': 0.0047, '9': 0.0041, '10': 0.0044}",190,-190,0,-0.2876,0.2876,0.5,0.633,0.367,2.0,MISS,-1.0,-0.395,-0.395,False,2026-04-23
176,Rudy Gobert,21681979,Denver Nuggets @ Minnesota Timberwolves,18,stl,UNDER,0.5,159,-170,159,betway,0.764,0.764,0.764,pmf,0.3801,0.3839,0.9789,0.068,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,3,0.0257,pmf_raw,False,True,"{'0': 0.6589, '1': 0.2103, '2': 0.0997, '3': 0.0045, '4': 0.0039, '5': 0.0037, '6': 0.0032, '7': 0.0032, '8': 0.0045, '9': 0.0038, '10': 0.0042}",193,-193,0,-0.2788,0.2788,0.5,0.6199,0.3801,0.0,HIT,1.5899999999999999,-0.3839,-0.3839,False,2026-04-23
3547269,Immanuel Quickley,21681978,Cleveland Cavaliers @ Toronto Raptors,28,stl,UNDER,1.0,155,185,155,betparx,0.7673,0.7673,0.7673,pmf,0.5278,0.2395,0.9567,0.068,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 1.0, '0.67': 1.0, '0.75': 1.0, '0.8': 2.0, '0.9': 2.0}",0,2,0.025,pmf_raw,False,True,"{'0': 0.5193, '1': 0.2481, '2': 0.1508, '3': 0.0392, '4': 0.006, '5': 0.006, '6': 0.0058, '7': 0.0052, '8': 0.0071, '9': 0.0061, '10': 0.0065}",223,-223,0,-0.1628,0.1628,1.0,0.4722,0.5278,,NO_ACTION,0.0,,,False,2026-04-23
9,Jarrett Allen,21681978,Cleveland Cavaliers @ Toronto Raptors,6,blk,UNDER,0.5,160,-200,160,betmgm,0.7517,0.7517,0.7517,pmf,0.3659,0.3859,0.9545,0.066,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,2,0.0613,pmf_raw,False,True,"{'0': 0.6161, '1': 0.2714, '2': 0.0773, '3': 0.005, '4': 0.0044, '5': 0.004, '6': 0.004, '7': 0.0036, '8': 0.0051, '9': 0.0044, '10': 0.0048}",160,-160,0,-0.2502,0.2502,0.5,0.6341,0.3659,3.0,MISS,-1.0,-0.3858,-0.3858,False,2026-04-23
131,Donte DiVincenzo,21681979,Denver Nuggets @ Minnesota Timberwolves,18,stl,UNDER,0.5,163,-225,163,betway,0.6868,0.6868,0.6868,pmf,0.3545,0.3322,0.8062,0.06,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 1.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,2,0.0825,pmf_raw,False,True,"{'0': 0.5469, '1': 0.2797, '2': 0.1317, '3': 0.0057, '4': 0.0052, '5': 0.0046, '6': 0.0049, '7': 0.0044, '8': 0.0059, '9': 0.0053, '10': 0.0057}",121,-121,0,-0.1924,0.1924,0.5,0.6455,0.3545,4.0,MISS,-1.0,-0.3323,-0.3323,False,2026-04-23
1057268940,Collin Murray-Boyles,21681978,Cleveland Cavaliers @ Toronto Raptors,28,stl,UNDER,0.5,165,-190,165,betway,0.6681,0.6681,0.6681,pmf,0.3655,0.3027,0.7706,0.051,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 1.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,1,0.0425,pmf_raw,False,True,"{'0': 0.5101, '1': 0.3161, '2': 0.1145, '3': 0.0173, '4': 0.006, '5': 0.0067, '6': 0.005, '7': 0.005, '8': 0.007, '9': 0.0059, '10': 0.0064}",104,-104,0,-0.1446,0.1446,0.5,0.6345,0.3655,1.0,MISS,-1.0,-0.3026,-0.3026,False,2026-04-23
38017677,Dyson Daniels,21681977,New York Knicks @ Atlanta Hawks,1,stl,UNDER,1.5,135,-158,135,draftkings,0.7299,0.7299,0.7299,pmf,0.41,0.3199,0.7153,0.053,1.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 1.0, '0.33': 1.0, '0.4': 1.0, '0.5': 1.0, '0.6': 1.0, '0.67': 2.0, '0.75': 2.0, '0.8': 2.0, '0.9': 3.0}",0,3,0.0479,pmf_raw,False,True,"{'0': 0.2286, '1': 0.3922, '2': 0.2181, '3': 0.0904, '4': 0.0108, '5': 0.0102, '6': 0.0093, '7': 0.0083, '8': 0.0114, '9': 0.01, '10': 0.0106}",164,-164,1,-0.2109,0.2109,0.5,0.59,0.41,3.0,MISS,-1.0,-0.3199,-0.3199,False,2026-04-23
3547238,Anthony Edwards,21681979,Denver Nuggets @ Minnesota Timberwolves,18,blk,UNDER,0.5,125,-147,125,draftkings,0.7613,0.7613,0.7613,pmf,0.4275,0.3338,0.7129,0.057,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 1.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 1.0}",0,3,0.0496,pmf_raw,False,True,"{'0': 0.5951, '1': 0.3324, '2': 0.0363, '3': 0.0048, '4': 0.0049, '5': 0.0039, '6': 0.0042, '7': 0.0036, '8': 0.0055, '9': 0.0044, '10': 0.005}",147,-147,0,-0.1676,0.1676,0.5,0.5725,0.4275,0.0,HIT,1.25,-0.3338,-0.3338,False,2026-04-23
