player_id,player_name,game_id,game,team_id,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,model_prob_raw,model_prob_cal,cal_source,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,cal_applied,is_sparse,pmf,fair_odds_over,fair_odds_under,pmf_median,edge_over,edge_under,line_vs_median,mkt_true_over,mkt_true_under,actual,result,profit,clv_proxy,clv,clv_is_true,grade_date
1028038426,Jamal Shead,21681990,Toronto Raptors @ Cleveland Cavaliers,28,stl,UNDER,0.5,180,-240,180,betway,0.6886,0.6886,0.6886,pmf,0.336,0.3526,0.9281,0.089,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.0, '0.67': 0.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,2,0.073,pmf_raw,False,True,"{'0': 0.6886, '1': 0.1925, '2': 0.0896, '3': 0.0032, '4': 0.0038, '5': 0.0039, '6': 0.0032, '7': 0.0034, '8': 0.004, '9': 0.0037, '10': 0.004}",221,-221,0,-0.3526,0.3526,0.5,0.664,0.336,2.0,MISS,-1.0,-0.3526,-0.3526,False,2026-04-29
666940,Dean Wade,21681990,Toronto Raptors @ Cleveland Cavaliers,6,stl,UNDER,1.0,128,150,128,betparx,0.8009,0.8009,0.8009,pmf,0.523,0.2779,0.8261,0.112,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,1,0.025,pmf_raw,False,True,"{'0': 0.6109, '1': 0.2373, '2': 0.1031, '3': 0.0154, '4': 0.0047, '5': 0.0054, '6': 0.0039, '7': 0.004, '8': 0.0055, '9': 0.0048, '10': 0.0051}",402,-402,0,-0.2779,0.2779,1.0,0.477,0.523,1.0,PUSH,0.0,-0.2779,-0.2779,False,2026-04-29
1057268940,Collin Murray-Boyles,21681990,Toronto Raptors @ Cleveland Cavaliers,28,blk,UNDER,0.5,165,-195,165,draftkings,0.6623,0.6623,0.6623,pmf,0.3634,0.2989,0.7551,0.079,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.0, '0.67': 1.0, '0.75': 1.0, '0.8': 1.0, '0.9': 2.0}",0,1,0.0484,pmf_raw,False,True,"{'0': 0.6623, '1': 0.2262, '2': 0.0807, '3': 0.0045, '4': 0.0039, '5': 0.0035, '6': 0.0032, '7': 0.0033, '8': 0.0045, '9': 0.0038, '10': 0.0041}",196,-196,0,-0.2989,0.2989,0.5,0.6366,0.3634,2.0,MISS,-1.0,-0.2989,-0.2989,False,2026-04-29
200,Tobias Harris,21684805,Orlando Magic @ Detroit Pistons,9,pts,UNDER,16.5,100,-105,100,betmgm,0.8122,0.8122,0.8122,pmf_cal,0.494,0.3182,0.6244,0.099,11.0,"{'0.1': 3.0, '0.2': 5.0, '0.25': 6.0, '0.33': 8.0, '0.4': 9.0, '0.5': 11.0, '0.6': 12.0, '0.67': 14.0, '0.75': 15.0, '0.8': 16.0, '0.9': 19.0}",0,2,0.025,pmf_cal,True,False,"{'0': 0.027, '1': 0.0215, '2': 0.0316, '3': 0.0377, '4': 0.0372, '5': 0.046, '6': 0.0518, '7': 0.063, '8': 0.0617, '9': 0.0603, '10': 0.0617, '11': 0.0613, '12': 0.0573, '13': 0.0516, '14': 0.048, '15': 0.0533, '16': 0.041, '17': 0.0338, '18': 0.0308, '19': 0.0265, '20': 0.0177, '21': 0.0207, '22': 0.016, '23': 0.0087, '24': 0.0065, '25': 0.0068, '26': 0.0048, '27': 0.0043, '28': 0.0033, '30': 0.002, '32': 0.0012, '41': 0.0014, '80': 0.0014}",433,-433,11,-0.3182,0.3182,5.5,0.506,0.494,23.0,MISS,-1.0,-0.3182,-0.3182,False,2026-04-29
1057268940,Collin Murray-Boyles,21681990,Toronto Raptors @ Cleveland Cavaliers,28,reb,UNDER,6.5,114,-127,114,caesars,0.7549,0.7549,0.7549,pmf_cal,0.4551,0.2998,0.6156,0.094,4.0,"{'0.1': 1.0, '0.2': 2.0, '0.25': 2.0, '0.33': 3.0, '0.4': 4.0, '0.5': 4.0, '0.6': 5.0, '0.67': 6.0, '0.75': 6.0, '0.8': 7.0, '0.9': 9.0}",0,1,0.0368,pmf_cal,True,False,"{'0': 0.0509, '1': 0.0796, '2': 0.1221, '3': 0.1318, '4': 0.1396, '5': 0.1382, '6': 0.0928, '7': 0.084, '8': 0.0545, '9': 0.0416, '10': 0.0238, '11': 0.0153, '12': 0.0087, '13': 0.0069, '14': 0.0036, '15': 0.0028, '16': 0.0013}",308,-308,4,-0.2998,0.2998,2.5,0.5449,0.4551,5.0,HIT,1.1399999999999997,-0.2998,-0.2998,False,2026-04-29
254,Luke Kennard,21681991,Houston Rockets @ Los Angeles Lakers,14,fg3m,UNDER,1.5,140,-178,140,fanduel,0.655,0.655,0.655,pmf_cal,0.3942,0.2607,0.5719,0.071,1.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 1.0, '0.4': 1.0, '0.5': 1.0, '0.6': 1.0, '0.67': 2.0, '0.75': 2.0, '0.8': 2.0, '0.9': 3.0}",0,2,0.067,pmf_cal,True,False,"{'0': 0.2954, '1': 0.3595, '2': 0.2166, '3': 0.1051, '15': 0.0233}",190,-190,1,-0.2608,0.2608,0.5,0.6058,0.3942,0.0,HIT,1.4,-0.2608,-0.2608,False,2026-04-29
17896075,Cade Cunningham,21684805,Orlando Magic @ Detroit Pistons,9,reb,UNDER,5.5,115,-129,115,draftkings,0.7202,0.7202,0.7202,pmf_cal,0.4523,0.268,0.5485,0.069,4.0,"{'0.1': 1.0, '0.2': 2.0, '0.25': 2.0, '0.33': 3.0, '0.4': 3.0, '0.5': 4.0, '0.6': 5.0, '0.67': 5.0, '0.75': 6.0, '0.8': 6.0, '0.9': 8.0}",0,2,0.0384,pmf_cal,True,False,"{'0': 0.0453, '1': 0.0839, '2': 0.1315, '3': 0.162, '4': 0.1679, '5': 0.1297, '6': 0.0991, '7': 0.0719, '8': 0.0468, '9': 0.0279, '10': 0.019, '11': 0.007, '12': 0.0036, '13': 0.0019, '14': 0.0012}",257,-257,4,-0.2679,0.2679,1.5,0.5477,0.4523,4.0,HIT,1.15,-0.2679,-0.2679,False,2026-04-29
254,Luke Kennard,21681991,Houston Rockets @ Los Angeles Lakers,14,reb,UNDER,3.5,102,-125,102,fanduel,0.7554,0.7554,0.7554,pmf_cal,0.4712,0.2842,0.526,0.089,2.0,"{'0.1': 0.0, '0.2': 1.0, '0.25': 1.0, '0.33': 1.0, '0.4': 2.0, '0.5': 2.0, '0.6': 3.0, '0.67': 3.0, '0.75': 3.0, '0.8': 4.0, '0.9': 5.0}",0,2,0.0606,pmf_cal,True,False,"{'0': 0.141, '1': 0.2333, '2': 0.2212, '3': 0.1598, '4': 0.1107, '5': 0.0689, '6': 0.0308, '7': 0.0189, '8': 0.007, '9': 0.0041, '10': 0.0018, '11': 0.0014}",309,-309,2,-0.2842,0.2842,1.5,0.5288,0.4712,3.0,HIT,1.02,-0.2842,-0.2842,False,2026-04-29
1028028519,Reed Sheppard,21681991,Houston Rockets @ Los Angeles Lakers,11,ast,UNDER,4.5,-110,-105,-110,betmgm,0.7963,0.7963,0.7963,pmf_cal,0.5056,0.2907,0.5201,0.091,3.0,"{'0.1': 0.0, '0.2': 1.0, '0.25': 1.0, '0.33': 2.0, '0.4': 2.0, '0.5': 3.0, '0.6': 3.0, '0.67': 4.0, '0.75': 4.0, '0.8': 5.0, '0.9': 6.0}",0,2,0.046,pmf_cal,True,False,"{'0': 0.1265, '1': 0.1772, '2': 0.1829, '3': 0.1726, '4': 0.1371, '5': 0.0895, '6': 0.0512, '7': 0.0288, '8': 0.0166, '9': 0.0088, '10': 0.0036, '11': 0.0016, '12': 0.0016}",391,-391,3,-0.2907,0.2907,1.5,0.4944,0.5056,6.0,MISS,-1.0,-0.2907,-0.2907,False,2026-04-29
22,Deandre Ayton,21681991,Houston Rockets @ Los Angeles Lakers,14,reb,UNDER,7.5,108,-119,108,draftkings,0.7198,0.7198,0.7198,pmf_cal,0.4694,0.2504,0.4973,0.057,6.0,"{'0.1': 2.0, '0.2': 3.0, '0.25': 4.0, '0.33': 4.0, '0.4': 5.0, '0.5': 6.0, '0.6': 6.0, '0.67': 7.0, '0.75': 8.0, '0.8': 9.0, '0.9': 10.0}",0,2,0.0341,pmf_cal,True,False,"{'0': 0.0231, '1': 0.0351, '2': 0.0611, '3': 0.1027, '4': 0.1189, '5': 0.1428, '6': 0.1281, '7': 0.1081, '8': 0.0776, '9': 0.0699, '10': 0.0426, '11': 0.0348, '12': 0.021, '13': 0.0144, '14': 0.0095, '15': 0.0051, '16': 0.0012, '17': 0.0012}",257,-257,6,-0.2504,0.2504,1.5,0.5306,0.4694,17.0,MISS,-1.0,-0.2504,-0.2504,False,2026-04-29
