pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,cal_source,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.021987762641149777, ""1"": 0.020401087340554857, ""2"": 0.029792704752956176, ""3"": 0.040439824791459224, ""4"": 0.04516707284084764, ""5"": 0.051126191622344455, ""6"": 0.05660005689404131, ""7"": 0.06390471398293408, ""8"": 0.06466211384091551, ""9"": 0.06944893516018714, ""10"": 0.06871853252938197, ""11"": 0.06162382947740566, ""12"": 0.061895094130564106, ""13"": 0.05314437512607507, ""14"": 0.04699823375257032, ""15"": 0.0434968523865701, ""16"": 0.03705105293016925, ""17"": 0.03162553629347319, ""18"": 0.027356493898369187, ""19"": 0.021088730860742786, ""20"": 0.019362097056898397, ""21"": 0.013534153470355926, ""22"": 0.01084253472065651, ""23"": 0.009071025259680503, ""24"": 0.00721620219731741, ""25"": 0.006054528142411716, ""26"": 0.004862362144529273, ""27"": 0.002993492831120712, ""28"": 0.002555217269886833, ""29"": 0.0014930328673673009, ""30"": 0.001523536447123158, ""31"": 0.0013547287247553975, ""32"": 0.0005904674425310247, ""33"": 0.00029061926452032295, ""34"": 0.00027249760552644324, ""35"": 0.0002698220746633718, ""36"": 0.0002523369488629243, ""37"": 0.00014921554479630905, ""38"": 9.319213203823118e-05, ""39"": 6.548526429784399e-05, ""40"": 0.00022536084272730165, ""41"": 0.000123504207697166, ""42"": 8.261768625731355e-05, ""43"": 0.00016523537251460826, ""46"": 2.753922875242564e-05}",Jarrett Allen,9,CLE,DET,False,21709223,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,core,derived_from_projected_minutes,26.335757,26.74619,0.0,role_aware_pmf_cal_v1,10.646311,10,9,0.021987762641,0.978012237359,0.957611150018,0.927818445265,0.887378620474,0.842211547633,0.791085356011,0.734485299117,0.670580585134,0.605918471293,0.536469536133,0.467751003603,0.406127174126,0.344232079995,0.291087704869,0.244089471117,0.20059261873,0.1635415658,0.131916029506,0.104559535608,0.083470804747,,,,,pre_close,2026-05-08T03:56:15Z,d3dfb9a#phase10c,5f0c4333-c16b-448f-837a-2f76db2671c8,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.019769177754638045, ""1"": 0.028354368031242173, ""2"": 0.0441101847404345, ""3"": 0.065198869522534, ""4"": 0.08819218632276861, ""5"": 0.10494545269441108, ""6"": 0.11877713073042334, ""7"": 0.1128464881368518, ""8"": 0.10696220193013407, ""9"": 0.0851124287889409, ""10"": 0.0692487248469767, ""11"": 0.04965509008129701, ""12"": 0.03626223434526008, ""13"": 0.023319817718632126, ""14"": 0.017480006146172775, ""15"": 0.010281348018103986, ""16"": 0.007462374972049626, ""17"": 0.004887968033809057, ""18"": 0.0025967176888188215, ""19"": 0.0018973355652214608, ""20"": 0.0009916484562616109, ""21"": 0.0007105327888293336, ""22"": 0.00031844974203173743, ""23"": 0.0002237052139847011, ""24"": 0.00010094441200045391, ""25"": 0.0001229230472861037, ""26"": 8.861433336048553e-05, ""27"": 2.215358334012138e-05, ""28"": 3.876877084520264e-05, ""29"": 5.538395835029237e-06, ""30"": 1.6615187505087658e-05}",Jarrett Allen,9,CLE,DET,False,21709223,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,core,derived_from_projected_minutes,26.335757,26.74619,0.0,role_aware_pmf_cal_v1,7.032234,7,6,0.019769177755,0.980230822245,0.951876454214,0.907766269474,0.842567399951,0.754375213628,0.649429760934,0.530652630204,0.417806142067,0.310843940137,0.225731511348,0.156482786501,0.106827696419,0.070565462074,0.047245644355,0.029765638209,0.019484290191,0.012021915219,0.007133947185,0.004537229497,0.002639893931,,,,,pre_close,2026-05-08T03:56:15Z,d3dfb9a#phase10c,5f0c4333-c16b-448f-837a-2f76db2671c8,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.4063869865169058, ""1"": 0.28016994164695935, ""2"": 0.17973323209462974, ""3"": 0.07931940838824535, ""4"": 0.03290932428273193, ""5"": 0.012415585144548344, ""6"": 0.004892555124682823, ""7"": 0.002821082077994954, ""8"": 0.0007225473259295749, ""9"": 0.0003644358471284569, ""10"": 0.00014056000625175107, ""11"": 9.731077355895222e-05, ""12"": 1.0812308173208934e-05, ""13"": 1.08123081732077e-05, ""14"": 5.406154086604155e-06}",Jarrett Allen,9,CLE,DET,False,21709223,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,core,derived_from_projected_minutes,26.335757,26.74619,0.0,role_aware_pmf_cal_v1,1.132295,1,0,0.406386986517,0.593613013483,0.313443071836,0.133709839742,0.054390431353,0.021481107071,0.009065521926,0.004172966801,0.001351884723,0.000629337397,0.00026490155,0.000124341544,2.703077e-05,1.6218462e-05,5.406154e-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-08T03:56:15Z,d3dfb9a#phase10c,5f0c4333-c16b-448f-837a-2f76db2671c8,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 1.0}",Jarrett Allen,9,CLE,DET,False,21709223,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,core,derived_from_projected_minutes,26.335757,26.74619,0.0,role_aware_pmf_cal_v1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-08T03:56:15Z,d3dfb9a#phase10c,5f0c4333-c16b-448f-837a-2f76db2671c8,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.3106290548144177, ""1"": 0.29243311235524194, ""2"": 0.22084628314419577, ""3"": 0.10718277952874569, ""4"": 0.04361569465062365, ""5"": 0.015459145318932188, ""6"": 0.006212339788632359, ""7"": 0.002124890478970792, ""8"": 0.0008807551844272586, ""9"": 0.0003120882588950063, ""10"": 0.000168198723536132, ""11"": 9.244073947211495e-05, ""12"": 4.321701390942578e-05}",Jarrett Allen,9,CLE,DET,False,21709223,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,core,derived_from_projected_minutes,26.335757,26.74619,0.0,role_aware_pmf_cal_v1,1.372653,1,0,0.310629054814,0.689370945186,0.39693783283,0.176091549686,0.068908770157,0.025293075507,0.009833930188,0.003621590399,0.00149669992,0.000615944736,0.000303856477,0.000135657753,4.3217014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-08T03:56:15Z,d3dfb9a#phase10c,5f0c4333-c16b-448f-837a-2f76db2671c8,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.02085939884671014, ""1"": 0.01982022058549029, ""2"": 0.026939464573387126, ""3"": 0.03646679530376928, ""4"": 0.04453063946506159, ""5"": 0.04796938134919331, ""6"": 0.055411093768984294, ""7"": 0.06131873711511856, ""8"": 0.06700482851073619, ""9"": 0.07135908702612721, ""10"": 0.07052828041307466, ""11"": 0.06342289706124234, ""12"": 0.06617633554653961, ""13"": 0.056708249197127615, ""14"": 0.049971264312539156, ""15"": 0.0455332748508229, ""16"": 0.03843362128288545, ""17"": 0.03416739238302019, ""18"": 0.027753144647287866, ""19"": 0.022919168063910533, ""20"": 0.01698546725518476, ""21"": 0.012752561139047167, ""22"": 0.01125682670659435, ""23"": 0.008319434366813339, ""24"": 0.0068735001876001805, ""25"": 0.0049778628931081564, ""26"": 0.0027150200378277343, ""27"": 0.0026536515335190292, ""28"": 0.0019164759952708958, ""29"": 0.001077299175858994, ""30"": 0.001075059823586572, ""31"": 0.00036249925198375175, ""32"": 0.00031705813419850506, ""33"": 0.00044928196445779054, ""34"": 0.00024170135076523886, ""35"": 9.00188017845121e-05, ""36"": 9.665700154034757e-05, ""37"": 0.00016975181331347635, ""38"": 7.400720344000594e-05, ""39"": 0.00011003311311886948, ""40"": 5.501655655943317e-05, ""41"": 8.252483483913359e-05, ""44"": 2.7508278279709004e-05, ""45"": 2.7508278279706856e-05}",Deandre Ayton,22,LAL,OKC,False,21708301,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,core,derived_from_projected_minutes,27.573618,28.358757,0.0,role_aware_pmf_cal_v1,10.656486,10,9,0.020859398847,0.979140601153,0.959320380568,0.932380915994,0.895914120691,0.851383481226,0.803414099876,0.748003006107,0.686684268992,0.619679440482,0.548320353455,0.477792073042,0.414369175981,0.348192840435,0.291484591237,0.241513326925,0.195980052074,0.157546430791,0.123379038408,0.095625893761,0.072706725697,,,,,pre_close,2026-05-08T03:56:15Z,d3dfb9a#phase10c,5f0c4333-c16b-448f-837a-2f76db2671c8,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.020055336218867702, ""1"": 0.028240932421663607, ""2"": 0.04471941860585643, ""3"": 0.06489826000684462, ""4"": 0.0856090004797756, ""5"": 0.09931727533900842, ""6"": 0.11041708211401889, ""7"": 0.11013470054589763, ""8"": 0.10371425735847659, ""9"": 0.08522573852685456, ""10"": 0.06799085687762671, ""11"": 0.05273517659730687, ""12"": 0.03869517684062906, ""13"": 0.029008584329013508, ""14"": 0.01905914650581398, ""15"": 0.013737471777331617, ""16"": 0.00882821652138445, ""17"": 0.006480529327525783, ""18"": 0.004472958679703148, ""19"": 0.0023328700858057717, ""20"": 0.0017971532902599733, ""21"": 0.0009064626806762793, ""22"": 0.0006600111462547354, ""23"": 0.0003039626208186998, ""24"": 0.0002064824374476209, ""25"": 0.00018171250974912957, ""26"": 0.00010449055745890651, ""27"": 6.113638590766327e-05, ""28"": 3.8904972850331156e-05, ""29"": 4.446282611465125e-05, ""30"": 2.2231413057326235e-05}",Deandre Ayton,22,LAL,OKC,False,21708301,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,core,derived_from_projected_minutes,27.573618,28.358757,0.0,role_aware_pmf_cal_v1,7.225587,7,6,0.020055336219,0.979944663781,0.951703731359,0.906984312754,0.842086052747,0.756477052267,0.657159776928,0.546742694814,0.436607994268,0.33289373691,0.247667998383,0.179677141505,0.126941964908,0.088246788067,0.059238203738,0.040179057232,0.026441585455,0.017613368934,0.011132839606,0.006659880926,0.004327010841,,,,,pre_close,2026-05-08T03:56:15Z,d3dfb9a#phase10c,5f0c4333-c16b-448f-837a-2f76db2671c8,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.5087513960999748, ""1"": 0.27075561095174394, ""2"": 0.12696738020440543, ""3"": 0.05405263903820005, ""4"": 0.022684032840224296, ""5"": 0.009161102510224608, ""6"": 0.004576180379923507, ""7"": 0.0019036205446720585, ""8"": 0.0006316426006505348, ""9"": 0.000307555653728461, ""10"": 0.0001593772660875086, ""11"": 3.29746067767063e-05, ""12"": 1.0991535592235312e-05, ""14"": 5.495767796114986e-06}",Deandre Ayton,22,LAL,OKC,False,21708301,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,core,derived_from_projected_minutes,27.573618,28.358757,0.0,role_aware_pmf_cal_v1,0.874159,0,0,0.5087513961,0.4912486039,0.220492992948,0.093525612744,0.039472973706,0.016788940865,0.007627838355,0.003051657975,0.001148037431,0.00051639483,0.000208839176,4.946191e-05,1.6487303e-05,5.495768e-06,5.495768e-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-08T03:56:15Z,d3dfb9a#phase10c,5f0c4333-c16b-448f-837a-2f76db2671c8,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 1.0}",Deandre Ayton,22,LAL,OKC,False,21708301,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,core,derived_from_projected_minutes,27.573618,28.358757,0.0,role_aware_pmf_cal_v1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-08T03:56:15Z,d3dfb9a#phase10c,5f0c4333-c16b-448f-837a-2f76db2671c8,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.33368915416262146, ""1"": 0.258088021612625, ""2"": 0.19584590906917237, ""3"": 0.11115713373149051, ""4"": 0.05786451486637689, ""5"": 0.024569534970675173, ""6"": 0.011037294266940055, ""7"": 0.0045889384237883975, ""8"": 0.0017730543014301359, ""9"": 0.0007216004607369395, ""10"": 0.0003432849947652456, ""11"": 0.00015503414029795174, ""12"": 0.00016652499907992841}",Deandre Ayton,22,LAL,OKC,False,21708301,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,core,derived_from_projected_minutes,27.573618,28.358757,0.0,role_aware_pmf_cal_v1,1.463719,1,0,0.333689154163,0.666310845837,0.408222824225,0.212376915156,0.101219781424,0.043355266558,0.018785731587,0.00774843732,0.003159498896,0.001386444595,0.000664844134,0.000321559139,0.000166524999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-08T03:56:15Z,d3dfb9a#phase10c,5f0c4333-c16b-448f-837a-2f76db2671c8,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
