stat,n,nll_mean,rps_mean,mean_error,abs_mean_error,outcome_prob_assigned_mean
ast,27,1.3442970194953554,0.023393854350856037,0.2418589806434056,0.9174857157836457,0.3192100630900803
fg3m,27,1.0229482549611082,0.024433097190506695,0.3613590932297275,0.7315920909990502,0.4753050179996339
pts,27,2.418665493791071,0.024039890929434597,1.9488222249512104,3.0769548329898875,0.12178592648368865
reb,27,2.144018330069542,0.048139421059575194,0.8714668957272113,2.1992894465290878,0.1692413806703223
tov,27,1.171267592550646,0.04152704376342332,0.12049949191183015,0.8316730067909247,0.37353220353784367
