date,book,player_key,player_name,player_id,team,opponent,stat,line,actual,result,model_p_over,model_p_under,model_p_push,model_result_prob,market_over_odds,market_under_odds,market_no_vig_over_prob,edge_over
2026-05-24,betparx,89,Alex Caruso,89,OKC,SAS,reb,3.5,2.0,under,0.5912999999999999,0.40869999999999995,0.0,0.40869999999999995,-112,-120,0.492,0.09929999999999994
2026-05-24,espnbet,89,Alex Caruso,89,OKC,SAS,reb,3.5,2.0,under,0.5912999999999999,0.40869999999999995,0.0,0.40869999999999995,-110,-120,0.4899,0.10139999999999993
2026-05-24,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,reb,3.5,2.0,under,0.5912999999999999,0.40869999999999995,0.0,0.40869999999999995,100,-145,0.4579,0.13339999999999996
2026-05-24,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,reb,3.5,2.0,under,0.5912999999999999,0.40869999999999995,0.0,0.40869999999999995,-110,-130,0.481,0.11029999999999995
2026-05-24,hardrockbet,89,Alex Caruso,89,OKC,SAS,reb,3.5,2.0,under,0.5912999999999999,0.40869999999999995,0.0,0.40869999999999995,-110,-130,0.481,0.11029999999999995
2026-05-24,betmgm,89,Alex Caruso,89,OKC,SAS,ast,2.5,1.0,under,0.4532,0.5468000000000001,0.0,0.5468000000000001,135,-185,0.396,0.05719999999999997
2026-05-24,draftkings,89,Alex Caruso,89,OKC,SAS,ast,2.5,1.0,under,0.4532,0.5468000000000001,0.0,0.5468000000000001,145,-188,0.3847,0.0685
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,ast,2.5,1.0,under,0.4532,0.5468000000000001,0.0,0.5468000000000001,132,-178,0.4023,0.0509
2026-05-24,betrivers,89,Alex Caruso,89,OKC,SAS,ast,2.5,1.0,under,0.4532,0.5468000000000001,0.0,0.5468000000000001,135,-186,0.3955,0.057699999999999974
2026-05-24,bovada,89,Alex Caruso,89,OKC,SAS,ast,2.5,1.0,under,0.4532,0.5468000000000001,0.0,0.5468000000000001,135,-175,0.4007,0.05249999999999999
2026-05-24,hardrockbet,89,Alex Caruso,89,OKC,SAS,ast,2.5,1.0,under,0.4532,0.5468000000000001,0.0,0.5468000000000001,130,-185,0.4011,0.05209999999999998
2026-05-24,betparx,89,Alex Caruso,89,OKC,SAS,ast,2.5,1.0,under,0.4532,0.5468000000000001,0.0,0.5468000000000001,138,-186,0.3925,0.060699999999999976
2026-05-24,espnbet,89,Alex Caruso,89,OKC,SAS,ast,2.5,1.0,under,0.4532,0.5468000000000001,0.0,0.5468000000000001,135,-180,0.3983,0.054900000000000004
2026-05-24,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,ast,2.5,1.0,under,0.4532,0.5468000000000001,0.0,0.5468000000000001,125,-175,0.4112,0.04199999999999998
2026-05-24,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,ast,2.5,1.0,under,0.4532,0.5468000000000001,0.0,0.5468000000000001,145,-200,0.3797,0.07350000000000001
2026-05-24,bovada,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,0.0,under,0.2717,0.7283000000000001,0.0,0.7283000000000001,-170,130,0.5915,-0.31980000000000003
2026-05-24,draftkings,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,0.0,under,0.2717,0.7283000000000001,0.0,0.7283000000000001,-175,135,0.5993,-0.32760000000000006
2026-05-24,betmgm,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,0.0,under,0.2717,0.7283000000000001,0.0,0.7283000000000001,-160,120,0.5752,-0.30350000000000005
2026-05-24,betonlineag,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,0.0,under,0.2717,0.7283000000000001,0.0,0.7283000000000001,-172,131,0.5936,-0.3219
2026-05-24,betrivers,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,0.0,under,0.2717,0.7283000000000001,0.0,0.7283000000000001,-186,135,0.6045,-0.33280000000000004
2026-05-24,williamhill_us,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,0.0,under,0.2717,0.7283000000000001,0.0,0.7283000000000001,-173,129,0.592,-0.3203
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,0.0,under,0.2717,0.7283000000000001,0.0,0.7283000000000001,-174,130,0.5936,-0.3219
2026-05-24,espnbet,89,Alex Caruso,89,OKC,SAS,fg3m,3.5,0.0,under,0.1052,0.8948,0.0,0.8948,360,-650,0.2005,-0.09530000000000001
2026-05-24,espnbet,89,Alex Caruso,89,OKC,SAS,fg3m,2.5,0.0,under,0.1794,0.8206,0.0,0.8206,160,-215,0.3604,-0.181
2026-05-24,espnbet,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,0.0,under,0.2717,0.7283000000000001,0.0,0.7283000000000001,-170,130,0.5915,-0.31980000000000003
2026-05-24,fliff,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,0.0,under,0.2717,0.7283000000000001,0.0,0.7283000000000001,-205,140,0.6173,-0.34559999999999996
2026-05-24,betparx,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,0.0,under,0.2717,0.7283000000000001,0.0,0.7283000000000001,-186,138,0.6075,-0.33580000000000004
2026-05-24,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,fg3m,2.5,0.0,under,0.1794,0.8206,0.0,0.8206,145,-210,0.376,-0.1966
2026-05-24,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,fg3m,2.5,0.0,under,0.1794,0.8206,0.0,0.8206,125,-185,0.4064,-0.22699999999999998
2026-05-24,hardrockbet,89,Alex Caruso,89,OKC,SAS,fg3m,2.5,0.0,under,0.1794,0.8206,0.0,0.8206,125,-185,0.4064,-0.22699999999999998
2026-05-24,bovada,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.3463,0.6537,0.0,0.6537,-105,-125,0.4797,-0.13340000000000002
2026-05-24,draftkings,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.3463,0.6537,0.0,0.6537,-110,-120,0.4899,-0.1436
2026-05-24,fliff,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.3463,0.6537,0.0,0.6537,-110,-130,0.481,-0.1347
2026-05-24,betparx,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.3463,0.6537,0.0,0.6537,125,-167,0.4154,-0.0691
2026-05-24,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.3463,0.6537,0.0,0.6537,-115,-125,0.4905,-0.1442
2026-05-24,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.3463,0.6537,0.0,0.6537,-115,-125,0.4905,-0.1442
2026-05-24,hardrockbet,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.3463,0.6537,0.0,0.6537,-115,-125,0.4905,-0.1442
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,blk,0.5,2.0,over,0.1953,0.8048,0.0,0.1953,152,-205,0.3712,-0.17589999999999997
2026-05-24,bovada,89,Alex Caruso,89,OKC,SAS,blk,0.5,2.0,over,0.1953,0.8048,0.0,0.1953,135,-180,0.3983,-0.20299999999999999
2026-05-24,fliff,89,Alex Caruso,89,OKC,SAS,blk,0.5,2.0,over,0.1953,0.8048,0.0,0.1953,140,-200,0.3846,-0.1893
2026-05-24,hardrockbet,89,Alex Caruso,89,OKC,SAS,blk,0.5,2.0,over,0.1953,0.8048,0.0,0.1953,135,-200,0.3896,-0.1943
2026-05-24,betparx,89,Alex Caruso,89,OKC,SAS,blk,0.5,2.0,over,0.1953,0.8048,0.0,0.1953,160,-220,0.3587,-0.16340000000000002
2026-05-24,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,blk,0.5,2.0,over,0.1953,0.8048,0.0,0.1953,135,-200,0.3896,-0.1943
2026-05-24,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,blk,0.5,2.0,over,0.1953,0.8048,0.0,0.1953,135,-200,0.3896,-0.1943
2026-05-24,betparx,89,Alex Caruso,89,OKC,SAS,stocks,1.5,2.0,over,0.4219,0.5780000000000001,0.0,0.4219,-148,110,0.5562,-0.13430000000000003
2026-05-24,draftkings,89,Alex Caruso,89,OKC,SAS,pa,13.5,1.0,under,0.4547,0.5448,0.0,0.5448,-105,-125,0.4797,-0.025000000000000022
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pa,7.5,1.0,under,0.8180000000000001,0.1815,0.0,0.1815,-670,400,0.8131,0.0049000000000000155
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pa,8.5,1.0,under,0.7695000000000001,0.22999999999999998,0.0,0.22999999999999998,-440,290,0.7606,0.008900000000000019
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pa,9.5,1.0,under,0.7154,0.28409999999999996,0.0,0.28409999999999996,-320,225,0.7123,0.0030999999999999917
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pa,10.5,1.0,under,0.6554,0.34409999999999996,0.0,0.34409999999999996,-245,178,0.6638,-0.008399999999999963
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pa,11.5,1.0,under,0.5895,0.41,0.0,0.41,-186,136,0.6055,-0.016000000000000014
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pa,12.5,1.0,under,0.5216000000000001,0.4779,0.0,0.4779,-138,104,0.5419,-0.020299999999999985
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pa,13.5,1.0,under,0.4547,0.5448,0.0,0.5448,-108,-122,0.4858,-0.031100000000000017
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pa,15.5,1.0,under,0.3363,0.6632,0.0,0.6632,148,-200,0.3769,-0.040600000000000025
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pa,16.5,1.0,under,0.28600000000000003,0.7135,0.0,0.7135,188,-260,0.3247,-0.03869999999999996
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pa,17.5,1.0,under,0.2396,0.7599,0.0,0.7599,225,-320,0.2877,-0.048100000000000004
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pa,14.5,1.0,under,0.3919,0.6075999999999999,0.0,0.6075999999999999,118,-158,0.4283,-0.03639999999999999
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pa,12.5,1.0,under,0.5216000000000001,0.4779,0.0,0.4779,-132,100,0.5323,-0.010699999999999932
2026-05-24,bovada,89,Alex Caruso,89,OKC,SAS,pa,11.5,1.0,under,0.5895,0.41,0.0,0.41,-185,140,0.6091,-0.01959999999999995
2026-05-24,bovada,89,Alex Caruso,89,OKC,SAS,pa,12.5,1.0,under,0.5216000000000001,0.4779,0.0,0.4779,-135,105,0.5408,-0.019199999999999884
2026-05-24,bovada,89,Alex Caruso,89,OKC,SAS,pa,13.5,1.0,under,0.4547,0.5448,0.0,0.5448,-105,-125,0.4797,-0.025000000000000022
2026-05-24,fliff,89,Alex Caruso,89,OKC,SAS,pa,13.5,1.0,under,0.4547,0.5448,0.0,0.5448,-115,-130,0.4862,-0.03150000000000003
2026-05-24,espnbet,89,Alex Caruso,89,OKC,SAS,pa,13.5,1.0,under,0.4547,0.5448,0.0,0.5448,-105,-125,0.4797,-0.025000000000000022
2026-05-24,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,pa,13.5,1.0,under,0.4547,0.5448,0.0,0.5448,-105,-125,0.4797,-0.025000000000000022
2026-05-24,hardrockbet,89,Alex Caruso,89,OKC,SAS,pa,13.5,1.0,under,0.4547,0.5448,0.0,0.5448,-105,-125,0.4797,-0.025000000000000022
2026-05-24,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,pa,13.5,1.0,under,0.4547,0.5448,0.0,0.5448,-105,-125,0.4797,-0.025000000000000022
2026-05-24,draftkings,89,Alex Caruso,89,OKC,SAS,pr,14.5,2.0,under,0.5012,0.49899999999999994,0.0,0.49899999999999994,-120,-110,0.5101,-0.008900000000000019
2026-05-24,bovada,89,Alex Caruso,89,OKC,SAS,pr,13.5,2.0,under,0.5670999999999999,0.43309999999999993,0.0,0.43309999999999993,-160,120,0.5752,-0.008100000000000107
2026-05-24,bovada,89,Alex Caruso,89,OKC,SAS,pr,14.5,2.0,under,0.5012,0.49899999999999994,0.0,0.49899999999999994,-120,-110,0.5101,-0.008900000000000019
2026-05-24,bovada,89,Alex Caruso,89,OKC,SAS,pr,15.5,2.0,under,0.43749999999999994,0.5627,0.0,0.5627,110,-145,0.4459,-0.008400000000000074
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pr,7.5,2.0,under,0.8819,0.1183,0.0,0.1183,-900,490,0.8415,0.04039999999999999
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pr,8.5,2.0,under,0.8432,0.157,0.0,0.157,-600,370,0.8011,0.042099999999999915
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pr,9.5,2.0,under,0.7988,0.2014,0.0,0.2014,-420,280,0.7543,0.044499999999999984
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pr,10.5,2.0,under,0.7488999999999999,0.25129999999999997,0.0,0.25129999999999997,-320,225,0.7123,0.036599999999999855
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pr,14.5,2.0,under,0.5012,0.49899999999999994,0.0,0.49899999999999994,-106,-125,0.4808,0.020399999999999974
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pr,11.5,2.0,under,0.6930999999999999,0.3071,0.0,0.3071,-245,178,0.6638,0.029299999999999993
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pr,12.5,2.0,under,0.6318999999999999,0.36829999999999996,0.0,0.36829999999999996,-186,138,0.6075,0.024399999999999866
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pr,14.5,2.0,under,0.5012,0.49899999999999994,0.0,0.49899999999999994,-114,-118,0.496,0.005199999999999982
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pr,15.5,2.0,under,0.43749999999999994,0.5627,0.0,0.5627,114,-152,0.4365,0.0009999999999999454
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pr,16.5,2.0,under,0.3779,0.6223,0.0,0.6223,140,-188,0.3896,-0.011699999999999988
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pr,17.5,2.0,under,0.323,0.6771999999999999,0.0,0.6771999999999999,172,-235,0.3439,-0.020899999999999974
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pr,18.5,2.0,under,0.27390000000000003,0.7263,0.0,0.7263,205,-290,0.306,-0.03209999999999996
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pr,13.5,2.0,under,0.5670999999999999,0.43309999999999993,0.0,0.43309999999999993,-144,108,0.5511,0.015999999999999903
2026-05-24,fliff,89,Alex Caruso,89,OKC,SAS,pr,14.5,2.0,under,0.5012,0.49899999999999994,0.0,0.49899999999999994,-120,-120,0.5,0.0011999999999999789
2026-05-24,espnbet,89,Alex Caruso,89,OKC,SAS,pr,14.5,2.0,under,0.5012,0.49899999999999994,0.0,0.49899999999999994,-120,-110,0.5101,-0.008900000000000019
2026-05-24,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,pr,14.5,2.0,under,0.5012,0.49899999999999994,0.0,0.49899999999999994,-115,-115,0.5,0.0011999999999999789
2026-05-24,hardrockbet,89,Alex Caruso,89,OKC,SAS,pr,14.5,2.0,under,0.5012,0.49899999999999994,0.0,0.49899999999999994,-115,-115,0.5,0.0011999999999999789
2026-05-24,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,pr,14.5,2.0,under,0.5012,0.49899999999999994,0.0,0.49899999999999994,-115,-115,0.5,0.0011999999999999789
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,ra,8.5,3.0,under,0.1834,0.8166,0.0,0.8166,400,-670,0.1869,-0.003500000000000003
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,ra,6.5,3.0,under,0.45589999999999997,0.5441,0.0,0.5441,140,-188,0.3896,0.06629999999999997
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,ra,7.5,3.0,under,0.30389999999999995,0.6960999999999999,0.0,0.6960999999999999,240,-350,0.2744,0.02949999999999997
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,ra,5.5,3.0,under,0.617,0.383,0.0,0.383,-130,-102,0.5282,0.08879999999999999
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,ra,3.5,3.0,under,0.8695999999999999,0.13040000000000002,0.0,0.13040000000000002,-550,350,0.792,0.07759999999999989
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,ra,5.5,3.0,under,0.617,0.383,0.0,0.383,-132,100,0.5323,0.0847
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,ra,4.5,3.0,under,0.7592,0.24080000000000001,0.0,0.24080000000000001,-260,188,0.6753,0.08389999999999997
2026-05-24,espnbet,89,Alex Caruso,89,OKC,SAS,ra,5.5,3.0,under,0.617,0.383,0.0,0.383,-120,-110,0.5101,0.1069
2026-05-24,fliff,89,Alex Caruso,89,OKC,SAS,ra,5.5,3.0,under,0.617,0.383,0.0,0.383,-130,-110,0.519,0.09799999999999998
2026-05-24,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,ra,5.5,3.0,under,0.617,0.383,0.0,0.383,-125,-105,0.5203,0.09670000000000001
2026-05-24,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,ra,5.5,3.0,under,0.617,0.383,0.0,0.383,-125,-105,0.5203,0.09670000000000001
2026-05-24,hardrockbet,89,Alex Caruso,89,OKC,SAS,ra,5.5,3.0,under,0.617,0.383,0.0,0.383,-125,-105,0.5203,0.09670000000000001
2026-05-24,draftkings,89,Alex Caruso,89,OKC,SAS,pra,16.5,3.0,under,0.522,0.47819999999999996,0.0,0.47819999999999996,-125,-105,0.5203,0.0017000000000000348
2026-05-24,betonlineag,89,Alex Caruso,89,OKC,SAS,pra,17.5,3.0,under,0.46,0.5402,0.0,0.5402,-114,-114,0.5,-0.03999999999999998
2026-05-24,betmgm,89,Alex Caruso,89,OKC,SAS,pra,16.5,3.0,under,0.522,0.47819999999999996,0.0,0.47819999999999996,-120,-110,0.5101,0.011900000000000022
2026-05-24,betrivers,89,Alex Caruso,89,OKC,SAS,pra,15.5,3.0,under,0.5847,0.4155,0.0,0.4155,-148,108,0.5538,0.03090000000000004
2026-05-24,betrivers,89,Alex Caruso,89,OKC,SAS,pra,16.5,3.0,under,0.522,0.47819999999999996,0.0,0.47819999999999996,-112,-122,0.4901,0.03190000000000004
2026-05-24,betrivers,89,Alex Caruso,89,OKC,SAS,pra,17.5,3.0,under,0.46,0.5402,0.0,0.5402,120,-165,0.422,0.038000000000000034
2026-05-24,fanduel,89,Alex Caruso,89,OKC,SAS,pra,16.5,3.0,under,0.522,0.47819999999999996,0.0,0.47819999999999996,-118,-112,0.5061,0.015900000000000025
2026-05-24,fliff,89,Alex Caruso,89,OKC,SAS,pra,17.5,3.0,under,0.46,0.5402,0.0,0.5402,-115,-130,0.4862,-0.0262
2026-05-24,betparx,89,Alex Caruso,89,OKC,SAS,pra,17.5,3.0,under,0.46,0.5402,0.0,0.5402,120,-165,0.422,0.038000000000000034
2026-05-24,betparx,89,Alex Caruso,89,OKC,SAS,pra,16.5,3.0,under,0.522,0.47819999999999996,0.0,0.47819999999999996,-109,-122,0.4869,0.03510000000000002
2026-05-24,betparx,89,Alex Caruso,89,OKC,SAS,pra,15.5,3.0,under,0.5847,0.4155,0.0,0.4155,-148,110,0.5562,0.02849999999999997
2026-05-24,espnbet,89,Alex Caruso,89,OKC,SAS,pra,16.5,3.0,under,0.522,0.47819999999999996,0.0,0.47819999999999996,-125,-105,0.5203,0.0017000000000000348
2026-05-24,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,pra,17.5,3.0,under,0.46,0.5402,0.0,0.5402,-115,-125,0.4905,-0.03049999999999997
2026-05-24,hardrockbet,89,Alex Caruso,89,OKC,SAS,pra,17.5,3.0,under,0.46,0.5402,0.0,0.5402,-115,-125,0.4905,-0.03049999999999997
2026-05-24,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,pra,16.5,3.0,under,0.522,0.47819999999999996,0.0,0.47819999999999996,-115,-125,0.4905,0.03150000000000003
2026-05-24,draftkings,161,De'Aaron Fox,161,SAS,OKC,pts,13.5,12.0,under,0.8187,0.1812,0.0,0.1812,100,-130,0.4694,0.3493
2026-05-24,fanduel,161,De'Aaron Fox,161,SAS,OKC,pts,12.5,12.0,under,0.8522000000000001,0.1477,0.0,0.1477,-128,-104,0.5241,0.32810000000000006
2026-05-24,betonlineag,161,De'Aaron Fox,161,SAS,OKC,pts,15.5,12.0,under,0.7157,0.2842,0.0,0.2842,-108,-120,0.4877,0.22799999999999998
2026-05-24,betrivers,161,De'Aaron Fox,161,SAS,OKC,pts,14.5,12.0,under,0.7697,0.23020000000000002,0.0,0.23020000000000002,-148,108,0.5538,0.2159000000000001
2026-05-24,betrivers,161,De'Aaron Fox,161,SAS,OKC,pts,15.5,12.0,under,0.7157,0.2842,0.0,0.2842,-112,-122,0.4901,0.22560000000000002
2026-05-24,betmgm,161,De'Aaron Fox,161,SAS,OKC,pts,13.5,12.0,under,0.8187,0.1812,0.0,0.1812,-120,-110,0.5101,0.3086
2026-05-24,betrivers,161,De'Aaron Fox,161,SAS,OKC,pts,16.5,12.0,under,0.6643,0.3356,0.0,0.3356,118,-162,0.4259,0.2384
2026-05-24,bovada,161,De'Aaron Fox,161,SAS,OKC,pts,12.5,12.0,under,0.8522000000000001,0.1477,0.0,0.1477,-125,-105,0.5203,0.3319000000000001
2026-05-24,williamhill_us,161,De'Aaron Fox,161,SAS,OKC,pts,13.5,12.0,under,0.8187,0.1812,0.0,0.1812,-122,-109,0.5131,0.3056
2026-05-24,fliff,161,De'Aaron Fox,161,SAS,OKC,pts,13.5,12.0,under,0.8187,0.1812,0.0,0.1812,-120,-115,0.5049,0.31379999999999997
2026-05-24,betparx,161,De'Aaron Fox,161,SAS,OKC,pts,16.5,12.0,under,0.6643,0.3356,0.0,0.3356,118,-162,0.4259,0.2384
2026-05-24,betparx,161,De'Aaron Fox,161,SAS,OKC,pts,15.5,12.0,under,0.7157,0.2842,0.0,0.2842,-110,-121,0.4889,0.2268
2026-05-24,betparx,161,De'Aaron Fox,161,SAS,OKC,pts,14.5,12.0,under,0.7697,0.23020000000000002,0.0,0.23020000000000002,-148,108,0.5538,0.2159000000000001
2026-05-24,espnbet,161,De'Aaron Fox,161,SAS,OKC,pts,13.5,12.0,under,0.8187,0.1812,0.0,0.1812,-105,-125,0.4797,0.33899999999999997
2026-05-24,hardrockbet_fl,161,De'Aaron Fox,161,SAS,OKC,pts,13.5,12.0,under,0.8187,0.1812,0.0,0.1812,-125,-115,0.5095,0.30920000000000003
2026-05-24,hardrockbet,161,De'Aaron Fox,161,SAS,OKC,pts,13.5,12.0,under,0.8187,0.1812,0.0,0.1812,-120,-120,0.5,0.3187
2026-05-24,hardrockbet_az,161,De'Aaron Fox,161,SAS,OKC,pts,14.5,12.0,under,0.7697,0.23020000000000002,0.0,0.23020000000000002,-105,-140,0.4675,0.3022
2026-05-24,bovada,161,De'Aaron Fox,161,SAS,OKC,reb,5.5,10.0,over,0.19630000000000003,0.8038,0.0,0.19630000000000003,-120,-110,0.5101,-0.31379999999999997
2026-05-24,draftkings,161,De'Aaron Fox,161,SAS,OKC,reb,5.5,10.0,over,0.19630000000000003,0.8038,0.0,0.19630000000000003,-135,105,0.5408,-0.3444999999999999
2026-05-24,betrivers,161,De'Aaron Fox,161,SAS,OKC,reb,3.5,10.0,over,0.6564000000000001,0.3437,0.0,0.6564000000000001,-103,-134,0.4698,0.1866000000000001
