game_date,run_date,run_id,run_mode,generated_at_utc,pipeline_version,model_version,model_artifact_hash,source_data_asof_utc,player_id,player_name,team,opponent,game_id,event_id,stat,line,role_bucket,hard_role_bucket,role_mixture_enabled,role_mixture_weights_json,role_entropy,role_bucket_confidence,projected_minutes,minutes_q10,minutes_q50,minutes_q90,inactive_risk,expected_lineup_status,official_lineup_status,injury_status,injury_source,injury_last_updated_utc,lineup_source,lineup_last_updated_utc,stale_injury_flag,stale_lineup_flag,market_line,p_over,model_prob_under_active,fair_over_odds,fair_under_odds,pmf_mean,pmf_variance,pmf_p10,pmf_p50,pmf_p90,market_prob_over,no_vig_market_prob_over,edge,market_status,delivery_status,unavailable_reason,calculation_source,calculation_status
2026-05-21,2026-05-22,8cd09259-cc36-4535-976c-bf2bfcd18479,t25,2026-05-22T11:36:32Z,24dddfd7,24dddfd7#phase10c,challenger-2026-04-30,2026-05-22T11:36:28Z,9,Jarrett Allen,CLE,NYK,21713897,,pts,12.5,core,core,True,,,,27.2404,,29.5884,,0.05,projected,projected,unknown,bdl_injuries_only,2026-05-22T11:35:42Z,bdl_lineup_freshness_manifest,2026-05-22T11:35:21Z,False,False,12.5,0.4749,0.5251,111.0,-111.0,12.6589,34.365,5.0,12.0,20.0,0.4877,0.4877,-0.0128,full,ready,Upstream wizard_of_odds package contains projected (not BDL-confirmed) lineup data; snapshot labelled near_tip to keep Derek's archive honest.,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-21,2026-05-22,8cd09259-cc36-4535-976c-bf2bfcd18479,t25,2026-05-22T11:36:32Z,24dddfd7,24dddfd7#phase10c,challenger-2026-04-30,2026-05-22T11:36:28Z,9,Jarrett Allen,CLE,NYK,21713897,,pts,12.5,core,core,True,,,,27.2404,,29.5884,,0.05,projected,projected,unknown,bdl_injuries_only,2026-05-22T11:35:42Z,bdl_lineup_freshness_manifest,2026-05-22T11:35:21Z,False,False,12.5,0.4749,0.5251,111.0,-111.0,12.6589,34.365,5.0,12.0,20.0,0.5203,0.5203,-0.0454,full,ready,Upstream wizard_of_odds package contains projected (not BDL-confirmed) lineup data; snapshot labelled near_tip to keep Derek's archive honest.,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-21,2026-05-22,8cd09259-cc36-4535-976c-bf2bfcd18479,t25,2026-05-22T11:36:32Z,24dddfd7,24dddfd7#phase10c,challenger-2026-04-30,2026-05-22T11:36:28Z,9,Jarrett Allen,CLE,NYK,21713897,,pts,12.5,core,core,True,,,,27.2404,,29.5884,,0.05,projected,projected,unknown,bdl_injuries_only,2026-05-22T11:35:42Z,bdl_lineup_freshness_manifest,2026-05-22T11:35:21Z,False,False,12.5,0.4749,0.5251,111.0,-111.0,12.6589,34.365,5.0,12.0,20.0,0.4845,0.4845,-0.0096,full,ready,Upstream wizard_of_odds package contains projected (not BDL-confirmed) lineup data; snapshot labelled near_tip to keep Derek's archive honest.,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-21,2026-05-22,8cd09259-cc36-4535-976c-bf2bfcd18479,t25,2026-05-22T11:36:32Z,24dddfd7,24dddfd7#phase10c,challenger-2026-04-30,2026-05-22T11:36:28Z,9,Jarrett Allen,CLE,NYK,21713897,,pts,12.5,core,core,True,,,,27.2404,,29.5884,,0.05,projected,projected,unknown,bdl_injuries_only,2026-05-22T11:35:42Z,bdl_lineup_freshness_manifest,2026-05-22T11:35:21Z,False,False,12.5,0.4749,0.5251,111.0,-111.0,12.6589,34.365,5.0,12.0,20.0,0.4869,0.4869,-0.0121,full,ready,Upstream wizard_of_odds package contains projected (not BDL-confirmed) lineup data; snapshot labelled near_tip to keep Derek's archive honest.,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-21,2026-05-22,8cd09259-cc36-4535-976c-bf2bfcd18479,t25,2026-05-22T11:36:32Z,24dddfd7,24dddfd7#phase10c,challenger-2026-04-30,2026-05-22T11:36:28Z,9,Jarrett Allen,CLE,NYK,21713897,,pts,12.5,core,core,True,,,,27.2404,,29.5884,,0.05,projected,projected,unknown,bdl_injuries_only,2026-05-22T11:35:42Z,bdl_lineup_freshness_manifest,2026-05-22T11:35:21Z,False,False,12.5,0.4749,0.5251,111.0,-111.0,12.6589,34.365,5.0,12.0,20.0,0.4677,0.4677,0.0071,full,ready,Upstream wizard_of_odds package contains projected (not BDL-confirmed) lineup data; snapshot labelled near_tip to keep Derek's archive honest.,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-21,2026-05-22,8cd09259-cc36-4535-976c-bf2bfcd18479,t25,2026-05-22T11:36:32Z,24dddfd7,24dddfd7#phase10c,challenger-2026-04-30,2026-05-22T11:36:28Z,9,Jarrett Allen,CLE,NYK,21713897,,pts,15.5,core,core,True,,,,27.2404,,29.5884,,0.05,projected,projected,unknown,bdl_injuries_only,2026-05-22T11:35:42Z,bdl_lineup_freshness_manifest,2026-05-22T11:35:21Z,False,False,15.5,0.29,0.71,245.0,-245.0,12.6589,34.365,5.0,12.0,20.0,0.3079,0.3079,-0.018,full,ready,Upstream wizard_of_odds package contains projected (not BDL-confirmed) lineup data; snapshot labelled near_tip to keep Derek's archive honest.,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-21,2026-05-22,8cd09259-cc36-4535-976c-bf2bfcd18479,t25,2026-05-22T11:36:32Z,24dddfd7,24dddfd7#phase10c,challenger-2026-04-30,2026-05-22T11:36:28Z,9,Jarrett Allen,CLE,NYK,21713897,,pts,9.5,core,core,True,,,,27.2404,,29.5884,,0.05,projected,projected,unknown,bdl_injuries_only,2026-05-22T11:35:42Z,bdl_lineup_freshness_manifest,2026-05-22T11:35:21Z,False,False,9.5,0.6958,0.3042,-229.0,229.0,12.6589,34.365,5.0,12.0,20.0,0.6768,0.6768,0.0189,full,ready,Upstream wizard_of_odds package contains projected (not BDL-confirmed) lineup data; snapshot labelled near_tip to keep Derek's archive honest.,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-21,2026-05-22,8cd09259-cc36-4535-976c-bf2bfcd18479,t25,2026-05-22T11:36:32Z,24dddfd7,24dddfd7#phase10c,challenger-2026-04-30,2026-05-22T11:36:28Z,9,Jarrett Allen,CLE,NYK,21713897,,pts,10.5,core,core,True,,,,27.2404,,29.5884,,0.05,projected,projected,unknown,bdl_injuries_only,2026-05-22T11:35:42Z,bdl_lineup_freshness_manifest,2026-05-22T11:35:21Z,False,False,10.5,0.6227,0.3773,-165.0,165.0,12.6589,34.365,5.0,12.0,20.0,0.6161,0.6161,0.0065,full,ready,Upstream wizard_of_odds package contains projected (not BDL-confirmed) lineup data; snapshot labelled near_tip to keep Derek's archive honest.,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-21,2026-05-22,8cd09259-cc36-4535-976c-bf2bfcd18479,t25,2026-05-22T11:36:32Z,24dddfd7,24dddfd7#phase10c,challenger-2026-04-30,2026-05-22T11:36:28Z,9,Jarrett Allen,CLE,NYK,21713897,,pts,11.5,core,core,True,,,,27.2404,,29.5884,,0.05,projected,projected,unknown,bdl_injuries_only,2026-05-22T11:35:42Z,bdl_lineup_freshness_manifest,2026-05-22T11:35:21Z,False,False,11.5,0.5513,0.4487,-123.0,123.0,12.6589,34.365,5.0,12.0,20.0,0.5408,0.5408,0.0105,full,ready,Upstream wizard_of_odds package contains projected (not BDL-confirmed) lineup data; snapshot labelled near_tip to keep Derek's archive honest.,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-21,2026-05-22,8cd09259-cc36-4535-976c-bf2bfcd18479,t25,2026-05-22T11:36:32Z,24dddfd7,24dddfd7#phase10c,challenger-2026-04-30,2026-05-22T11:36:28Z,9,Jarrett Allen,CLE,NYK,21713897,,pts,12.5,core,core,True,,,,27.2404,,29.5884,,0.05,projected,projected,unknown,bdl_injuries_only,2026-05-22T11:35:42Z,bdl_lineup_freshness_manifest,2026-05-22T11:35:21Z,False,False,12.5,0.4749,0.5251,111.0,-111.0,12.6589,34.365,5.0,12.0,20.0,0.4797,0.4797,-0.0048,full,ready,Upstream wizard_of_odds package contains projected (not BDL-confirmed) lineup data; snapshot labelled near_tip to keep Derek's archive honest.,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
