bucket_dimension,bucket_value,n,thin_sample,mean_AE,variance_AE,std_residual_mean,std_residual_sd,pmf_nll_mean,pmf_rps_mean,brier_over_model_mean,brier_over_market_mean,logloss_over_model_mean,logloss_over_market_mean,coverage_10,coverage_25,coverage_50,coverage_75,coverage_90,sum_actual,sum_expected_mean,sum_expected_variance,sum_sq_residual
edge_bucket,0_to_5pct,54,False,0.8692140272434823,0.5205581541064725,-0.2122979066612345,0.958618159214729,2.7473526594412703,0.10409697074604178,0.24240265574074074,0.24341322092592593,0.678298871446125,0.6801283482429819,0.18518518518518517,0.35185185185185186,0.6481481481481481,0.8518518518518519,0.9629629629629629,333.0,383.10472399534893,1242.3171750164254,646.698335441318
edge_bucket,10_to_20pct,802,False,1.1203608664593694,0.840435114630384,0.1401425735798335,0.9937232956756876,2.5415873607318757,0.11183709655721219,0.27434541781795513,0.25127447108478806,0.7494980585024371,0.6957900561232286,0.21321695760598502,0.2955112219451372,0.4975062344139651,0.7693266832917706,0.9077306733167082,4685.0,4181.68836511205,12336.183195037629,10367.761537622866
edge_bucket,5_to_10pct,323,False,1.0664919341261372,0.7997784550489221,0.05406647175754436,0.9343615383865059,2.5854243872328633,0.10814472090103631,0.2524968896904025,0.24649544331269352,0.6984164401436451,0.6860611125797529,0.17647058823529413,0.3126934984520124,0.5325077399380805,0.7739938080495357,0.9195046439628483,2442.0,2289.750087984423,7295.762424506584,5834.993600275853
edge_bucket,ge_20pct,454,False,1.21400812019188,1.0031476327002735,0.32850462613257037,1.0437341679427377,2.5022131684203393,0.12362349583714029,0.28750651781938324,0.24098401409691633,0.7912666474158704,0.6826959918130217,0.20484581497797358,0.2709251101321586,0.43171806167400884,0.698237885462555,0.8876651982378855,2556.0,2105.4224905810447,5724.805483411094,5742.825068353384
injury_context,fresh,368,False,1.0722535822658483,0.8066990163623247,0.08499199802715192,0.959990383403925,2.5754001648477156,0.11591858321625123,0.26381716752717393,0.2512149314673913,0.7251884039347665,0.6969528136277986,0.1331521739130435,0.31521739130434784,0.5380434782608695,0.75,0.9184782608695652,2738.0,2553.5004454955097,7913.267544287684,6383.625144188783
injury_context,unavailable,1244,False,1.1332848313025061,0.8667525710096543,0.18117449267117683,1.0120897556707726,2.5289208066963087,0.11329018467826946,0.2749883212861736,0.2459086528215434,0.7551458809323077,0.6873682368781724,0.2266881028938907,0.2909967845659164,0.4782958199356913,0.7548231511254019,0.9043408360128617,7131.0,6292.328109434064,18330.865858946978,15888.325112075388
injury_context,very_stale,21,True,1.2879246413970598,0.9024987630943376,0.5179382636313177,1.0446713721118004,3.0515342029368986,0.13235102175805627,0.2870968395238095,0.2539881638095238,0.7751591210696657,0.7013120652783836,0.0,0.09523809523809523,0.42857142857142855,0.7142857142857143,0.8095238095238095,147.0,114.1371127432919,354.9348747370678,320.32828542924733
line_bucket,10_to_15,105,False,1.0873613988502657,1.0109700770147498,0.16996973004427435,0.9992414966581445,3.263659101026599,0.12239021579622301,0.2377117606666667,0.25158337276190473,0.6682792033708755,0.6963166050545492,0.09523809523809523,0.18095238095238095,0.4666666666666667,0.7333333333333333,0.8857142857142857,1265.0,1163.3666611096942,4644.911517072089,4695.866554141068
line_bucket,15_to_20,109,False,1.2056664428781114,0.9420741285716892,0.4724170673833793,0.9976904572763193,3.9250852331335135,0.1314201882303793,0.2749323927522936,0.25034472486238535,0.7476348473832406,0.6938377398695149,0.01834862385321101,0.12844036697247707,0.3302752293577982,0.6422018348623854,0.8440366972477065,2033.0,1686.2043494773861,6126.3857224326375,5771.5094907547655
line_bucket,1_to_1p5,239,False,1.1286609947477522,0.6604826491764813,0.10921136605498129,1.0004436091354936,1.9990077963862427,0.13554756279620775,0.27498101121338914,0.23629898577405858,0.7740061284653068,0.6782175148078067,0.28451882845188287,0.3514644351464435,0.5481171548117155,0.7573221757322176,0.8744769874476988,355.0,314.53200000000004,630.9771642595329,416.74946902
