bucket_dimension,bucket_value,n,thin_sample,mean_AE,variance_AE,std_residual_mean,std_residual_sd,pmf_nll_mean,pmf_rps_mean,brier_over_model_mean,brier_over_market_mean,logloss_over_model_mean,logloss_over_market_mean,coverage_10,coverage_25,coverage_50,coverage_75,coverage_90,sum_actual,sum_expected_mean,sum_expected_variance,sum_sq_residual
edge_bucket,0_to_5pct,21,True,0.8582920516051226,0.6046482843768083,-0.14638713699622324,0.9062914212107667,2.217151906176396,0.11010878643987487,0.28974822523809524,0.2811671938095238,0.7813328646638592,0.7597483775415397,0.19047619047619047,0.42857142857142855,0.6190476190476191,0.9047619047619048,0.9523809523809523,121.0,140.9776541373226,459.7267239558742,277.97297492208986
edge_bucket,10_to_20pct,98,False,1.12535389741877,0.7755669279044975,0.27452357984514514,1.1088749818173897,2.5127359431083565,0.13103713386004415,0.2660516567346939,0.2510141517346939,0.7310515043101176,0.6958518114535669,0.16326530612244897,0.24489795918367346,0.5102040816326531,0.7040816326530612,0.9183673469387755,570.0,506.50733187792025,1326.923413053757,1029.117915026653
edge_bucket,5_to_10pct,70,False,1.1385360582970323,1.0097829561368306,0.22299855114760575,1.021721240106451,2.1246668613530804,0.12864000303413145,0.2601368575714285,0.2544666805714285,0.715430319816854,0.7023161206532361,0.22857142857142856,0.3142857142857143,0.5142857142857142,0.8,0.9,334.0,293.35917608053734,756.3859870127837,763.7856779462431
edge_bucket,ge_20pct,39,False,1.2602739223306387,0.8777282491183509,0.23503057736731825,0.9928897713321649,2.101268203256936,0.13519091844661518,0.36554957589743586,0.2416712015384616,0.9616478450832909,0.6763020510665612,0.2564102564102564,0.28205128205128205,0.4358974358974359,0.717948717948718,0.9230769230769231,290.0,230.10870483116855,697.0583040647665,611.8277647601745
injury_context,fallback_used,130,False,1.0990414006064224,0.9022772374427019,0.26103873552951135,1.1252907132281054,2.324997539016035,0.14438758245051037,0.29556497353846156,0.25785243546153847,0.7969958837849032,0.7100632312415593,0.23076923076923078,0.2923076923076923,0.5076923076923077,0.7230769230769231,0.9,623.0,566.8576267065507,1491.677834488401,1345.9069556567065
injury_context,latest_valid_report_selected,68,False,1.1515562994777755,0.8456699462237669,0.1465274878138565,0.9100881251588313,2.2207395489704513,0.11306908123127146,0.2785195830882353,0.25347738544117643,0.7608416097693708,0.7004114794133741,0.14705882352941177,0.2647058823529412,0.5,0.7941176470588235,0.9558823529411765,468.0,406.4065301993793,1156.5550636823743,978.0638585090988
injury_context,unavailable,30,False,1.1330945503978656,0.6061105518042745,0.1568789085127545,0.9958754498188594,2.3408161091328035,0.09906954743453608,0.242033679,0.232815454,0.676291052313536,0.6583300408877374,0.2,0.3333333333333333,0.5333333333333333,0.8,0.9,224.0,197.68871002101852,591.8615299164061,358.73351848935505
line_bucket,10_to_15,21,True,1.0871061331178842,0.7432777948779082,0.16776890952163911,0.8773504751051521,3.199031826076523,0.10224794358974705,0.25516636238095236,0.25012475952380947,0.7067387494155146,0.6934124925738424,0.09523809523809523,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.9523809523809523,265.0,243.76644738445586,900.3962416240737,669.2445329906977
line_bucket,15_to_20,9,True,1.0400626516868448,1.182093898615566,0.07876615569583893,1.1959194448219628,3.489319450518342,0.11976399442156437,0.23389250555555557,0.24941253333333335,0.6578767120945677,0.6919755239475145,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.8888888888888888,140.0,134.60727560300182,468.52159355989613,553.8365171167953
line_bucket,1_to_1p5,30,False,1.4131838750067127,1.8334014227435138,0.5300815369123102,1.3873622381680684,2.3782200080789324,0.22309208863333335,0.30533398366666664,0.26744277099999997,0.8190591919598392,0.7290347483452335,0.23333333333333334,0.26666666666666666,0.5,0.7,0.8333333333333334,50.0,35.381099999999996,32.863788498559,60.25251659
