date,stat,role_bucket,n_rows,n_scored,n_market_joined,n_books,n_players,n_games,model_brier_avg,market_brier_avg,model_logloss_avg,market_logloss_avg,model_rps_avg,market_rps_avg,market_coverage_status,availability_freshness_status,failure_reason,market_superiority_pass,brier_delta_model_minus_market,logloss_delta_model_minus_market,rps_delta_model_minus_market,rps_status,model_beats_market_brier,model_beats_market_logloss,model_beats_market_rps,calibration_pass,model_ece,market_ece,model_calibration_slope,model_calibration_intercept,market_calibration_slope,market_calibration_intercept,pit_ks,mean_error,variance_error,p0_error,model_better_calibrated,market_superiority_eligible,market_superiority_claim_allowed,promotion_status
dates_e2c73f0cb39d,pts,None,705,0,0,14,1,0,,,,,,,none,unknown,insufficient_scored_rows,False,,,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
dates_e2c73f0cb39d,pts,bench,69,69,69,13,9,4,0.23871694041867955,0.2302566732479028,0.6683016580886055,0.6511355200207278,1.5366483220611917,,covered,unknown,insufficient_scored_rows,False,0.008460267170776747,0.0171661380678777,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
dates_e2c73f0cb39d,pts,core,431,431,431,14,22,7,0.25455568007218354,0.23101395763144875,0.7031025173543446,0.6530972404287879,3.5601915302913127,,covered,unknown,model_logloss_not_better,False,0.023541722440734797,0.050005276925556674,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False,True,False,no_market_superiority_claim
dates_e2c73f0cb39d,pts,fringe,36,36,36,13,4,3,0.10810783950617281,0.22224577517687744,0.3490994168676639,0.6344712789604515,2.4124372530864195,,covered,unknown,insufficient_scored_rows,False,-0.11413793567070463,-0.28537186209278764,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
dates_e2c73f0cb39d,pts,inactive_risk,24,24,24,6,3,3,0.3355663194444445,0.25183445858035486,0.8828921246859216,0.6967862276200868,6.034414453703703,,covered,unknown,insufficient_scored_rows,False,0.08373186086408962,0.1861058970658348,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
dates_e2c73f0cb39d,pts,rotation,183,183,183,13,13,6,0.1962910704310868,0.21823712367508039,0.5799138453496617,0.6266838011313749,2.108482707953856,,covered,unknown,,True,-0.021946053243993596,-0.04676995578171317,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False,True,False,no_market_superiority_claim
dates_e2c73f0cb39d,pts,starter,348,348,348,14,18,6,0.26886752554278415,0.2147572446792203,0.7357701346496419,0.6185294771061101,3.817786116219668,,covered,unknown,model_logloss_not_better,False,0.05411028086356384,0.11724065754353186,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False,True,False,no_market_superiority_claim
dates_e2c73f0cb39d,pts,unknown,0,0,0,0,0,0,,,,,,,none,unknown,insufficient_scored_rows,False,,,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
dates_e2c73f0cb39d,reb,None,424,0,0,14,0,0,,,,,,,none,unknown,insufficient_scored_rows,False,,,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
dates_e2c73f0cb39d,reb,bench,40,40,40,12,6,3,0.21020573055555553,0.24875894012378538,0.6129862888620661,0.6918941455683741,0.9610381277777776,,covered,unknown,insufficient_scored_rows,False,-0.03855320956822986,-0.07890785670630807,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
