snapshot_type,snapshot_time_utc,delivery_date,game_id,player_id,player_name,team,opponent,is_home,stat,pmf_json,pmf_mean,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_version,pmf_source,calibration_source,role_bucket,role_source,calibration_confidence,minutes_mean,minutes_q50,minutes_p10,minutes_p50,minutes_p90,minutes_std,p_inactive_used,rotation_probability,starter_probability,projected_role,player_game_eligible,eligibility_reason,has_current_market_line,sportsbook,book,market_key,line,market_line,p_over,over_price_american,under_price_american,market_no_vig_over_prob,market_no_vig_under_prob,model_p_under,fair_over_odds_american,fair_under_odds_american,edge,edge_over,edge_under,market_snapshot_time_utc,market_coverage_status,finality_status,finality_blocker_codes,injury_freshness_status,lineup_freshness_status,role_freshness_status,odds_freshness_status,outcomes_freshness_status,tov_status,pmf_valid,pmf_sum_error,expected_lineup_status,official_lineup_status,lineup_source,lineup_last_updated_utc,injury_context_source,injury_report_fetched_at_utc
morning,2026-05-30T22:47:50Z,2026-05-30,21713534,1057262518,Dylan Harper,SAS,OKC,False,pts,"{""0"": 0.017007654575159934, ""1"": 0.03136731326523546, ""2"": 0.02476265549636266, ""3"": 0.022208275792204947, ""4"": 0.02718100483391145, ""5"": 0.03009079911695258, ""6"": 0.035156088803227535, ""7"": 0.04933245638897627, ""8"": 0.05780308335338906, ""9"": 0.0576745940590198, ""10"": 0.06994506000711949, ""11"": 0.06156526045728523, ""12"": 0.06966637841776681, ""13"": 0.05208780494545446, ""14"": 0.050053826577582325, ""15"": 0.05415282190751186, ""16"": 0.048725023012403064, ""17"": 0.04181450684815782, ""18"": 0.03320663516225382, ""19"": 0.034682092012030555, ""20"": 0.02881320919230578, ""21"": 0.017292220683303466, ""22"": 0.022883532763419895, ""23"": 0.013873187636597365, ""24"": 0.014780902450765215, ""25"": 0.007166293490310661, ""26"": 0.006543574916626212, ""27"": 0.0030070708422931755, ""28"": 0.007283742759862175, ""29"": 0.003996805791186568, ""30"": 0.0015578648412426497, ""31"": 0.0007309015882649786, ""32"": 0.00037710091911553607, ""33"": 0.00028546825117787937, ""34"": 0.0005238083455318684, ""35"": 0.0002624707584013346, ""36"": 4.571384254743144e-05, ""37"": 5.928061968350456e-05, ""38"": 6.563230243310609e-05, ""39"": 2.392781775852345e-05, ""40"": 1.0136968762387343e-05, ""41"": 1.7941395161539358e-05, ""42"": 0.00037989193439650796, ""43"": 0.00011687094492395031, ""44"": 0.0003209372360358356, ""45"": 0.0006334969012703457, ""46"": 0.00023713215575837363, ""47"": 0.00011618440681646568, ""49"": 0.00011136321204218393}",12.1732,12.1732,12,10,0.017,0.983,0.9516,0.9269,0.9047,0.8775,0.8474,0.8122,0.7629,0.7051,0.6474,0.5775,0.5159,0.4462,0.3942,0.3441,0.2899,0.2412,0.1994,0.1662,0.1315,6233da92#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.0703,21.7952,9.141,21.7952,31.0357,8.5659,0.05,0.8791,0.1758,rotation,True,current_market_line,True,rebet,rebet,player_pts_over_under,10.5,10.5,0.5775,-102.0,-125.0,0.4761,0.5239,0.4225,-137.0,137.0,0.1013,0.1013,-0.1013,2026-05-30T22:46:36.095793Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,bdl_plus_nba_official,2026-05-30T22:46:57Z
morning,2026-05-30T22:47:50Z,2026-05-30,21713534,1057262518,Dylan Harper,SAS,OKC,False,pts,"{""0"": 0.017007654575159934, ""1"": 0.03136731326523546, ""2"": 0.02476265549636266, ""3"": 0.022208275792204947, ""4"": 0.02718100483391145, ""5"": 0.03009079911695258, ""6"": 0.035156088803227535, ""7"": 0.04933245638897627, ""8"": 0.05780308335338906, ""9"": 0.0576745940590198, ""10"": 0.06994506000711949, ""11"": 0.06156526045728523, ""12"": 0.06966637841776681, ""13"": 0.05208780494545446, ""14"": 0.050053826577582325, ""15"": 0.05415282190751186, ""16"": 0.048725023012403064, ""17"": 0.04181450684815782, ""18"": 0.03320663516225382, ""19"": 0.034682092012030555, ""20"": 0.02881320919230578, ""21"": 0.017292220683303466, ""22"": 0.022883532763419895, ""23"": 0.013873187636597365, ""24"": 0.014780902450765215, ""25"": 0.007166293490310661, ""26"": 0.006543574916626212, ""27"": 0.0030070708422931755, ""28"": 0.007283742759862175, ""29"": 0.003996805791186568, ""30"": 0.0015578648412426497, ""31"": 0.0007309015882649786, ""32"": 0.00037710091911553607, ""33"": 0.00028546825117787937, ""34"": 0.0005238083455318684, ""35"": 0.0002624707584013346, ""36"": 4.571384254743144e-05, ""37"": 5.928061968350456e-05, ""38"": 6.563230243310609e-05, ""39"": 2.392781775852345e-05, ""40"": 1.0136968762387343e-05, ""41"": 1.7941395161539358e-05, ""42"": 0.00037989193439650796, ""43"": 0.00011687094492395031, ""44"": 0.0003209372360358356, ""45"": 0.0006334969012703457, ""46"": 0.00023713215575837363, ""47"": 0.00011618440681646568, ""49"": 0.00011136321204218393}",12.1732,12.1732,12,10,0.017,0.983,0.9516,0.9269,0.9047,0.8775,0.8474,0.8122,0.7629,0.7051,0.6474,0.5775,0.5159,0.4462,0.3942,0.3441,0.2899,0.2412,0.1994,0.1662,0.1315,6233da92#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.0703,21.7952,9.141,21.7952,31.0357,8.5659,0.05,0.8791,0.1758,rotation,True,current_market_line,True,hardrockbet_fl,hardrockbet_fl,player_pts_over_under,10.5,10.5,0.5775,-115.0,-115.0,0.5,0.5,0.4225,-137.0,137.0,0.0775,0.0775,-0.0775,2026-05-30T22:46:36.095793Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,bdl_plus_nba_official,2026-05-30T22:46:57Z
morning,2026-05-30T22:47:50Z,2026-05-30,21713534,1057262518,Dylan Harper,SAS,OKC,False,pts,"{""0"": 0.017007654575159934, ""1"": 0.03136731326523546, ""2"": 0.02476265549636266, ""3"": 0.022208275792204947, ""4"": 0.02718100483391145, ""5"": 0.03009079911695258, ""6"": 0.035156088803227535, ""7"": 0.04933245638897627, ""8"": 0.05780308335338906, ""9"": 0.0576745940590198, ""10"": 0.06994506000711949, ""11"": 0.06156526045728523, ""12"": 0.06966637841776681, ""13"": 0.05208780494545446, ""14"": 0.050053826577582325, ""15"": 0.05415282190751186, ""16"": 0.048725023012403064, ""17"": 0.04181450684815782, ""18"": 0.03320663516225382, ""19"": 0.034682092012030555, ""20"": 0.02881320919230578, ""21"": 0.017292220683303466, ""22"": 0.022883532763419895, ""23"": 0.013873187636597365, ""24"": 0.014780902450765215, ""25"": 0.007166293490310661, ""26"": 0.006543574916626212, ""27"": 0.0030070708422931755, ""28"": 0.007283742759862175, ""29"": 0.003996805791186568, ""30"": 0.0015578648412426497, ""31"": 0.0007309015882649786, ""32"": 0.00037710091911553607, ""33"": 0.00028546825117787937, ""34"": 0.0005238083455318684, ""35"": 0.0002624707584013346, ""36"": 4.571384254743144e-05, ""37"": 5.928061968350456e-05, ""38"": 6.563230243310609e-05, ""39"": 2.392781775852345e-05, ""40"": 1.0136968762387343e-05, ""41"": 1.7941395161539358e-05, ""42"": 0.00037989193439650796, ""43"": 0.00011687094492395031, ""44"": 0.0003209372360358356, ""45"": 0.0006334969012703457, ""46"": 0.00023713215575837363, ""47"": 0.00011618440681646568, ""49"": 0.00011136321204218393}",12.1732,12.1732,12,10,0.017,0.983,0.9516,0.9269,0.9047,0.8775,0.8474,0.8122,0.7629,0.7051,0.6474,0.5775,0.5159,0.4462,0.3942,0.3441,0.2899,0.2412,0.1994,0.1662,0.1315,6233da92#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.0703,21.7952,9.141,21.7952,31.0357,8.5659,0.05,0.8791,0.1758,rotation,True,current_market_line,True,espnbet,espnbet,player_pts_over_under,9.5,9.5,0.6474,-145.0,110.0,0.5541,0.4459,0.3526,-184.0,184.0,0.0933,0.0933,-0.0933,2026-05-30T22:46:36.095793Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,bdl_plus_nba_official,2026-05-30T22:46:57Z
morning,2026-05-30T22:47:50Z,2026-05-30,21713534,1057262518,Dylan Harper,SAS,OKC,False,pts,"{""0"": 0.017007654575159934, ""1"": 0.03136731326523546, ""2"": 0.02476265549636266, ""3"": 0.022208275792204947, ""4"": 0.02718100483391145, ""5"": 0.03009079911695258, ""6"": 0.035156088803227535, ""7"": 0.04933245638897627, ""8"": 0.05780308335338906, ""9"": 0.0576745940590198, ""10"": 0.06994506000711949, ""11"": 0.06156526045728523, ""12"": 0.06966637841776681, ""13"": 0.05208780494545446, ""14"": 0.050053826577582325, ""15"": 0.05415282190751186, ""16"": 0.048725023012403064, ""17"": 0.04181450684815782, ""18"": 0.03320663516225382, ""19"": 0.034682092012030555, ""20"": 0.02881320919230578, ""21"": 0.017292220683303466, ""22"": 0.022883532763419895, ""23"": 0.013873187636597365, ""24"": 0.014780902450765215, ""25"": 0.007166293490310661, ""26"": 0.006543574916626212, ""27"": 0.0030070708422931755, ""28"": 0.007283742759862175, ""29"": 0.003996805791186568, ""30"": 0.0015578648412426497, ""31"": 0.0007309015882649786, ""32"": 0.00037710091911553607, ""33"": 0.00028546825117787937, ""34"": 0.0005238083455318684, ""35"": 0.0002624707584013346, ""36"": 4.571384254743144e-05, ""37"": 5.928061968350456e-05, ""38"": 6.563230243310609e-05, ""39"": 2.392781775852345e-05, ""40"": 1.0136968762387343e-05, ""41"": 1.7941395161539358e-05, ""42"": 0.00037989193439650796, ""43"": 0.00011687094492395031, ""44"": 0.0003209372360358356, ""45"": 0.0006334969012703457, ""46"": 0.00023713215575837363, ""47"": 0.00011618440681646568, ""49"": 0.00011136321204218393}",12.1732,12.1732,12,10,0.017,0.983,0.9516,0.9269,0.9047,0.8775,0.8474,0.8122,0.7629,0.7051,0.6474,0.5775,0.5159,0.4462,0.3942,0.3441,0.2899,0.2412,0.1994,0.1662,0.1315,6233da92#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.0703,21.7952,9.141,21.7952,31.0357,8.5659,0.05,0.8791,0.1758,rotation,True,current_market_line,True,espnbet,espnbet,player_pts_over_under,10.5,10.5,0.5775,-105.0,-125.0,0.4797,0.5203,0.4225,-137.0,137.0,0.0978,0.0978,-0.0978,2026-05-30T22:46:36.095793Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,bdl_plus_nba_official,2026-05-30T22:46:57Z
morning,2026-05-30T22:47:50Z,2026-05-30,21713534,1057262518,Dylan Harper,SAS,OKC,False,pts,"{""0"": 0.017007654575159934, ""1"": 0.03136731326523546, ""2"": 0.02476265549636266, ""3"": 0.022208275792204947, ""4"": 0.02718100483391145, ""5"": 0.03009079911695258, ""6"": 0.035156088803227535, ""7"": 0.04933245638897627, ""8"": 0.05780308335338906, ""9"": 0.0576745940590198, ""10"": 0.06994506000711949, ""11"": 0.06156526045728523, ""12"": 0.06966637841776681, ""13"": 0.05208780494545446, ""14"": 0.050053826577582325, ""15"": 0.05415282190751186, ""16"": 0.048725023012403064, ""17"": 0.04181450684815782, ""18"": 0.03320663516225382, ""19"": 0.034682092012030555, ""20"": 0.02881320919230578, ""21"": 0.017292220683303466, ""22"": 0.022883532763419895, ""23"": 0.013873187636597365, ""24"": 0.014780902450765215, ""25"": 0.007166293490310661, ""26"": 0.006543574916626212, ""27"": 0.0030070708422931755, ""28"": 0.007283742759862175, ""29"": 0.003996805791186568, ""30"": 0.0015578648412426497, ""31"": 0.0007309015882649786, ""32"": 0.00037710091911553607, ""33"": 0.00028546825117787937, ""34"": 0.0005238083455318684, ""35"": 0.0002624707584013346, ""36"": 4.571384254743144e-05, ""37"": 5.928061968350456e-05, ""38"": 6.563230243310609e-05, ""39"": 2.392781775852345e-05, ""40"": 1.0136968762387343e-05, ""41"": 1.7941395161539358e-05, ""42"": 0.00037989193439650796, ""43"": 0.00011687094492395031, ""44"": 0.0003209372360358356, ""45"": 0.0006334969012703457, ""46"": 0.00023713215575837363, ""47"": 0.00011618440681646568, ""49"": 0.00011136321204218393}",12.1732,12.1732,12,10,0.017,0.983,0.9516,0.9269,0.9047,0.8775,0.8474,0.8122,0.7629,0.7051,0.6474,0.5775,0.5159,0.4462,0.3942,0.3441,0.2899,0.2412,0.1994,0.1662,0.1315,6233da92#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.0703,21.7952,9.141,21.7952,31.0357,8.5659,0.05,0.8791,0.1758,rotation,True,current_market_line,True,espnbet,espnbet,player_pts_over_under,11.5,11.5,0.5159,125.0,-165.0,0.4165,0.5835,0.4841,-107.0,107.0,0.0994,0.0994,-0.0994,2026-05-30T22:46:36.095793Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,bdl_plus_nba_official,2026-05-30T22:46:57Z
morning,2026-05-30T22:47:50Z,2026-05-30,21713534,1057262518,Dylan Harper,SAS,OKC,False,pts,"{""0"": 0.017007654575159934, ""1"": 0.03136731326523546, ""2"": 0.02476265549636266, ""3"": 0.022208275792204947, ""4"": 0.02718100483391145, ""5"": 0.03009079911695258, ""6"": 0.035156088803227535, ""7"": 0.04933245638897627, ""8"": 0.05780308335338906, ""9"": 0.0576745940590198, ""10"": 0.06994506000711949, ""11"": 0.06156526045728523, ""12"": 0.06966637841776681, ""13"": 0.05208780494545446, ""14"": 0.050053826577582325, ""15"": 0.05415282190751186, ""16"": 0.048725023012403064, ""17"": 0.04181450684815782, ""18"": 0.03320663516225382, ""19"": 0.034682092012030555, ""20"": 0.02881320919230578, ""21"": 0.017292220683303466, ""22"": 0.022883532763419895, ""23"": 0.013873187636597365, ""24"": 0.014780902450765215, ""25"": 0.007166293490310661, ""26"": 0.006543574916626212, ""27"": 0.0030070708422931755, ""28"": 0.007283742759862175, ""29"": 0.003996805791186568, ""30"": 0.0015578648412426497, ""31"": 0.0007309015882649786, ""32"": 0.00037710091911553607, ""33"": 0.00028546825117787937, ""34"": 0.0005238083455318684, ""35"": 0.0002624707584013346, ""36"": 4.571384254743144e-05, ""37"": 5.928061968350456e-05, ""38"": 6.563230243310609e-05, ""39"": 2.392781775852345e-05, ""40"": 1.0136968762387343e-05, ""41"": 1.7941395161539358e-05, ""42"": 0.00037989193439650796, ""43"": 0.00011687094492395031, ""44"": 0.0003209372360358356, ""45"": 0.0006334969012703457, ""46"": 0.00023713215575837363, ""47"": 0.00011618440681646568, ""49"": 0.00011136321204218393}",12.1732,12.1732,12,10,0.017,0.983,0.9516,0.9269,0.9047,0.8775,0.8474,0.8122,0.7629,0.7051,0.6474,0.5775,0.5159,0.4462,0.3942,0.3441,0.2899,0.2412,0.1994,0.1662,0.1315,6233da92#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.0703,21.7952,9.141,21.7952,31.0357,8.5659,0.05,0.8791,0.1758,rotation,True,current_market_line,True,betparx,betparx,player_pts_over_under,10.5,10.5,0.5775,-103.0,-130.0,0.473,0.527,0.4225,-137.0,137.0,0.1044,0.1044,-0.1044,2026-05-30T22:46:36.095793Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,bdl_plus_nba_official,2026-05-30T22:46:57Z
morning,2026-05-30T22:47:50Z,2026-05-30,21713534,1057262518,Dylan Harper,SAS,OKC,False,pts,"{""0"": 0.017007654575159934, ""1"": 0.03136731326523546, ""2"": 0.02476265549636266, ""3"": 0.022208275792204947, ""4"": 0.02718100483391145, ""5"": 0.03009079911695258, ""6"": 0.035156088803227535, ""7"": 0.04933245638897627, ""8"": 0.05780308335338906, ""9"": 0.0576745940590198, ""10"": 0.06994506000711949, ""11"": 0.06156526045728523, ""12"": 0.06966637841776681, ""13"": 0.05208780494545446, ""14"": 0.050053826577582325, ""15"": 0.05415282190751186, ""16"": 0.048725023012403064, ""17"": 0.04181450684815782, ""18"": 0.03320663516225382, ""19"": 0.034682092012030555, ""20"": 0.02881320919230578, ""21"": 0.017292220683303466, ""22"": 0.022883532763419895, ""23"": 0.013873187636597365, ""24"": 0.014780902450765215, ""25"": 0.007166293490310661, ""26"": 0.006543574916626212, ""27"": 0.0030070708422931755, ""28"": 0.007283742759862175, ""29"": 0.003996805791186568, ""30"": 0.0015578648412426497, ""31"": 0.0007309015882649786, ""32"": 0.00037710091911553607, ""33"": 0.00028546825117787937, ""34"": 0.0005238083455318684, ""35"": 0.0002624707584013346, ""36"": 4.571384254743144e-05, ""37"": 5.928061968350456e-05, ""38"": 6.563230243310609e-05, ""39"": 2.392781775852345e-05, ""40"": 1.0136968762387343e-05, ""41"": 1.7941395161539358e-05, ""42"": 0.00037989193439650796, ""43"": 0.00011687094492395031, ""44"": 0.0003209372360358356, ""45"": 0.0006334969012703457, ""46"": 0.00023713215575837363, ""47"": 0.00011618440681646568, ""49"": 0.00011136321204218393}",12.1732,12.1732,12,10,0.017,0.983,0.9516,0.9269,0.9047,0.8775,0.8474,0.8122,0.7629,0.7051,0.6474,0.5775,0.5159,0.4462,0.3942,0.3441,0.2899,0.2412,0.1994,0.1662,0.1315,6233da92#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.0703,21.7952,9.141,21.7952,31.0357,8.5659,0.05,0.8791,0.1758,rotation,True,current_market_line,True,betparx,betparx,player_pts_over_under,9.5,9.5,0.6474,-143.0,107.0,0.5492,0.4508,0.3526,-184.0,184.0,0.0982,0.0982,-0.0982,2026-05-30T22:46:36.095793Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,bdl_plus_nba_official,2026-05-30T22:46:57Z
morning,2026-05-30T22:47:50Z,2026-05-30,21713534,1057262518,Dylan Harper,SAS,OKC,False,pts,"{""0"": 0.017007654575159934, ""1"": 0.03136731326523546, ""2"": 0.02476265549636266, ""3"": 0.022208275792204947, ""4"": 0.02718100483391145, ""5"": 0.03009079911695258, ""6"": 0.035156088803227535, ""7"": 0.04933245638897627, ""8"": 0.05780308335338906, ""9"": 0.0576745940590198, ""10"": 0.06994506000711949, ""11"": 0.06156526045728523, ""12"": 0.06966637841776681, ""13"": 0.05208780494545446, ""14"": 0.050053826577582325, ""15"": 0.05415282190751186, ""16"": 0.048725023012403064, ""17"": 0.04181450684815782, ""18"": 0.03320663516225382, ""19"": 0.034682092012030555, ""20"": 0.02881320919230578, ""21"": 0.017292220683303466, ""22"": 0.022883532763419895, ""23"": 0.013873187636597365, ""24"": 0.014780902450765215, ""25"": 0.007166293490310661, ""26"": 0.006543574916626212, ""27"": 0.0030070708422931755, ""28"": 0.007283742759862175, ""29"": 0.003996805791186568, ""30"": 0.0015578648412426497, ""31"": 0.0007309015882649786, ""32"": 0.00037710091911553607, ""33"": 0.00028546825117787937, ""34"": 0.0005238083455318684, ""35"": 0.0002624707584013346, ""36"": 4.571384254743144e-05, ""37"": 5.928061968350456e-05, ""38"": 6.563230243310609e-05, ""39"": 2.392781775852345e-05, ""40"": 1.0136968762387343e-05, ""41"": 1.7941395161539358e-05, ""42"": 0.00037989193439650796, ""43"": 0.00011687094492395031, ""44"": 0.0003209372360358356, ""45"": 0.0006334969012703457, ""46"": 0.00023713215575837363, ""47"": 0.00011618440681646568, ""49"": 0.00011136321204218393}",12.1732,12.1732,12,10,0.017,0.983,0.9516,0.9269,0.9047,0.8775,0.8474,0.8122,0.7629,0.7051,0.6474,0.5775,0.5159,0.4462,0.3942,0.3441,0.2899,0.2412,0.1994,0.1662,0.1315,6233da92#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.0703,21.7952,9.141,21.7952,31.0357,8.5659,0.05,0.8791,0.1758,rotation,True,current_market_line,True,fliff,fliff,player_pts_over_under,10.5,10.5,0.5775,-125.0,-115.0,0.5095,0.4905,0.4225,-137.0,137.0,0.068,0.068,-0.068,2026-05-30T22:46:36.095793Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,bdl_plus_nba_official,2026-05-30T22:46:57Z
morning,2026-05-30T22:47:50Z,2026-05-30,21713534,1057262518,Dylan Harper,SAS,OKC,False,reb,"{""0"": 0.024923941187023024, ""1"": 0.02280930933998682, ""2"": 0.05396097864722399, ""3"": 0.1061460923908202, ""4"": 0.1378108508530868, ""5"": 0.19673867994690364, ""6"": 0.187825415804772, ""7"": 0.12322708096422152, ""8"": 0.07631152079651905, ""9"": 0.041544545941452335, ""10"": 0.016771578195671263, ""11"": 0.00900488657672832, ""12"": 0.0021569214966783864, ""13"": 0.00044456432841417703, ""14"": 0.00019354291947779823, ""15"": 7.881356853008909e-05, ""16"": 4.405846329470508e-05, ""17"": 5.129788177989293e-06, ""18"": 1.325076162132355e-06, ""19"": 5.484022116378607e-07, ""20"": 1.3085683376462312e-07, ""21"": 4.0745454749872807e-08, ""22"": 1.4419478442952756e-08, ""23"": 1.5082935359518569e-09, ""25"": 2.7782583745962783e-08}",5.2612,5.2612,5,5,0.0249,0.9751,0.9523,0.8983,0.7922,0.6543,0.4576,0.2698,0.1466,0.0702,0.0287,0.0119,0.0029,0.0008,0.0003,0.0001,0.0001,0.0,0.0,0.0,0.0,6233da92#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.0703,21.7952,9.141,21.7952,31.0357,8.5659,0.05,0.8791,0.1758,rotation,True,current_market_line,True,fanduel,fanduel,player_reb_over_under,6.5,6.5,0.2698,470.0,-850.0,0.1639,0.8361,0.7302,271.0,-271.0,0.1059,0.1059,-0.1059,2026-05-30T22:46:36.095793Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,bdl_plus_nba_official,2026-05-30T22:46:57Z
morning,2026-05-30T22:47:50Z,2026-05-30,21713534,1057262518,Dylan Harper,SAS,OKC,False,reb,"{""0"": 0.024923941187023024, ""1"": 0.02280930933998682, ""2"": 0.05396097864722399, ""3"": 0.1061460923908202, ""4"": 0.1378108508530868, ""5"": 0.19673867994690364, ""6"": 0.187825415804772, ""7"": 0.12322708096422152, ""8"": 0.07631152079651905, ""9"": 0.041544545941452335, ""10"": 0.016771578195671263, ""11"": 0.00900488657672832, ""12"": 0.0021569214966783864, ""13"": 0.00044456432841417703, ""14"": 0.00019354291947779823, ""15"": 7.881356853008909e-05, ""16"": 4.405846329470508e-05, ""17"": 5.129788177989293e-06, ""18"": 1.325076162132355e-06, ""19"": 5.484022116378607e-07, ""20"": 1.3085683376462312e-07, ""21"": 4.0745454749872807e-08, ""22"": 1.4419478442952756e-08, ""23"": 1.5082935359518569e-09, ""25"": 2.7782583745962783e-08}",5.2612,5.2612,5,5,0.0249,0.9751,0.9523,0.8983,0.7922,0.6543,0.4576,0.2698,0.1466,0.0702,0.0287,0.0119,0.0029,0.0008,0.0003,0.0001,0.0001,0.0,0.0,0.0,0.0,6233da92#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.0703,21.7952,9.141,21.7952,31.0357,8.5659,0.05,0.8791,0.1758,rotation,True,current_market_line,True,fanduel,fanduel,player_reb_over_under,5.5,5.5,0.4576,255.0,-360.0,0.2647,0.7353,0.5424,119.0,-119.0,0.1929,0.1929,-0.1929,2026-05-30T22:46:36.095793Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,bdl_plus_nba_official,2026-05-30T22:46:57Z
