role_bucket,n,nll_mean,rps_mean,mean_error,abs_mean_error,outcome_prob_assigned_mean
bench,9,2.19999624570322,0.07493140812350058,0.9020027090428834,2.5538529574242226,0.1397942234547369
rotation,14,2.2588630170704618,0.07764776154774486,1.2130769501891152,2.173723561538508,0.13779041172236653
starter,45,2.1991715551549262,0.06893528718217418,-0.7666551914715142,2.7398715695928595,0.1134583630506048
