player_id,player_name,game_id,game,team_id,stat,side,line,odds,bet_vendor,model_prob,market_prob,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,actual,result,profit,clv_proxy,clv,clv_is_true,grade_date
17895983,Ayo Dosunmu,18447784,Minnesota Timberwolves @ Golden State Warriors,18,blk,OVER,0.5,425,betway,0.2642,0.1765,0.3869,0.023,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.02, '0.67': 0.06, '0.75': 0.59, '0.8': 0.83, '0.9': 0.91}",0,2,0.0,MISS,-1.0,0.0877,0.0877,False,2026-03-13
56677832,Jarace Walker,18447780,New York Knicks @ Indiana Pacers,12,reb,OVER,5.5,100,fanatics,0.6923,0.4884,0.3847,0.096,7.29,"{'0.1': 3.45, '0.2': 4.48, '0.25': 4.98, '0.33': 5.7, '0.4': 6.36, '0.5': 7.29, '0.6': 7.55, '0.67': 8.27, '0.75': 8.48, '0.8': 9.05, '0.9': 9.81}",0,3,9.0,HIT,1.0,0.2039,0.1826,True,2026-03-13
56677850,Toumani Camara,18447785,Utah Jazz @ Portland Trail Blazers,25,reb,OVER,5.5,116,fanduel,0.6391,0.464,0.3806,0.082,6.02,"{'0.1': 2.92, '0.2': 4.53, '0.25': 4.64, '0.33': 5.29, '0.4': 5.76, '0.5': 6.02, '0.6': 6.56, '0.67': 7.11, '0.75': 7.98, '0.8': 7.98, '0.9': 9.47}",0,3,4.0,MISS,-1.0,0.1751,0.1751,False,2026-03-13
56677859,Olivier-Maxence Prosper,18447779,Memphis Grizzlies @ Detroit Pistons,15,fg3m,OVER,1.0,164,fanduel,0.5214,0.4962,0.3764,0.057,1.03,"{'0.1': -0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.13, '0.4': 0.89, '0.5': 1.03, '0.6': 1.03, '0.67': 1.06, '0.75': 1.84, '0.8': 1.84, '0.9': 2.51}",0,2,3.0,HIT,1.6399999999999997,0.0252,0.1745,True,2026-03-13
214,Jrue Holiday,18447785,Utah Jazz @ Portland Trail Blazers,25,blk,OVER,0.5,375,betmgm,0.2871,0.1954,0.364,0.024,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.06, '0.67': 0.06, '0.75': 0.88, '0.8': 0.88, '0.9': 0.94}",0,3,1.0,HIT,3.75,0.0917,0.0917,False,2026-03-13
313,De'Anthony Melton,18447784,Minnesota Timberwolves @ Golden State Warriors,10,reb,OVER,3.5,120,betmgm,0.6174,0.4457,0.3583,0.075,4.95,"{'0.1': 1.21, '0.2': 2.2, '0.25': 2.2, '0.33': 2.85, '0.4': 3.71, '0.5': 4.95, '0.6': 4.95, '0.67': 5.42, '0.75': 5.43, '0.8': 6.22, '0.9': 6.6}",0,2,2.0,MISS,-1.0,0.1717,0.1717,False,2026-03-13
397,Duncan Robinson,18447779,Memphis Grizzlies @ Detroit Pistons,9,reb,OVER,2.5,116,draftkings,0.6276,0.4554,0.3555,0.077,3.29,"{'0.1': 1.04, '0.2': 1.54, '0.25': 2.04, '0.33': 2.38, '0.4': 2.58, '0.5': 3.29, '0.6': 3.29, '0.67': 3.29, '0.75': 3.29, '0.8': 3.48, '0.9': 4.74}",0,2,6.0,HIT,1.1600000000000001,0.1722,0.1538,True,2026-03-13
192,James Harden,18447783,Cleveland Cavaliers @ Dallas Mavericks,6,blk,OVER,0.5,210,betmgm,0.4366,0.3008,0.3536,0.042,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.79, '0.67': 0.92, '0.75': 1.02, '0.8': 1.02, '0.9': 1.66}",0,3,0.0,MISS,-1.0,0.1358,0.1242,True,2026-03-13
8,Grayson Allen,18447781,Phoenix Suns @ Toronto Raptors,24,pts,OVER,14.5,105,betmgm,0.6589,0.489,0.3508,0.084,16.6,"{'0.1': 7.27, '0.2': 11.25, '0.25': 12.29, '0.33': 14.31, '0.4': 15.49, '0.5': 16.6, '0.6': 18.77, '0.67': 19.62, '0.75': 20.91, '0.8': 21.34, '0.9': 24.27}",0,2,15.0,HIT,1.0499999999999998,0.1699,0.1432,True,2026-03-13
17896055,Scottie Barnes,18447781,Phoenix Suns @ Toronto Raptors,28,blk,OVER,1.0,175,betmgm,0.4885,0.5,0.3434,0.049,1.0,"{'0.1': -0.0, '0.2': 0.02, '0.25': 0.04, '0.33': 0.24, '0.4': 0.84, '0.5': 1.0, '0.6': 1.03, '0.67': 1.48, '0.75': 2.46, '0.8': 2.46, '0.9': 2.85}",0,3,2.0,HIT,1.75,-0.0115,0.1244,True,2026-03-13
56677842,Brice Sensabaugh,18447785,Utah Jazz @ Portland Trail Blazers,29,reb,UNDER,3.5,118,betmgm,0.6125,0.4523,0.3353,0.071,3.13,"{'0.1': 1.11, '0.2': 1.19, '0.25': 2.16, '0.33': 2.27, '0.4': 2.81, '0.5': 3.13, '0.6': 3.13, '0.67': 3.44, '0.75': 3.44, '0.8': 3.44, '0.9': 4.94}",0,2,3.0,HIT,1.1799999999999997,-0.1602,-0.1602,False,2026-03-13
1028039105,Jaylen Wells,18447779,Memphis Grizzlies @ Detroit Pistons,15,reb,OVER,3.0,134,fanduel,0.5669,0.4857,0.3266,0.061,3.47,"{'0.1': 1.06, '0.2': 1.31, '0.25': 2.07, '0.33': 2.42, '0.4': 2.77, '0.5': 3.47, '0.6': 3.47, '0.67': 3.47, '0.75': 3.79, '0.8': 4.17, '0.9': 4.91}",0,2,,NO_ACTION,0.0,,,False,2026-03-13
17896055,Scottie Barnes,18447781,Phoenix Suns @ Toronto Raptors,28,reb,UNDER,6.5,115,caesars,0.6117,0.4523,0.3151,0.069,4.94,"{'0.1': 1.76, '0.2': 2.84, '0.25': 3.11, '0.33': 4.03, '0.4': 4.38, '0.5': 4.94, '0.6': 5.26, '0.67': 6.04, '0.75': 6.18, '0.8': 6.44, '0.9': 9.49}",0,3,6.0,HIT,1.15,-0.1594,-0.1594,False,2026-03-13
200,Tobias Harris,18447779,Memphis Grizzlies @ Detroit Pistons,9,fg3m,OVER,1.0,160,betway,0.5016,0.4902,0.3042,0.048,1.0,"{'0.1': 0.0, '0.2': 0.04, '0.25': 0.04, '0.33': 0.32, '0.4': 0.87, '0.5': 1.0, '0.6': 1.0, '0.67': 1.58, '0.75': 1.76, '0.8': 1.9, '0.9': 2.86}",0,2,,NO_ACTION,0.0,,,False,2026-03-13
3547242,Deni Avdija,18447785,Utah Jazz @ Portland Trail Blazers,25,pts,UNDER,22.5,-102,betmgm,0.6576,0.4856,0.3022,0.077,17.69,"{'0.1': 5.14, '0.2': 10.51, '0.25': 12.1, '0.33': 14.45, '0.4': 15.72, '0.5': 17.69, '0.6': 18.87, '0.67': 18.87, '0.75': 19.27, '0.8': 19.37, '0.9': 22.71}",0,2,17.0,HIT,0.9803921568627452,-0.172,-0.172,False,2026-03-13
1057267077,Jeremiah Fears,18447782,New Orleans Pelicans @ Houston Rockets,19,reb,OVER,2.5,-111,betmgm,0.6848,0.5011,0.3017,0.084,3.81,"{'0.1': 0.95, '0.2': 1.65, '0.25': 1.9, '0.33': 2.64, '0.4': 3.29, '0.5': 3.81, '0.6': 3.81, '0.67': 4.51, '0.75': 4.81, '0.8': 4.81, '0.9': 5.83}",0,2,1.0,MISS,-1.0,0.1837,0.1837,False,2026-03-13
1057274415,Derik Queen,18447782,New Orleans Pelicans @ Houston Rockets,19,fg3m,OVER,0.5,260,betway,0.3604,0.2577,0.2973,0.029,0.07,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.01, '0.33': 0.03, '0.4': 0.03, '0.5': 0.07, '0.6': 0.2, '0.67': 0.73, '0.75': 0.9, '0.8': 0.96, '0.9': 1.4}",0,1,0.0,MISS,-1.0,0.1027,0.1027,False,2026-03-13
1057262088,Cooper Flagg,18447783,Cleveland Cavaliers @ Dallas Mavericks,7,reb,OVER,6.5,105,betway,0.6307,0.4844,0.293,0.07,7.32,"{'0.1': 3.73, '0.2': 4.94, '0.25': 5.27, '0.33': 6.28, '0.4': 6.68, '0.5': 7.32, '0.6': 7.32, '0.67': 7.66, '0.75': 8.19, '0.8': 8.19, '0.9': 10.09}",0,3,4.0,MISS,-1.0,0.1463,0.119,True,2026-03-13
283,Brook Lopez,18447786,Chicago Bulls @ LA Clippers,13,reb,OVER,4.5,134,fanduel,0.5512,0.4193,0.2899,0.054,4.88,"{'0.1': 1.44, '0.2': 2.57, '0.25': 3.04, '0.33': 3.87, '0.4': 4.14, '0.5': 4.88, '0.6': 5.1, '0.67': 5.23, '0.75': 5.24, '0.8': 5.87, '0.9': 7.69}",0,2,7.0,HIT,1.3399999999999999,0.1319,0.1319,False,2026-03-13
73,Jalen Brunson,18447780,New York Knicks @ Indiana Pacers,20,reb,OVER,3.5,-119,draftkings,0.6988,0.5388,0.2861,0.085,4.68,"{'0.1': 1.53, '0.2': 2.86, '0.25': 2.87, '0.33': 3.86, '0.4': 3.86, '0.5': 4.68, '0.6': 4.68, '0.67': 5.31, '0.75': 5.83, '0.8': 5.9, '0.9': 7.37}",0,3,5.0,HIT,0.8403361344537816,0.16,0.1486,True,2026-03-13
1028029291,Cody Williams,18447785,Utah Jazz @ Portland Trail Blazers,29,reb,OVER,3.5,-110,betway,0.6685,0.5202,0.2763,0.076,4.16,"{'0.1': 1.26, '0.2': 2.59, '0.25': 2.6, '0.33': 3.49, '0.4': 3.86, '0.5': 4.16, '0.6': 4.16, '0.67': 5.08, '0.75': 5.65, '0.8': 5.94, '0.9': 7.73}",0,2,7.0,HIT,0.9090909090909092,0.1483,0.1483,False,2026-03-13
38017697,Max Christie,18447783,Cleveland Cavaliers @ Dallas Mavericks,7,reb,OVER,2.5,-139,draftkings,0.7415,0.5556,0.275,0.096,4.33,"{'0.1': 1.47, '0.2': 2.41, '0.25': 2.41, '0.33': 3.23, '0.4': 3.68, '0.5': 4.33, '0.6': 4.33, '0.67': 4.44, '0.75': 4.44, '0.8': 4.78, '0.9': 5.9}",0,2,0.0,MISS,-1.0,0.1859,0.1859,False,2026-03-13
200,Tobias Harris,18447779,Memphis Grizzlies @ Detroit Pistons,9,reb,OVER,5.0,125,betparx,0.5634,0.4921,0.2676,0.054,5.3,"{'0.1': 2.23, '0.2': 3.29, '0.25': 3.69, '0.33': 4.55, '0.4': 4.83, '0.5': 5.3, '0.6': 5.62, '0.67': 6.06, '0.75': 6.72, '0.8': 7.65, '0.9': 9.14}",0,2,,NO_ACTION,0.0,,,False,2026-03-13
373,Jakob Poeltl,18447781,Phoenix Suns @ Toronto Raptors,28,blk,UNDER,0.5,170,betway,0.4688,0.3441,0.2659,0.039,0.38,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.01, '0.5': 0.38, '0.6': 0.73, '0.67': 1.12, '0.75': 1.12, '0.8': 1.42, '0.9': 2.02}",0,2,0.0,HIT,1.7000000000000002,0.1247,0.1269,True,2026-03-13
1057267077,Jeremiah Fears,18447782,New Orleans Pelicans @ Houston Rockets,19,pts,OVER,9.5,100,fanduel,0.6319,0.4884,0.2639,0.066,10.59,"{'0.1': 3.31, '0.2': 6.6, '0.25': 7.82, '0.33': 9.07, '0.4': 9.86, '0.5': 10.59, '0.6': 11.83, '0.67': 14.79, '0.75': 16.77, '0.8': 17.76, '0.9': 21.36}",0,2,9.0,MISS,-1.0,0.1435,0.1435,False,2026-03-13
409,Dennis Schroder,18447783,Cleveland Cavaliers @ Dallas Mavericks,6,reb,OVER,2.5,105,betway,0.6138,0.4518,0.2583,0.061,2.76,"{'0.1': 0.8, '0.2': 1.35, '0.25': 1.37, '0.33': 2.15, '0.4': 2.59, '0.5': 2.76, '0.6': 2.76, '0.67': 3.02, '0.75': 3.14, '0.8': 3.55, '0.9': 4.71}",0,2,5.0,HIT,1.0499999999999998,0.162,0.1725,True,2026-03-13
17896055,Scottie Barnes,18447781,Phoenix Suns @ Toronto Raptors,28,blk,UNDER,1.0,175,betmgm,0.4567,0.5,0.2559,0.037,1.0,"{'0.1': -0.0, '0.2': 0.02, '0.25': 0.04, '0.33': 0.24, '0.4': 0.84, '0.5': 1.0, '0.6': 1.03, '0.67': 1.48, '0.75': 2.46, '0.8': 2.46, '0.9': 2.85}",0,3,2.0,MISS,-1.0,-0.0433,-0.1792,True,2026-03-13
1028028519,Reed Sheppard,18447782,New Orleans Pelicans @ Houston Rockets,11,reb,OVER,2.5,-140,betway,0.7306,0.5643,0.2525,0.088,3.56,"{'0.1': 1.25, '0.2': 1.65, '0.25': 2.38, '0.33': 2.86, '0.4': 3.37, '0.5': 3.56, '0.6': 3.75, '0.67': 4.15, '0.75': 4.62, '0.8': 4.93, '0.9': 6.5}",0,3,5.0,HIT,0.7142857142857144,0.1663,0.1663,False,2026-03-13
3547242,Deni Avdija,18447785,Utah Jazz @ Portland Trail Blazers,25,fg3m,UNDER,1.5,144,draftkings,0.5121,0.3948,0.2496,0.043,0.95,"{'0.1': 0.0, '0.2': 0.19, '0.25': 0.5, '0.33': 0.95, '0.4': 0.95, '0.5': 0.95, '0.6': 1.43, '0.67': 1.76, '0.75': 2.11, '0.8': 2.62, '0.9': 3.5}",0,2,0.0,HIT,1.44,-0.1173,-0.1173,False,2026-03-13
3547259,Jaden McDaniels,18447784,Minnesota Timberwolves @ Golden State Warriors,18,reb,OVER,3.5,-151,draftkings,0.7469,0.5751,0.2416,0.091,4.76,"{'0.1': 1.88, '0.2': 3.03, '0.25': 3.46, '0.33': 4.54, '0.4': 4.54, '0.5': 4.76, '0.6': 5.47, '0.67': 5.47, '0.75': 6.22, '0.8': 6.89, '0.9': 8.6}",0,3,1.0,MISS,-1.0,0.1718,0.1718,False,2026-03-13
200,Tobias Harris,18447779,Memphis Grizzlies @ Detroit Pistons,9,blk,OVER,0.5,210,betmgm,0.3995,0.3008,0.2384,0.028,0.02,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.02, '0.6': 0.5, '0.67': 0.99, '0.75': 1.0, '0.8': 1.07, '0.9': 1.38}",0,2,,NO_ACTION,0.0,,,False,2026-03-13
247,Derrick Jones Jr.,18447786,Chicago Bulls @ LA Clippers,13,reb,OVER,3.5,-121,draftkings,0.6779,0.5288,0.2381,0.072,4.3,"{'0.1': 1.38, '0.2': 2.73, '0.25': 2.77, '0.33': 3.58, '0.4': 3.81, '0.5': 4.3, '0.6': 4.46, '0.67': 4.59, '0.75': 5.32, '0.8': 5.52, '0.9': 7.0}",0,3,6.0,HIT,0.8264462809917354,0.1491,0.1491,False,2026-03-13
1057274415,Derik Queen,18447782,New Orleans Pelicans @ Houston Rockets,19,pts,OVER,7.5,100,betway,0.6181,0.4917,0.2363,0.059,9.27,"{'0.1': 2.65, '0.2': 4.86, '0.25': 5.45, '0.33': 6.61, '0.4': 7.81, '0.5': 9.27, '0.6': 10.84, '0.67': 12.42, '0.75': 13.58, '0.8': 14.7, '0.9': 17.87}",0,1,0.0,MISS,-1.0,0.1264,0.1264,False,2026-03-13
666577,Daniel Gafford,18447783,Cleveland Cavaliers @ Dallas Mavericks,7,ast,OVER,1.5,160,betway,0.4712,0.3571,0.225,0.035,1.37,"{'0.1': 0.0, '0.2': 0.34, '0.25': 0.77, '0.33': 1.06, '0.4': 1.1, '0.5': 1.37, '0.6': 1.81, '0.67': 1.81, '0.75': 1.81, '0.8': 2.2, '0.9': 2.59}",0,2,,NO_ACTION,0.0,,,False,2026-03-13
139,Kris Dunn,18447786,Chicago Bulls @ LA Clippers,13,ast,UNDER,5.5,100,draftkings,0.6112,0.5098,0.2224,0.056,3.46,"{'0.1': 1.26, '0.2': 2.31, '0.25': 2.56, '0.33': 3.01, '0.4': 3.46, '0.5': 3.46, '0.6': 3.78, '0.67': 4.3, '0.75': 5.24, '0.8': 5.49, '0.9': 6.55}",0,2,6.0,MISS,-1.0,-0.1014,-0.1014,False,2026-03-13
192,James Harden,18447783,Cleveland Cavaliers @ Dallas Mavericks,6,reb,OVER,5.5,122,fanduel,0.55,0.4275,0.221,0.045,6.04,"{'0.1': 2.38, '0.2': 3.64, '0.25': 3.65, '0.33': 4.85, '0.4': 4.96, '0.5': 6.04, '0.6': 6.13, '0.67': 6.23, '0.75': 6.57, '0.8': 6.95, '0.9': 8.3}",0,3,7.0,HIT,1.2199999999999998,0.1225,0.1199,True,2026-03-13
1028025177,Matas Buzelis,18447786,Chicago Bulls @ LA Clippers,5,fg3m,UNDER,2.5,120,caesars,0.5546,0.4324,0.2201,0.046,1.93,"{'0.1': 0.67, '0.2': 1.02, '0.25': 1.07, '0.33': 1.62, '0.4': 1.71, '0.5': 1.93, '0.6': 2.41, '0.67': 2.41, '0.75': 2.71, '0.8': 3.31, '0.9': 3.7}",0,2,2.0,HIT,1.2000000000000002,-0.1222,-0.1222,False,2026-03-13
351,Royce O'Neale,18447781,Phoenix Suns @ Toronto Raptors,24,blk,OVER,0.5,175,betmgm,0.4426,0.3373,0.2172,0.031,0.12,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.12, '0.6': 0.79, '0.67': 1.02, '0.75': 1.08, '0.8': 1.08, '0.9': 1.87}",0,2,1.0,HIT,1.75,0.1053,0.1093,True,2026-03-13
1057396055,Kobe Sanders,18447786,Chicago Bulls @ LA Clippers,13,ast,UNDER,2.5,-120,betway,0.6639,0.5049,0.2172,0.065,1.49,"{'0.1': -0.04, '0.2': 0.29, '0.25': 0.77, '0.33': 0.9, '0.4': 0.9, '0.5': 1.49, '0.6': 1.58, '0.67': 1.73, '0.75': 1.97, '0.8': 1.97, '0.9': 2.47}",0,1,3.0,MISS,-1.0,-0.159,-0.159,False,2026-03-13
1028025177,Matas Buzelis,18447786,Chicago Bulls @ LA Clippers,5,reb,OVER,5.5,110,fanduel,0.5787,0.4762,0.2154,0.049,5.99,"{'0.1': 2.48, '0.2': 3.87, '0.25': 4.21, '0.33': 4.97, '0.4': 5.37, '0.5': 5.99, '0.6': 6.53, '0.67': 6.81, '0.75': 7.65, '0.8': 7.77, '0.9': 9.08}",0,2,11.0,HIT,1.1,0.1025,0.1025,False,2026-03-13
373,Jakob Poeltl,18447781,Phoenix Suns @ Toronto Raptors,28,reb,UNDER,8.5,-105,caesars,0.622,0.4912,0.2145,0.056,6.46,"{'0.1': 2.35, '0.2': 3.77, '0.25': 3.9, '0.33': 5.17, '0.4': 5.51, '0.5': 6.46, '0.6': 7.0, '0.67': 7.01, '0.75': 7.68, '0.8': 8.34, '0.9': 9.05}",0,2,6.0,HIT,0.9523809523809523,0.1308,0.122,True,2026-03-13
1028035794,Kyle Filipowski,18447785,Utah Jazz @ Portland Trail Blazers,29,ast,OVER,3.5,122,caesars,0.547,0.425,0.2144,0.044,3.83,"{'0.1': 0.7, '0.2': 1.99, '0.25': 2.15, '0.33': 2.51, '0.4': 3.13, '0.5': 3.83, '0.6': 4.49, '0.67': 5.38, '0.75': 5.59, '0.8': 5.73, '0.9': 6.04}",0,2,5.0,HIT,1.2199999999999998,0.122,0.122,False,2026-03-13
8,Grayson Allen,18447781,Phoenix Suns @ Toronto Raptors,24,fg3m,OVER,2.5,-135,betmgm,0.694,0.5638,0.2081,0.07,3.44,"{'0.1': 0.89, '0.2': 2.08, '0.25': 2.08, '0.33': 2.68, '0.4': 2.81, '0.5': 3.44, '0.6': 3.44, '0.67': 3.83, '0.75': 4.02, '0.8': 4.77, '0.9': 5.54}",0,2,1.0,MISS,-1.0,0.1302,0.1334,True,2026-03-13
131,Donte DiVincenzo,18447784,Minnesota Timberwolves @ Golden State Warriors,18,reb,OVER,3.5,-110,fanduel,0.6325,0.5178,0.2074,0.057,4.43,"{'0.1': 1.1, '0.2': 2.28, '0.25': 2.62, '0.33': 3.28, '0.4': 3.69, '0.5': 4.43, '0.6': 4.55, '0.67': 4.76, '0.75': 4.76, '0.8': 5.29, '0.9': 6.67}",0,3,6.0,HIT,0.9090909090909092,0.1147,0.1147,False,2026-03-13
56677832,Jarace Walker,18447780,New York Knicks @ Indiana Pacers,12,ast,OVER,3.5,136,draftkings,0.5112,0.405,0.2065,0.038,3.55,"{'0.1': 1.03, '0.2': 1.76, '0.25': 1.9, '0.33': 2.4, '0.4': 3.08, '0.5': 3.55, '0.6': 3.81, '0.67': 4.56, '0.75': 4.85, '0.8': 5.35, '0.9': 6.44}",0,3,3.0,MISS,-1.0,0.1062,0.0966,True,2026-03-13
57875092,Gui Santos,18447784,Minnesota Timberwolves @ Golden State Warriors,10,ast,OVER,2.5,-125,betway,0.67,0.5489,0.2059,0.064,3.37,"{'0.1': 1.2, '0.2': 1.82, '0.25': 2.1, '0.33': 2.5, '0.4': 3.0, '0.5': 3.37, '0.6': 4.01, '0.67': 4.37, '0.75': 4.88, '0.8': 5.53, '0.9': 6.26}",0,3,8.0,HIT,0.8,0.1211,0.1211,False,2026-03-13
57875092,Gui Santos,18447784,Minnesota Timberwolves @ Golden State Warriors,10,reb,OVER,5.5,-139,betparx,0.7009,0.5556,0.2051,0.071,7.06,"{'0.1': 3.6, '0.2': 4.44, '0.25': 4.78, '0.33': 5.95, '0.4': 6.39, '0.5': 7.06, '0.6': 7.7, '0.67': 7.9, '0.75': 8.38, '0.8': 8.87, '0.9': 10.39}",0,3,3.0,MISS,-1.0,0.1453,0.1453,False,2026-03-13
17895966,Jalen Green,18447781,Phoenix Suns @ Toronto Raptors,24,pts,OVER,18.5,-118,betparx,0.652,0.5138,0.2046,0.06,21.0,"{'0.1': 9.65, '0.2': 14.58, '0.25': 15.54, '0.33': 17.95, '0.4': 20.09, '0.5': 21.0, '0.6': 22.89, '0.67': 22.93, '0.75': 23.79, '0.8': 24.02, '0.9': 26.26}",0,2,34.0,HIT,0.847457627118644,0.1382,0.1327,True,2026-03-13
56677830,GG Jackson,18447779,Memphis Grizzlies @ Detroit Pistons,15,reb,OVER,4.5,-125,betway,0.6692,0.5147,0.2045,0.064,6.13,"{'0.1': 2.54, '0.2': 3.43, '0.25': 3.83, '0.33': 4.49, '0.4': 5.45, '0.5': 6.13, '0.6': 6.5, '0.67': 7.06, '0.75': 7.3, '0.8': 7.31, '0.9': 9.18}",0,2,,NO_ACTION,0.0,,,False,2026-03-13
1057266649,Cedric Coward,18447779,Memphis Grizzlies @ Detroit Pistons,15,reb,OVER,5.5,115,betway,0.5597,0.4661,0.2033,0.044,6.05,"{'0.1': 2.31, '0.2': 3.3, '0.25': 3.67, '0.33': 4.74, '0.4': 5.13, '0.5': 6.05, '0.6': 6.51, '0.67': 7.36, '0.75': 7.96, '0.8': 7.96, '0.9': 9.35}",0,2,3.0,MISS,-1.0,0.0936,0.056,True,2026-03-13
