player_id,player_name,game_id,game,team_id,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,model_prob_raw,model_prob_cal,cal_source,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,cal_applied,is_sparse,pmf,fair_odds_over,fair_odds_under,pmf_median,edge_over,edge_under,line_vs_median,mkt_true_over,mkt_true_under,game_start_time,game_start_time_source,game_start_time_resolution_confidence,contextual_pmf_applied,contextual_minutes_delta,exp_mp_contextual,contextual_pmf_mean_baseline,contextual_pmf_mean_post,contextual_pmf_mean_shift_ratio,contextual_feature_set_id,contextual_blocker,lineup_confirmed,current_starter,confirmed_starter,confirmed_bench,starter_changed_from_projection,bench_changed_from_projection,role_source_confirmed_lineup,lineup_position_encoded,minutes_projection_conflict,confirmed_starter_low_minutes_flag,confirmed_bench_high_minutes_flag,consecutive_starter_streak,recent_starter_rate_5,lineup_features_missing,team_confirmed_starters_count,team_confirmed_bench_count,team_lineup_num_guards,team_lineup_num_wings,team_lineup_num_bigs,team_lineup_num_high_usage_players,team_lineup_num_primary_ballhandlers,team_lineup_num_shooters,team_lineup_num_rebounders,team_lineup_usage_competition_proxy,team_lineup_rebound_competition_proxy,team_lineup_assist_creation_proxy,team_lineup_spacing_proxy,team_lineup_turnover_pressure_proxy,player_confirmed_with_high_usage_count,player_confirmed_with_primary_ballhandler_count,player_confirmed_with_big_count,player_confirmed_with_shooter_count,player_usage_competition_proxy,player_rebound_competition_proxy,player_assist_target_quality_proxy,player_spacing_support_proxy,player_onball_burden_proxy,contextual_rate_delta_pts,contextual_rate_delta_reb,contextual_rate_delta_ast,contextual_rate_delta_tov,contextual_rate_delta_stl,contextual_rate_delta_blk,contextual_rate_delta_fg3m
200,Tobias Harris,21684819,Orlando Magic @ Detroit Pistons,9,stl,UNDER,1.5,-195,170,-195,betparx,0.7862,0.7862,0.7862,pmf,0.6409,0.1453,0.1894,0.055,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 0.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 1.0, ""0.8"": 2.0, ""0.9"": 2.0}",0,2,0.0414,pmf_raw,False,True,"{""0"": 0.4987, ""1"": 0.2875, ""2"": 0.137, ""3"": 0.0336, ""4"": 0.0059, ""5"": 0.0068, ""6"": 0.0054, ""7"": 0.0051, ""8"": 0.0073, ""9"": 0.0063, ""10"": 0.0065}",368,-368,1,-0.1453,0.1453,0.5,0.3591,0.6409,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
200,Tobias Harris,21684819,Orlando Magic @ Detroit Pistons,9,blk,OVER,0.5,108,108,-121,draftkings,0.6474,0.6474,0.6474,pmf,0.4675,0.1799,0.3466,0.048,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 3.0}",0,2,0.0383,pmf_raw,False,True,"{""0"": 0.3526, ""1"": 0.3341, ""2"": 0.1557, ""3"": 0.0984, ""4"": 0.0091, ""5"": 0.0086, ""6"": 0.0078, ""7"": 0.007, ""8"": 0.0095, ""9"": 0.0084, ""10"": 0.0089}",-184,184,1,0.1799,-0.1799,-0.5,0.4675,0.5325,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
17896073,Jalen Suggs,21684819,Orlando Magic @ Detroit Pistons,22,ast,UNDER,4.5,118,-139,118,betrivers,0.5753,0.5753,0.5753,pmf_cal,0.4409,0.1344,0.2542,0.032,4.0,"{""0.1"": 1.0, ""0.2"": 2.0, ""0.25"": 2.0, ""0.33"": 3.0, ""0.4"": 3.0, ""0.5"": 4.0, ""0.6"": 5.0, ""0.67"": 5.0, ""0.75"": 6.0, ""0.8"": 6.0, ""0.9"": 7.0}",0,3,0.0503,pmf_cal,True,False,"{""0"": 0.0522, ""1"": 0.0826, ""2"": 0.1161, ""3"": 0.1524, ""4"": 0.172, ""5"": 0.152, ""6"": 0.1091, ""7"": 0.0753, ""8"": 0.0435, ""9"": 0.023, ""10"": 0.0119, ""11"": 0.0048, ""12"": 0.0017, ""13"": 0.0017}",135,-135,4,-0.1344,0.1344,0.5,0.5591,0.4409,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
17896073,Jalen Suggs,21684819,Orlando Magic @ Detroit Pistons,22,fg3m,UNDER,2.5,-165,137,-165,caesars,0.667,0.667,0.667,pmf_cal,0.5961,0.0709,0.0712,0.018,2.0,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 2.0, ""0.6"": 2.0, ""0.67"": 3.0, ""0.75"": 3.0, ""0.8"": 3.0, ""0.9"": 4.0}",0,3,0.0546,pmf_cal,True,False,"{""0"": 0.1334, ""1"": 0.2838, ""2"": 0.2497, ""3"": 0.1687, ""4"": 0.0809, ""5"": 0.0306, ""6"": 0.0295, ""15"": 0.0233}",200,-200,2,-0.0709,0.0709,0.5,0.4039,0.5961,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
17896073,Jalen Suggs,21684819,Orlando Magic @ Detroit Pistons,22,blk,UNDER,0.5,123,-152,123,draftkings,0.6208,0.6208,0.6208,pmf,0.4264,0.1944,0.3844,0.047,0.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 0.0, ""0.5"": 0.0, ""0.6"": 0.0, ""0.67"": 1.0, ""0.75"": 1.0, ""0.8"": 1.0, ""0.9"": 2.0}",0,3,0.0616,pmf_raw,False,True,"{""0"": 0.6208, ""1"": 0.2475, ""2"": 0.0964, ""3"": 0.0046, ""4"": 0.0039, ""5"": 0.0047, ""6"": 0.0038, ""7"": 0.0041, ""8"": 0.0049, ""9"": 0.0046, ""10"": 0.0047}",164,-164,0,-0.1944,0.1944,0.5,0.5736,0.4264,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
17896075,Cade Cunningham,21684819,Orlando Magic @ Detroit Pistons,9,pts,UNDER,28.5,-102,-111,-102,betmgm,0.6747,0.6747,0.6747,pmf_cal,0.4898,0.1849,0.3361,0.051,25.0,"{""0.1"": 11.0, ""0.2"": 16.0, ""0.25"": 18.0, ""0.33"": 20.0, ""0.4"": 22.0, ""0.5"": 25.0, ""0.6"": 27.0, ""0.67"": 28.0, ""0.75"": 31.0, ""0.8"": 32.0, ""0.9"": 36.0}",0,3,0.041,pmf_cal,True,False,"{""0"": 0.0093, ""1"": 0.0068, ""2"": 0.0072, ""3"": 0.0066, ""4"": 0.0093, ""5"": 0.0069, ""6"": 0.0098, ""7"": 0.0075, ""8"": 0.0096, ""9"": 0.0101, ""10"": 0.0124, ""11"": 0.0124, ""12"": 0.0159, ""13"": 0.0157, ""14"": 0.0205, ""15"": 0.0224, ""16"": 0.0222, ""17"": 0.0276, ""18"": 0.0341, ""19"": 0.028, ""20"": 0.0416, ""21"": 0.0341, ""22"": 0.0371, ""23"": 0.0471, ""24"": 0.0456, ""25"": 0.0466, ""26"": 0.043, ""27"": 0.044, ""28"": 0.0412, ""29"": 0.0349, ""30"": 0.0342, ""31"": 0.0342, ""32"": 0.0326, ""33"": 0.0259, ""34"": 0.0261, ""35"": 0.0234, ""36"": 0.0242, ""37"": 0.0182, ""38"": 0.0138, ""39"": 0.0106, ""40"": 0.0081, ""41"": 0.0088, ""42"": 0.0062, ""43"": 0.0061, ""44"": 0.0037, ""45"": 0.0029, ""46"": 0.0021, ""47"": 0.0018, ""48"": 0.0025, ""52"": 0.0012, ""63"": 0.0014, ""80"": 0.0014}",207,-207,25,-0.1849,0.1849,3.5,0.5102,0.4898,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
17896075,Cade Cunningham,21684819,Orlando Magic @ Detroit Pistons,9,reb,OVER,5.5,-125,-125,108,betmgm,0.6657,0.6657,0.6657,pmf_cal,0.5361,0.1296,0.1983,0.037,7.0,"{""0.1"": 3.0, ""0.2"": 4.0, ""0.25"": 5.0, ""0.33"": 5.0, ""0.4"": 6.0, ""0.5"": 7.0, ""0.6"": 8.0, ""0.67"": 9.0, ""0.75"": 10.0, ""0.8"": 10.0, ""0.9"": 12.0}",0,3,0.0463,pmf_cal,True,False,"{""0"": 0.0167, ""1"": 0.0301, ""2"": 0.0386, ""3"": 0.0589, ""4"": 0.0803, ""5"": 0.1096, ""6"": 0.1078, ""7"": 0.0985, ""8"": 0.1096, ""9"": 0.0841, ""10"": 0.0735, ""11"": 0.0604, ""12"": 0.0453, ""13"": 0.0341, ""14"": 0.0211, ""15"": 0.011, ""16"": 0.0078, ""17"": 0.0034, ""18"": 0.0039, ""19"": 0.0019, ""20"": 0.0013}",-199,199,7,0.1296,-0.1296,-1.5,0.5361,0.4639,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
17896075,Cade Cunningham,21684819,Orlando Magic @ Detroit Pistons,9,ast,UNDER,8.5,-110,-111,-110,betmgm,0.6209,0.6209,0.6209,pmf_cal,0.4989,0.122,0.1854,0.031,7.0,"{""0.1"": 3.0, ""0.2"": 5.0, ""0.25"": 5.0, ""0.33"": 6.0, ""0.4"": 7.0, ""0.5"": 7.0, ""0.6"": 8.0, ""0.67"": 9.0, ""0.75"": 10.0, ""0.8"": 10.0, ""0.9"": 12.0}",0,3,0.0599,pmf_cal,True,False,"{""0"": 0.0198, ""1"": 0.0224, ""2"": 0.0302, ""3"": 0.0433, ""4"": 0.0631, ""5"": 0.0854, ""6"": 0.1102, ""7"": 0.1261, ""8"": 0.1204, ""9"": 0.1051, ""10"": 0.0915, ""11"": 0.0654, ""12"": 0.0527, ""13"": 0.0252, ""14"": 0.016, ""15"": 0.0106, ""16"": 0.005, ""17"": 0.0027, ""18"": 0.0026}",164,-164,7,-0.122,0.122,1.5,0.5011,0.4989,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
17896075,Cade Cunningham,21684819,Orlando Magic @ Detroit Pistons,9,stl,UNDER,1.5,-160,125,-160,betparx,0.6806,0.6806,0.6806,pmf,0.5806,0.0999,0.1059,0.025,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 3.0}",0,3,0.0698,pmf_raw,False,True,"{""0"": 0.2367, ""1"": 0.4439, ""2"": 0.178, ""3"": 0.0716, ""4"": 0.0107, ""5"": 0.0103, ""6"": 0.009, ""7"": 0.0082, ""8"": 0.0113, ""9"": 0.0099, ""10"": 0.0105}",213,-213,1,-0.1,0.1,0.5,0.4194,0.5806,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
17896075,Cade Cunningham,21684819,Orlando Magic @ Detroit Pistons,9,blk,OVER,0.5,-132,-132,120,draftkings,0.6561,0.6561,0.6561,pmf,0.5559,0.1002,0.1532,0.03,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 3.0}",0,3,0.0335,pmf_raw,False,True,"{""0"": 0.3439, ""1"": 0.3755, ""2"": 0.1509, ""3"": 0.073, ""4"": 0.0077, ""5"": 0.0087, ""6"": 0.0072, ""7"": 0.0067, ""8"": 0.0097, ""9"": 0.0079, ""10"": 0.0089}",-191,191,1,0.1002,-0.1002,-0.5,0.5559,0.4441,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
397,Duncan Robinson,21684819,Orlando Magic @ Detroit Pistons,9,pts,UNDER,10.5,-107,-105,-107,betmgm,0.595,0.595,0.595,pmf_cal,0.5023,0.0927,0.151,0.024,9.0,"{""0.1"": 2.0, ""0.2"": 4.0, ""0.25"": 5.0, ""0.33"": 6.0, ""0.4"": 8.0, ""0.5"": 9.0, ""0.6"": 11.0, ""0.67"": 12.0, ""0.75"": 13.0, ""0.8"": 14.0, ""0.9"": 17.0}",0,2,0.0391,pmf_cal,True,False,"{""0"": 0.0371, ""1"": 0.0352, ""2"": 0.0432, ""3"": 0.0498, ""4"": 0.0479, ""5"": 0.0587, ""6"": 0.0594, ""7"": 0.0648, ""8"": 0.0629, ""9"": 0.0668, ""10"": 0.0692, ""11"": 0.0617, ""12"": 0.0591, ""13"": 0.0473, ""14"": 0.0459, ""15"": 0.0344, ""16"": 0.031, ""17"": 0.0277, ""18"": 0.0217, ""19"": 0.0174, ""20"": 0.0139, ""21"": 0.0073, ""22"": 0.0099, ""23"": 0.0096, ""24"": 0.0042, ""25"": 0.0038, ""26"": 0.003, ""27"": 0.0021, ""30"": 0.0013, ""44"": 0.0014, ""80"": 0.0014}",147,-147,9,-0.0927,0.0927,1.5,0.4977,0.5023,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
397,Duncan Robinson,21684819,Orlando Magic @ Detroit Pistons,9,fg3m,UNDER,2.5,-134,108,-134,betparx,0.6858,0.6858,0.6858,pmf_cal,0.5436,0.1422,0.1976,0.04,2.0,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 2.0, ""0.6"": 2.0, ""0.67"": 2.0, ""0.75"": 3.0, ""0.8"": 3.0, ""0.9"": 4.0}",0,2,0.0634,pmf_cal,True,False,"{""0"": 0.1324, ""1"": 0.2942, ""2"": 0.2593, ""3"": 0.1691, ""4"": 0.0762, ""5"": 0.0456, ""15"": 0.0233}",218,-218,2,-0.1422,0.1422,0.5,0.4564,0.5436,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
38017683,Paolo Banchero,21684819,Orlando Magic @ Detroit Pistons,22,reb,UNDER,8.5,-110,102,-110,betparx,0.6081,0.6081,0.6081,pmf_cal,0.5141,0.094,0.161,0.027,8.0,"{""0.1"": 3.0, ""0.2"": 5.0, ""0.25"": 5.0, ""0.33"": 6.0, ""0.4"": 7.0, ""0.5"": 8.0, ""0.6"": 8.0, ""0.67"": 9.0, ""0.75"": 10.0, ""0.8"": 11.0, ""0.9"": 12.0}",0,3,0.0289,pmf_cal,True,False,"{""0"": 0.0131, ""1"": 0.0193, ""2"": 0.0319, ""3"": 0.0428, ""4"": 0.0694, ""5"": 0.0873, ""6"": 0.1156, ""7"": 0.1124, ""8"": 0.1164, ""9"": 0.0956, ""10"": 0.0825, ""11"": 0.0687, ""12"": 0.0482, ""13"": 0.0382, ""14"": 0.0239, ""15"": 0.0126, ""16"": 0.008, ""17"": 0.0061, ""18"": 0.0033, ""19"": 0.0018, ""20"": 0.0014}",155,-155,8,-0.094,0.094,0.5,0.4859,0.5141,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
38017683,Paolo Banchero,21684819,Orlando Magic @ Detroit Pistons,22,ast,UNDER,5.5,-124,100,-124,betmgm,0.6084,0.6084,0.6084,pmf_cal,0.5254,0.0829,0.099,0.018,5.0,"{""0.1"": 1.0, ""0.2"": 3.0, ""0.25"": 3.0, ""0.33"": 4.0, ""0.4"": 4.0, ""0.5"": 5.0, ""0.6"": 5.0, ""0.67"": 6.0, ""0.75"": 7.0, ""0.8"": 7.0, ""0.9"": 8.0}",0,3,0.0636,pmf_cal,True,False,"{""0"": 0.0374, ""1"": 0.0627, ""2"": 0.0886, ""3"": 0.1064, ""4"": 0.1577, ""5"": 0.1556, ""6"": 0.1348, ""7"": 0.1013, ""8"": 0.0657, ""9"": 0.0381, ""10"": 0.0252, ""11"": 0.0141, ""12"": 0.0063, ""13"": 0.0021, ""14"": 0.002}",155,-155,5,-0.083,0.083,0.5,0.4746,0.5254,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
38017683,Paolo Banchero,21684819,Orlando Magic @ Detroit Pistons,22,fg3m,UNDER,1.5,-123,105,-123,betway,0.6202,0.6202,0.6202,pmf_cal,0.5307,0.0896,0.1245,0.023,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 2.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 3.0}",0,3,0.0494,pmf_cal,True,False,"{""0"": 0.2791, ""1"": 0.3411, ""2"": 0.2135, ""3"": 0.093, ""4"": 0.0499, ""15"": 0.0233}",163,-163,1,-0.0895,0.0895,0.5,0.4693,0.5307,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
38017683,Paolo Banchero,21684819,Orlando Magic @ Detroit Pistons,22,stl,UNDER,1.5,138,173,138,draftkings,0.6335,0.6335,0.6335,pmf,0.5342,0.0993,0.5078,0.055,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 2.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 3.0}",0,3,0.025,pmf_raw,False,True,"{""0"": 0.364, ""1"": 0.2695, ""2"": 0.2207, ""3"": 0.0873, ""4"": 0.0086, ""5"": 0.0086, ""6"": 0.0073, ""7"": 0.0075, ""8"": 0.0092, ""9"": 0.0086, ""10"": 0.0087}",173,-173,1,-0.0993,0.0993,0.5,0.4658,0.5342,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
85,Wendell Carter Jr.,21684819,Orlando Magic @ Detroit Pistons,22,reb,OVER,7.5,116,116,-130,fanduel,0.533,0.533,0.533,pmf_cal,0.4503,0.0828,0.1513,0.02,8.0,"{""0.1"": 3.0, ""0.2"": 5.0, ""0.25"": 5.0, ""0.33"": 6.0, ""0.4"": 7.0, ""0.5"": 8.0, ""0.6"": 9.0, ""0.67"": 10.0, ""0.75"": 10.0, ""0.8"": 11.0, ""0.9"": 13.0}",0,2,0.0382,pmf_cal,True,False,"{""0"": 0.016, ""1"": 0.0224, ""2"": 0.0348, ""3"": 0.0474, ""4"": 0.0652, ""5"": 0.0762, ""6"": 0.0955, ""7"": 0.1096, ""8"": 0.0998, ""9"": 0.0994, ""10"": 0.0888, ""11"": 0.0709, ""12"": 0.0549, ""13"": 0.0388, ""14"": 0.0279, ""15"": 0.0184, ""16"": 0.0139, ""17"": 0.0076, ""18"": 0.005, ""19"": 0.0034, ""20"": 0.0015}",-114,114,8,0.0827,-0.0827,-0.5,0.4503,0.5497,2026-05-03T19:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102
