role_bucket,n,nll_mean,rps_mean,mean_error,abs_mean_error,outcome_prob_assigned_mean
bench,36,1.7777120124530903,0.04176186382171826,0.7240321389233134,1.4352513196020718,0.2614759217736078
core,24,1.8351081959442297,0.046642052013962425,-0.02259268189638952,1.751177678950107,0.22414003918968273
rotation,24,1.8653230018480704,0.07393497925902685,-0.5519474030659943,1.677185869849725,0.22994117328945274
starter,108,2.6457706603567477,0.102584816001677,-0.729443577094514,2.9311793436851605,0.1323968186142042
