player_id,player_name,game_id,game,team_id,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,model_prob_raw,model_prob_cal,cal_source,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,cal_applied,is_sparse,pmf,fair_odds_over,fair_odds_under,pmf_median,edge_over,edge_under,line_vs_median,mkt_true_over,mkt_true_under
200,Tobias Harris,21684812,Detroit Pistons @ Orlando Magic,9,blk,OVER,0.5,100,100,-118,betmgm,0.6439,0.6439,0.6439,pmf,0.4802,0.1638,0.2879,0.043,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 3.0}",0,2,0.0513,pmf_raw,False,True,"{""0"": 0.3561, ""1"": 0.3323, ""2"": 0.1547, ""3"": 0.098, ""4"": 0.009, ""5"": 0.0087, ""6"": 0.0076, ""7"": 0.0069, ""8"": 0.0095, ""9"": 0.0084, ""10"": 0.0089}",-181,181,1,0.1637,-0.1637,-0.5,0.4802,0.5198
17896073,Jalen Suggs,21684812,Detroit Pistons @ Orlando Magic,22,reb,UNDER,3.5,117,-150,117,betmgm,0.5336,0.5336,0.5336,pmf_cal,0.4344,0.0992,0.1579,0.02,3.0,"{""0.1"": 1.0, ""0.2"": 2.0, ""0.25"": 2.0, ""0.33"": 2.0, ""0.4"": 3.0, ""0.5"": 3.0, ""0.6"": 4.0, ""0.67"": 4.0, ""0.75"": 5.0, ""0.8"": 5.0, ""0.9"": 7.0}",0,3,0.0708,pmf_cal,True,False,"{""0"": 0.0607, ""1"": 0.1183, ""2"": 0.1717, ""3"": 0.1829, ""4"": 0.1664, ""5"": 0.1178, ""6"": 0.0745, ""7"": 0.0502, ""8"": 0.0267, ""9"": 0.0145, ""10"": 0.0087, ""11"": 0.0034, ""12"": 0.0024}",114,-114,3,-0.0992,0.0992,0.5,0.5656,0.4344
17896073,Jalen Suggs,21684812,Detroit Pistons @ Orlando Magic,22,ast,UNDER,4.5,-105,-106,-105,betparx,0.5646,0.5646,0.5646,pmf_cal,0.4988,0.0657,0.1022,0.016,4.0,"{""0.1"": 1.0, ""0.2"": 2.0, ""0.25"": 3.0, ""0.33"": 3.0, ""0.4"": 4.0, ""0.5"": 4.0, ""0.6"": 5.0, ""0.67"": 5.0, ""0.75"": 6.0, ""0.8"": 6.0, ""0.9"": 7.0}",0,3,0.0368,pmf_cal,True,False,"{""0"": 0.0476, ""1"": 0.0764, ""2"": 0.116, ""3"": 0.1593, ""4"": 0.1653, ""5"": 0.167, ""6"": 0.1094, ""7"": 0.0749, ""8"": 0.038, ""9"": 0.0238, ""10"": 0.013, ""11"": 0.0042, ""12"": 0.0018, ""13"": 0.0021}",130,-130,4,-0.0658,0.0658,0.5,0.5012,0.4988
17896073,Jalen Suggs,21684812,Detroit Pistons @ Orlando Magic,22,fg3m,UNDER,2.5,-125,133,-125,betparx,0.667,0.667,0.667,pmf_cal,0.5642,0.1028,0.2006,0.038,2.0,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 2.0, ""0.6"": 2.0, ""0.67"": 3.0, ""0.75"": 3.0, ""0.8"": 3.0, ""0.9"": 4.0}",0,3,0.025,pmf_cal,True,False,"{""0"": 0.1334, ""1"": 0.2838, ""2"": 0.2497, ""3"": 0.1687, ""4"": 0.0809, ""5"": 0.0306, ""6"": 0.0295, ""15"": 0.0233}",200,-200,2,-0.1028,0.1028,0.5,0.4358,0.5642
17896073,Jalen Suggs,21684812,Detroit Pistons @ Orlando Magic,22,blk,UNDER,0.5,125,-162,125,betparx,0.6208,0.6208,0.6208,pmf,0.4182,0.2026,0.3968,0.048,0.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 0.0, ""0.5"": 0.0, ""0.6"": 0.0, ""0.67"": 1.0, ""0.75"": 1.0, ""0.8"": 1.0, ""0.9"": 2.0}",0,3,0.0728,pmf_raw,False,True,"{""0"": 0.6208, ""1"": 0.2475, ""2"": 0.0964, ""3"": 0.0046, ""4"": 0.0039, ""5"": 0.0047, ""6"": 0.0038, ""7"": 0.0041, ""8"": 0.0049, ""9"": 0.0046, ""10"": 0.0047}",164,-164,0,-0.2026,0.2026,0.5,0.5818,0.4182
17896075,Cade Cunningham,21684812,Detroit Pistons @ Orlando Magic,9,pts,UNDER,29.5,-110,-105,-110,betmgm,0.6906,0.6906,0.6906,pmf_cal,0.5056,0.185,0.3184,0.053,25.0,"{""0.1"": 11.0, ""0.2"": 16.0, ""0.25"": 18.0, ""0.33"": 21.0, ""0.4"": 23.0, ""0.5"": 25.0, ""0.6"": 27.0, ""0.67"": 29.0, ""0.75"": 31.0, ""0.8"": 33.0, ""0.9"": 37.0}",0,3,0.046,pmf_cal,True,False,"{""0"": 0.0085, ""1"": 0.005, ""2"": 0.0071, ""3"": 0.0087, ""4"": 0.0053, ""5"": 0.0055, ""6"": 0.0075, ""7"": 0.0067, ""8"": 0.0115, ""9"": 0.0113, ""10"": 0.0111, ""11"": 0.0126, ""12"": 0.0201, ""13"": 0.0133, ""14"": 0.0215, ""15"": 0.0208, ""16"": 0.0306, ""17"": 0.0267, ""18"": 0.0267, ""19"": 0.0304, ""20"": 0.0358, ""21"": 0.0353, ""22"": 0.0357, ""23"": 0.0489, ""24"": 0.0384, ""25"": 0.0454, ""26"": 0.0387, ""27"": 0.0423, ""28"": 0.0405, ""29"": 0.0385, ""30"": 0.0346, ""31"": 0.0376, ""32"": 0.0256, ""33"": 0.0284, ""34"": 0.028, ""35"": 0.0286, ""36"": 0.022, ""37"": 0.0221, ""38"": 0.0189, ""39"": 0.012, ""40"": 0.0083, ""41"": 0.0066, ""42"": 0.0074, ""43"": 0.0059, ""44"": 0.0079, ""45"": 0.0039, ""46"": 0.0023, ""47"": 0.0027, ""48"": 0.002, ""50"": 0.0013, ""68"": 0.0014, ""80"": 0.0014}",223,-223,25,-0.185,0.185,4.5,0.4944,0.5056
17896075,Cade Cunningham,21684812,Detroit Pistons @ Orlando Magic,9,reb,OVER,6.5,115,115,-137,betmgm,0.5615,0.5615,0.5615,pmf_cal,0.4459,0.1157,0.2073,0.027,7.0,"{""0.1"": 3.0, ""0.2"": 4.0, ""0.25"": 5.0, ""0.33"": 5.0, ""0.4"": 6.0, ""0.5"": 7.0, ""0.6"": 8.0, ""0.67"": 9.0, ""0.75"": 10.0, ""0.8"": 10.0, ""0.9"": 12.0}",0,3,0.0532,pmf_cal,True,False,"{""0"": 0.0172, ""1"": 0.0288, ""2"": 0.0455, ""3"": 0.0641, ""4"": 0.0857, ""5"": 0.0995, ""6"": 0.0978, ""7"": 0.1143, ""8"": 0.1059, ""9"": 0.088, ""10"": 0.0787, ""11"": 0.0557, ""12"": 0.0414, ""13"": 0.0268, ""14"": 0.0186, ""15"": 0.0128, ""16"": 0.0074, ""17"": 0.006, ""18"": 0.0021, ""19"": 0.0011, ""20"": 0.0013}",-128,128,7,0.1156,-0.1156,-0.5,0.4459,0.5541
17896075,Cade Cunningham,21684812,Detroit Pistons @ Orlando Magic,9,ast,UNDER,9.5,-130,101,-130,caesars,0.7271,0.7271,0.7271,pmf_cal,0.5319,0.1952,0.2864,0.056,7.0,"{""0.1"": 3.0, ""0.2"": 5.0, ""0.25"": 5.0, ""0.33"": 6.0, ""0.4"": 7.0, ""0.5"": 7.0, ""0.6"": 8.0, ""0.67"": 9.0, ""0.75"": 10.0, ""0.8"": 10.0, ""0.9"": 12.0}",0,3,0.0727,pmf_cal,True,False,"{""0"": 0.017, ""1"": 0.0228, ""2"": 0.0285, ""3"": 0.0455, ""4"": 0.0702, ""5"": 0.0958, ""6"": 0.1115, ""7"": 0.1131, ""8"": 0.1114, ""9"": 0.1111, ""10"": 0.0952, ""11"": 0.0604, ""12"": 0.0493, ""13"": 0.0273, ""14"": 0.0187, ""15"": 0.0098, ""16"": 0.005, ""17"": 0.0024, ""18"": 0.002, ""19"": 0.0012}",266,-266,7,-0.1952,0.1952,2.5,0.4681,0.5319
17896075,Cade Cunningham,21684812,Detroit Pistons @ Orlando Magic,9,blk,OVER,0.5,-134,-134,115,betparx,0.6409,0.6409,0.6409,pmf,0.5518,0.0891,0.1193,0.024,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 3.0}",0,3,0.0478,pmf_raw,False,True,"{""0"": 0.3591, ""1"": 0.3668, ""2"": 0.1481, ""3"": 0.0707, ""4"": 0.0075, ""5"": 0.0085, ""6"": 0.0071, ""7"": 0.0066, ""8"": 0.0095, ""9"": 0.0077, ""10"": 0.0087}",-179,179,1,0.0891,-0.0891,-0.5,0.5518,0.4482
397,Duncan Robinson,21684812,Detroit Pistons @ Orlando Magic,9,fg3m,UNDER,2.5,-140,133,-140,betparx,0.6858,0.6858,0.6858,pmf_cal,0.5761,0.1097,0.1757,0.037,2.0,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 2.0, ""0.6"": 2.0, ""0.67"": 2.0, ""0.75"": 3.0, ""0.8"": 3.0, ""0.9"": 4.0}",0,2,0.025,pmf_cal,True,False,"{""0"": 0.1324, ""1"": 0.2942, ""2"": 0.2593, ""3"": 0.1691, ""4"": 0.0762, ""5"": 0.0456, ""15"": 0.0233}",218,-218,2,-0.1097,0.1097,0.5,0.4239,0.5761
38017683,Paolo Banchero,21684812,Detroit Pistons @ Orlando Magic,22,reb,UNDER,8.5,-125,110,-125,betmgm,0.6125,0.6125,0.6125,pmf_cal,0.5385,0.0741,0.1025,0.019,8.0,"{""0.1"": 3.0, ""0.2"": 5.0, ""0.25"": 5.0, ""0.33"": 6.0, ""0.4"": 7.0, ""0.5"": 8.0, ""0.6"": 8.0, ""0.67"": 9.0, ""0.75"": 10.0, ""0.8"": 10.0, ""0.9"": 12.0}",0,3,0.0417,pmf_cal,True,False,"{""0"": 0.016, ""1"": 0.0168, ""2"": 0.0313, ""3"": 0.0425, ""4"": 0.0718, ""5"": 0.0873, ""6"": 0.1091, ""7"": 0.1175, ""8"": 0.1203, ""9"": 0.1067, ""10"": 0.096, ""11"": 0.0593, ""12"": 0.0499, ""13"": 0.0278, ""14"": 0.0194, ""15"": 0.0136, ""16"": 0.0075, ""17"": 0.0032, ""18"": 0.0018}",158,-158,8,-0.074,0.074,0.5,0.4615,0.5385
38017683,Paolo Banchero,21684812,Detroit Pistons @ Orlando Magic,22,ast,UNDER,5.5,-110,125,-110,betparx,0.6015,0.6015,0.6015,pmf_cal,0.541,0.0606,0.1484,0.024,5.0,"{""0.1"": 2.0, ""0.2"": 3.0, ""0.25"": 3.0, ""0.33"": 4.0, ""0.4"": 4.0, ""0.5"": 5.0, ""0.6"": 5.0, ""0.67"": 6.0, ""0.75"": 7.0, ""0.8"": 7.0, ""0.9"": 9.0}",0,3,0.025,pmf_cal,True,False,"{""0"": 0.0362, ""1"": 0.0571, ""2"": 0.0923, ""3"": 0.1259, ""4"": 0.1472, ""5"": 0.1428, ""6"": 0.1311, ""7"": 0.0928, ""8"": 0.0724, ""9"": 0.0436, ""10"": 0.0254, ""11"": 0.0175, ""12"": 0.0077, ""13"": 0.0029, ""14"": 0.0023, ""15"": 0.0017}",151,-151,5,-0.0605,0.0605,0.5,0.459,0.541
85,Wendell Carter Jr.,21684812,Detroit Pistons @ Orlando Magic,22,pts,UNDER,11.5,-115,107,-115,betparx,0.5529,0.5529,0.5529,pmf_cal,0.5254,0.0275,0.0338,0.006,10.0,"{""0.1"": 3.0, ""0.2"": 5.0, ""0.25"": 6.0, ""0.33"": 8.0, ""0.4"": 9.0, ""0.5"": 10.0, ""0.6"": 12.0, ""0.67"": 14.0, ""0.75"": 15.0, ""0.8"": 16.0, ""0.9"": 20.0}",0,2,0.028,pmf_cal,True,False,"{""0"": 0.0307, ""1"": 0.0271, ""2"": 0.0316, ""3"": 0.0396, ""4"": 0.0462, ""5"": 0.0453, ""6"": 0.0553, ""7"": 0.0507, ""8"": 0.0585, ""9"": 0.0569, ""10"": 0.0603, ""11"": 0.0507, ""12"": 0.0522, ""13"": 0.0554, ""14"": 0.0529, ""15"": 0.0473, ""16"": 0.0482, ""17"": 0.0327, ""18"": 0.0285, ""19"": 0.0272, ""20"": 0.0232, ""21"": 0.0187, ""22"": 0.0172, ""23"": 0.0102, ""24"": 0.0099, ""25"": 0.0073, ""26"": 0.0042, ""27"": 0.0025, ""28"": 0.0017, ""29"": 0.0031, ""31"": 0.0012, ""41"": 0.0014, ""80"": 0.0014}",124,-124,10,-0.0275,0.0275,1.5,0.4746,0.5254
277,Caris LeVert,21684812,Detroit Pistons @ Orlando Magic,9,stl,UNDER,0.5,-121,-109,-121,betparx,0.6688,0.6688,0.6688,pmf,0.5122,0.1566,0.2214,0.04,0.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 0.0, ""0.5"": 0.0, ""0.6"": 0.0, ""0.67"": 1.0, ""0.75"": 1.0, ""0.8"": 1.0, ""0.9"": 2.0}",0,1,0.079,pmf_raw,False,True,"{""0"": 0.6688, ""1"": 0.2105, ""2"": 0.0903, ""3"": 0.0043, ""4"": 0.0037, ""5"": 0.0036, ""6"": 0.0035, ""7"": 0.0031, ""8"": 0.0043, ""9"": 0.0039, ""10"": 0.0041}",202,-202,0,-0.1566,0.1566,0.5,0.4878,0.5122
3547287,Desmond Bane,21684812,Detroit Pistons @ Orlando Magic,22,pts,UNDER,19.5,-110,104,-110,betparx,0.5856,0.5856,0.5856,pmf_cal,0.5166,0.069,0.1179,0.019,18.0,"{""0.1"": 7.0, ""0.2"": 10.0, ""0.25"": 12.0, ""0.33"": 14.0, ""0.4"": 15.0, ""0.5"": 18.0, ""0.6"": 20.0, ""0.67"": 21.0, ""0.75"": 23.0, ""0.8"": 25.0, ""0.9"": 28.0}",0,3,0.025,pmf_cal,True,False,"{""0"": 0.0105, ""1"": 0.0126, ""2"": 0.0099, ""3"": 0.012, ""4"": 0.0144, ""5"": 0.0149, ""6"": 0.0228, ""7"": 0.0183, ""8"": 0.0258, ""9"": 0.0327, ""10"": 0.0362, ""11"": 0.0339, ""12"": 0.0355, ""13"": 0.0434, ""14"": 0.0392, ""15"": 0.0437, ""16"": 0.0442, ""17"": 0.0423, ""18"": 0.0475, ""19"": 0.0456, ""20"": 0.0503, ""21"": 0.0459, ""22"": 0.0404, ""23"": 0.0368, ""24"": 0.0408, ""25"": 0.0352, ""26"": 0.0276, ""27"": 0.025, ""28"": 0.022, ""29"": 0.0209, ""30"": 0.0144, ""31"": 0.0136, ""32"": 0.0082, ""33"": 0.0065, ""34"": 0.0072, ""35"": 0.0044, ""36"": 0.0056, ""37"": 0.0027, ""38"": 0.0023, ""39"": 0.0012, ""47"": 0.0014, ""80"": 0.0014}",141,-141,18,-0.069,0.069,1.5,0.4834,0.5166
3547287,Desmond Bane,21684812,Detroit Pistons @ Orlando Magic,22,reb,UNDER,4.5,-130,120,-130,betmgm,0.6025,0.6025,0.6025,pmf_cal,0.5543,0.0482,0.066,0.013,4.0,"{""0.1"": 1.0, ""0.2"": 2.0, ""0.25"": 2.0, ""0.33"": 3.0, ""0.4"": 3.0, ""0.5"": 4.0, ""0.6"": 4.0, ""0.67"": 5.0, ""0.75"": 6.0, ""0.8"": 6.0, ""0.9"": 7.0}",0,3,0.0298,pmf_cal,True,False,"{""0"": 0.0485, ""1"": 0.0884, ""2"": 0.1281, ""3"": 0.1699, ""4"": 0.1677, ""5"": 0.1454, ""6"": 0.0972, ""7"": 0.0623, ""8"": 0.0444, ""9"": 0.0238, ""10"": 0.0112, ""11"": 0.0085, ""12"": 0.0022, ""13"": 0.0015}",152,-152,4,-0.0482,0.0482,0.5,0.4457,0.5543
3547287,Desmond Bane,21684812,Detroit Pistons @ Orlando Magic,22,fg3m,UNDER,2.5,-110,120,-110,betparx,0.6988,0.6988,0.6988,pmf_cal,0.5354,0.1634,0.334,0.055,2.0,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 2.0, ""0.6"": 2.0, ""0.67"": 2.0, ""0.75"": 3.0, ""0.8"": 3.0, ""0.9"": 4.0}",0,3,0.025,pmf_cal,True,False,"{""0"": 0.1416, ""1"": 0.3022, ""2"": 0.255, ""3"": 0.1626, ""4"": 0.0712, ""5"": 0.0441, ""15"": 0.0233}",232,-232,2,-0.1634,0.1634,0.5,0.4646,0.5354
