slate_date,player_id,player_name,game_id,game,team_id,team,opponent,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,model_prob_raw,model_prob_cal,cal_source,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,cal_applied,is_sparse,pmf,fair_odds_over,fair_odds_under,pmf_median,edge_over,edge_under,line_vs_median,mkt_true_over,mkt_true_under,bdl_lineup_present,current_starter,confirmed_starter,confirmed_bench,lineup_confirmed,role_source,lineup_context_supplied,lineup_affects_pmf_features,contextual_pmf_applied,contextual_minutes_delta,exp_mp_contextual,contextual_pmf_mean_shift_ratio,contextual_feature_set_id,starter_changed_from_projection,bench_changed_from_projection,role_source_confirmed_lineup,lineup_position_encoded,minutes_projection_conflict,confirmed_starter_low_minutes_flag,confirmed_bench_high_minutes_flag,consecutive_starter_streak,recent_starter_rate_5,lineup_features_missing,team_confirmed_starters_count,team_confirmed_bench_count,team_lineup_num_guards,team_lineup_num_wings,team_lineup_num_bigs,team_lineup_num_high_usage_players,team_lineup_num_primary_ballhandlers,team_lineup_num_shooters,team_lineup_num_rebounders,team_lineup_usage_competition_proxy,team_lineup_rebound_competition_proxy,team_lineup_assist_creation_proxy,team_lineup_spacing_proxy,team_lineup_turnover_pressure_proxy,player_confirmed_with_high_usage_count,player_confirmed_with_primary_ballhandler_count,player_confirmed_with_big_count,player_confirmed_with_shooter_count,player_usage_competition_proxy,player_rebound_competition_proxy,player_assist_target_quality_proxy,player_spacing_support_proxy,player_onball_burden_proxy,contextual_rate_delta_pts,contextual_rate_delta_reb,contextual_rate_delta_ast,contextual_rate_delta_tov,contextual_rate_delta_stl,contextual_rate_delta_blk,contextual_rate_delta_fg3m,edge_publish_status,edge_reasonability_status,edge_reasonability_notes,root_cause_label,push_line,push_prob,p0,pmf_mean,pmf_variance,model_prob_from_pmf,market_prob_recomputed,raw_edge_recomputed,ev_recomputed,ev_recomputed_pushinc,large_edge_bucket,calibration_support_status,calibration_bucket_n,lineup_confirmation_dependency
2026-06-05,161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,SAS,NYK,reb,OVER,3.5,102,102,-120,fanduel,0.5518,0.5518,0.5518,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4758,0.07521323850058131,0.1147,0.017,4.0,"{""0.1"": 1.0, ""0.2"": 2.0, ""0.25"": 2.0, ""0.33"": 3.0, ""0.4"": 3.0, ""0.5"": 4.0, ""0.6"": 4.0, ""0.67"": 5.0, ""0.75"": 6.0, ""0.8"": 6.0, ""0.9"": 7.0}",0,3,0.0505,pmf_cal,True,False,"{""0"": 0.0651, ""1"": 0.1075, ""2"": 0.1331, ""3"": 0.1425, ""4"": 0.1622, ""5"": 0.1288, ""6"": 0.093, ""7"": 0.0731, ""8"": 0.0404, ""9"": 0.0247, ""10"": 0.0163, ""11"": 0.007, ""12"": 0.0027, ""13"": 0.0018}",-123,123,4,0.076,-0.076,-0.5,0.4758,0.5242,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490493,14.447352962490493,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029152284449578823,0.007944822645018508,0.00857950830082657,0.004784438607194696,0.002011091811174065,-0.0005688246308355791,-0.0014618201271562473,WATCHLIST_NOT_CONFIRMED_LINEUP,NOT_CHECKED,current_live_unconfirmed_lineup,unconfirmed_lineup_baseline,False,0.0,0.0651,4.012221999599278,6.366310250054989,0.5509917852133841,0.4757785467128028,0.07521323850058131,0.11300340613103588,0.11280000000000012,EDGE_LT_10,NOT_CHECKED,0,current_live_unconfirmed_baseline
2026-06-05,161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,SAS,NYK,ast,UNDER,5.5,110,-124,110,draftkings,0.6306,0.6306,0.6306,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4624,0.16911957531673222,0.3244,0.044,4.0,"{""0.1"": 1.0, ""0.2"": 3.0, ""0.25"": 3.0, ""0.33"": 3.0, ""0.4"": 4.0, ""0.5"": 4.0, ""0.6"": 5.0, ""0.67"": 6.0, ""0.75"": 6.0, ""0.8"": 7.0, ""0.9"": 8.0}",0,3,0.0398,pmf_cal,True,False,"{""0"": 0.0428, ""1"": 0.0585, ""2"": 0.0938, ""3"": 0.1369, ""4"": 0.1785, ""5"": 0.1201, ""6"": 0.1467, ""7"": 0.0929, ""8"": 0.0535, ""9"": 0.0365, ""10"": 0.018, ""11"": 0.012, ""12"": 0.0049, ""13"": 0.0022, ""14"": 0.0012}",171,-171,4,-0.1682,0.1682,1.5,0.5376,0.4624,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490493,14.447352962490493,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029152284449578823,0.007944822645018508,0.00857950830082657,0.004784438607194696,0.002011091811174065,-0.0005688246308355791,-0.0014618201271562473,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,current_live_unconfirmed_lineup,unconfirmed_lineup_baseline,False,0.0,0.0428,4.681522283425138,6.428566936533997,0.6315473209814721,0.46242774566473993,0.16911957531673222,0.32624937406109156,0.32576,EDGE_10_20,CALIBRATION_SUPPORTED,219,current_live_unconfirmed_baseline
2026-06-05,414,Landry Shamet,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,fg3m,UNDER,1.5,-110,102,-110,fanduel,0.6795,0.6795,0.6795,role_aware_pmf_cal_v1:monotone_inactive_global_v1:rotation,0.5141,0.1652861638130495,0.2971,0.049,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 2.0}",0,1,0.0289,pmf_cal,True,False,"{""0"": 0.227, ""1"": 0.4524, ""2"": 0.2333, ""3"": 0.0873}",212,-212,1,-0.1654,0.1654,0.5,0.4859,0.5141,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490493,14.447352962490493,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029152284449578823,0.007944822645018508,0.00857950830082657,0.004784438607194696,0.002011091811174065,-0.0005688246308355791,-0.0014618201271562473,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,current_live_unconfirmed_lineup,unconfirmed_lineup_baseline,False,0.0,0.227,1.1809,0.77677519,0.6794,0.5141138361869505,0.1652861638130495,0.29703636363636365,0.29703636363636365,EDGE_10_20,CALIBRATION_SUPPORTED,283,current_live_unconfirmed_baseline
2026-06-05,414,Landry Shamet,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,stl,UNDER,0.5,-137,109,-137,draftkings,0.6309,0.6309,0.6309,role_aware_pmf_cal_v1:monotone_inactive_global_v1:rotation,0.5471,0.08376912655494628,0.0915,0.019,0.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 0.0, ""0.5"": 0.0, ""0.6"": 0.0, ""0.67"": 1.0, ""0.75"": 1.0, ""0.8"": 1.0, ""0.9"": 2.0}",0,1,0.0665,pmf_cal,True,True,"{""0"": 0.6309, ""1"": 0.2224, ""2"": 0.1173, ""3"": 0.0263, ""4"": 0.0031}",171,-171,0,-0.0838,0.0838,0.5,0.4529,0.5471,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490493,14.447352962490493,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029152284449578823,0.007944822645018508,0.00857950830082657,0.004784438607194696,0.002011091811174065,-0.0005688246308355791,-0.0014618201271562473,WATCHLIST_NOT_CONFIRMED_LINEUP,NOT_CHECKED,current_live_unconfirmed_lineup,unconfirmed_lineup_baseline,False,0.0,0.6309,0.5483,0.6772671100000002,0.6309,0.5471308734450537,0.08376912655494628,0.09141094890510953,0.09141094890510953,EDGE_LT_10,NOT_CHECKED,0,current_live_unconfirmed_baseline
2026-06-05,261,Luke Kornet,21716135,New York Knicks @ San Antonio Spurs,27,SAS,NYK,blk,UNDER,0.5,-195,148,-195,draftkings,0.7298,0.7298,0.7298,role_aware_pmf_cal_v1:monotone_inactive_global_v1:bench,0.6211,0.1086851785255587,0.1041,0.03,0.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 0.0, ""0.5"": 0.0, ""0.6"": 0.0, ""0.67"": 0.0, ""0.75"": 1.0, ""0.8"": 1.0, ""0.9"": 1.0}",0,0,0.0742,pmf_cal,True,True,"{""0"": 0.7298, ""1"": 0.1893, ""2"": 0.0671, ""3"": 0.0116, ""4"": 0.0022}",270,-270,0,-0.1087,0.1087,0.5,0.3789,0.6211,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490493,14.447352962490493,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029152284449578823,0.007944822645018508,0.00857950830082657,0.004784438607194696,0.002011091811174065,-0.0005688246308355791,-0.0014618201271562473,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SAMPLE_LIMITED,current_live_unconfirmed_lineup; calibration sample limited (n=77),unconfirmed_lineup_baseline,False,0.0,0.7298,0.3671,0.46253759,0.7298,0.6211148214744413,0.1086851785255587,0.10405641025641021,0.10405641025641021,EDGE_10_20,CALIBRATION_SAMPLE_LIMITED,77,current_live_unconfirmed_baseline
2026-06-05,73,Jalen Brunson,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,fg3m,UNDER,2.5,-160,138,-160,fanduel,0.6863,0.6863,0.6863,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.5943,0.09204282147315856,0.1152,0.028,2.0,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 2.0, ""0.6"": 2.0, ""0.67"": 2.0, ""0.75"": 3.0, ""0.8"": 3.0, ""0.9"": 4.0}",0,3,0.0456,pmf_cal,True,False,"{""0"": 0.1543, ""1"": 0.2643, ""2"": 0.2677, ""3"": 0.1996, ""4"": 0.071, ""5"": 0.0431}",219,-219,2,-0.092,0.092,0.5,0.4057,0.5943,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490493,14.447352962490493,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029152284449578823,0.007944822645018508,0.00857950830082657,0.004784438607194696,0.002011091811174065,-0.0005688246308355791,-0.0014618201271562473,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,current_live_unconfirmed_lineup,unconfirmed_lineup_baseline,False,0.0,0.1543,1.8980000000000001,1.7425960000000003,0.6863,0.5942571785268415,0.09204282147315856,0.11523750000000005,0.11523749999999999,EDGE_LT_10,CALIBRATION_SUPPORTED,283,current_live_unconfirmed_baseline
2026-06-05,73,Jalen Brunson,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,stl,OVER,0.5,-133,-133,118,draftkings,0.7127,0.7127,0.7127,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.5544,0.15825780777909515,0.2485,0.05,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 3.0}",0,3,0.0395,pmf_cal,True,True,"{""0"": 0.2873, ""1"": 0.4072, ""2"": 0.1699, ""3"": 0.0909, ""4"": 0.0447}",-248,248,1,0.1583,-0.1583,-0.5,0.5544,0.4456,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490493,14.447352962490493,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029152284449578823,0.007944822645018508,0.00857950830082657,0.004784438607194696,0.002011091811174065,-0.0005688246308355791,-0.0014618201271562473,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SAMPLE_LIMITED,current_live_unconfirmed_lineup; calibration sample limited (n=83),unconfirmed_lineup_baseline,False,0.0,0.2873,1.1985000000000001,1.18369775,0.7127,0.5544421922209049,0.15825780777909515,0.24856466165413527,0.24856466165413527,EDGE_10_20,CALIBRATION_SAMPLE_LIMITED,83,current_live_unconfirmed_baseline
2026-06-05,202,Josh Hart,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,pts,UNDER,11.5,-118,104,-118,betparx,0.5821,0.5821,0.5821,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.5248,0.05863559812472152,0.0754,0.013,10.0,"{""0.1"": 3.0, ""0.2"": 5.0, ""0.25"": 6.0, ""0.33"": 7.0, ""0.4"": 8.0, ""0.5"": 10.0, ""0.6"": 12.0, ""0.67"": 13.0, ""0.75"": 15.0, ""0.8"": 16.0, ""0.9"": 20.0}",0,3,0.0415,pmf_cal,True,False,"{""0"": 0.0231, ""1"": 0.0251, ""2"": 0.0258, ""3"": 0.035, ""4"": 0.0569, ""5"": 0.0586, ""6"": 0.0581, ""7"": 0.0635, ""8"": 0.0647, ""9"": 0.0597, ""10"": 0.0573, ""11"": 0.0542, ""12"": 0.0653, ""13"": 0.0459, ""14"": 0.0437, ""15"": 0.0352, ""16"": 0.0354, ""17"": 0.0294, ""18"": 0.0277, ""19"": 0.0207, ""20"": 0.0266, ""21"": 0.013, ""22"": 0.0156, ""23"": 0.0149, ""24"": 0.0131, ""25"": 0.0052, ""26"": 0.0067, ""27"": 0.0048, ""28"": 0.0041, ""29"": 0.0037, ""30"": 0.0019, ""31"": 0.0016, ""32"": 0.0011}",139,-139,10,-0.0573,0.0573,1.5,0.4752,0.5248,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490493,14.447352962490493,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029152284449578823,0.007944822645018508,0.00857950830082657,0.004784438607194696,0.002011091811174065,-0.0005688246308355791,-0.0014618201271562473,WATCHLIST_NOT_CONFIRMED_LINEUP,NOT_CHECKED,current_live_unconfirmed_lineup,unconfirmed_lineup_baseline,False,0.0,0.0231,10.826684041700078,41.43176991861462,0.5834001603849238,0.5247645622602023,0.05863559812472152,0.07780707596536773,0.07762033898305082,EDGE_LT_10,NOT_CHECKED,0,current_live_unconfirmed_baseline
2026-06-05,202,Josh Hart,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,reb,UNDER,8.5,105,-122,105,fanduel,0.6247,0.6247,0.6247,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4702,0.15552444238874819,0.2807,0.04,7.0,"{""0.1"": 3.0, ""0.2"": 4.0, ""0.25"": 5.0, ""0.33"": 6.0, ""0.4"": 7.0, ""0.5"": 7.0, ""0.6"": 8.0, ""0.67"": 9.0, ""0.75"": 10.0, ""0.8"": 11.0, ""0.9"": 13.0}",0,3,0.0474,pmf_cal,True,False,"{""0"": 0.0171, ""1"": 0.0276, ""2"": 0.0388, ""3"": 0.0652, ""4"": 0.0669, ""5"": 0.0884, ""6"": 0.0912, ""7"": 0.11, ""8"": 0.1195, ""9"": 0.095, ""10"": 0.0697, ""11"": 0.0549, ""12"": 0.0488, ""13"": 0.0359, ""14"": 0.0199, ""15"": 0.0159, ""16"": 0.0143, ""17"": 0.0103, ""18"": 0.0045, ""19"": 0.002, ""20"": 0.0012, ""21"": 0.0012}",166,-166,7,-0.1545,0.1545,1.5,0.5298,0.4702,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490493,14.447352962490493,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029152284449578823,0.007944822645018508,0.00857950830082657,0.004784438607194696,0.002011091811174065,-0.0005688246308355791,-0.0014618201271562473,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,current_live_unconfirmed_lineup,unconfirmed_lineup_baseline,False,0.0,0.0171,7.59390964639888,14.533277542472309,0.6257637984573776,0.47023935606862943,0.15552444238874819,0.2828157868376241,0.28233500000000006,EDGE_10_20,CALIBRATION_SUPPORTED,297,current_live_unconfirmed_baseline
2026-06-05,202,Josh Hart,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,ast,UNDER,4.5,110,-128,110,fanduel,0.5735,0.5735,0.5735,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4589,0.11565452620849193,0.2044,0.028,4.0,"{""0.1"": 1.0, ""0.2"": 2.0, ""0.25"": 2.0, ""0.33"": 3.0, ""0.4"": 3.0, ""0.5"": 4.0, ""0.6"": 5.0, ""0.67"": 5.0, ""0.75"": 5.0, ""0.8"": 6.0, ""0.9"": 7.0}",0,3,0.0476,pmf_cal,True,False,"{""0"": 0.0578, ""1"": 0.1102, ""2"": 0.135, ""3"": 0.1361, ""4"": 0.1344, ""5"": 0.1887, ""6"": 0.0985, ""7"": 0.0591, ""8"": 0.0355, ""9"": 0.0197, ""10"": 0.0109, ""11"": 0.0081, ""12"": 0.0026, ""13"": 0.0015}",134,-134,4,-0.1146,0.1146,0.5,0.5411,0.4589,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490493,14.447352962490493,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029152284449578823,0.007944822645018508,0.00857950830082657,0.004784438607194696,0.002011091811174065,-0.0005688246308355791,-0.0014618201271562473,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,current_live_unconfirmed_lineup,unconfirmed_lineup_baseline,False,0.0,0.0578,3.9919847710650225,5.856062396722292,0.5745917242761247,0.4589371980676328,0.11565452620849193,0.20664262097986197,0.20625000000000004,EDGE_10_20,CALIBRATION_SUPPORTED,219,current_live_unconfirmed_baseline
