player_name,projected_minutes,stat,market_line,model_projected_mean,model_probability_over_market_line
Evan Mobley,30.477299104775202,pra,23.5,27.203374591503824,0.5878429219919211
Evan Mobley,30.477299104775202,pra,24.5,27.203374591503824,0.5357370862921302
Evan Mobley,30.477299104775202,pra,25.5,27.203374591503824,0.47153771313081266
Evan Mobley,30.477299104775202,pra,26.5,27.203374591503824,0.41777234389626444
Evan Mobley,30.477299104775202,pra,27.5,27.203374591503824,0.36522314229726954
Evan Mobley,30.477299104775202,pra,28.5,27.203374591503824,0.31783219763526865
Evan Mobley,30.477299104775202,pra,29.5,27.203374591503824,0.27474288979743383
Evan Mobley,30.477299104775202,pra,30.5,27.203374591503824,0.23481205326720125
Evan Mobley,30.477299104775202,pra,31.5,27.203374591503824,0.19649123744740105
Evan Mobley,30.477299104775202,pra,32.5,27.203374591503824,0.16280393877705457
Evan Mobley,30.477299104775202,pra,33.5,27.203374591503824,0.13160998364872467
Evan Mobley,30.477299104775202,pra,34.5,27.203374591503824,0.10682454584736711
Evan Mobley,30.477299104775202,pra,35.5,27.203374591503824,0.086545622982248
Evan Mobley,30.477299104775202,pts,9.5,15.93059692993893,0.8761557765018855
Evan Mobley,30.477299104775202,pts,10.5,15.93059692993893,0.838618996294772
Evan Mobley,30.477299104775202,pts,11.5,15.93059692993893,0.7825657258535235
Evan Mobley,30.477299104775202,pts,12.5,15.93059692993893,0.724801428546842
Evan Mobley,30.477299104775202,pts,13.5,15.93059692993893,0.6645298024181292
Evan Mobley,30.477299104775202,pts,14.5,15.93059692993893,0.608811918778091
Evan Mobley,30.477299104775202,pts,15.5,15.93059692993893,0.5432565530762363
Evan Mobley,30.477299104775202,pts,16.5,15.93059692993893,0.4516397641596575
Evan Mobley,30.477299104775202,pts,17.5,15.93059692993893,0.36910641352314333
Evan Mobley,30.477299104775202,pts,18.5,15.93059692993893,0.3002788825131607
Evan Mobley,30.477299104775202,pts,19.5,15.93059692993893,0.24744024157026975
Evan Mobley,30.477299104775202,pts,20.5,15.93059692993893,0.19391254162103405
Evan Mobley,30.477299104775202,pts,21.5,15.93059692993893,0.14947721951279397
Evan Mobley,30.477299104775202,ra,8.5,10.452193597361438,0.6544800323294804
Evan Mobley,30.477299104775202,ra,9.5,10.452193597361438,0.5420153080279743
Evan Mobley,30.477299104775202,ra,10.5,10.452193597361438,0.42638967405132655
Evan Mobley,30.477299104775202,ra,11.5,10.452193597361438,0.3255293490807877
Evan Mobley,30.477299104775202,ra,12.5,10.452193597361438,0.23995427487812448
Evan Mobley,30.477299104775202,ra,13.5,10.452193597361438,0.17420822889496457
Evan Mobley,30.477299104775202,ra,14.5,10.452193597361438,0.11842186750999062
Evan Mobley,30.477299104775202,ra,15.5,10.452193597361438,0.08259830599708728
Evan Mobley,30.477299104775202,reb,5.5,7.104684343335588,0.7721700932495208
Evan Mobley,30.477299104775202,reb,6.5,7.104684343335588,0.6050272879213623
Evan Mobley,30.477299104775202,reb,7.5,7.104684343335588,0.39798674459370026
Evan Mobley,30.477299104775202,reb,8.5,7.104684343335588,0.24069900558865548
Evan Mobley,30.477299104775202,reb,9.5,7.104684343335588,0.14551671966697716
Evan Mobley,30.477299104775202,reb,10.5,7.104684343335588,0.07273853053957036
Evan Mobley,30.477299104775202,reb,11.5,7.104684343335588,0.0241132031251702
Evan Mobley,30.477299104775202,stl,0.5,0.7955889485669051,0.4805924030518383
Evan Mobley,30.477299104775202,stocks,3.5,3.5716835144996835,0.3975243955443254
Evan Mobley,30.477299104775202,tov,,1.9688075646812147,
Jalen Duren,26.90840802967333,ast,1.5,2.0695172636955497,0.6946649016962471
Jalen Duren,26.90840802967333,blk,0.5,1.1024014536970999,0.6863817117122902
Jalen Duren,26.90840802967333,fg3m,,1.3423938960419637,
Jalen Duren,26.90840802967333,pa,8.5,15.00924377143624,0.8631519411036259
Jalen Duren,26.90840802967333,pa,9.5,15.00924377143624,0.7948168405671585
Jalen Duren,26.90840802967333,pa,10.5,15.00924377143624,0.7354807890727643
