stat,role_bucket,book,line,player_id,model_logloss,market_logloss,delta_logloss,model_brier,market_brier,delta_brier,model_p_over,market_no_vig_over_prob,actual_outcome,is_push
ast,starter,fanduel,4.5,161,0.3839443317256937,0.4030982430978982,-0.019153911372204513,0.10165298615574116,0.11006042092495676,-0.0084074347692156,0.681169345646092,0.6682464454976303,5,False
ast,starter,fanduel,5.5,161,0.6563108713213744,0.7313878838346934,-0.075077012513319,0.23159041015686138,0.26911129401619266,-0.03752088385933128,0.4812384130104967,0.5187593796898449,5,False
ast,starter,hardrockbet_fl,5.5,161,0.6563108713213744,0.7346038942382915,-0.07829302291691709,0.23159041015686138,0.2707168440310238,-0.039126433874162425,0.4812384130104967,0.5203045685279188,5,False
ast,starter,betparx,5.5,161,0.6563108713213744,0.79932217925121,-0.14301130792983552,0.23159041015686138,0.3029031391845397,-0.07131272902767832,0.4812384130104967,0.5503663681444749,5,False
ast,starter,espnbet,5.5,161,0.6563108713213744,0.7346038942382915,-0.07829302291691709,0.23159041015686138,0.2707168440310238,-0.039126433874162425,0.4812384130104967,0.5203045685279188,5,False
ast,starter,espnbet,6.5,161,0.3128267637127862,0.5079847127643867,-0.1951579490516005,0.07215852965108209,0.1586373376445997,-0.0864788079935176,0.2686233974379039,0.3982930298719772,5,False
ast,starter,espnbet,4.5,161,0.3839443317256937,0.3746934494414107,0.009250882284283002,0.10165298615574116,0.09765625,0.003996736155741157,0.681169345646092,0.6875,5,False
ast,starter,hardrockbet_az,5.5,161,0.6563108713213744,0.7346038942382915,-0.07829302291691709,0.23159041015686138,0.2707168440310238,-0.039126433874162425,0.4812384130104967,0.5203045685279188,5,False
ast,starter,hardrockbet,5.5,161,0.6563108713213744,0.7346038942382915,-0.07829302291691709,0.23159041015686138,0.2707168440310238,-0.039126433874162425,0.4812384130104967,0.5203045685279188,5,False
ast,starter,fliff,5.5,161,0.6563108713213744,0.7122865207706429,-0.05597564944926847,0.23159041015686138,0.2595685182273535,-0.027978108070492114,0.4812384130104967,0.5094786729857821,5,False
fg3m,starter,fanduel,1.5,161,0.6605169443799422,0.6563151262708724,0.0042018181090698326,0.23369081621122614,0.23159253463650273,0.002098281574723415,0.4834157798533537,0.48124062031015497,1,False
fg3m,starter,fanduel,0.5,161,0.24886389153960894,0.2528564486327213,-0.003992557093112331,0.048538219804873835,0.049916785572683794,-0.0013785657678099597,0.7796860880360166,0.7765793528505394,1,False
fg3m,starter,fanduel,1.5,161,0.6605169443799422,0.6510989443164457,0.009418000063496579,0.23369081621122614,0.22898867100756518,0.004702145203660968,0.4834157798533537,0.47852760736196315,1,False
fg3m,starter,fanduel,2.5,161,0.2746755508772256,0.28202701496843596,-0.007351464091210347,0.057687102159541113,0.06039143656576412,-0.0027043344062230093,0.2401813942826153,0.24574669187145556,1,False
fg3m,starter,williamhill_us,1.5,161,0.6605169443799422,0.6444824075255244,0.016034536854417802,0.23369081621122614,0.2256875392409344,0.00800327697029174,0.4834157798533537,0.47506582621878246,1,False
fg3m,starter,betmgm,1.5,161,0.6605169443799422,0.6533409301595255,0.007176014220416693,0.23369081621122614,0.23010770697518615,0.003583109236039994,0.4834157798533537,0.4796954314720812,1,False
fg3m,starter,betonlineag,1.5,161,0.6605169443799422,0.6488297573753827,0.011687187004559507,0.23369081621122614,0.22785628753946852,0.005834528671757627,0.4834157798533537,0.4773429454170958,1,False
fg3m,starter,bovada,1.5,161,0.6605169443799422,0.6533409301595255,0.007176014220416693,0.23369081621122614,0.23010770697518615,0.003583109236039994,0.4834157798533537,0.4796954314720812,1,False
fg3m,starter,draftkings,1.5,161,0.6605169443799422,0.6494095900925099,0.01110735428743237,0.23369081621122614,0.22814561651850632,0.005545199692719827,0.4834157798533537,0.4776459112339457,1,False
fg3m,starter,hardrockbet_az,1.5,161,0.6605169443799422,0.6533409301595255,0.007176014220416693,0.23369081621122614,0.23010770697518615,0.003583109236039994,0.4834157798533537,0.4796954314720812,1,False
fg3m,starter,hardrockbet_fl,1.5,161,0.6605169443799422,0.6533409301595255,0.007176014220416693,0.23369081621122614,0.23010770697518615,0.003583109236039994,0.4834157798533537,0.4796954314720812,1,False
fg3m,starter,betparx,1.5,161,0.6605169443799422,0.6594712970241042,0.0010456473558380086,0.23369081621122614,0.23316858665974263,0.0005222295514835107,0.4834157798533537,0.48287533242001773,1,False
fg3m,starter,hardrockbet,1.5,161,0.6605169443799422,0.6533409301595255,0.007176014220416693,0.23369081621122614,0.23010770697518615,0.003583109236039994,0.4834157798533537,0.4796954314720812,1,False
fg3m,starter,espnbet,0.5,161,0.24886389153960894,0.25131442828090605,-0.00245053674129711,0.048538219804873835,0.04938271604938271,-0.0008444962445088786,0.7796860880360166,0.7777777777777778,1,False
fg3m,starter,espnbet,1.5,161,0.6605169443799422,0.6533409301595255,0.007176014220416693,0.23369081621122614,0.23010770697518615,0.003583109236039994,0.4834157798533537,0.4796954314720812,1,False
fg3m,starter,espnbet,2.5,161,0.2746755508772256,0.28473656222202404,-0.01006101134479842,0.057687102159541113,0.0613986999765056,-0.003711597816964486,0.2401813942826153,0.24778761061946902,1,False
fg3m,starter,fliff,1.5,161,0.6605169443799422,0.6558294175527503,0.004687526827191979,0.23369081621122614,0.23135002674608574,0.002340789465140408,0.4834157798533537,0.4809885931558936,1,False
pts,core,williamhill_us,7.5,176,1.0386425943047415,0.6871382693178106,0.35150432498693085,0.4174002566920074,0.24699558070299588,0.17040467598901154,0.646065210866525,0.4969864995178399,4,False
pts,core,fanduel,3.5,176,0.10368171540342357,0.17904823144898543,-0.07536651604556187,0.009699848875070591,0.026874496103198052,-0.017174647228127463,0.9015121892056149,0.8360655737704918,4,False
pts,core,fanduel,4.5,176,1.900055279728481,1.376244025266389,0.5238112544620921,0.7232475960154948,0.5587184981124373,0.16452909790305748,0.8504396486614996,0.7474747474747474,4,False
pts,core,fanduel,5.5,176,1.567945606262378,1.1249295969854831,0.4430160092768949,0.626514946756901,0.45606341710237813,0.17045152965452287,0.7915269715915567,0.6753246753246753,4,False
pts,core,fanduel,6.5,176,1.2650059578992208,0.8480284904220302,0.41697746747719056,0.5151828419062233,0.3268884391311465,0.1882944027750768,0.71776238540775,0.571741584224155,4,False
pts,core,fanduel,7.5,176,1.0386425943047415,0.6651744464549,0.3734681478498415,0.4174002566920074,0.23601735847860766,0.18138289821339976,0.646065210866525,0.48581617766250607,4,False
pts,core,fanduel,8.5,176,0.8279983058583537,0.5047352206480723,0.32326308521028135,0.31705571042538955,0.1570811211819451,0.15997458924344446,0.5630770022167391,0.39633460760062966,4,False
pts,core,fanduel,9.5,176,0.6480373579096177,0.3762354697932261,0.2718018881163916,0.227460916316172,0.09831944843435794,0.12914146788181405,0.476928628115541,0.3135593220338983,4,False
pts,core,fanduel,10.5,176,0.5178502987212462,0.2910547569304201,0.22679554179082612,0.1633776689074934,0.06376900316294254,0.09960866574455085,0.40420003575889674,0.2525252525252525,4,False
pts,core,bovada,5.5,176,1.567945606262378,1.1296083890370736,0.4383372172253044,0.626514946756901,0.4581126772366712,0.1684022695202298,0.7915269715915567,0.6768402154398564,4,False
pts,core,bovada,6.5,176,1.2650059578992208,0.8953318808533115,0.36967407704590927,0.5151828419062233,0.34990536046562193,0.1652774814406014,0.71776238540775,0.5915279878971256,4,False
pts,core,bovada,7.5,176,1.0386425943047415,0.7135977910312362,0.32504480327350527,0.4174002566920074,0.260223901391598,0.1571763553004094,0.646065210866525,0.5101214574898786,4,False
pts,core,bovada,8.5,176,0.8279983058583537,0.5739095991925673,0.2540887066657863,0.31705571042538955,0.19069049026525045,0.1263652201601391,0.5630770022167391,0.43668122270742354,4,False
pts,core,bovada,9.5,176,0.6480373579096177,0.4469309025004363,0.20110645540918137,0.227460916316172,0.12989673716676528,0.09756417914940671,0.476928628115541,0.36041189931350115,4,False
pts,core,betmgm,7.5,176,1.0386425943047415,0.6789900861272017,0.3596525081775398,0.4174002566920074,0.24292193074014282,0.1744783259518646,0.646065210866525,0.4928711096627016,4,False
pts,core,betonlineag,7.5,176,1.0386425943047415,0.6337237600891447,0.4049188342155968,0.4174002566920074,0.22032486463973353,0.1970753920522739,0.646065210866525,0.4693877551020409,4,False
pts,core,fanduel,7.5,176,1.0386425943047415,0.6644213646222928,0.37422122968244864,0.4174002566920074,0.23564112892323286,0.18175912776877456,0.646065210866525,0.48542880932556204,4,False
pts,core,draftkings,7.5,176,1.0386425943047415,0.7141616548056892,0.3244809394990523,0.4174002566920074,0.2605057145690395,0.15689454212296794,0.646065210866525,0.510397604391948,4,False
pts,core,hardrockbet_fl,7.5,176,1.0386425943047415,0.6931471805599453,0.3454954137447962,0.4174002566920074,0.25,0.16740025669200742,0.646065210866525,0.5,4,False
pts,core,espnbet,6.5,176,1.2650059578992208,0.8758617418785105,0.38914421602071025,0.5151828419062233,0.34046881091241743,0.1747140309938059,0.71776238540775,0.5834970530451867,4,False
pts,core,espnbet,7.5,176,1.0386425943047415,0.6731064296764994,0.3655361646282421,0.4174002566920074,0.23998098641184096,0.17741927028016646,0.646065210866525,0.48987854251012153,4,False
pts,core,espnbet,8.5,176,0.8279983058583537,0.5250462798663205,0.3029520259920332,0.31705571042538955,0.16684938467137075,0.1502063257540188,0.5630770022167391,0.40847201210287437,4,False
pts,core,betparx,6.5,176,1.2650059578992208,0.8575417085133018,0.40746424938591896,0.5151828419062233,0.3315414738277189,0.1836413680785044,0.71776238540775,0.5757963822634864,4,False
pts,core,betparx,7.5,176,1.0386425943047415,0.7256809542200983,0.3129616400846432,0.4174002566920074,0.2662612855576012,0.15113897113440622,0.646065210866525,0.5160051216389244,4,False
pts,core,hardrockbet,7.5,176,1.0386425943047415,0.6931471805599453,0.3454954137447962,0.4174002566920074,0.25,0.16740025669200742,0.646065210866525,0.5,4,False
pts,core,hardrockbet_az,7.5,176,1.0386425943047415,0.6931471805599453,0.3454954137447962,0.4174002566920074,0.25,0.16740025669200742,0.646065210866525,0.5,4,False
pts,core,fliff,7.5,176,1.0386425943047415,0.6931471805599453,0.3454954137447962,0.4174002566920074,0.25,0.16740025669200742,0.646065210866525,0.5,4,False
reb,core,williamhill_us,9.5,176,1.4715681325391254,0.7092505881265242,0.7623175444126012,0.5935697593216039,0.25805101613775794,0.335518743183846,0.7704347858979396,0.5079872204472844,5,False
reb,core,fanduel,9.5,176,1.4715681325391254,0.701492732857158,0.7700753996819675,0.5935697593216039,0.2541726798771023,0.33939707944450165,0.7704347858979396,0.5041554124246831,5,False
reb,core,fanduel,6.5,176,3.195663871102202,1.5040773967762742,1.691586474325928,0.9197973535700179,0.6049382716049383,0.3148590819650796,0.9590606620907866,0.7777777777777778,5,False
reb,core,fanduel,7.5,176,2.5899524995121173,1.1664348850068706,1.4235176145052466,0.8555813337889686,0.47406611126041387,0.38151522252855474,0.924976396341533,0.6885245901639344,5,False
reb,core,fanduel,8.5,176,1.9606533030436,0.8745911594125408,1.0860621436310591,0.7382823317005273,0.3398511239700891,0.39843120773043816,0.8592335722610746,0.5829675153643546,5,False
