date,derek_feed_ready,exists,expected,failure_reason,file,folder,injury_columns_present,lineup_columns_present,llm_generated_value_suspected,market_columns_present,missing_required_columns,placeholder_value_count,pmf_validity_pass,presence_override,relative_path,required_columns_present,role_minutes_columns_present,row_count,run_mode,unexpected_null_required_columns
2026-04-30,,True,required,,README.md,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/README.md,,,,final_after_game,
2026-04-30,,True,required,,feed_manifest.json,derek_forward_feed,,,False,,,0,,,derek_forward_feed/feed_manifest.json,,,,final_after_game,
2026-04-30,,False,optional,optional_missing,derek_forward_feed.parquet,derek_forward_feed,,,False,,,0,,,derek_forward_feed/derek_forward_feed.parquet,,,,final_after_game,
2026-04-30,,False,optional,optional_missing,derek_forward_feed.csv,derek_forward_feed,,,False,,,0,,,derek_forward_feed/derek_forward_feed.csv,,,,final_after_game,
2026-04-30,,False,optional,optional_missing,derek_forward_feed.jsonl,derek_forward_feed,,,False,,,0,,,derek_forward_feed/derek_forward_feed.jsonl,,,,final_after_game,
2026-04-30,,False,optional,optional_missing,manifest.json,derek_forward_feed,,,False,,,0,,,derek_forward_feed/manifest.json,,,,final_after_game,
2026-04-30,,True,pending_manifest_ok,,after_game_scoring.parquet,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_scoring.parquet,True,,68,final_after_game,
2026-04-30,,True,pending_manifest_ok,,after_game_scoring.csv,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_scoring.csv,True,,68,final_after_game,
2026-04-30,,True,pending_manifest_ok,,after_game_status.json,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_status.json,,,,final_after_game,
2026-04-30,,False,optional,optional_missing,scored_props.parquet,after_game_scoring,,,False,,,0,,,after_game_scoring/scored_props.parquet,,,,final_after_game,
2026-04-30,,False,optional,optional_missing,scored_props.csv,after_game_scoring,,,False,,,0,,,after_game_scoring/scored_props.csv,,,,final_after_game,
2026-04-30,,False,optional,optional_missing,scored_props.jsonl,after_game_scoring,,,False,,,0,,,after_game_scoring/scored_props.jsonl,,,,final_after_game,
2026-04-30,,False,optional,optional_missing,manifest.json,after_game_scoring,,,False,,,0,,,after_game_scoring/manifest.json,,,,final_after_game,
2026-04-30,,False,optional,optional_missing,after_game_scoring_placeholder_manifest.json,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_scoring_placeholder_manifest.json,,,,final_after_game,
2026-05-01,,True,required,,player_prop_pmfs_tonight_MODEL_ONLY.parquet,canonical_source,,,False,,,0,,,canonical_source/player_prop_pmfs_tonight_MODEL_ONLY.parquet,True,,1212,final_after_game,
2026-05-01,,True,required,,player_prop_pmfs_tonight_MODEL_ONLY.csv,canonical_source,,,False,,,0,,,canonical_source/player_prop_pmfs_tonight_MODEL_ONLY.csv,True,,1212,final_after_game,
2026-05-01,,True,required,,player_prop_pmfs_tonight_MODEL_ONLY.jsonl,canonical_source,,,False,,,0,,,canonical_source/player_prop_pmfs_tonight_MODEL_ONLY.jsonl,,,,final_after_game,
2026-05-01,,True,required,,all_props_model_only.parquet,canonical_source,,,False,,,0,,,canonical_source/all_props_model_only.parquet,True,,1212,final_after_game,
2026-05-01,,True,required,,manifest.json,canonical_source,,,False,,,0,,,canonical_source/manifest.json,,,,final_after_game,
2026-05-01,,True,required,,fair_odds_board.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/fair_odds_board.parquet,True,,25957,final_after_game,
2026-05-01,,True,required,,fair_odds_board.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/fair_odds_board.csv,True,,25957,final_after_game,
2026-05-01,,True,required,,fair_odds_board.jsonl,wizard_of_odds,,,False,,,0,,,wizard_of_odds/fair_odds_board.jsonl,,,,final_after_game,
2026-05-01,,True,required,,full_pmfs_outcome_level.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/full_pmfs_outcome_level.parquet,True,,65852,final_after_game,
2026-05-01,,True,required,,full_pmfs_outcome_level.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/full_pmfs_outcome_level.csv,True,,65852,final_after_game,
2026-05-01,,True,required,,full_pmfs_wide.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/full_pmfs_wide.parquet,True,,1212,final_after_game,
2026-05-01,,True,required,,full_pmfs_wide.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/full_pmfs_wide.csv,True,,1212,final_after_game,
2026-05-01,,True,required,,market_comparison.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/market_comparison.parquet,True,,6193,final_after_game,
2026-05-01,,True,required,,market_comparison.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/market_comparison.csv,True,,6193,final_after_game,
2026-05-01,,True,required,,publishable_edges.parquet,wizard_of_odds,,,False,,,0,False,,wizard_of_odds/publishable_edges.parquet,True,,0,final_after_game,
2026-05-01,,True,required,,publishable_edges.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/publishable_edges.csv,True,,0,final_after_game,
2026-05-01,,True,required,,run_manifest.json,wizard_of_odds,,,False,,,0,,,wizard_of_odds/run_manifest.json,,,,final_after_game,
2026-05-01,,True,required,,count_diagnostics.json,wizard_of_odds,,,False,,,0,,,wizard_of_odds/count_diagnostics.json,,,,final_after_game,
2026-05-01,,True,required,,04_PROP_SUMMARY.parquet,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/04_PROP_SUMMARY.parquet,True,,1212,final_after_game,
2026-05-01,,True,required,,04_PROP_SUMMARY.csv,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/04_PROP_SUMMARY.csv,True,,1212,final_after_game,
2026-05-01,,True,required,,05_FULL_PMF_WIDE.parquet,pmf_model_review_package,,,False,,,0,True,,pmf_model_review_package/05_FULL_PMF_WIDE.parquet,True,,1212,final_after_game,
2026-05-01,,True,required,,05_FULL_PMF_WIDE.csv,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/05_FULL_PMF_WIDE.csv,True,,1212,final_after_game,
2026-05-01,,True,required,,06_OUTCOME_LEVEL_PROBABILITIES.parquet,pmf_model_review_package,,,False,,,0,True,,pmf_model_review_package/06_OUTCOME_LEVEL_PROBABILITIES.parquet,True,,65852,final_after_game,
2026-05-01,,True,required,,06_OUTCOME_LEVEL_PROBABILITIES.csv,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/06_OUTCOME_LEVEL_PROBABILITIES.csv,True,,65852,final_after_game,
2026-05-01,,True,required,,model_only.parquet,pmf_model_review_package/machine_readable,,,False,,,0,True,,pmf_model_review_package/machine_readable/model_only.parquet,True,,1212,final_after_game,
2026-05-01,,True,required,,model_only.csv,pmf_model_review_package/machine_readable,,,False,,,0,,,pmf_model_review_package/machine_readable/model_only.csv,True,,1212,final_after_game,
2026-05-01,,True,required,,model_only.jsonl,pmf_model_review_package/machine_readable,,,False,,,0,,,pmf_model_review_package/machine_readable/model_only.jsonl,,,,final_after_game,
2026-05-01,,True,required,,01_START_HERE.html,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/01_START_HERE.html,,,,final_after_game,
2026-05-01,,True,required,,02_MODEL_REVIEW_OVERVIEW.html,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/02_MODEL_REVIEW_OVERVIEW.html,,,,final_after_game,
2026-05-01,,True,required,,03_PMF_DISTRIBUTION_VIEWER.html,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/03_PMF_DISTRIBUTION_VIEWER.html,,,,final_after_game,
2026-05-01,,True,required,,MODEL_PERFORMANCE_AND_CALIBRATION.md,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/MODEL_PERFORMANCE_AND_CALIBRATION.md,,,,final_after_game,
2026-05-01,,True,required,,README.md,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/README.md,,,,final_after_game,
2026-05-01,,True,required,,feed_manifest.json,derek_forward_feed,,,False,,,0,,,derek_forward_feed/feed_manifest.json,,,,final_after_game,
2026-05-01,,False,optional,optional_missing,derek_forward_feed.parquet,derek_forward_feed,,,False,,,0,,,derek_forward_feed/derek_forward_feed.parquet,,,,final_after_game,
2026-05-01,,False,optional,optional_missing,derek_forward_feed.csv,derek_forward_feed,,,False,,,0,,,derek_forward_feed/derek_forward_feed.csv,,,,final_after_game,
2026-05-01,,False,optional,optional_missing,derek_forward_feed.jsonl,derek_forward_feed,,,False,,,0,,,derek_forward_feed/derek_forward_feed.jsonl,,,,final_after_game,
2026-05-01,,False,optional,optional_missing,manifest.json,derek_forward_feed,,,False,,,0,,,derek_forward_feed/manifest.json,,,,final_after_game,
2026-05-01,,True,pending_manifest_ok,,after_game_scoring.parquet,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_scoring.parquet,True,,69,final_after_game,
2026-05-01,,True,pending_manifest_ok,,after_game_scoring.csv,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_scoring.csv,True,,69,final_after_game,
2026-05-01,,True,pending_manifest_ok,,after_game_status.json,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_status.json,,,,final_after_game,
2026-05-01,,False,optional,optional_missing,scored_props.parquet,after_game_scoring,,,False,,,0,,,after_game_scoring/scored_props.parquet,,,,final_after_game,
2026-05-01,,False,optional,optional_missing,scored_props.csv,after_game_scoring,,,False,,,0,,,after_game_scoring/scored_props.csv,,,,final_after_game,
2026-05-01,,False,optional,optional_missing,scored_props.jsonl,after_game_scoring,,,False,,,0,,,after_game_scoring/scored_props.jsonl,,,,final_after_game,
2026-05-01,,False,optional,optional_missing,manifest.json,after_game_scoring,,,False,,,0,,,after_game_scoring/manifest.json,,,,final_after_game,
2026-05-01,,False,optional,optional_missing,after_game_scoring_placeholder_manifest.json,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_scoring_placeholder_manifest.json,,,,final_after_game,
2026-05-02,,True,required,,player_prop_pmfs_tonight_MODEL_ONLY.parquet,canonical_source,,,False,,,0,,,canonical_source/player_prop_pmfs_tonight_MODEL_ONLY.parquet,True,,420,final_after_game,
2026-05-02,,True,required,,player_prop_pmfs_tonight_MODEL_ONLY.csv,canonical_source,,,False,,,0,,,canonical_source/player_prop_pmfs_tonight_MODEL_ONLY.csv,True,,420,final_after_game,
2026-05-02,,True,required,,player_prop_pmfs_tonight_MODEL_ONLY.jsonl,canonical_source,,,False,,,0,,,canonical_source/player_prop_pmfs_tonight_MODEL_ONLY.jsonl,,,,final_after_game,
2026-05-02,,True,required,,all_props_model_only.parquet,canonical_source,,,False,,,0,,,canonical_source/all_props_model_only.parquet,True,,420,final_after_game,
2026-05-02,,True,required,,manifest.json,canonical_source,,,False,,,0,,,canonical_source/manifest.json,,,,final_after_game,
2026-05-02,,True,required,,fair_odds_board.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/fair_odds_board.parquet,True,,8995,final_after_game,
2026-05-02,,True,required,,fair_odds_board.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/fair_odds_board.csv,True,,8995,final_after_game,
2026-05-02,,True,required,,fair_odds_board.jsonl,wizard_of_odds,,,False,,,0,,,wizard_of_odds/fair_odds_board.jsonl,,,,final_after_game,
2026-05-02,,True,required,,full_pmfs_outcome_level.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/full_pmfs_outcome_level.parquet,True,,22820,final_after_game,
2026-05-02,,True,required,,full_pmfs_outcome_level.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/full_pmfs_outcome_level.csv,True,,22820,final_after_game,
2026-05-02,,True,required,,full_pmfs_wide.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/full_pmfs_wide.parquet,True,,420,final_after_game,
2026-05-02,,True,required,,full_pmfs_wide.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/full_pmfs_wide.csv,True,,420,final_after_game,
2026-05-02,,True,required,,market_comparison.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/market_comparison.parquet,True,,2057,final_after_game,
2026-05-02,,True,required,,market_comparison.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/market_comparison.csv,True,,2057,final_after_game,
2026-05-02,,True,required,,publishable_edges.parquet,wizard_of_odds,,,False,,,0,False,,wizard_of_odds/publishable_edges.parquet,True,,0,final_after_game,
2026-05-02,,True,required,,publishable_edges.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/publishable_edges.csv,True,,0,final_after_game,
2026-05-02,,True,required,,run_manifest.json,wizard_of_odds,,,False,,,0,,,wizard_of_odds/run_manifest.json,,,,final_after_game,
2026-05-02,,True,required,,count_diagnostics.json,wizard_of_odds,,,False,,,0,,,wizard_of_odds/count_diagnostics.json,,,,final_after_game,
2026-05-02,,True,required,,04_PROP_SUMMARY.parquet,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/04_PROP_SUMMARY.parquet,True,,420,final_after_game,
2026-05-02,,True,required,,04_PROP_SUMMARY.csv,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/04_PROP_SUMMARY.csv,True,,420,final_after_game,
2026-05-02,,True,required,,05_FULL_PMF_WIDE.parquet,pmf_model_review_package,,,False,,,0,True,,pmf_model_review_package/05_FULL_PMF_WIDE.parquet,True,,420,final_after_game,
2026-05-02,,True,required,,05_FULL_PMF_WIDE.csv,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/05_FULL_PMF_WIDE.csv,True,,420,final_after_game,
2026-05-02,,True,required,,06_OUTCOME_LEVEL_PROBABILITIES.parquet,pmf_model_review_package,,,False,,,0,True,,pmf_model_review_package/06_OUTCOME_LEVEL_PROBABILITIES.parquet,True,,22820,final_after_game,
2026-05-02,,True,required,,06_OUTCOME_LEVEL_PROBABILITIES.csv,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/06_OUTCOME_LEVEL_PROBABILITIES.csv,True,,22820,final_after_game,
2026-05-02,,True,required,,model_only.parquet,pmf_model_review_package/machine_readable,,,False,,,0,True,,pmf_model_review_package/machine_readable/model_only.parquet,True,,420,final_after_game,
2026-05-02,,True,required,,model_only.csv,pmf_model_review_package/machine_readable,,,False,,,0,,,pmf_model_review_package/machine_readable/model_only.csv,True,,420,final_after_game,
2026-05-02,,True,required,,model_only.jsonl,pmf_model_review_package/machine_readable,,,False,,,0,,,pmf_model_review_package/machine_readable/model_only.jsonl,,,,final_after_game,
2026-05-02,,True,required,,01_START_HERE.html,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/01_START_HERE.html,,,,final_after_game,
2026-05-02,,True,required,,02_MODEL_REVIEW_OVERVIEW.html,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/02_MODEL_REVIEW_OVERVIEW.html,,,,final_after_game,
2026-05-02,,True,required,,03_PMF_DISTRIBUTION_VIEWER.html,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/03_PMF_DISTRIBUTION_VIEWER.html,,,,final_after_game,
2026-05-02,,True,required,,MODEL_PERFORMANCE_AND_CALIBRATION.md,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/MODEL_PERFORMANCE_AND_CALIBRATION.md,,,,final_after_game,
2026-05-02,,True,required,,README.md,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/README.md,,,,final_after_game,
2026-05-02,,True,required,,feed_manifest.json,derek_forward_feed,,,False,,,0,,,derek_forward_feed/feed_manifest.json,,,,final_after_game,
2026-05-02,,False,optional,optional_missing,derek_forward_feed.parquet,derek_forward_feed,,,False,,,0,,,derek_forward_feed/derek_forward_feed.parquet,,,,final_after_game,
2026-05-02,,False,optional,optional_missing,derek_forward_feed.csv,derek_forward_feed,,,False,,,0,,,derek_forward_feed/derek_forward_feed.csv,,,,final_after_game,
2026-05-02,,False,optional,optional_missing,derek_forward_feed.jsonl,derek_forward_feed,,,False,,,0,,,derek_forward_feed/derek_forward_feed.jsonl,,,,final_after_game,
2026-05-02,,False,optional,optional_missing,manifest.json,derek_forward_feed,,,False,,,0,,,derek_forward_feed/manifest.json,,,,final_after_game,
2026-05-02,,True,pending_manifest_ok,,after_game_scoring.parquet,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_scoring.parquet,True,,18,final_after_game,
2026-05-02,,True,pending_manifest_ok,,after_game_scoring.csv,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_scoring.csv,True,,18,final_after_game,
2026-05-02,,True,pending_manifest_ok,,after_game_status.json,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_status.json,,,,final_after_game,
2026-05-02,,False,optional,optional_missing,scored_props.parquet,after_game_scoring,,,False,,,0,,,after_game_scoring/scored_props.parquet,,,,final_after_game,
2026-05-02,,False,optional,optional_missing,scored_props.csv,after_game_scoring,,,False,,,0,,,after_game_scoring/scored_props.csv,,,,final_after_game,
2026-05-02,,False,optional,optional_missing,scored_props.jsonl,after_game_scoring,,,False,,,0,,,after_game_scoring/scored_props.jsonl,,,,final_after_game,
2026-05-02,,False,optional,optional_missing,manifest.json,after_game_scoring,,,False,,,0,,,after_game_scoring/manifest.json,,,,final_after_game,
2026-05-02,,False,optional,optional_missing,after_game_scoring_placeholder_manifest.json,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_scoring_placeholder_manifest.json,,,,final_after_game,
2026-05-03,,True,required,,player_prop_pmfs_tonight_MODEL_ONLY.parquet,canonical_source,,,False,,,0,,,canonical_source/player_prop_pmfs_tonight_MODEL_ONLY.parquet,True,,828,final_after_game,
2026-05-03,,True,required,,player_prop_pmfs_tonight_MODEL_ONLY.csv,canonical_source,,,False,,,0,,,canonical_source/player_prop_pmfs_tonight_MODEL_ONLY.csv,True,,828,final_after_game,
2026-05-03,,True,required,,player_prop_pmfs_tonight_MODEL_ONLY.jsonl,canonical_source,,,False,,,0,,,canonical_source/player_prop_pmfs_tonight_MODEL_ONLY.jsonl,,,,final_after_game,
2026-05-03,,True,required,,all_props_model_only.parquet,canonical_source,,,False,,,0,,,canonical_source/all_props_model_only.parquet,True,,828,final_after_game,
2026-05-03,,True,required,,manifest.json,canonical_source,,,False,,,0,,,canonical_source/manifest.json,,,,final_after_game,
2026-05-03,,True,required,,fair_odds_board.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/fair_odds_board.parquet,True,,17733,final_after_game,
2026-05-03,,True,required,,fair_odds_board.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/fair_odds_board.csv,True,,17733,final_after_game,
2026-05-03,,True,required,,fair_odds_board.jsonl,wizard_of_odds,,,False,,,0,,,wizard_of_odds/fair_odds_board.jsonl,,,,final_after_game,
2026-05-03,,True,required,,full_pmfs_outcome_level.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/full_pmfs_outcome_level.parquet,True,,44988,final_after_game,
2026-05-03,,True,required,,full_pmfs_outcome_level.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/full_pmfs_outcome_level.csv,True,,44988,final_after_game,
2026-05-03,,True,required,,full_pmfs_wide.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/full_pmfs_wide.parquet,True,,828,final_after_game,
2026-05-03,,True,required,,full_pmfs_wide.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/full_pmfs_wide.csv,True,,828,final_after_game,
2026-05-03,,True,required,,market_comparison.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/market_comparison.parquet,True,,4136,final_after_game,
2026-05-03,,True,required,,market_comparison.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/market_comparison.csv,True,,4136,final_after_game,
2026-05-03,,True,required,,publishable_edges.parquet,wizard_of_odds,,,False,,,0,False,,wizard_of_odds/publishable_edges.parquet,True,,0,final_after_game,
2026-05-03,,True,required,,publishable_edges.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/publishable_edges.csv,True,,0,final_after_game,
2026-05-03,,True,required,,run_manifest.json,wizard_of_odds,,,False,,,0,,,wizard_of_odds/run_manifest.json,,,,final_after_game,
2026-05-03,,True,required,,count_diagnostics.json,wizard_of_odds,,,False,,,0,,,wizard_of_odds/count_diagnostics.json,,,,final_after_game,
2026-05-03,,True,required,,04_PROP_SUMMARY.parquet,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/04_PROP_SUMMARY.parquet,True,,828,final_after_game,
2026-05-03,,True,required,,04_PROP_SUMMARY.csv,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/04_PROP_SUMMARY.csv,True,,828,final_after_game,
2026-05-03,,True,required,,05_FULL_PMF_WIDE.parquet,pmf_model_review_package,,,False,,,0,True,,pmf_model_review_package/05_FULL_PMF_WIDE.parquet,True,,828,final_after_game,
2026-05-03,,True,required,,05_FULL_PMF_WIDE.csv,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/05_FULL_PMF_WIDE.csv,True,,828,final_after_game,
2026-05-03,,True,required,,06_OUTCOME_LEVEL_PROBABILITIES.parquet,pmf_model_review_package,,,False,,,0,True,,pmf_model_review_package/06_OUTCOME_LEVEL_PROBABILITIES.parquet,True,,44988,final_after_game,
2026-05-03,,True,required,,06_OUTCOME_LEVEL_PROBABILITIES.csv,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/06_OUTCOME_LEVEL_PROBABILITIES.csv,True,,44988,final_after_game,
2026-05-03,,True,required,,model_only.parquet,pmf_model_review_package/machine_readable,,,False,,,0,True,,pmf_model_review_package/machine_readable/model_only.parquet,True,,828,final_after_game,
2026-05-03,,True,required,,model_only.csv,pmf_model_review_package/machine_readable,,,False,,,0,,,pmf_model_review_package/machine_readable/model_only.csv,True,,828,final_after_game,
2026-05-03,,True,required,,model_only.jsonl,pmf_model_review_package/machine_readable,,,False,,,0,,,pmf_model_review_package/machine_readable/model_only.jsonl,,,,final_after_game,
2026-05-03,,True,required,,01_START_HERE.html,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/01_START_HERE.html,,,,final_after_game,
2026-05-03,,True,required,,02_MODEL_REVIEW_OVERVIEW.html,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/02_MODEL_REVIEW_OVERVIEW.html,,,,final_after_game,
2026-05-03,,True,required,,03_PMF_DISTRIBUTION_VIEWER.html,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/03_PMF_DISTRIBUTION_VIEWER.html,,,,final_after_game,
2026-05-03,,True,required,,MODEL_PERFORMANCE_AND_CALIBRATION.md,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/MODEL_PERFORMANCE_AND_CALIBRATION.md,,,,final_after_game,
2026-05-03,,True,required,,README.md,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/README.md,,,,final_after_game,
2026-05-03,,True,required,,feed_manifest.json,derek_forward_feed,,,False,,,0,,,derek_forward_feed/feed_manifest.json,,,,final_after_game,
2026-05-03,,False,optional,optional_missing,derek_forward_feed.parquet,derek_forward_feed,,,False,,,0,,,derek_forward_feed/derek_forward_feed.parquet,,,,final_after_game,
2026-05-03,,False,optional,optional_missing,derek_forward_feed.csv,derek_forward_feed,,,False,,,0,,,derek_forward_feed/derek_forward_feed.csv,,,,final_after_game,
2026-05-03,,False,optional,optional_missing,derek_forward_feed.jsonl,derek_forward_feed,,,False,,,0,,,derek_forward_feed/derek_forward_feed.jsonl,,,,final_after_game,
2026-05-03,,False,optional,optional_missing,manifest.json,derek_forward_feed,,,False,,,0,,,derek_forward_feed/manifest.json,,,,final_after_game,
2026-05-03,,True,pending_manifest_ok,,after_game_scoring.parquet,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_scoring.parquet,True,,46,final_after_game,
2026-05-03,,True,pending_manifest_ok,,after_game_scoring.csv,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_scoring.csv,True,,46,final_after_game,
2026-05-03,,True,pending_manifest_ok,,after_game_status.json,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_status.json,,,,final_after_game,
2026-05-03,,False,optional,optional_missing,scored_props.parquet,after_game_scoring,,,False,,,0,,,after_game_scoring/scored_props.parquet,,,,final_after_game,
2026-05-03,,False,optional,optional_missing,scored_props.csv,after_game_scoring,,,False,,,0,,,after_game_scoring/scored_props.csv,,,,final_after_game,
2026-05-03,,False,optional,optional_missing,scored_props.jsonl,after_game_scoring,,,False,,,0,,,after_game_scoring/scored_props.jsonl,,,,final_after_game,
2026-05-03,,False,optional,optional_missing,manifest.json,after_game_scoring,,,False,,,0,,,after_game_scoring/manifest.json,,,,final_after_game,
2026-05-03,,False,optional,optional_missing,after_game_scoring_placeholder_manifest.json,after_game_scoring,,,False,,,0,,,after_game_scoring/after_game_scoring_placeholder_manifest.json,,,,final_after_game,
2026-05-04,,True,required,,player_prop_pmfs_tonight_MODEL_ONLY.parquet,canonical_source,,,False,,,0,,,canonical_source/player_prop_pmfs_tonight_MODEL_ONLY.parquet,True,,816,final_after_game,
2026-05-04,,True,required,,player_prop_pmfs_tonight_MODEL_ONLY.csv,canonical_source,,,False,,,0,,,canonical_source/player_prop_pmfs_tonight_MODEL_ONLY.csv,True,,816,final_after_game,
2026-05-04,,True,required,,player_prop_pmfs_tonight_MODEL_ONLY.jsonl,canonical_source,,,False,,,0,,,canonical_source/player_prop_pmfs_tonight_MODEL_ONLY.jsonl,,,,final_after_game,
2026-05-04,,True,required,,all_props_model_only.parquet,canonical_source,,,False,,,0,,,canonical_source/all_props_model_only.parquet,True,,816,final_after_game,
2026-05-04,,True,required,,manifest.json,canonical_source,,,False,,,0,,,canonical_source/manifest.json,,,,final_after_game,
2026-05-04,,True,required,,fair_odds_board.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/fair_odds_board.parquet,True,,17476,final_after_game,
2026-05-04,,True,required,,fair_odds_board.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/fair_odds_board.csv,True,,17476,final_after_game,
2026-05-04,,True,required,,fair_odds_board.jsonl,wizard_of_odds,,,False,,,0,,,wizard_of_odds/fair_odds_board.jsonl,,,,final_after_game,
2026-05-04,,True,required,,full_pmfs_outcome_level.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/full_pmfs_outcome_level.parquet,True,,44336,final_after_game,
2026-05-04,,True,required,,full_pmfs_outcome_level.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/full_pmfs_outcome_level.csv,True,,44336,final_after_game,
2026-05-04,,True,required,,full_pmfs_wide.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/full_pmfs_wide.parquet,True,,816,final_after_game,
2026-05-04,,True,required,,full_pmfs_wide.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/full_pmfs_wide.csv,True,,816,final_after_game,
2026-05-04,,True,required,,market_comparison.parquet,wizard_of_odds,,,False,,,0,True,,wizard_of_odds/market_comparison.parquet,True,,3892,final_after_game,
2026-05-04,,True,required,,market_comparison.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/market_comparison.csv,True,,3892,final_after_game,
2026-05-04,,True,required,,publishable_edges.parquet,wizard_of_odds,,,False,,,0,False,,wizard_of_odds/publishable_edges.parquet,True,,0,final_after_game,
2026-05-04,,True,required,,publishable_edges.csv,wizard_of_odds,,,False,,,0,,,wizard_of_odds/publishable_edges.csv,True,,0,final_after_game,
2026-05-04,,True,required,,run_manifest.json,wizard_of_odds,,,False,,,0,,,wizard_of_odds/run_manifest.json,,,,final_after_game,
2026-05-04,,True,required,,count_diagnostics.json,wizard_of_odds,,,False,,,0,,,wizard_of_odds/count_diagnostics.json,,,,final_after_game,
2026-05-04,,True,required,,04_PROP_SUMMARY.parquet,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/04_PROP_SUMMARY.parquet,True,,816,final_after_game,
2026-05-04,,True,required,,04_PROP_SUMMARY.csv,pmf_model_review_package,,,False,,,0,,,pmf_model_review_package/04_PROP_SUMMARY.csv,True,,816,final_after_game,
