player_id,player_name,game_id,game,team_id,stat,side,line,bet_vendor,model_prob,market_prob,contextual_feature_set_id,lineup_confirmed,snapshot_type,source_row_id,row_id,k,p_k
161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,fanduel,0.5536,0.4758,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,0,0.06301973750125237
161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,fanduel,0.5536,0.4758,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,1,0.10149283638913936
161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,fanduel,0.5536,0.4758,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,2,0.13976555455365194
161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,fanduel,0.5536,0.4758,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,3,0.1429716461276425
161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,fanduel,0.5536,0.4758,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,4,0.16040476906121628
161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,fanduel,0.5536,0.4758,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,5,0.116421200280533
161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,fanduel,0.5536,0.4758,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,6,0.10469892796312993
161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,fanduel,0.5536,0.4758,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,7,0.07293858330828575
161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,fanduel,0.5536,0.4758,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,8,0.04318204588718565
161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,fanduel,0.5536,0.4758,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,9,0.0229435928263701
161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,fanduel,0.5536,0.4758,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,10,0.014828173529706442
161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,fanduel,0.5536,0.4758,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,11,0.010820559062218214
