slate_date,player_id,player_name,game_id,game,team_id,team,opponent,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,model_prob_raw,model_prob_cal,cal_source,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,cal_applied,is_sparse,pmf,fair_odds_over,fair_odds_under,pmf_median,edge_over,edge_under,line_vs_median,mkt_true_over,mkt_true_under,bdl_lineup_present,current_starter,confirmed_starter,confirmed_bench,lineup_confirmed,role_source,lineup_context_supplied,lineup_affects_pmf_features,contextual_pmf_applied,contextual_minutes_delta,exp_mp_contextual,contextual_pmf_mean_shift_ratio,contextual_feature_set_id,starter_changed_from_projection,bench_changed_from_projection,role_source_confirmed_lineup,lineup_position_encoded,minutes_projection_conflict,confirmed_starter_low_minutes_flag,confirmed_bench_high_minutes_flag,consecutive_starter_streak,recent_starter_rate_5,lineup_features_missing,team_confirmed_starters_count,team_confirmed_bench_count,team_lineup_num_guards,team_lineup_num_wings,team_lineup_num_bigs,team_lineup_num_high_usage_players,team_lineup_num_primary_ballhandlers,team_lineup_num_shooters,team_lineup_num_rebounders,team_lineup_usage_competition_proxy,team_lineup_rebound_competition_proxy,team_lineup_assist_creation_proxy,team_lineup_spacing_proxy,team_lineup_turnover_pressure_proxy,player_confirmed_with_high_usage_count,player_confirmed_with_primary_ballhandler_count,player_confirmed_with_big_count,player_confirmed_with_shooter_count,player_usage_competition_proxy,player_rebound_competition_proxy,player_assist_target_quality_proxy,player_spacing_support_proxy,player_onball_burden_proxy,contextual_rate_delta_pts,contextual_rate_delta_reb,contextual_rate_delta_ast,contextual_rate_delta_tov,contextual_rate_delta_stl,contextual_rate_delta_blk,contextual_rate_delta_fg3m
2026-06-05,161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,SAS,NYK,reb,OVER,3.5,106,106,-115,fanduel,0.5536,0.5536,0.5536,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4758,0.0779,0.1405,0.02,4.0,"{""0.1"": 1.0, ""0.2"": 2.0, ""0.25"": 2.0, ""0.33"": 3.0, ""0.4"": 3.0, ""0.5"": 4.0, ""0.6"": 4.0, ""0.67"": 5.0, ""0.75"": 6.0, ""0.8"": 6.0, ""0.9"": 8.0}",0,3,0.0303,pmf_cal,True,False,"{""0"": 0.0629, ""1"": 0.1013, ""2"": 0.1395, ""3"": 0.1427, ""4"": 0.1601, ""5"": 0.1162, ""6"": 0.1045, ""7"": 0.0728, ""8"": 0.0431, ""9"": 0.0229, ""10"": 0.0148, ""11"": 0.0108, ""12"": 0.0044, ""13"": 0.0021}",-124,124,4,0.0778,-0.0778,-0.5,0.4758,0.5242,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490491,14.447352962490491,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291522844495788,0.0079448226450185,0.0085795083008265,0.0047844386071946,0.002011091811174,-0.0005688246308355,-0.0014618201271562
2026-06-05,161,De'Aaron Fox,21716135,New York Knicks @ San Antonio Spurs,27,SAS,NYK,ast,UNDER,5.5,110,-124,110,draftkings,0.6489,0.6489,0.6489,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4624,0.1864,0.3626,0.049,4.0,"{""0.1"": 1.0, ""0.2"": 2.0, ""0.25"": 3.0, ""0.33"": 3.0, ""0.4"": 4.0, ""0.5"": 4.0, ""0.6"": 5.0, ""0.67"": 6.0, ""0.75"": 6.0, ""0.8"": 7.0, ""0.9"": 8.0}",0,3,0.0398,pmf_cal,True,False,"{""0"": 0.0437, ""1"": 0.0727, ""2"": 0.0915, ""3"": 0.1377, ""4"": 0.167, ""5"": 0.1362, ""6"": 0.1232, ""7"": 0.087, ""8"": 0.0653, ""9"": 0.0336, ""10"": 0.02, ""11"": 0.0103, ""12"": 0.006, ""13"": 0.0027, ""14"": 0.0016}",185,-185,4,-0.1865,0.1865,1.5,0.5376,0.4624,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490491,14.447352962490491,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291522844495788,0.0079448226450185,0.0085795083008265,0.0047844386071946,0.002011091811174,-0.0005688246308355,-0.0014618201271562
2026-06-05,17896033,Miles McBride,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,fg3m,UNDER,1.5,-185,149,-185,draftkings,0.6906,0.6906,0.6906,role_aware_pmf_cal_v1:monotone_inactive_global_v1:rotation,0.6178,0.0728,0.0639,0.018,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 2.0}",0,1,0.0607,pmf_cal,True,False,"{""0"": 0.3129, ""1"": 0.3777, ""2"": 0.2421, ""3"": 0.0673}",223,-223,1,-0.0728,0.0728,0.5,0.3822,0.6178,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490491,14.447352962490491,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291522844495788,0.0079448226450185,0.0085795083008265,0.0047844386071946,0.002011091811174,-0.0005688246308355,-0.0014618201271562
2026-06-05,414,Landry Shamet,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,fg3m,UNDER,1.5,-110,102,-110,fanduel,0.6594,0.6594,0.6594,role_aware_pmf_cal_v1:monotone_inactive_global_v1:rotation,0.5141,0.1453,0.2589,0.043,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 2.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 2.0}",0,1,0.0289,pmf_cal,True,False,"{""0"": 0.2628, ""1"": 0.3967, ""2"": 0.2581, ""3"": 0.0825}",194,-194,1,-0.1453,0.1453,0.5,0.4859,0.5141,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490491,14.447352962490491,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291522844495788,0.0079448226450185,0.0085795083008265,0.0047844386071946,0.002011091811174,-0.0005688246308355,-0.0014618201271562
2026-06-05,73,Jalen Brunson,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,fg3m,UNDER,2.5,-160,140,-160,fanduel,0.7403,0.7403,0.7403,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.5963,0.144,0.2029,0.049,2.0,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 2.0, ""0.6"": 2.0, ""0.67"": 2.0, ""0.75"": 3.0, ""0.8"": 3.0, ""0.9"": 4.0}",0,3,0.0421,pmf_cal,True,False,"{""0"": 0.1853, ""1"": 0.2831, ""2"": 0.2719, ""3"": 0.1589, ""4"": 0.0612, ""5"": 0.0396}",285,-285,2,-0.144,0.144,0.5,0.4037,0.5963,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490491,14.447352962490491,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291522844495788,0.0079448226450185,0.0085795083008265,0.0047844386071946,0.002011091811174,-0.0005688246308355,-0.0014618201271562
2026-06-05,73,Jalen Brunson,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,stl,OVER,0.5,-139,-139,118,draftkings,0.6651,0.6651,0.6651,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.5591,0.106,0.1436,0.03,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 4.0}",0,3,0.0503,pmf_cal,True,True,"{""0"": 0.3349, ""1"": 0.3355, ""2"": 0.1429, ""3"": 0.0851, ""4"": 0.1015}",-199,199,1,0.106,-0.106,-0.5,0.5591,0.4409,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490491,14.447352962490491,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291522844495788,0.0079448226450185,0.0085795083008265,0.0047844386071946,0.002011091811174,-0.0005688246308355,-0.0014618201271562
2026-06-05,202,Josh Hart,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,reb,UNDER,8.5,115,-121,115,draftkings,0.6234,0.6234,0.6234,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4593,0.1641,0.3403,0.044,7.0,"{""0.1"": 3.0, ""0.2"": 4.0, ""0.25"": 5.0, ""0.33"": 6.0, ""0.4"": 6.0, ""0.5"": 7.0, ""0.6"": 8.0, ""0.67"": 9.0, ""0.75"": 10.0, ""0.8"": 11.0, ""0.9"": 13.0}",0,3,0.025,pmf_cal,True,False,"{""0"": 0.018, ""1"": 0.0258, ""2"": 0.0383, ""3"": 0.0524, ""4"": 0.0831, ""5"": 0.1017, ""6"": 0.0955, ""7"": 0.1063, ""8"": 0.1023, ""9"": 0.0754, ""10"": 0.0763, ""11"": 0.064, ""12"": 0.049, ""13"": 0.0395, ""14"": 0.0219, ""15"": 0.0152, ""16"": 0.0109, ""17"": 0.0106, ""18"": 0.0048, ""19"": 0.0034, ""20"": 0.0023, ""21"": 0.0015}",166,-166,7,-0.1641,0.1641,1.5,0.5407,0.4593,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490491,14.447352962490491,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291522844495788,0.0079448226450185,0.0085795083008265,0.0047844386071946,0.002011091811174,-0.0005688246308355,-0.0014618201271562
2026-06-05,202,Josh Hart,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,ast,UNDER,4.5,105,-127,105,betrivers,0.6391,0.6391,0.6391,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4658,0.1733,0.3102,0.044,4.0,"{""0.1"": 1.0, ""0.2"": 2.0, ""0.25"": 2.0, ""0.33"": 2.0, ""0.4"": 3.0, ""0.5"": 4.0, ""0.6"": 4.0, ""0.67"": 5.0, ""0.75"": 5.0, ""0.8"": 6.0, ""0.9"": 7.0}",0,3,0.0573,pmf_cal,True,False,"{""0"": 0.0664, ""1"": 0.1096, ""2"": 0.1586, ""3"": 0.1623, ""4"": 0.1423, ""5"": 0.1279, ""6"": 0.088, ""7"": 0.0647, ""8"": 0.0356, ""9"": 0.0213, ""10"": 0.0108, ""11"": 0.0062, ""12"": 0.0029, ""13"": 0.0016}",177,-177,4,-0.1733,0.1733,0.5,0.5342,0.4658,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490491,14.447352962490491,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291522844495788,0.0079448226450185,0.0085795083008265,0.0047844386071946,0.002011091811174,-0.0005688246308355,-0.0014618201271562
2026-06-05,202,Josh Hart,21716135,New York Knicks @ San Antonio Spurs,20,NYK,SAS,fg3m,UNDER,1.5,115,-106,115,draftkings,0.569,0.569,0.569,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4748,0.0942,0.2233,0.029,1.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 2.0, ""0.67"": 2.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 3.0}",0,3,0.025,pmf_cal,True,False,"{""0"": 0.2181, ""1"": 0.3509, ""2"": 0.2626, ""3"": 0.1173, ""4"": 0.0511}",132,-132,1,-0.0942,0.0942,0.5,0.5252,0.4748,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490491,14.447352962490491,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291522844495788,0.0079448226450185,0.0085795083008265,0.0047844386071946,0.002011091811174,-0.0005688246308355,-0.0014618201271562
2026-06-05,1028025261,Stephon Castle,21716135,New York Knicks @ San Antonio Spurs,27,SAS,NYK,ast,UNDER,6.5,-104,-110,-104,betway,0.7293,0.7293,0.7293,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4932,0.236,0.4305,0.067,5.0,"{""0.1"": 1.0, ""0.2"": 3.0, ""0.25"": 3.0, ""0.33"": 4.0, ""0.4"": 4.0, ""0.5"": 5.0, ""0.6"": 5.0, ""0.67"": 6.0, ""0.75"": 7.0, ""0.8"": 7.0, ""0.9"": 9.0}",0,3,0.0436,pmf_cal,True,False,"{""0"": 0.0401, ""1"": 0.0631, ""2"": 0.0857, ""3"": 0.1332, ""4"": 0.1547, ""5"": 0.1304, ""6"": 0.1221, ""7"": 0.0904, ""8"": 0.0747, ""9"": 0.0449, ""10"": 0.0263, ""11"": 0.016, ""12"": 0.0083, ""13"": 0.0053, ""14"": 0.0021, ""15"": 0.0011}",269,-269,5,-0.2361,0.2361,1.5,0.5068,0.4932,False,0.0,0.0,1.0,1,projected_minutes,True,False,True,14.447352962490491,14.447352962490491,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291522844495788,0.0079448226450185,0.0085795083008265,0.0047844386071946,0.002011091811174,-0.0005688246308355,-0.0014618201271562
