pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,cal_source,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.25961807290566286, ""1"": 0.13824418473865663, ""2"": 0.11915398715904522, ""3"": 0.08528120552000432, ""4"": 0.08507872514040085, ""5"": 0.06657716937183104, ""6"": 0.05016773850227657, ""7"": 0.04138620365758244, ""8"": 0.038122867556103564, ""9"": 0.02726136913412943, ""10"": 0.022168409583967954, ""11"": 0.01573274808267972, ""12"": 0.011336182600368984, ""13"": 0.008287970294737143, ""14"": 0.0070989103577676314, ""15"": 0.005937721159946468, ""16"": 0.004087169065419254, ""17"": 0.003033912465600147, ""18"": 0.0024924341681349573, ""19"": 0.0019533288832263517, ""20"": 0.0019484128856799606, ""21"": 0.0017738656731129921, ""22"": 0.00047517503698039205, ""23"": 0.00097905871061591, ""24"": 0.00036456932903308076, ""25"": 0.00029458297063274106, ""26"": 0.00020076971198795213, ""27"": 0.00011687163659503329, ""28"": 8.345552237041868e-05, ""29"": 0.0001076912271112082, ""30"": 9.963849202245282e-05, ""31"": 3.3859062484019636e-05, ""32"": 4.177993097613137e-05, ""33"": 0.00012927300289853553, ""34"": 9.650390708023145e-05, ""35"": 5.240273757634299e-05, ""38"": 5.5723852101678024e-05, ""39"": 6.0066848019417556e-05, ""42"": 6.59891151799881e-05}",Kyle Anderson,12,MIN,SAS,True,21707974,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v2,bench,derived_from_projected_minutes,14.092216,12.724599,0.0,role_aware_pmf_cal_v1,3.633692,2,0,0.259618072906,0.740381927094,0.602137742356,0.482983755197,0.397702549677,0.312623824536,0.246046655164,0.195878916662,0.154492713005,0.116369845448,0.089108476314,0.06694006673,0.051207318648,0.039871136047,0.031583165753,0.024484255395,0.018546534235,0.014459365169,0.011425452704,0.008933018536,0.006979689652,,,,,pre_close,2026-05-08T21:07:46Z,12676b8#phase10c,94ce6a22-7d16-47e6-9341-0a42fabc4b83,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.25044677642488006, ""1"": 0.24458130431084146, ""2"": 0.18567377986567352, ""3"": 0.12658654402014424, ""4"": 0.08090348231775957, ""5"": 0.04854111618776166, ""6"": 0.026304922610274818, ""7"": 0.015983220451835006, ""8"": 0.009007712096325258, ""9"": 0.005012121696291459, ""10"": 0.002109327610895482, ""11"": 0.0022588107510328427, ""12"": 0.0009385690010069581, ""13"": 0.0005647873047004248, ""14"": 0.00025747324142068686, ""15"": 0.0002772055322306497, ""16"": 9.353417657993214e-05, ""17"": 0.00011392609675296592, ""18"": 7.396483422782708e-05, ""19"": 0.00016733584876040263, ""20"": 4.163424824191193e-05, ""22"": 4.163424824191421e-05, ""23"": 2.0817124120949793e-05}",Kyle Anderson,12,MIN,SAS,True,21707974,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v2,bench,derived_from_projected_minutes,14.092216,12.724599,0.0,role_aware_pmf_cal_v1,2.03137,2,0,0.250446776425,0.749553223575,0.504971919264,0.319298139399,0.192711595378,0.111808113061,0.063266996873,0.036962074263,0.020978853811,0.011971141715,0.006959020018,0.004849692407,0.002590881656,0.001652312655,0.001087525351,0.000830052109,0.000552846577,0.0004593124,0.000345386304,0.000271421469,0.000104085621,,,,,pre_close,2026-05-08T21:07:46Z,12676b8#phase10c,94ce6a22-7d16-47e6-9341-0a42fabc4b83,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.3595738574024956, ""1"": 0.23966440749940648, ""2"": 0.1978982559348098, ""3"": 0.09975947291225667, ""4"": 0.052822356723956874, ""5"": 0.02761586294925287, ""6"": 0.011674238418180913, ""7"": 0.004827146768828543, ""8"": 0.003100194803221692, ""9"": 0.0014321475878181643, ""10"": 0.0007295640726524118, ""11"": 0.00038662574522644726, ""12"": 0.0002668012768365936, ""13"": 9.784810555811665e-05, ""14"": 8.005754091114852e-05, ""15"": 5.337169394076573e-05, ""16"": 1.779056464691356e-05}",Kyle Anderson,12,MIN,SAS,True,21707974,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v2,bench,derived_from_projected_minutes,14.092216,12.724599,0.0,role_aware_pmf_cal_v1,1.443863,1,0,0.359573857402,0.640426142598,0.400761735098,0.202863479163,0.103104006251,0.050281649527,0.022665786578,0.01099154816,0.006164401391,0.003064206588,0.001632059,0.000902494927,0.000515869182,0.000249067905,0.000151219799,7.1162259e-05,1.7790565e-05,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-08T21:07:46Z,12676b8#phase10c,94ce6a22-7d16-47e6-9341-0a42fabc4b83,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 1.0}",Kyle Anderson,12,MIN,SAS,True,21707974,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v2,bench,derived_from_projected_minutes,14.092216,12.724599,0.0,role_aware_pmf_cal_v1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-08T21:07:46Z,12676b8#phase10c,94ce6a22-7d16-47e6-9341-0a42fabc4b83,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.5622534398797973, ""1"": 0.2639690663636849, ""2"": 0.12466674254448123, ""3"": 0.03252820555009356, ""4"": 0.010131465998149982, ""5"": 0.003896095342474001, ""6"": 0.001418619901251415, ""7"": 0.0006450890575938756, ""8"": 0.0002693632783862988, ""9"": 0.00010360126091780722, ""10"": 6.255190005381755e-05, ""11"": 2.0700011250874057e-05, ""12"": 3.50589118649677e-05}",Kyle Anderson,12,MIN,SAS,True,21707974,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v2,bench,derived_from_projected_minutes,14.092216,12.724599,0.0,role_aware_pmf_cal_v1,0.688282,0,0,0.56225343988,0.43774656012,0.173777493757,0.049110751212,0.016582545662,0.006451079664,0.002554984321,0.00113636442,0.000491275362,0.000221912084,0.000118310823,5.5758923e-05,3.5058912e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-08T21:07:46Z,12676b8#phase10c,94ce6a22-7d16-47e6-9341-0a42fabc4b83,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.011056329704371315, ""1"": 0.010579994921164819, ""2"": 0.013091626280850746, ""3"": 0.014501908813601201, ""4"": 0.016789199608892066, ""5"": 0.021847412842446807, ""6"": 0.027053925524483945, ""7"": 0.02939868878666382, ""8"": 0.034894404664696704, ""9"": 0.03792222781419166, ""10"": 0.04172612608892066, ""11"": 0.0476001438888793, ""12"": 0.04911481293092295, ""13"": 0.04906982669378975, ""14"": 0.051248163955067295, ""15"": 0.04928067860934591, ""16"": 0.05173537344901557, ""17"": 0.047439260090497266, ""18"": 0.05038377968111766, ""19"": 0.043862332988368065, ""20"": 0.042293536159804454, ""21"": 0.037938893162177204, ""22"": 0.032885760728964805, ""23"": 0.03007755276279476, ""24"": 0.025839167097395286, ""25"": 0.022454402492673303, ""26"": 0.019815063603437162, ""27"": 0.016446953100432343, ""28"": 0.014053452050552036, ""29"": 0.011538306957219843, ""30"": 0.009199178483680523, ""31"": 0.008064753268035636, ""32"": 0.006410382069637508, ""33"": 0.005623004516626007, ""34"": 0.0036758909860745135, ""35"": 0.004551607753118361, ""36"": 0.002335543206738939, ""37"": 0.002210672543082181, ""38"": 0.0015401843397948292, ""39"": 0.0007491029564507481, ""40"": 0.0014392806792724133, ""41"": 0.0003818666709184436, ""42"": 0.0002997109329236573, ""43"": 0.00017357106476107437, ""44"": 0.00017350028176800196, ""45"": 0.00028573443163386087, ""46"": 9.164686515099603e-05, ""47"": 0.00011609380188350029, ""48"": 0.000175711589312769, ""49"": 0.00015963305665406797, ""50"": 0.00013300620887957306, ""51"": 6.765471021591272e-05, ""52"": 6.765471021590895e-05, ""54"": 6.7654710215904e-05, ""56"": 6.765471021589585e-05}",OG Anunoby,18,NYK,PHI,False,21708677,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter,phase8_role_aware_pmf_cal_v2,starter,derived_from_projected_minutes,32.772793,34.295113,0.0,role_aware_pmf_cal_v1,15.786653,15,16,0.011056329704,0.988943670296,0.978363675374,0.965272049094,0.95077014028,0.933980940671,0.912133527829,0.885079602304,0.855680913518,0.820786508853,0.782864281039,0.74113815495,0.693538011061,0.64442319813,0.595353371436,0.544105207481,0.494824528872,0.443089155423,0.395649895332,0.345266115651,0.301403782663,,,,,pre_close,2026-05-08T21:07:46Z,12676b8#phase10c,94ce6a22-7d16-47e6-9341-0a42fabc4b83,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.026808986797786906, ""1"": 0.03933818084192649, ""2"": 0.0660245834487045, ""3"": 0.09756625907307873, ""4"": 0.12118472935843365, ""5"": 0.1363641597339391, ""6"": 0.13458283649527567, ""7"": 0.10782905175601017, ""8"": 0.08787813210709582, ""9"": 0.06365569625896679, ""10"": 0.044269582659574216, ""11"": 0.028315278574697823, ""12"": 0.018313450700439986, ""13"": 0.0113401239979165, ""14"": 0.006710320287424706, ""15"": 0.004092251430598908, ""16"": 0.0023552254152382863, ""17"": 0.0013549497587933721, ""18"": 0.0010046060520704533, ""19"": 0.00030957329221172156, ""20"": 0.00019162455560647423, ""21"": 0.00020872101122581713, ""22"": 0.00014285324282421958, ""23"": 9.828097270954613e-05, ""24"": 2.902546807694578e-05, ""26"": 3.151670937322465e-05}",OG Anunoby,18,NYK,PHI,False,21708677,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter,phase8_role_aware_pmf_cal_v2,starter,derived_from_projected_minutes,32.772793,34.295113,0.0,role_aware_pmf_cal_v1,5.845365,6,5,0.026808986798,0.973191013202,0.93385283236,0.867828248912,0.770261989839,0.64907726048,0.512713100746,0.378130264251,0.270301212495,0.182423080388,0.118767384129,0.074497801469,0.046182522895,0.027869072194,0.016528948196,0.009818627909,0.005726376478,0.003371151063,0.002016201304,0.001011595252,0.00070202196,,,,,pre_close,2026-05-08T21:07:46Z,12676b8#phase10c,94ce6a22-7d16-47e6-9341-0a42fabc4b83,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.2343037824455113, ""1"": 0.23301779018409471, ""2"": 0.22385858985331747, ""3"": 0.14534969592474484, ""4"": 0.08243764210741601, ""5"": 0.04016345038419293, ""6"": 0.021349587143289647, ""7"": 0.010596472225882449, ""8"": 0.004412726979092582, ""9"": 0.0026568391211828895, ""10"": 0.0009863327206963272, ""11"": 0.00040500473859698705, ""12"": 0.00019538362112959089, ""13"": 0.00014935342847730468, ""14"": 7.467671423867043e-05, ""15"": 1.0668102034088737e-05, ""16"": 3.200430610225702e-05}",OG Anunoby,18,NYK,PHI,False,21708677,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter,phase8_role_aware_pmf_cal_v2,starter,derived_from_projected_minutes,32.772793,34.295113,0.0,role_aware_pmf_cal_v1,1.92916,2,0,0.234303782446,0.765696217554,0.53267842737,0.308819837517,0.163470141592,0.081032499485,0.040869049101,0.019519461957,0.008922989732,0.004510262752,0.001853423631,0.000867090911,0.000462086172,0.000266702551,0.000117349122,4.2672408e-05,3.2004306e-05,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-08T21:07:46Z,12676b8#phase10c,94ce6a22-7d16-47e6-9341-0a42fabc4b83,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.07175530357355475, ""1"": 0.20985615010903963, ""2"": 0.28980244268800526, ""3"": 0.23546644340783393, ""4"": 0.11833409426811876, ""5"": 0.04879658423425906, ""6"": 0.025988981719188634}",OG Anunoby,18,NYK,PHI,False,21708677,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:starter,phase8_role_aware_pmf_cal_v2,starter,derived_from_projected_minutes,32.772793,34.295113,0.0,role_aware_pmf_cal_v1,2.369114,2,2,0.071755303574,0.928244696426,0.718388546317,0.428586103629,0.193119660222,0.074785565953,0.025988981719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-08T21:07:46Z,12676b8#phase10c,94ce6a22-7d16-47e6-9341-0a42fabc4b83,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.3559105764791975, ""1"": 0.3091214597931256, ""2"": 0.18574064241091345, ""3"": 0.08885713885737488, ""4"": 0.03647066201030102, ""5"": 0.015134961811559669, ""6"": 0.005328347156882845, ""7"": 0.0020310777890699843, ""8"": 0.0008420694035299306, ""9"": 0.0002534765355069743, ""10"": 0.00015007641792248844, ""11"": 6.997604920726078e-05, ""12"": 8.953528540844799e-05}",OG Anunoby,18,NYK,PHI,False,21708677,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter,phase8_role_aware_pmf_cal_v2,starter,derived_from_projected_minutes,32.772793,34.295113,0.0,role_aware_pmf_cal_v1,1.227282,1,0,0.355910576479,0.644089423521,0.334967963728,0.149227321317,0.060370182459,0.023899520449,0.008764558638,0.003436211481,0.001405133692,0.000563064288,0.000309587753,0.000159511335,8.9535285e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-08T21:07:46Z,12676b8#phase10c,94ce6a22-7d16-47e6-9341-0a42fabc4b83,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
