player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,cal_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,mean,median,mode,p0,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
Kyle Anderson,12,MIN,SAS,False,21707976,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,fringe,derived_from_projected_minutes,11.650835,9.489801,0.0,3.24129,2,0,0.415449974193,,,,,morning,2026-05-13T07:37:09Z,78f9ba3c#phase10c,fc7050da-3e3d-42a3-b7c2-e9ac5d2dffb3,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Kyle Anderson,12,MIN,SAS,False,21707976,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,fringe,derived_from_projected_minutes,11.650835,9.489801,0.0,1.579383,1,0,0.35515992499,,,,,morning,2026-05-13T07:37:09Z,78f9ba3c#phase10c,fc7050da-3e3d-42a3-b7c2-e9ac5d2dffb3,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Kyle Anderson,12,MIN,SAS,False,21707976,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,fringe,derived_from_projected_minutes,11.650835,9.489801,0.0,0.930503,0,0,0.590816639558,,,,,morning,2026-05-13T07:37:09Z,78f9ba3c#phase10c,fc7050da-3e3d-42a3-b7c2-e9ac5d2dffb3,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Kyle Anderson,12,MIN,SAS,False,21707976,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,fringe,derived_from_projected_minutes,11.650835,9.489801,0.0,0.0,0,0,1.0,,,,,morning,2026-05-13T07:37:09Z,78f9ba3c#phase10c,fc7050da-3e3d-42a3-b7c2-e9ac5d2dffb3,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Kyle Anderson,12,MIN,SAS,False,21707976,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,fringe,derived_from_projected_minutes,11.650835,9.489801,0.0,0.373705,0,0,0.707051613797,,,,,morning,2026-05-13T07:37:09Z,78f9ba3c#phase10c,fc7050da-3e3d-42a3-b7c2-e9ac5d2dffb3,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Kyle Anderson,12,MIN,SAS,False,21707976,,stl,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,fringe,derived_from_projected_minutes,11.650835,9.489801,0.0,0.354999,0,0,0.813904218311,,,,,morning,2026-05-13T07:37:09Z,78f9ba3c#phase10c,fc7050da-3e3d-42a3-b7c2-e9ac5d2dffb3,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Kyle Anderson,12,MIN,SAS,False,21707976,,blk,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,fringe,derived_from_projected_minutes,11.650835,9.489801,0.0,0.313714,0,0,0.818570253064,,,,,morning,2026-05-13T07:37:09Z,78f9ba3c#phase10c,fc7050da-3e3d-42a3-b7c2-e9ac5d2dffb3,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Kyle Anderson,12,MIN,SAS,False,21707976,,stocks,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,fringe,derived_from_projected_minutes,11.650835,9.489801,0.0,0.652973,0,0,0.7214933792,,,,,morning,2026-05-13T07:37:09Z,78f9ba3c#phase10c,fc7050da-3e3d-42a3-b7c2-e9ac5d2dffb3,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Kyle Anderson,12,MIN,SAS,False,21707976,,pa,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,fringe,derived_from_projected_minutes,11.650835,9.489801,0.0,4.78279,3,2,0.042623153566,,,,,morning,2026-05-13T07:37:09Z,78f9ba3c#phase10c,fc7050da-3e3d-42a3-b7c2-e9ac5d2dffb3,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Kyle Anderson,12,MIN,SAS,False,21707976,,pr,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,fringe,derived_from_projected_minutes,11.650835,9.489801,0.0,5.462707,3,2,0.019184873944,,,,,morning,2026-05-13T07:37:09Z,78f9ba3c#phase10c,fc7050da-3e3d-42a3-b7c2-e9ac5d2dffb3,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
