pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,cal_source,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.010818565437049664, ""1"": 0.006247352130050802, ""2"": 0.011747415891180411, ""3"": 0.025904343832686916, ""4"": 0.02907024857675409, ""5"": 0.03593608718034165, ""6"": 0.042005821915182665, ""7"": 0.04793207867074679, ""8"": 0.0676267273021573, ""9"": 0.06351521122379584, ""10"": 0.0705886333598231, ""11"": 0.07266375218597974, ""12"": 0.07615539094986602, ""13"": 0.06634674126007023, ""14"": 0.056654223438220554, ""15"": 0.05519068386363108, ""16"": 0.04178985600467979, ""17"": 0.04622263632111039, ""18"": 0.039640595032158464, ""19"": 0.031132689131929937, ""20"": 0.024857776995539635, ""21"": 0.01892343221171029, ""22"": 0.014739060126789539, ""23"": 0.011149990657966099, ""24"": 0.009122362780786066, ""25"": 0.005300376189390369, ""26"": 0.005221509212487975, ""27"": 0.004850569656904598, ""28"": 0.0026255718215779486, ""29"": 0.0014675128976241625, ""30"": 0.001740674431866729, ""31"": 0.0012983568985177676, ""32"": 0.00012152676168120367, ""33"": 0.00037742944012618667, ""34"": 0.00010550132933610703, ""35"": 5.52217646799251e-05, ""36"": 6.644387211539062e-05, ""37"": 0.00022118731542436197, ""38"": 4.6586296794033636e-05, ""39"": 1.867512739067224e-05, ""40"": 3.6766590109115564e-05, ""41"": 4.6841808188129424e-05, ""42"": 3.7144001909769654e-05, ""43"": 0.00013626756017269268, ""44"": 0.0002441605434958744, ""45"": 3.340824844367814e-301, ""46"": 3.0523600039368236e-301, ""47"": 2.779742233141042e-301, ""48"": 2.5232484802597587e-301, ""49"": 2.2829806942050527e-301, ""50"": 2.0588806936620236e-301, ""51"": 1.8507461181824847e-301, ""52"": 1.658247063022442e-301, ""53"": 1.4809430231756594e-301, ""54"": 1.3182998026659125e-301, ""55"": 1.1697060810981646e-301, ""56"": 1.0344893692677194e-301, ""57"": 9.119311277237062e-302, ""58"": 8.012808652254902e-302, ""59"": 7.01769076677243e-302, ""60"": 6.126189212971697e-302, ""61"": 5.33056580486544e-302, ""62"": 4.6232027036129466e-302, ""63"": 3.996679156135304e-302, ""64"": 3.443835188944561e-302, ""65"": 2.9578228303819933e-302, ""66"": 2.5321456212935124e-302, ""67"": 2.1606873173625258e-302, ""68"": 1.8377307880409057e-302, ""69"": 1.5579681802076592e-302, ""70"": 1.3165034431965816e-302, ""71"": 1.1088483098514532e-302, ""72"": 9.30912800424207e-303, ""73"": 7.789912669918331e-303, ""74"": 6.497449302906928e-303, ""75"": 5.401817827417489e-303, ""76"": 4.4763464507539976e-303, ""77"": 3.697380729532337e-303, ""78"": 3.0440471754989414e-303, ""79"": 2.498016528749025e-303, ""80"": 2.043270949149713e-303}",Jarrett Allen,9,CLE,DET,False,21709219,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.479243,28.513151,0.0,role_aware_pmf_cal_v1,12.124143,12,12,0.010818565437,0.989181434563,0.982934082433,0.971186666542,0.945282322709,0.916212074132,0.880275986952,0.838270165037,0.790338086366,0.722711359064,0.65919614784,0.58860751448,0.515943762294,0.439788371344,0.373441630084,0.316787406646,0.261596722782,0.219806866778,0.173584230457,0.133943635425,0.102810946293,,,,,after_game,2026-05-14T04:27:32Z,5c9c8e3a#phase10c,e7ee70bc-8376-4441-8d11-526bc00008f2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.006342665678645226, ""1"": 0.004447887230022477, ""2"": 0.012677167324210372, ""3"": 0.023487756989335914, ""4"": 0.05957335052627846, ""5"": 0.10839465511378771, ""6"": 0.1496766280057775, ""7"": 0.17603015682828532, ""8"": 0.16451646780702328, ""9"": 0.1197942562522879, ""10"": 0.08305520109148405, ""11"": 0.0504875710132278, ""12"": 0.02101190185825471, ""13"": 0.009361674153084011, ""14"": 0.006624509041397943, ""15"": 0.0029124170328921005, ""16"": 0.0010989629037188211, ""17"": 0.00038230819112356444, ""18"": 8.18406079746485e-05, ""19"": 3.8093418037902176e-05, ""20"": 2.7658579317873786e-06, ""21"": 1.1842529488198415e-06, ""22"": 4.0632105625508823e-07, ""23"": 1.0557615805742887e-07, ""24"": 5.362174344180853e-08, ""25"": 1.2144528176965285e-08, ""26"": 8.030419146112778e-10, ""27"": 3.557417540700253e-10, ""28"": 2.313248928041525e-304, ""29"": 9.36023475036765e-305, ""30"": 3.6191698966120975e-305}",Jarrett Allen,9,CLE,DET,False,21709219,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.479243,28.513151,0.0,role_aware_pmf_cal_v1,7.327645,7,7,0.006342665679,0.993657334321,0.989209447091,0.976532279767,0.953044522778,0.893471172252,0.785076517138,0.635399889132,0.459369732304,0.294853264497,0.175059008244,0.092003807153,0.04151623614,0.020504334281,0.011142660128,0.004518151087,0.001605734054,0.00050677115,0.000124462959,4.2622351e-05,4.528933e-06,,,,,after_game,2026-05-14T04:27:32Z,5c9c8e3a#phase10c,e7ee70bc-8376-4441-8d11-526bc00008f2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.15641591481434056, ""1"": 0.4379467180882136, ""2"": 0.3079230789809013, ""3"": 0.07982995098637921, ""4"": 0.015981641308125297, ""5"": 0.0016522993333561644, ""6"": 0.00024080114493869406, ""7"": 8.62366446961411e-06, ""8"": 8.873450052969755e-07, ""9"": 8.00648258054692e-08, ""10"": 3.958810570236786e-09, ""11"": 7.587582198771724e-11, ""12"": 2.347580666189872e-10, ""13"": 5.426575205169198e-308, ""14"": 2.328706244181125e-309, ""15"": 7.6453432006348e-311, ""16"": 1.92031582222e-312, ""17"": 3.6901305524e-314, ""18"": 5.42505566e-316, ""19"": 6.10183e-318, ""20"": 5.2504e-320, ""21"": 3.46e-322}",Jarrett Allen,9,CLE,DET,False,21709219,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.479243,28.513151,0.0,role_aware_pmf_cal_v1,1.366984,1,1,0.156415914814,0.843584085186,0.405637367097,0.097714288117,0.01788433713,0.001902695822,0.000250396489,9.595344e-06,9.71679e-07,8.4334e-08,4.269e-09,3.11e-10,2.35e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:27:32Z,5c9c8e3a#phase10c,e7ee70bc-8376-4441-8d11-526bc00008f2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.8322007629947543, ""1"": 0.011186615800349704, ""2"": 0.011186615800349704, ""3"": 0.011186615800349704, ""4"": 0.011186615800349704, ""5"": 0.011186615800349704, ""6"": 0.011186615800349704, ""7"": 0.011186615800349704, ""8"": 0.011186615800349704, ""9"": 0.011186615800349704, ""10"": 0.011186615800349704, ""11"": 0.011186615800349704, ""12"": 0.011186615800349704, ""13"": 0.011186615800349704, ""14"": 0.011186615800349704, ""15"": 0.011186615800349704}",Jarrett Allen,9,CLE,DET,False,21709219,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.479243,28.513151,0.0,role_aware_pmf_cal_v1,1.342394,0,0,0.832200762995,0.167799237005,0.156612621205,0.145426005405,0.134239389604,0.123052773804,0.111866158003,0.100679542203,0.089492926403,0.078306310602,0.067119694802,0.055933079002,0.044746463201,0.033559847401,0.022373231601,0.0111866158,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:27:32Z,5c9c8e3a#phase10c,e7ee70bc-8376-4441-8d11-526bc00008f2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.152504362932086, ""1"": 0.49052964648252567, ""2"": 0.3234637838820949, ""3"": 0.03247257609324989, ""4"": 0.0010212841219820329, ""5"": 8.315113007164416e-06, ""6"": 3.112479035813616e-08, ""7"": 2.4920222472475034e-10, ""8"": 1.0601532185702961e-12, ""9"": 1.6839212404872127e-15, ""10"": 1.3622594143856834e-18, ""11"": 8.30102439867918e-22, ""12"": 1.777396968381981e-25}",Jarrett Allen,9,CLE,DET,False,21709219,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.479243,28.513151,0.0,role_aware_pmf_cal_v1,1.239002,1,1,0.152504362932,0.847495637068,0.356965990585,0.033502206703,0.00102963061,8.346488e-06,3.1375e-08,2.5e-10,1e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:27:32Z,5c9c8e3a#phase10c,e7ee70bc-8376-4441-8d11-526bc00008f2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.5383826310098051, ""1"": 0.27718411425106654, ""2"": 0.13442912863455822, ""3"": 0.01823258363210284, ""4"": 0.005480051932728974, ""5"": 0.007149088341339189, ""6"": 0.0037420484175335867, ""7"": 0.0026707637651659025, ""8"": 0.001773565190353614, ""9"": 0.007384093372364549, ""10"": 0.003571931452981458}",Jarrett Allen,9,CLE,DET,False,21709219,,stl,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.479243,28.513151,0.0,role_aware_pmf_cal_v1,0.815918,0,0,0.53838263101,0.46161736899,0.184433254739,0.050004126105,0.031771542472,0.02629149054,0.019142402198,0.015400353781,0.012729590016,0.010956024825,0.003571931453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:27:32Z,5c9c8e3a#phase10c,e7ee70bc-8376-4441-8d11-526bc00008f2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.15602341203731973, ""1"": 0.6018534387371933, ""2"": 0.07014475923991176, ""3"": 0.11626658230337923, ""4"": 0.014818471020415369, ""5"": 0.014531532262266821, ""6"": 0.0105597946182146, ""7"": 0.006566629194752111, ""8"": 0.0031435096530542336, ""9"": 0.004639882983904652, ""10"": 0.001451987949588186}",Jarrett Allen,9,CLE,DET,False,21709219,,blk,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.479243,28.513151,0.0,role_aware_pmf_cal_v1,1.413626,1,1,0.156023412037,0.843976587963,0.242123149225,0.171978389986,0.055711807682,0.040893336662,0.0263618044,0.015802009781,0.009235380587,0.006091870933,0.00145198795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:27:32Z,5c9c8e3a#phase10c,e7ee70bc-8376-4441-8d11-526bc00008f2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.11946962657528241, ""1"": 0.28468572805384285, ""2"": 0.21313100675184296, ""3"": 0.17325817133605387, ""4"": 0.10032996008396929, ""5"": 0.049330457310405106, ""6"": 0.02014356759476494, ""7"": 0.011710467323121341, ""8"": 0.007372397119084379, ""9"": 0.003714389604262609, ""10"": 0.001640814445532058, ""11"": 0.0016144990067625592, ""12"": 0.00025179482454119585, ""13"": 1.0472946584570974e-05, ""14"": 3.057383083575097e-06, ""15"": 0.0017597839541460055, ""16"": 0.0030764233137318855, ""17"": 0.0018845357413475724, ""18"": 0.0021239701560211263, ""19"": 0.0009346525487316052, ""20"": 0.003554223926888032}",Jarrett Allen,9,CLE,DET,False,21709219,,stocks,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.479243,28.513151,0.0,role_aware_pmf_cal_v1,2.446037,2,1,0.119469626575,0.880530373425,0.595844645371,0.382713638619,0.209455467283,0.109125507199,0.059795049889,0.039651482294,0.027941014971,0.020568617852,0.016854228247,0.015213413802,0.013598914795,0.013347119971,0.013336647024,0.013333589641,0.011573805687,0.008497382373,0.006612846632,0.004488876476,0.003554223927,,,,,after_game,2026-05-14T04:27:32Z,5c9c8e3a#phase10c,e7ee70bc-8376-4441-8d11-526bc00008f2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.00038086835481351226, ""1"": 0.0029281564640677386, ""2"": 0.00761849290267242, ""3"": 0.01278502035093699, ""4"": 0.02236140992224846, ""5"": 0.030014024772634353, ""6"": 0.046863950658194084, ""7"": 0.06901849416285756, ""8"": 0.0634849745882082, ""9"": 0.05703702395812932, ""10"": 0.07567000929218637, ""11"": 0.07647353617632913, ""12"": 0.08868023053730079, ""13"": 0.06993759138212008, ""14"": 0.0632556114349987, ""15"": 0.052608494843325415, ""16"": 0.044924942642098675, ""17"": 0.039325035739518954, ""18"": 0.03514148760357738, ""19"": 0.029194519674908936, ""20"": 0.02407676299230388, ""21"": 0.020157074861933966, ""22"": 0.013989323569654544, ""23"": 0.010352597363871174, ""24"": 0.007643699462896225, ""25"": 0.004900968727354016, ""26"": 0.004126905773043643, ""27"": 0.0020971721754242667, ""28"": 0.0018743902261005863, ""29"": 0.0013556178108065087, ""30"": 0.000991209527977932, ""31"": 0.00046811103316302116, ""32"": 0.00046395724630110546, ""33"": 0.00043056753738879294, ""34"": 0.00035744855394759245, ""35"": 0.00029045368545232986, ""36"": 0.000121128242084656, ""37"": 0.00019372444258380916, ""38"": 0.0002626726554689762, ""39"": 5.3259859786436436e-05, ""40"": 5.6072040019228275e-05, ""41"": 9.822759448052665e-06, ""42"": 2.5888234054249892e-06, ""43"": 8.034991871408437e-06, ""44"": 4.479802345036532e-05, ""45"": 7.328420008612113e-06, ""47"": 0.00035777584835972043, ""105"": 0.01760265788476667}",Jarrett Allen,9,CLE,DET,False,21709219,,pa,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.479243,28.513151,0.0,role_aware_pmf_cal_v1,13.904201,12,12,0.000380868355,0.999619131645,0.996690975181,0.989072482278,0.976287461928,0.953926052005,0.923912027233,0.877048076574,0.808029582412,0.744544607823,0.687507583865,0.611837574573,0.535364038397,0.446683807859,0.376746216477,0.313490605042,0.260882110199,0.215957167557,0.176632131817,0.141490644214,0.112296124539,,,,,after_game,2026-05-14T04:27:32Z,5c9c8e3a#phase10c,e7ee70bc-8376-4441-8d11-526bc00008f2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 1.7760011814810868e-05, ""1"": 8.477748970360219e-05, ""2"": 0.0006830444153487328, ""3"": 0.001640366789601044, ""4"": 0.0026999729518639797, ""5"": 0.005790241211519259, ""6"": 0.009253997093550315, ""7"": 0.012711857296917452, ""8"": 0.017928387353204463, ""9"": 0.0290014368747502, ""10"": 0.036667480185844745, ""11"": 0.05234758314194014, ""12"": 0.060891815249983605, ""13"": 0.04573030387874952, ""14"": 0.052798754723461405, ""15"": 0.060152754659205665, ""16"": 0.06172756182577799, ""17"": 0.07488439308326666, ""18"": 0.05302488994721877, ""19"": 0.057412280673898475, ""20"": 0.05301045300513196, ""21"": 0.04100036064922119, ""22"": 0.039248979740234, ""23"": 0.03646221378832226, ""24"": 0.03134420102105728, ""25"": 0.02992233183892512, ""26"": 0.024314484936341363, ""27"": 0.017930858693979923, ""28"": 0.0161821485014636, ""29"": 0.01525276867876646, ""30"": 0.011205151820861348, ""31"": 0.008554900019754452, ""32"": 0.005485283817839859, ""33"": 0.0035554833389395135, ""34"": 0.003187766086884203, ""35"": 0.0021360477044402026, ""36"": 0.0019029266912138354, ""37"": 0.0012059517539733111, ""38"": 0.0009080356460213768, ""39"": 0.0008243339426470264, ""40"": 0.0005596161506327135, ""41"": 0.0004322760898607392, ""42"": 0.0003184459138664275, ""43"": 0.0004263610514313454, ""44"": 0.00033137541953554006, ""45"": 0.0001531444476086108, ""46"": 0.0001716828802711401, ""47"": 0.00012097277923572847, ""48"": 6.064024561558412e-05, ""49"": 0.00021826526265811275, ""50"": 2.616349825446118e-05, ""51"": 5.392798068970528e-05, ""52"": 2.3880149759958336e-05, ""53"": 4.1466543893364793e-05, ""55"": 5.001657619074784e-06, ""57"": 6.477112211467073e-06, ""58"": 6.515676832852257e-06, ""61"": 0.017959446606384044}",Jarrett Allen,9,CLE,DET,False,21709219,,pr,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.479243,28.513151,0.0,role_aware_pmf_cal_v1,18.427245,17,17,1.7760012e-05,0.999982239988,0.999897462498,0.999214418083,0.997574051294,0.994874078342,0.98908383713,0.979829840037,0.96711798274,0.949189595386,0.920188158512,0.883520678326,0.831173095184,0.770281279934,0.724550976055,0.671752221332,0.611599466673,0.549871904847,0.474987511763,0.421962621816,0.364550341142,,,,,after_game,2026-05-14T04:27:32Z,5c9c8e3a#phase10c,e7ee70bc-8376-4441-8d11-526bc00008f2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
