player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,affiliate_url,odds_button_url,monetization_status,snapshot_type_public,snapshot_time_utc_public,finality_status_public,lineup_freshness_rollup,availability_freshness_status,odds_freshness_status
Ausar Thompson,56677826,DET,ORL,False,21684800,,reb,6.5,williamhill_us,113,-152,0.43768236765318885,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,4.5340874962458715,4,3,0.09260186204825309,0.907398137951747,0.7959755731304434,0.6763439783762139,0.5517068775653218,0.43828211032135345,0.33166483131444596,0.25007508259084993,0.18450295324857344,0.13194513965361898,0.09290219241165283,0.06437080788867755,0.0421463609970968,0.025628191010111122,0.017919711682851135,0.012613875262789065,0.006306937631394533,0.002803083391730904,0.0015016518169986984,0.0,0.0,0.25007508259084993,300,-300,-0.18760728506233892,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,2.220446049250313e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T01:55:00Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 114, ""unknown"": 44}",very_stale,skipped
Ausar Thompson,56677826,DET,ORL,False,21684800,,reb,6.5,fanduel,124,-166,0.4170324846356453,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,4.5340874962458715,4,3,0.09260186204825309,0.907398137951747,0.7959755731304434,0.6763439783762139,0.5517068775653218,0.43828211032135345,0.33166483131444596,0.25007508259084993,0.18450295324857344,0.13194513965361898,0.09290219241165283,0.06437080788867755,0.0421463609970968,0.025628191010111122,0.017919711682851135,0.012613875262789065,0.006306937631394533,0.002803083391730904,0.0015016518169986984,0.0,0.0,0.25007508259084993,300,-300,-0.16695740204479537,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,2.220446049250313e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T01:55:00Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 114, ""unknown"": 44}",very_stale,skipped
Ausar Thompson,56677826,DET,ORL,False,21684800,,reb,3.5,fanduel,-770,470,0.8345693097547062,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,4.5340874962458715,4,3,0.09260186204825309,0.907398137951747,0.7959755731304434,0.6763439783762139,0.5517068775653218,0.43828211032135345,0.33166483131444596,0.25007508259084993,0.18450295324857344,0.13194513965361898,0.09290219241165283,0.06437080788867755,0.0421463609970968,0.025628191010111122,0.017919711682851135,0.012613875262789065,0.006306937631394533,0.002803083391730904,0.0015016518169986984,0.0,0.0,0.5517068775653219,-123,123,-0.28286243218938434,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,2.220446049250313e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T01:55:00Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 114, ""unknown"": 44}",very_stale,skipped
Ausar Thompson,56677826,DET,ORL,False,21684800,,reb,4.5,fanduel,-320,225,0.7123287671232876,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,4.5340874962458715,4,3,0.09260186204825309,0.907398137951747,0.7959755731304434,0.6763439783762139,0.5517068775653218,0.43828211032135345,0.33166483131444596,0.25007508259084993,0.18450295324857344,0.13194513965361898,0.09290219241165283,0.06437080788867755,0.0421463609970968,0.025628191010111122,0.017919711682851135,0.012613875262789065,0.006306937631394533,0.002803083391730904,0.0015016518169986984,0.0,0.0,0.4382821103213535,128,-128,-0.27404665680193413,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,2.220446049250313e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T01:55:00Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 114, ""unknown"": 44}",very_stale,skipped
Ausar Thompson,56677826,DET,ORL,False,21684800,,reb,5.5,fanduel,-158,118,0.571741584224155,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,4.5340874962458715,4,3,0.09260186204825309,0.907398137951747,0.7959755731304434,0.6763439783762139,0.5517068775653218,0.43828211032135345,0.33166483131444596,0.25007508259084993,0.18450295324857344,0.13194513965361898,0.09290219241165283,0.06437080788867755,0.0421463609970968,0.025628191010111122,0.017919711682851135,0.012613875262789065,0.006306937631394533,0.002803083391730904,0.0015016518169986984,0.0,0.0,0.33166483131444596,202,-202,-0.24007675290970903,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,2.220446049250313e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T01:55:00Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 114, ""unknown"": 44}",very_stale,skipped
Ausar Thompson,56677826,DET,ORL,False,21684800,,reb,6.5,fanduel,124,-166,0.4170324846356453,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,4.5340874962458715,4,3,0.09260186204825309,0.907398137951747,0.7959755731304434,0.6763439783762139,0.5517068775653218,0.43828211032135345,0.33166483131444596,0.25007508259084993,0.18450295324857344,0.13194513965361898,0.09290219241165283,0.06437080788867755,0.0421463609970968,0.025628191010111122,0.017919711682851135,0.012613875262789065,0.006306937631394533,0.002803083391730904,0.0015016518169986984,0.0,0.0,0.25007508259084993,300,-300,-0.16695740204479537,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,2.220446049250313e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T01:55:00Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 114, ""unknown"": 44}",very_stale,skipped
Ausar Thompson,56677826,DET,ORL,False,21684800,,reb,7.5,fanduel,230,-310,0.28611304954640615,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,4.5340874962458715,4,3,0.09260186204825309,0.907398137951747,0.7959755731304434,0.6763439783762139,0.5517068775653218,0.43828211032135345,0.33166483131444596,0.25007508259084993,0.18450295324857344,0.13194513965361898,0.09290219241165283,0.06437080788867755,0.0421463609970968,0.025628191010111122,0.017919711682851135,0.012613875262789065,0.006306937631394533,0.002803083391730904,0.0015016518169986984,0.0,0.0,0.18450295324857344,442,-442,-0.10161009629783271,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,2.220446049250313e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T01:55:00Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 114, ""unknown"": 44}",very_stale,skipped
Ausar Thompson,56677826,DET,ORL,False,21684800,,reb,8.5,fanduel,370,-600,0.19886363636363638,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,4.5340874962458715,4,3,0.09260186204825309,0.907398137951747,0.7959755731304434,0.6763439783762139,0.5517068775653218,0.43828211032135345,0.33166483131444596,0.25007508259084993,0.18450295324857344,0.13194513965361898,0.09290219241165283,0.06437080788867755,0.0421463609970968,0.025628191010111122,0.017919711682851135,0.012613875262789065,0.006306937631394533,0.002803083391730904,0.0015016518169986984,0.0,0.0,0.13194513965361898,658,-658,-0.0669184967100174,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,2.220446049250313e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T01:55:00Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 114, ""unknown"": 44}",very_stale,skipped
Ausar Thompson,56677826,DET,ORL,False,21684800,,reb,9.5,fanduel,560,-1100,0.14184397163120568,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,4.5340874962458715,4,3,0.09260186204825309,0.907398137951747,0.7959755731304434,0.6763439783762139,0.5517068775653218,0.43828211032135345,0.33166483131444596,0.25007508259084993,0.18450295324857344,0.13194513965361898,0.09290219241165283,0.06437080788867755,0.0421463609970968,0.025628191010111122,0.017919711682851135,0.012613875262789065,0.006306937631394533,0.002803083391730904,0.0015016518169986984,0.0,0.0,0.09290219241165283,976,-976,-0.04894177921955285,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,2.220446049250313e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T01:55:00Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 114, ""unknown"": 44}",very_stale,skipped
Ausar Thompson,56677826,DET,ORL,False,21684800,,reb,5.5,betrivers,-162,120,0.5763260025873221,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,4.5340874962458715,4,3,0.09260186204825309,0.907398137951747,0.7959755731304434,0.6763439783762139,0.5517068775653218,0.43828211032135345,0.33166483131444596,0.25007508259084993,0.18450295324857344,0.13194513965361898,0.09290219241165283,0.06437080788867755,0.0421463609970968,0.025628191010111122,0.017919711682851135,0.012613875262789065,0.006306937631394533,0.002803083391730904,0.0015016518169986984,0.0,0.0,0.33166483131444596,202,-202,-0.24466117127287618,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,2.220446049250313e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T01:55:00Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 114, ""unknown"": 44}",very_stale,skipped
