pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.010030090270812437, ""1"": 0.015245737211634905, ""2"": 0.013239719157472418, ""3"": 0.015847542627883654, ""4"": 0.018054162487462385, ""5"": 0.014744232698094283, ""6"": 0.01875626880641926, ""7"": 0.026278836509528586, ""8"": 0.02437311935807422, ""9"": 0.02978936810431294, ""10"": 0.03460381143430291, ""11"": 0.03831494483450351, ""12"": 0.041925777331995984, ""13"": 0.047442326980942834, ""14"": 0.043831494483450355, ""15"": 0.047442326980942834, ""16"": 0.0489468405215647, ""17"": 0.04633901705115346, ""18"": 0.045135406218655964, ""19"": 0.0436308926780341, ""20"": 0.03881644934804413, ""21"": 0.03941825476429288, ""22"": 0.0320962888665998, ""23"": 0.03460381143430291, ""24"": 0.030792377131394183, ""25"": 0.023069207622868605, ""26"": 0.02437311935807422, ""27"": 0.022567703109327982, ""28"": 0.01905717151454363, ""29"": 0.017753259779338015, ""30"": 0.016549648946840523, ""31"": 0.012738214643931794, ""32"": 0.01354062186559679, ""33"": 0.00802407221664995, ""34"": 0.008826479438314945, ""35"": 0.008826479438314945, ""36"": 0.006018054162487463, ""37"": 0.005516549648946841, ""38"": 0.0030090270812437314, ""39"": 0.002708124373119358, ""40"": 0.002708124373119358, ""41"": 0.0025075225677031092, ""43"": 0.0025075225677031092}",Julius Randle,387,MIN,DEN,False,21681987,,pts,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,17.291274,17,16,0.010030090271,0.989969909729,0.974724172518,0.96148445336,0.945636910732,0.927582748245,0.912838515547,0.89408224674,0.867803410231,0.843430290873,0.813640922768,0.779037111334,0.740722166499,0.698796389168,0.651354062187,0.607522567703,0.560080240722,0.511133400201,0.464794383149,0.419658976931,0.376028084253,,,,,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.06989085811555021, ""1"": 0.08761389806748772, ""2"": 0.11094422749574447, ""3"": 0.13767898267748074, ""4"": 0.12596375287874237, ""5"": 0.11244618003404425, ""6"": 0.09081806348252729, ""7"": 0.07579853809952938, ""8"": 0.06127966356263142, ""9"": 0.04706117953339341, ""10"": 0.03204165415039551, ""11"": 0.020026033843997197, ""12"": 0.013016921998598177, ""13"": 0.007710023029938921, ""14"": 0.0037048162611394812, ""15"": 0.0027035145689396217, ""16"": 0.0013016921998598176}",Julius Randle,387,MIN,DEN,False,21681987,,reb,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,4.688295,4,3,0.069890858116,0.930109141884,0.842495243817,0.731551016321,0.593872033644,0.467908280765,0.355462100731,0.264644037248,0.188845499149,0.127565835586,0.080504656053,0.048463001902,0.028436968058,0.01542004606,0.00771002303,0.004005206769,0.0013016922,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.1250250050010002, ""1"": 0.1460292058411682, ""2"": 0.14422884576915382, ""3"": 0.1435287057411482, ""4"": 0.11802360472094418, ""5"": 0.09851970394078816, ""6"": 0.07071414282856571, ""7"": 0.05401080216043209, ""8"": 0.03870774154830966, ""9"": 0.022204440888177635, ""10"": 0.016303260652130423, ""11"": 0.010302060412082417, ""12"": 0.007301460292058411, ""13"": 0.002000400080016003, ""14"": 0.001300260052010402, ""15"": 0.0018003600720144029}",Julius Randle,387,MIN,DEN,False,21681987,,ast,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,3.576815,3,1,0.125025005001,0.874974994999,0.728945789158,0.584716943389,0.441188237648,0.323164632927,0.224644928986,0.153930786157,0.099919983997,0.061212242448,0.03900780156,0.022704540908,0.012402480496,0.005101020204,0.003100620124,0.001800360072,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.1291, ""1"": 0.3266, ""2"": 0.3305, ""3"": 0.1672, ""4"": 0.0423, ""5"": 0.0043}",Julius Randle,387,MIN,DEN,False,21681987,,fg3m,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.6799,2,2,0.1291,0.8709,0.5443,0.2138,0.0466,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.4173, ""1"": 0.4574, ""2"": 0.1253}",Bruce Brown,69,DEN,MIN,True,21681987,,fg3m,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,bench,0.708,1,1,0.4173,0.5827,0.1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,medium,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.6202620262026203, ""1"": 0.23972397239723972, ""2"": 0.10511051105110511, ""3"": 0.0047004700470047005, ""4"": 0.004400440044004401, ""5"": 0.0039003900390039, ""6"": 0.004100410041004101, ""7"": 0.0037003700370037006, ""8"": 0.0049004900490049, ""9"": 0.0045004500450045, ""10"": 0.0047004700470047005}",Mike Conley,104,MIN,DEN,False,21681987,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,bench,0.678368,0,0,0.620262026203,0.379737973797,0.1400140014,0.034903490349,0.030203020302,0.025802580258,0.021902190219,0.017801780178,0.014101410141,0.009200920092,0.004700470047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,medium,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.019539078156312624, ""1"": 0.022044088176352703, ""2"": 0.027054108216432865, ""3"": 0.03707414829659318, ""4"": 0.030761523046092185, ""5"": 0.04358717434869739, ""6"": 0.050100200400801605, ""7"": 0.04759519038076152, ""8"": 0.05561122244488978, ""9"": 0.056112224448897796, ""10"": 0.05641282565130261, ""11"": 0.05460921843687375, ""12"": 0.054308617234468934, ""13"": 0.04959919839679359, ""14"": 0.057615230460921846, ""15"": 0.041883767535070136, ""16"": 0.0375751503006012, ""17"": 0.04428857715430862, ""18"": 0.041883767535070136, ""19"": 0.03557114228456913, ""20"": 0.027054108216432865, ""21"": 0.02655310621242485, ""22"": 0.019839679358717437, ""23"": 0.016833667334669337, ""24"": 0.009218436873747494, ""25"": 0.008517034068136272, ""26"": 0.009519038076152304, ""27"": 0.006513026052104208, ""28"": 0.0037074148296593187, ""29"": 0.00501002004008016, ""30"": 0.00250501002004008, ""31"": 0.001503006012024048}",Christian Braun,38017709,DEN,MIN,True,21681987,,pts,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,11.942786,11,14,0.019539078156,0.980460921844,0.958416833667,0.931362725451,0.894288577154,0.863527054108,0.81993987976,0.769839679359,0.722244488978,0.666633266533,0.610521042084,0.554108216433,0.499498997996,0.445190380762,0.395591182365,0.337975951904,0.296092184369,0.258517034068,0.214228456914,0.172344689379,0.136773547094,,,,,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.1742, ""1"": 0.3817, ""2"": 0.3138, ""3"": 0.1146, ""4"": 0.0157}",Christian Braun,38017709,DEN,MIN,True,21681987,,fg3m,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.4159,1,1,0.1742,0.8258,0.4441,0.1303,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.7722772277227723, ""1"": 0.18131813181318132, ""2"": 0.025602560256025603, ""3"": 0.0028002800280028, ""4"": 0.0026002600260026003, ""5"": 0.0024002400240024, ""6"": 0.0024002400240024, ""7"": 0.0022002200220022005, ""8"": 0.0030003000300030005, ""9"": 0.0026002600260026003, ""10"": 0.0028002800280028}",Christian Braun,38017709,DEN,MIN,True,21681987,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.368537,0,0,0.772277227723,0.227722772277,0.046404640464,0.020802080208,0.01800180018,0.015401540154,0.01300130013,0.010601060106,0.008400840084,0.005400540054,0.002800280028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.06430643064306431, ""1"": 0.22382238223822384, ""2"": 0.32443244324432446, ""3"": 0.25072507250725073, ""4"": 0.10901090109010902, ""5"": 0.025302530253025306, ""6"": 0.0024002400240024004}",Nah'Shon Hyland,17896031,MIN,DEN,False,21681987,,fg3m,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,2.20182,2,2,0.064306430643,0.935693569357,0.711871187119,0.387438743874,0.136713671367,0.027702770277,0.002400240024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
