pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.026547786014826685, ""1"": 0.037467441394510116, ""2"": 0.05660188339010218, ""3"": 0.08775796433580443, ""4"": 0.12001602885193348, ""5"": 0.1563814866760168, ""6"": 0.14756561811260266, ""7"": 0.13143658585453816, ""8"": 0.09036265277499499, ""9"": 0.05900621118012422, ""10"": 0.03917050691244239, ""11"": 0.02614706471648968, ""12"": 0.011520737327188939, ""13"": 0.005610098176718092, ""14"": 0.002504508114606291, ""15"": 0.0019034261671007813}",James Harden,192,CLE,TOR,True,21682000,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,5.689441,6,5,0.026547786015,0.973452213985,0.935984772591,0.879382889201,0.791624924865,0.671608896013,0.515227409337,0.367661791224,0.23622520537,0.145862552595,0.086856341415,0.047685834502,0.021538769786,0.010018032458,0.004407934282,0.001903426167,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-03T20:34:19Z,002b537#phase10c,6116825e-18b5-4836-8ffc-d3503d32ff9e,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.10141014101410141, ""1"": 0.26102610261026105, ""2"": 0.2619261926192619, ""3"": 0.18191819181918192, ""4"": 0.0991099109910991, ""5"": 0.039003900390039, ""6"": 0.032303230323032305, ""15"": 0.0233023302330233}",James Harden,192,CLE,TOR,True,21682000,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.465447,2,2,0.101410141014,0.898589858986,0.637563756376,0.375637563756,0.193719371937,0.094609460946,0.055605560556,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-03T20:34:19Z,002b537#phase10c,6116825e-18b5-4836-8ffc-d3503d32ff9e,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.5312000000000001, ""1"": 0.25880000000000003, ""2"": 0.12360000000000002, ""3"": 0.04460000000000001, ""4"": 0.006000000000000001, ""5"": 0.005900000000000001, ""6"": 0.0055000000000000005, ""7"": 0.005200000000000001, ""8"": 0.006900000000000001, ""9"": 0.006000000000000001, ""10"": 0.006300000000000001}",James Harden,192,CLE,TOR,True,21682000,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.9349,0,0,0.5312,0.4688,0.21,0.0864,0.0418,0.0358,0.0299,0.0244,0.0192,0.0123,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-03T20:34:19Z,002b537#phase10c,6116825e-18b5-4836-8ffc-d3503d32ff9e,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.7553, ""1"": 0.1916, ""2"": 0.0307, ""3"": 0.0032, ""4"": 0.0028, ""5"": 0.0026, ""6"": 0.0024, ""7"": 0.0024, ""8"": 0.0032, ""9"": 0.0027, ""10"": 0.0031}",James Harden,192,CLE,TOR,True,21682000,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.3989,0,0,0.7553,0.2447,0.0531,0.0224,0.0192,0.0164,0.0138,0.0114,0.009,0.0058,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-03T20:34:19Z,002b537#phase10c,6116825e-18b5-4836-8ffc-d3503d32ff9e,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.007405183628539979, ""1"": 0.010407285099569698, ""2"": 0.008105673971780246, ""3"": 0.00920644451115781, ""4"": 0.007004903432402682, ""5"": 0.011808265786050235, ""6"": 0.010007004903432403, ""7"": 0.01390973681577104, ""8"": 0.013509456619633743, ""9"": 0.011708195737015911, ""10"": 0.01491043730611428, ""11"": 0.01841288902231562, ""12"": 0.01961372961072751, ""13"": 0.02531772240568398, ""14"": 0.02671870309216452, ""15"": 0.028620034023816673, ""16"": 0.03242269588712098, ""17"": 0.03422395676973882, ""18"": 0.04182928049634744, ""19"": 0.044230961673171226, ""20"": 0.05223656559591715, ""21"": 0.04753327329130391, ""22"": 0.04673271289902932, ""23"": 0.04393075152606825, ""24"": 0.05063544481136796, ""25"": 0.0462323626538577, ""26"": 0.03642549784849395, ""27"": 0.03832682878014611, ""28"": 0.035825077554288, ""29"": 0.03682577804463124, ""30"": 0.026918843190233164, ""31"": 0.026918843190233164, ""32"": 0.02181527068948264, ""33"": 0.017812468728109678, ""34"": 0.016311417992594817, ""35"": 0.013709596717702393, ""36"": 0.011808265786050235, ""37"": 0.007505253677574302, ""38"": 0.007805463824677274, ""39"": 0.004603222255578905, ""40"": 0.004603222255578905, ""41"": 0.003002101471029721, ""42"": 0.0031021715200640447, ""43"": 0.0023016111277894525, ""44"": 0.0019013309316521566, ""45"": 0.0018012608826178324, ""49"": 0.0012008405884118883, ""59"": 0.0014009806864805365, ""80"": 0.0014009806864805365}",Donovan Mitchell,322,CLE,TOR,True,21682000,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,21.527069,22,20,0.007405183629,0.992594816371,0.982187531272,0.9740818573,0.964875412789,0.957870509357,0.94606224357,0.936055238667,0.922145501851,0.908636045232,0.896927849495,0.882017412189,0.863604523166,0.843990793555,0.81867307115,0.791954368058,0.763334334034,0.730911638147,0.696687681377,0.654858400881,0.610627439207,,,,,pre_close,2026-05-03T20:34:19Z,002b537#phase10c,6116825e-18b5-4836-8ffc-d3503d32ff9e,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.03224837255883826, ""1"": 0.06119178768152229, ""2"": 0.08933400100150227, ""3"": 0.11927891837756635, ""4"": 0.142914371557336, ""5"": 0.15092638958437657, ""6"": 0.12498748122183274, ""7"": 0.10585878818227341, ""8"": 0.07100650976464698, ""9"": 0.04306459689534301, ""10"": 0.03154732098147221, ""11"": 0.01442163244867301, ""12"": 0.0078117175763645465, ""13"": 0.0034051076614922383, ""14"": 0.0020030045067601404}",Donovan Mitchell,322,CLE,TOR,True,21682000,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,5.010716,5,5,0.032248372559,0.967751627441,0.90655983976,0.817225838758,0.697946920381,0.555032548823,0.404106159239,0.279118678017,0.173259889835,0.10225338007,0.059188783175,0.027641462193,0.013219829745,0.005408112168,0.002003004507,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-03T20:34:19Z,002b537#phase10c,6116825e-18b5-4836-8ffc-d3503d32ff9e,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.1766, ""1"": 0.3162, ""2"": 0.2423, ""3"": 0.1439, ""4"": 0.0592, ""5"": 0.0385, ""15"": 0.0233}",Donovan Mitchell,322,CLE,TOR,True,21682000,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.0113,2,1,0.1766,0.8234,0.5072,0.2649,0.121,0.0618,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-03T20:34:19Z,002b537#phase10c,6116825e-18b5-4836-8ffc-d3503d32ff9e,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.5132, ""1"": 0.2762, ""2"": 0.121, ""3"": 0.0453, ""4"": 0.0069, ""5"": 0.0063, ""6"": 0.0057, ""7"": 0.0054, ""8"": 0.0071, ""9"": 0.0062, ""10"": 0.0067}",Donovan Mitchell,322,CLE,TOR,True,21682000,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.9648,0,0,0.5132,0.4868,0.2106,0.0896,0.0443,0.0374,0.0311,0.0254,0.02,0.0129,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-03T20:34:19Z,002b537#phase10c,6116825e-18b5-4836-8ffc-d3503d32ff9e,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.701, ""1"": 0.1921, ""2"": 0.0792, ""3"": 0.0037, ""4"": 0.0033, ""5"": 0.0033, ""6"": 0.0032, ""7"": 0.0031, ""8"": 0.0039, ""9"": 0.0035, ""10"": 0.0037}",Sam Merrill,3547299,CLE,TOR,True,21682000,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,0.5319,0,0,0.701,0.299,0.1069,0.0277,0.024,0.0207,0.0174,0.0142,0.0111,0.0072,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-03T20:34:19Z,002b537#phase10c,6116825e-18b5-4836-8ffc-d3503d32ff9e,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.03165381147951518, ""1"": 0.05299008314134028, ""2"": 0.09886807572873886, ""3"": 0.11890213362716619, ""4"": 0.1487528798958229, ""5"": 0.14815185815887008, ""6"": 0.1260142241811079, ""7"": 0.10297505759791646, ""8"": 0.06731443453871581, ""9"": 0.0445757788240008, ""10"": 0.026444956425924072, ""11"": 0.01692877892417109, ""12"": 0.007813282580386657, ""13"": 0.004808173895622558, ""14"": 0.0027045978162876893, ""15"": 0.001101873184413503}",Brandon Ingram,227,TOR,CLE,False,21682000,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,5.021136,5,4,0.03165381148,0.96834618852,0.915356105379,0.81648802965,0.697585896023,0.548833016127,0.400681157969,0.274666933787,0.17169187619,0.104377441651,0.059801662827,0.033356706401,0.016427927477,0.008614644896,0.003806471001,0.001101873184,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-03T20:34:19Z,002b537#phase10c,6116825e-18b5-4836-8ffc-d3503d32ff9e,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
