role_bucket,n,nll_mean,rps_mean,mean_error,abs_mean_error,outcome_prob_assigned_mean
core,48,2.8705520090775516,0.062433350502193924,3.9353077321060397,4.338986882988282,0.15385206270011687
rotation,48,2.1052898770175648,0.03589378236586833,-1.7591687903545967,2.3173432281241166,0.23631624981474877
starter,48,2.611287482087294,0.05654269162876715,-2.1131536138171443,2.717919881581493,0.14550301885946246
