stat,role_bucket,n,raw_nll,calibrated_nll,delta_nll_cal_minus_raw,raw_rps,calibrated_rps,delta_rps_cal_minus_raw,raw_mean,calibrated_mean,actual_mean,raw_mean_bias,calibrated_mean_bias,raw_p0,calibrated_p0,actual_p0,raw_p0_error,calibrated_p0_error,pit_mean,pit_std,pit_ks,ece,nll_threshold,caveats,status
pr,fringe,607,2.587412743314445,2.5977030887957078,0.01029034548126262,2.583351866009061,2.599402888119361,0.016051022110300295,4.585863509060956,5.11273662379482,4.616144975288303,-0.030281466227346954,0.4965916485065174,0.19939604612850081,0.16073773156271282,0.2487644151565074,-0.04936836902800659,-0.08802668359379459,0.45714841808634143,0.303959799134802,0.09842124730423107,0.06365145489941501,0.005,,REVIEW
pr,bench,1379,3.0701559822753715,3.0556721408115752,-0.014483841463796221,3.549662261948876,3.511956629346316,-0.03770563260255999,7.2089280275562,7.91970666578801,8.117476432197245,-0.9085484046410448,-0.19776976640923483,0.09685612762871645,0.0819699037333559,0.10949963741841914,-0.01264350978970269,-0.027529733685063243,0.5041506567427377,0.29502099316862024,0.025638462654678756,0.017324344672329885,0.005,,PASS
pr,rotation,1940,3.3026464360480596,3.275304137351001,-0.02734229869705862,3.9027992197023194,3.8042192234049113,-0.0985799962974081,11.214136881443299,12.212110710211817,12.557216494845362,-1.3430796134020628,-0.34510578463354413,0.028987474226804123,0.02232086468432179,0.02422680412371134,0.004760670103092782,-0.0019059394393895514,0.5183360905080456,0.28044918440165223,0.041334439675791146,0.041754901274148964,0.005,,PASS
pr,core,2098,3.4855404933287284,3.452633492505361,-0.032907000823367394,4.481883108524785,4.3664122612478184,-0.11547084727696699,16.446005624404197,17.583311788238383,18.070066730219256,-1.6240611058150591,-0.4867549419808732,0.010071234509056243,0.009772879713315615,0.00905624404194471,0.0010149904671115338,0.0007166356713709052,0.5184232111636717,0.27163279936755275,0.05158810926440291,0.044619597141993254,0.005,,PASS
pr,starter,1336,3.5986218808166486,3.558606833218049,-0.04001504759859964,4.865552993909057,4.754907655377065,-0.11064533853199254,23.39321403443114,24.43456461167281,24.781437125748504,-1.3882230913173643,-0.3468725140756952,0.003986377245508982,0.0030595587583152027,0.0014970059880239522,0.00248937125748503,0.0015625527702912505,0.5094516107584751,0.2649445222558952,0.055526918304595385,0.026009310442832043,0.003,,PASS
ra,inactive_risk,593,2.4338766625310293,2.392780624792567,-0.041096037738462154,2.103024782057336,1.9995541074922394,-0.1034706745650964,2.2306671163575045,2.4183743829672104,4.025295109612141,-1.794627993254637,-1.606920726644931,0.4192844013490725,0.3421302766698364,0.22596964586846544,0.1933147554806071,0.11616063080137098,0.6171556256229278,0.29769951341653994,0.20229458108137877,0.1657135220427431,0.005,,PASS
ra,fringe,607,1.9972513350115269,1.9958104900027118,-0.0014408450088150282,1.3055705627347611,1.3050158655840671,-0.0005546971506940057,2.2259405271828667,2.383595896254406,2.3031301482701814,-0.07718962108731464,0.08046574798422457,0.3317831136738056,0.2663202647544403,0.2932454695222405,0.038537644151565076,-0.026925204767800193,0.4861587009890869,0.2898231911956978,0.03301990996652859,0.040158591165969766,0.005,,PASS
ra,bench,1379,2.363708313852187,2.3460893467852126,-0.01761896706697419,1.6629647853825238,1.6443693498053324,-0.018595435577191344,3.519125924583031,3.7810446420058286,3.8317621464829585,-0.3126362218999277,-0.05071750447712997,0.18499035532994923,0.1422548231640348,0.13850616388687453,0.046484191443074696,0.0037486592771602545,0.5040437044565389,0.28797793506592423,0.018920292029057317,0.017167607398226786,0.005,,PASS
ra,rotation,1940,2.5765387455219546,2.5229887513905056,-0.05354999413144901,1.825196535920103,1.7663613066698993,-0.05883522925020368,5.228046340206185,5.681202938065941,5.765979381443299,-0.5379330412371139,-0.08477644337735768,0.08239306701030927,0.05365560055505439,0.03711340206185567,0.0452796649484536,0.01654219849319872,0.5144166956773341,0.271743721376403,0.04454172290778191,0.02235131622830339,0.005,,PASS
ra,core,2098,2.703388243415728,2.6478725163414905,-0.055515727074237464,2.0160607243755955,1.941680465467768,-0.07438025890782751,7.188913870352717,7.710655408999613,7.803622497616778,-0.6147086272640605,-0.09296708861716496,0.03790526692087703,0.024013861510629012,0.011439466158245948,0.02646580076263108,0.012574395352383064,0.5123455661327639,0.26405685602792556,0.056823367659239676,0.026624127599416715,0.005,,PASS
