stat,role_bucket,n,raw_nll,calibrated_nll,delta_nll_cal_minus_raw,raw_rps,calibrated_rps,delta_rps_cal_minus_raw,raw_mean,calibrated_mean,actual_mean,raw_mean_bias,calibrated_mean_bias,raw_p0,calibrated_p0,actual_p0,raw_p0_error,calibrated_p0_error,pit_mean,pit_std,pit_ks,ece,nll_threshold,caveats,status
pts,inactive_risk,830,2.7129700468123987,2.6918424496080133,-0.021127597204385395,2.595210283622903,2.5400888644901536,-0.055121419132749594,5.7358098046599775,6.209844714605189,6.827710843373494,-1.0919010387135168,-0.6178661287683056,0.2780505131637662,0.24855789224711797,0.26987951807228916,0.008170995091477062,-0.021321625825171192,0.532184256165983,0.29431570865193457,0.0896224706261965,0.07403984853167123,0.005,,PASS
pts,fringe,792,2.218202174440665,2.214639137043074,-0.003563037397591007,1.910399800410776,1.9134244832569343,0.0030246828461582,3.038627136487737,3.404838347522462,3.0656565656565657,-0.027029429168828667,0.3391817818658964,0.3148801088469044,0.28158737241782367,0.4128787878787879,-0.09799867903188347,-0.13129141546096423,0.4632047935916471,0.3052924923837404,0.11005802741376625,0.03304955705075158,0.005,,PASS
pts,bench,1939,2.7242931781524864,2.7144222091873895,-0.009870968965096871,2.6516667497680304,2.630397755624908,-0.021268994143122555,4.8420351311386725,5.3856502335483745,5.40072202166065,-0.5586868905219777,-0.015071788112275719,0.184350963059466,0.16621979713086563,0.22124806601340896,-0.03689710295394297,-0.055028268882543335,0.49689664314638354,0.29410155202279004,0.027052528484148616,0.017088122613103076,0.005,,PASS
pts,rotation,2810,3.0602971321006,3.040986117196313,-0.019311014904287216,3.12828954328811,3.0639917825121263,-0.06429776077598381,7.846382609084185,8.60347018029065,8.832384341637011,-0.9860017325528263,-0.22891416134636167,0.06788691263866549,0.05828434172921457,0.0711743772241993,-0.003287464585533806,-0.012890035494984728,0.5158938073057389,0.28176386292524014,0.03953900573706626,0.028623400223978572,0.005,,PASS
pts,core,3133,3.2759422476898385,3.2645018058588153,-0.011440441831023218,3.715765313280816,3.6698970953063887,-0.04586821797442742,12.079965573167716,12.896654420453261,13.050750079795723,-0.9707845066280072,-0.1540956593424614,0.026156202331359037,0.022380758544076187,0.023300351101180977,0.00285585123017806,-0.0009195925571047897,0.5064523142005983,0.2768352802697461,0.029496411454545374,0.01930595208435376,0.005,,PASS
pts,starter,1896,3.433507695507702,3.410874731026221,-0.02263296448148111,4.1551505873711685,4.103519035962166,-0.05163155140900244,17.985308314418383,18.672679489922007,18.906118143459917,-0.9208098290415343,-0.2334386535379096,0.012230746205811292,0.008627287766781523,0.0058016877637130804,0.006429058442098212,0.0028256000030684424,0.5046209346487017,0.2734041439452863,0.0375003161944156,0.021938055162915127,0.003,,PASS
reb,inactive_risk,830,1.945804884525161,1.9034116893366355,-0.04239319518852547,1.1103306322223083,1.0718201383145214,-0.038510493907786936,2.2108128230092086,2.361343313862105,2.6710843373493978,-0.4602715143401892,-0.3097410234872928,0.4025239746866253,0.3428032040009379,0.26265060240963856,0.13987337227698676,0.08015260159129933,0.5468712921930566,0.27779837178046113,0.07488956170332985,0.05678362546580653,0.005,,PASS
reb,fringe,792,1.7141136355944409,1.7003809614272007,-0.013732674167240111,0.9697585166456243,0.9594709601453203,-0.010287556500303996,1.507270154623099,1.5979665961430192,1.6553030303030303,-0.14803287567993118,-0.05733643416001111,0.4494307254253257,0.37894598912925365,0.37626262626262624,0.07316809916269945,0.0026833628666274034,0.5076948600993226,0.28819938683529456,0.03140271045765483,0.025879420610516658,0.005,,PASS
reb,bench,1939,2.0560782328711875,2.030829066528091,-0.025249166343096707,1.2355221003964956,1.217658278389359,-0.017863822007136543,2.4681532542385147,2.643461472555402,2.6828261990716866,-0.2146729448331719,-0.03936472651628442,0.28447696516073506,0.22844077108080776,0.20887055183084063,0.07560641332989443,0.01957021924996713,0.5081793213515471,0.28422124037434787,0.02292944311258499,0.016676979332734418,0.005,,PASS
reb,rotation,2810,2.232054761901057,2.182608892448196,-0.049445869452861224,1.326912827030549,1.289334873801536,-0.03757795322901303,3.4840514832329252,3.777605694830892,3.7754448398576512,-0.291393356624726,0.002160854973240589,0.1680746097047301,0.11392167216335274,0.08718861209964412,0.08088599760508597,0.02673306006370861,0.5078882029149016,0.2721795732283404,0.04004245229654674,0.027901173624894443,0.005,,PASS
reb,core,3133,2.3412184887531047,2.286350268884469,-0.05486821986863566,1.4361923050580674,1.3906490965403295,-0.045543208517737854,4.474596238992461,4.812959532819833,4.836897542291733,-0.36230130329927146,-0.023938009471899946,0.10549511385390259,0.07171844801312736,0.038301947015639964,0.06719316683826262,0.0334165009974874,0.506342556363838,0.2649963410920593,0.05567635248364336,0.02564331477406475,0.005,,PASS
reb,starter,1896,2.428348238189386,2.3775947545266454,-0.050753483662740795,1.537123212018505,1.5025509171576927,-0.03457229486081226,5.4413849787412385,5.739055888283263,5.641350210970464,-0.1999652322292258,0.09770567731279911,0.0676864058334792,0.04293274194688416,0.023206751054852322,0.04447965477862687,0.019725990892031836,0.4946684354425747,0.269265810716319,0.034771463252230905,0.019587907110770984,0.003,,PASS
ast,inactive_risk,830,1.5087220512578103,1.4799242049492198,-0.028797846308590502,0.755648735402734,0.733738935444969,-0.021909799957764986,1.3654624721106647,1.4439537488116807,1.6409638554216868,-0.27550138331102203,-0.19701010661000606,0.5623389923329682,0.5165692314278205,0.44457831325301206,0.11776067907995619,0.07199091817480846,0.5460638590231466,0.28195743293128567,0.06990921585204343,0.060388195624289286,0.005,,PASS
ast,fringe,792,1.159032942402849,1.1394542734111401,-0.019578668991708792,0.49884786574914375,0.492910484632466,-0.005937381116677742,0.7081802951428463,0.7322791257992035,0.7058080808080808,0.0023722143347655322,0.02647104499112274,0.6600840303601965,0.6091839718567854,0.5909090909090909,0.06917493945110553,0.018274880947694472,0.5001221707525918,0.2893394829077555,0.02209274332816258,0.05069104019706732,0.005,,PASS
ast,bench,1939,1.4573525673894059,1.4213663727526595,-0.03598619463674635,0.6655205949879193,0.6525929499891622,-0.012927644998757093,1.1225793594820401,1.1751479186014746,1.1727694687983496,-0.05019010931630952,0.00237844980312496,0.5273636057723161,0.4633245707375453,0.42083548220732336,0.10652812356499275,0.04248908853022193,0.5094422311328402,0.2801171801382461,0.04546747824074243,0.023374806451347686,0.005,,PASS
ast,rotation,2810,1.80786028614858,1.752950666951951,-0.054909619196628956,0.8874487774737432,0.8586296279678225,-0.028819149505920683,1.8185273288652406,2.00649283455485,1.997508896797153,-0.17898156793191244,0.008983937757696792,0.3640788442207084,0.27474612608440707,0.22562277580071174,0.13845606841999666,0.04912335028369533,0.5101791839624868,0.2703403742954744,0.04238175983753059,0.022854908197817648,0.005,,PASS
ast,core,3133,2.0252607821449673,1.974057898511118,-0.051202883633849394,1.074092255826695,1.0423548891824796,-0.03173736664421534,2.8030026316639716,3.0119288464150813,3.008617938078519,-0.2056153064145474,0.003310908336562335,0.2296289745032572,0.16957746423592135,0.12384296201723588,0.10578601248602132,0.04573450221868547,0.5053877165997223,0.2669039689003714,0.047790848783765855,0.03327070378420563,0.005,,PASS
ast,starter,1896,2.2421725338599927,2.1826282575837856,-0.059544276276207064,1.2981994200920555,1.2639942268464528,-0.03420519324560267,4.253165706689845,4.46061818407761,4.445675105485232,-0.1925093987953863,0.014943078592378534,0.12144656812914736,0.0820818713203889,0.04377637130801688,0.0776701968211305,0.03830550001237202,0.5011899456546389,0.2670858345545882,0.0442441061241744,0.03632347779247524,0.003,,PASS
fg3m,inactive_risk,830,2.720961926580158,2.6983260220389003,-0.022635904541257634,0.46669327573407887,0.45713230499827784,-0.009560970735801033,0.6978780513253012,0.6797105580646353,0.7614457831325301,-0.06356773180722886,-0.08173522506789477,0.6310891536773104,0.6538234948166238,0.6048192771084338,0.026269876568876693,0.04900421770819008,0.5172101230770987,0.3198754948568179,0.1029559226778406,0.15152996239760963,0.005,,PASS
fg3m,fringe,792,2.3130014501262655,2.267889992770332,-0.04511145735593347,0.3495669214824206,0.32918714407120375,-0.020379777411216826,0.4046577678030303,0.37514711761666397,0.34974747474747475,0.05491029305555556,0.02539964286918922,0.7051597630801051,0.7347505584801626,0.7727272727272727,-0.06756750964716762,-0.03797671424711013,0.4925580065519673,0.3085974636540776,0.08811219547808913,0.19728573295454785,0.005,,PASS
fg3m,bench,1939,2.454970817664932,2.4026248351622383,-0.05234598250269373,0.5030807106988954,0.4826500702652693,-0.02043064043362608,0.7704018518824136,0.7264297890213447,0.703971119133574,0.0664307327488396,0.022458669887770677,0.5050781237666595,0.5544107769136704,0.5817431665807117,-0.07666504281405218,-0.027332389667041324,0.4930635338919384,0.3182470157347401,0.07824495740891757,0.1359020377489763,0.005,,PASS
fg3m,rotation,2810,2.023713492123515,1.971204920801749,-0.05250857132176612,0.6023286684611426,0.5848546491523745,-0.01747401930876813,1.1672980145551601,1.1306926943040474,1.0786476868327401,0.08865032772241999,0.05204500747130725,0.35509362432436864,0.40008145537302886,0.44448398576512455,-0.0893903614407559,-0.044402530392095685,0.4835422170816831,0.31350123295356797,0.05540896034227222,0.07063840834102067,0.005,,PASS
fg3m,core,3133,2.133220715712889,2.061861784016141,-0.07135893169674823,0.7330199589969032,0.7146541882758423,-0.018365770721060937,1.5823993396425151,1.5787509303295355,1.5541015001595915,0.028297839482923637,0.02464943016994403,0.24466779582355438,0.28723007813703033,0.32939674433450367,-0.08472894851094928,-0.042166666197473335,0.48389730300390965,0.3129414530773635,0.05757999113939655,0.051905710568983174,0.005,,PASS
