stat,role_bucket,n,raw_nll,calibrated_nll,delta_nll_cal_minus_raw,raw_rps,calibrated_rps,delta_rps_cal_minus_raw,raw_mean,calibrated_mean,actual_mean,raw_mean_bias,calibrated_mean_bias,raw_p0,calibrated_p0,actual_p0,raw_p0_error,calibrated_p0_error,pit_mean,pit_std,pit_ks,ece,nll_threshold,caveats,status
pts,inactive_risk,606,2.6549341146136793,2.6663668608986257,0.011432746284946393,2.4901698490140447,2.473869057628231,-0.01630079138581353,5.0532368570190345,5.083930091097102,6.070957095709571,-1.0177202386905364,-0.987027004612469,0.29968631307575205,0.2825902999934098,0.30363036303630364,-0.003944049960551588,-0.021040063042893853,0.5416934168715286,0.31657045316775134,0.1231495358526854,0.0843573559228544,0.005,,REVIEW
pts,fringe,630,2.210915260023265,2.2185872019991706,0.007671941975905483,1.8677161702405967,1.8699209420142646,0.0022047717736679573,3.0760947268474457,3.0396013521875793,3.007936507936508,0.06815821891093776,0.03166484425107141,0.3124497862788643,0.2875476064328429,0.4111111111111111,-0.09866132483224677,-0.12356350467826821,0.47941561350501577,0.3137441349725424,0.10775460175720808,0.02447440472424439,0.005,,REVIEW
pts,bench,1399,2.7379766627007274,2.741649116167159,0.0036724534664314135,2.6810318642011115,2.6763908555893474,-0.004641008611764086,4.79299900674092,4.822790394451002,5.421729807005003,-0.6287308002640835,-0.5989394125540013,0.18768502508699914,0.1718861942400464,0.22230164403145103,-0.03461661894445189,-0.05041544979140464,0.5195512938724449,0.30731465612432124,0.05650479891017801,0.04669609830081554,0.005,,PASS
pts,rotation,1962,3.0637839978679215,3.054736488417683,-0.009047509450238689,3.1617058236088083,3.120911603245155,-0.0407942203636531,7.791791223188986,8.101187446823122,8.792048929663608,-1.0002577064746214,-0.6908614828404858,0.06864189129238904,0.06583733687884603,0.07390417940876656,-0.005262288116377523,-0.008066842529920529,0.5356972153289279,0.291027043460922,0.06697610399039278,0.04342518603656609,0.005,,PASS
pts,core,2115,3.288637578761275,3.292713917774216,0.004076339012941244,3.797807290221686,3.734714833495951,-0.06309245672573516,12.046961841736595,12.75613126329802,13.26903073286052,-1.222068891123925,-0.5128994695625,0.02657466487892523,0.016853009453043813,0.02458628841607565,0.001988376462849578,-0.007733278963031838,0.5187992897921939,0.2882303768410424,0.03998847165690134,0.028020070288181754,0.005,,PASS
pts,starter,1389,3.4403294210098414,3.4164209483601873,-0.023908472649654122,4.172042934491814,4.101929667566706,-0.07011326692510789,17.89903243866031,18.501320004139185,19.0,-1.10096756133969,-0.49867999586081524,0.012536878261860264,0.008415908025647987,0.005759539236861051,0.006777339024999213,0.002656368788786936,0.5133341178310493,0.2779627333349117,0.03434023099950845,0.03246531645240152,0.003,,PASS
reb,inactive_risk,606,1.8750545356889157,1.8487460665194542,-0.0263084691694615,1.072563501041013,1.0465083499689445,-0.026055151072068572,1.9838701981309241,1.9637258357379257,2.4735973597359737,-0.4897271616050496,-0.509871523998048,0.4308313664699804,0.3802913317762363,0.297029702970297,0.13380166349968337,0.08326162880593929,0.566864240601323,0.28650167420516154,0.10257317209526096,0.08549473467455009,0.005,,PASS
reb,fringe,630,1.6826228090915185,1.670739113022245,-0.01188369606927342,0.9306254263593675,0.9228306882706013,-0.007794738088766184,1.5215392402011787,1.4624565774345202,1.5984126984126985,-0.07687345821151981,-0.13595612097817833,0.44910225115047814,0.3913264393963295,0.38412698412698415,0.06497526702349399,0.007199455269345345,0.515385208542307,0.2884675569314661,0.03322370537566299,0.02741625872477536,0.005,,PASS
reb,bench,1399,2.05831634227276,2.038195992283308,-0.020120349989452002,1.2360777831561804,1.2227528127683476,-0.013324970387832868,2.4336697012864335,2.4037997299685805,2.686204431736955,-0.25253473045052166,-0.2824047017683746,0.2895811900070261,0.24091628138338167,0.20729092208720515,0.08229026791982094,0.03362535929617652,0.5304494222638849,0.2872143148620732,0.049640152457315456,0.04072849880296803,0.005,,PASS
reb,rotation,1962,2.2329314135403573,2.184970362913256,-0.0479610506271011,1.3277414366363387,1.2935874589823793,-0.034153977653959444,3.4336771750880453,3.5130412416064143,3.7604485219164117,-0.3267713468283664,-0.24740728030999737,0.170275216322682,0.1200166681988799,0.08868501529051988,0.08159020103216212,0.03133165290836003,0.5330177282278244,0.2797975914832406,0.05283342320616413,0.04408384396519542,0.005,,PASS
reb,core,2115,2.340608466496692,2.282909346265385,-0.05769912023130708,1.4301973549138436,1.3788487404656746,-0.05134861444816896,4.411676478413565,4.694985604242264,4.808037825059102,-0.3963613466455369,-0.11305222081683741,0.10876308073441013,0.06724732046200202,0.042080378250591015,0.0666827024838191,0.025166942211411004,0.5170277974513878,0.2719815119868802,0.05639310856690177,0.030745413212068314,0.005,,PASS
reb,starter,1389,2.441824671641085,2.3890197614307267,-0.05280491021035827,1.5626301471865418,1.5199572009413236,-0.042672946245218224,5.437684067827766,5.6202757423297145,5.712023038156947,-0.27433897032918164,-0.09174729582723273,0.0685653117318635,0.04319039850033926,0.02663786897048236,0.04192744276138115,0.0165525295298569,0.5122898936937117,0.27609175571936717,0.040264415650822866,0.018097974711002142,0.003,,PASS
ast,inactive_risk,606,1.420424171180827,1.4063058015885352,-0.014118369592291735,0.7180461157526901,0.6984980787846456,-0.019548036968044413,1.1697698325388093,1.1681124739109994,1.4867986798679869,-0.3170288473291776,-0.3186862059569875,0.5952724772477249,0.5583652778031905,0.4867986798679868,0.10847379737973811,0.07156659793520365,0.552862677891475,0.295710118652284,0.0885260697108855,0.07353413410719022,0.005,,PASS
ast,fringe,630,1.159950922567038,1.1464794270503778,-0.013471495516660159,0.5037730611336109,0.5011872350441477,-0.002585826089463117,0.7083834168545753,0.6467134680967366,0.7031746031746032,0.0052088136799720575,-0.05646113507786665,0.6611667098771118,0.6265396337163439,0.5968253968253968,0.06434131305171498,0.0297142368909471,0.5224754294830997,0.28907917461704075,0.04815495680605142,0.03882741030288154,0.005,,PASS
