snapshot_type,n_rows,n_scored,n_market_joined,n_books,n_players,n_games,model_brier_avg,market_brier_avg,model_logloss_avg,market_logloss_avg,model_rps_avg,market_rps_avg,market_coverage_status,availability_freshness_status,failure_reason,market_superiority_pass,brier_delta_model_minus_market,logloss_delta_model_minus_market,rps_delta_model_minus_market,rps_status,model_beats_market_brier,model_beats_market_logloss,model_beats_market_rps,calibration_pass,model_ece,market_ece,model_calibration_slope,model_calibration_intercept,market_calibration_slope,market_calibration_intercept,pit_ks,mean_error,variance_error,p0_error,model_better_calibrated
historical_lock_minus_5m,3462,1337,1337,8,15,1,0.22143024503969222,0.21554944098179274,0.630048263461853,0.6188809102364581,3.157274103646901,,covered,unknown,model_logloss_not_better,False,0.00588080405789948,0.011167353225394971,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
