book,n_rows,n_scored,n_market_joined,n_books,n_players,n_games,model_brier_avg,market_brier_avg,model_logloss_avg,market_logloss_avg,model_rps_avg,market_rps_avg,market_coverage_status,availability_freshness_status,failure_reason,market_superiority_pass,brier_delta_model_minus_market,logloss_delta_model_minus_market,rps_delta_model_minus_market,rps_status,model_beats_market_brier,model_beats_market_logloss,model_beats_market_rps,calibration_pass,model_ece,market_ece,model_calibration_slope,model_calibration_intercept,market_calibration_slope,market_calibration_intercept,pit_ks,mean_error,variance_error,p0_error,model_better_calibrated
betmgm,234,76,76,1,15,1,0.2321517405660639,0.24366221067486,0.6545558680727686,0.6803825470511187,2.6665777367716568,,covered,unknown,,True,-0.011510470108796078,-0.025826678978350115,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
betonlineag,159,45,45,1,15,1,0.2322345760818585,0.24100408488211783,0.65495621589399,0.6750636828517419,2.439460675742777,,covered,unknown,,True,-0.00876950880025934,-0.020107466957751896,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
betrivers,189,65,65,1,15,1,0.2398501828210954,0.24340589578633273,0.6698270229801556,0.6798657739393283,2.9873244320440526,,covered,unknown,,True,-0.003555712965237323,-0.010038750959172726,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
bovada,839,296,296,1,15,1,0.24904795951186134,0.2443362558355907,0.6902404920036387,0.6819373444589522,3.0681005140514928,,covered,unknown,model_logloss_not_better,False,0.004711703676270634,0.008303147544686529,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
draftkings,292,84,84,1,15,1,0.24090918719371032,0.24417714110581468,0.6732690588438796,0.6813636808918898,2.6860889777770733,,covered,unknown,,True,-0.0032679539121043544,-0.008094622048010258,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
fanatics,10,4,4,1,4,1,0.2358227769083096,0.23266786916927285,0.6601016094537248,0.6583275974972393,4.36235850167235,,covered,unknown,insufficient_scored_rows,False,0.003154907739036761,0.0017740119564854107,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
fanduel,1644,739,739,1,15,1,0.2050650448444651,0.19288973001642176,0.594076409114932,0.569217782545569,3.4028140465927,,covered,unknown,model_logloss_not_better,False,0.012175314828043349,0.024858626569362996,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
williamhill_us,95,28,28,1,15,1,0.2116771621613305,0.2390754998758766,0.6102798827255327,0.6711538403550635,1.7409110485271972,,covered,unknown,,True,-0.027398337714546084,-0.06087395762953085,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
