player_id,player_name,game_id,game,team_id,stat,side,line,bet_vendor,model_prob,market_prob,edge_publish_status,calibration_support_status,contextual_feature_set_id,lineup_confirmed,snapshot_type,source_row_id,row_id,k,p_k
192,James Harden,21682000,Toronto Raptors @ Cleveland Cavaliers,6,blk,UNDER,0.5,betway,0.7553,0.5613,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SAMPLE_THIN,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,3,3,5,0.0026000000000000003
192,James Harden,21682000,Toronto Raptors @ Cleveland Cavaliers,6,blk,UNDER,0.5,betway,0.7553,0.5613,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SAMPLE_THIN,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,3,3,6,0.0024000000000000002
192,James Harden,21682000,Toronto Raptors @ Cleveland Cavaliers,6,blk,UNDER,0.5,betway,0.7553,0.5613,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SAMPLE_THIN,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,3,3,7,0.0024000000000000002
192,James Harden,21682000,Toronto Raptors @ Cleveland Cavaliers,6,blk,UNDER,0.5,betway,0.7553,0.5613,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SAMPLE_THIN,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,3,3,8,0.0032000000000000006
192,James Harden,21682000,Toronto Raptors @ Cleveland Cavaliers,6,blk,UNDER,0.5,betway,0.7553,0.5613,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SAMPLE_THIN,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,3,3,9,0.0027000000000000006
192,James Harden,21682000,Toronto Raptors @ Cleveland Cavaliers,6,blk,UNDER,0.5,betway,0.7553,0.5613,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SAMPLE_THIN,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,3,3,10,0.0031000000000000003
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,0,0.007405183628539978
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,1,0.010407285099569697
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,2,0.008105673971780246
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,3,0.00920644451115781
