player_id,player_name,game_id,game,team_id,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,model_prob_raw,model_prob_cal,cal_source,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,cal_applied,is_sparse,pmf,fair_odds_over,fair_odds_under,pmf_median,edge_over,edge_under,line_vs_median,mkt_true_over,mkt_true_under,game_start_time,game_start_time_source,game_start_time_resolution_confidence,contextual_pmf_applied,contextual_minutes_delta,exp_mp_contextual,contextual_pmf_mean_baseline,contextual_pmf_mean_post,contextual_pmf_mean_shift_ratio,contextual_feature_set_id,contextual_blocker,lineup_confirmed,current_starter,confirmed_starter,confirmed_bench,starter_changed_from_projection,bench_changed_from_projection,role_source_confirmed_lineup,lineup_position_encoded,minutes_projection_conflict,confirmed_starter_low_minutes_flag,confirmed_bench_high_minutes_flag,consecutive_starter_streak,recent_starter_rate_5,lineup_features_missing,team_confirmed_starters_count,team_confirmed_bench_count,team_lineup_num_guards,team_lineup_num_wings,team_lineup_num_bigs,team_lineup_num_high_usage_players,team_lineup_num_primary_ballhandlers,team_lineup_num_shooters,team_lineup_num_rebounders,team_lineup_usage_competition_proxy,team_lineup_rebound_competition_proxy,team_lineup_assist_creation_proxy,team_lineup_spacing_proxy,team_lineup_turnover_pressure_proxy,player_confirmed_with_high_usage_count,player_confirmed_with_primary_ballhandler_count,player_confirmed_with_big_count,player_confirmed_with_shooter_count,player_usage_competition_proxy,player_rebound_competition_proxy,player_assist_target_quality_proxy,player_spacing_support_proxy,player_onball_burden_proxy,contextual_rate_delta_pts,contextual_rate_delta_reb,contextual_rate_delta_ast,contextual_rate_delta_tov,contextual_rate_delta_stl,contextual_rate_delta_blk,contextual_rate_delta_fg3m,model_over_prob,model_under_prob,edge_publish_status,edge_reasonability_status,edge_reasonability_notes,root_cause_label,push_line,push_prob,p0,pmf_mean,pmf_variance,model_prob_from_pmf,market_prob_recomputed,raw_edge_recomputed,ev_recomputed,ev_recomputed_pushinc,large_edge_bucket,calibration_support_status,calibration_bucket_n,lineup_confirmation_dependency
192,James Harden,21682000,Toronto Raptors @ Cleveland Cavaliers,6,ast,UNDER,6.5,-112,-114,-112,draftkings,0.6313,0.6313,0.6313,pmf_cal,0.4979,0.1334,0.1949,0.033,6.0,"{""0.1"": 2.0, ""0.2"": 3.0, ""0.25"": 4.0, ""0.33"": 5.0, ""0.4"": 5.0, ""0.5"": 6.0, ""0.6"": 6.0, ""0.67"": 7.0, ""0.75"": 7.0, ""0.8"": 8.0, ""0.9"": 9.0}",0,3,0.071,pmf_cal,True,False,"{""0"": 0.0265, ""1"": 0.0374, ""2"": 0.0565, ""3"": 0.0876, ""4"": 0.1198, ""5"": 0.1561, ""6"": 0.1473, ""7"": 0.1312, ""8"": 0.0902, ""9"": 0.0589, ""10"": 0.0391, ""11"": 0.0261, ""12"": 0.0115, ""13"": 0.0056, ""14"": 0.0025, ""15"": 0.0019}",171,-171,6,-0.1334,0.1334,0.5,0.5021,0.4979,2026-05-03T23:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102,,,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,current_live_unconfirmed_lineup,unconfirmed_lineup_baseline,False,0.0,0.0265,5.6894409937888195,7.436312069800175,0.6323382087757964,0.4979225527671597,0.1344156560086367,0.1969258951827575,0.19657142857142856,EDGE_10_20,CALIBRATION_SUPPORTED,115,current_live_unconfirmed_baseline
192,James Harden,21682000,Toronto Raptors @ Cleveland Cavaliers,6,fg3m,UNDER,2.5,115,-130,115,betparx,0.6243,0.6243,0.6243,pmf_cal,0.4514,0.1729,0.3423,0.045,2.0,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 2.0, ""0.5"": 2.0, ""0.6"": 2.0, ""0.67"": 3.0, ""0.75"": 3.0, ""0.8"": 3.0, ""0.9"": 4.0}",0,3,0.0403,pmf_cal,True,False,"{""0"": 0.1014, ""1"": 0.261, ""2"": 0.2619, ""3"": 0.1819, ""4"": 0.0991, ""5"": 0.039, ""6"": 0.0323, ""15"": 0.0233}",166,-166,2,-0.1729,0.1729,0.5,0.5486,0.4514,2026-05-03T23:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102,,,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SAMPLE_LIMITED,current_live_unconfirmed_lineup; calibration sample limited (n=78),unconfirmed_lineup_baseline,False,0.0,0.1014,2.4654465446544656,5.83436461457927,0.6243624362436244,0.45142296368989204,0.17293947255373238,0.34237923792379243,0.34234500000000007,EDGE_10_20,CALIBRATION_SAMPLE_LIMITED,78,current_live_unconfirmed_baseline
192,James Harden,21682000,Toronto Raptors @ Cleveland Cavaliers,6,stl,UNDER,1.5,-160,160,-160,draftkings,0.79,0.79,0.79,pmf,0.6154,0.1746,0.2837,0.068,0.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 0.0, ""0.5"": 0.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 1.0, ""0.8"": 2.0, ""0.9"": 2.0}",0,3,0.025,pmf_raw,False,True,"{""0"": 0.5312, ""1"": 0.2588, ""2"": 0.1236, ""3"": 0.0446, ""4"": 0.006, ""5"": 0.0059, ""6"": 0.0055, ""7"": 0.0052, ""8"": 0.0069, ""9"": 0.006, ""10"": 0.0063}",376,-376,0,-0.1746,0.1746,1.5,0.3846,0.6154,2026-05-03T23:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102,,,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SAMPLE_THIN,current_live_unconfirmed_lineup; calibration CALIBRATION_SAMPLE_THIN (n=0),unconfirmed_lineup_baseline,False,0.0,0.5312,0.9349000000000001,2.53446199,0.79,0.6153846153846154,0.17461538461538462,0.28375000000000006,0.28375,EDGE_10_20,CALIBRATION_SAMPLE_THIN,0,current_live_unconfirmed_baseline
192,James Harden,21682000,Toronto Raptors @ Cleveland Cavaliers,6,blk,UNDER,0.5,-147,115,-147,betway,0.7553,0.7553,0.7553,pmf,0.5613,0.194,0.2692,0.059,0.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 0.0, ""0.5"": 0.0, ""0.6"": 0.0, ""0.67"": 0.0, ""0.75"": 0.0, ""0.8"": 1.0, ""0.9"": 1.0}",0,3,0.0703,pmf_raw,False,True,"{""0"": 0.7553, ""1"": 0.1916, ""2"": 0.0307, ""3"": 0.0032, ""4"": 0.0028, ""5"": 0.0026, ""6"": 0.0024, ""7"": 0.0024, ""8"": 0.0032, ""9"": 0.0027, ""10"": 0.0031}",309,-309,0,-0.194,0.194,0.5,0.4387,0.5613,2026-05-03T23:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102,,,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SAMPLE_THIN,current_live_unconfirmed_lineup; calibration CALIBRATION_SAMPLE_THIN (n=0),unconfirmed_lineup_baseline,False,0.0,0.7553,0.3989000000000001,1.2313787900000002,0.7553,0.5613178225734837,0.19398217742651624,0.2691095238095238,0.2691095238095238,EDGE_10_20,CALIBRATION_SAMPLE_THIN,0,current_live_unconfirmed_baseline
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,-115,-110,-115,betparx,0.676,0.676,0.676,pmf_cal,0.5052,0.1707,0.2638,0.046,22.0,"{""0.1"": 9.0, ""0.2"": 14.0, ""0.25"": 16.0, ""0.33"": 18.0, ""0.4"": 20.0, ""0.5"": 22.0, ""0.6"": 24.0, ""0.67"": 25.0, ""0.75"": 27.0, ""0.8"": 29.0, ""0.9"": 33.0}",0,3,0.0687,pmf_cal,True,False,"{""0"": 0.0074, ""1"": 0.0104, ""2"": 0.0081, ""3"": 0.0092, ""4"": 0.007, ""5"": 0.0118, ""6"": 0.01, ""7"": 0.0139, ""8"": 0.0135, ""9"": 0.0117, ""10"": 0.0149, ""11"": 0.0184, ""12"": 0.0196, ""13"": 0.0253, ""14"": 0.0267, ""15"": 0.0286, ""16"": 0.0324, ""17"": 0.0342, ""18"": 0.0418, ""19"": 0.0442, ""20"": 0.0522, ""21"": 0.0475, ""22"": 0.0467, ""23"": 0.0439, ""24"": 0.0506, ""25"": 0.0462, ""26"": 0.0364, ""27"": 0.0383, ""28"": 0.0358, ""29"": 0.0368, ""30"": 0.0269, ""31"": 0.0269, ""32"": 0.0218, ""33"": 0.0178, ""34"": 0.0163, ""35"": 0.0137, ""36"": 0.0118, ""37"": 0.0075, ""38"": 0.0078, ""39"": 0.0046, ""40"": 0.0046, ""41"": 0.003, ""42"": 0.0031, ""43"": 0.0023, ""44"": 0.0019, ""45"": 0.0018, ""49"": 0.0012, ""59"": 0.0014, ""80"": 0.0014}",209,-209,22,-0.1708,0.1708,3.5,0.4948,0.5052,2026-05-03T23:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102,,,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,current_live_unconfirmed_lineup,unconfirmed_lineup_baseline,False,0.0,0.0074,21.527068948263786,85.10786829275442,0.6766736715700991,0.5052301255230125,0.17144354604708656,0.2650855598919243,0.26489999999999997,EDGE_10_20,CALIBRATION_SUPPORTED,383,current_live_unconfirmed_baseline
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,reb,OVER,4.5,122,122,-138,fanduel,0.5556,0.5556,0.5556,pmf_cal,0.4372,0.1184,0.2335,0.029,5.0,"{""0.1"": 2.0, ""0.2"": 3.0, ""0.25"": 3.0, ""0.33"": 4.0, ""0.4"": 4.0, ""0.5"": 5.0, ""0.6"": 6.0, ""0.67"": 6.0, ""0.75"": 7.0, ""0.8"": 7.0, ""0.9"": 9.0}",0,3,0.0403,pmf_cal,True,False,"{""0"": 0.0322, ""1"": 0.0611, ""2"": 0.0892, ""3"": 0.1191, ""4"": 0.1427, ""5"": 0.1507, ""6"": 0.1248, ""7"": 0.1057, ""8"": 0.0709, ""9"": 0.043, ""10"": 0.0315, ""11"": 0.0144, ""12"": 0.0078, ""13"": 0.0034, ""14"": 0.002}",-125,125,5,0.1184,-0.1184,-0.5,0.4372,0.5628,2026-05-03T23:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102,,,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,current_live_unconfirmed_lineup,unconfirmed_lineup_baseline,False,0.0,0.0322,5.010716074111167,7.156520118184288,0.5550325488232348,0.4372106694099493,0.11782187941328554,0.23217225838758127,0.23182399999999986,EDGE_10_20,CALIBRATION_SUPPORTED,156,current_live_unconfirmed_baseline
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,fg3m,UNDER,2.5,108,-110,108,betway,0.735,0.735,0.735,pmf_cal,0.4786,0.2565,0.5289,0.073,2.0,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 2.0, ""0.6"": 2.0, ""0.67"": 2.0, ""0.75"": 3.0, ""0.8"": 3.0, ""0.9"": 4.0}",0,3,0.025,pmf_cal,True,False,"{""0"": 0.1766, ""1"": 0.3162, ""2"": 0.2423, ""3"": 0.1439, ""4"": 0.0592, ""5"": 0.0385, ""15"": 0.0233}",277,-277,2,-0.2564,0.2564,0.5,0.5214,0.4786,2026-05-03T23:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102,,,REVIEW_LARGE_EDGE,CALIBRATION_SAMPLE_LIMITED,current_live_unconfirmed_lineup_with_large_edge; calibration sample limited (n=69),unconfirmed_lineup_baseline,False,0.0,0.1766,2.0113,5.687372310000001,0.7351,0.4785779398359162,0.2565220601640838,0.529008,0.529008,EDGE_20_30,CALIBRATION_SAMPLE_LIMITED,69,current_live_unconfirmed_baseline
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,stl,UNDER,1.5,-160,156,-160,draftkings,0.7895,0.7895,0.7895,pmf,0.6117,0.1778,0.2829,0.068,0.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 0.0, ""0.5"": 0.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 1.0, ""0.8"": 2.0, ""0.9"": 2.0}",0,3,0.025,pmf_raw,False,True,"{""0"": 0.5132, ""1"": 0.2762, ""2"": 0.121, ""3"": 0.0453, ""4"": 0.0069, ""5"": 0.0063, ""6"": 0.0057, ""7"": 0.0054, ""8"": 0.0071, ""9"": 0.0062, ""10"": 0.0067}",375,-375,0,-0.1778,0.1778,1.5,0.3883,0.6117,2026-05-03T23:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102,,,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SAMPLE_THIN,current_live_unconfirmed_lineup; calibration CALIBRATION_SAMPLE_THIN (n=0),unconfirmed_lineup_baseline,False,0.0,0.5132,0.9647999999999999,2.6013609599999996,0.7894,0.6117084826762246,0.17769151732377542,0.282775,0.282775,EDGE_10_20,CALIBRATION_SAMPLE_THIN,0,current_live_unconfirmed_baseline
3547299,Sam Merrill,21682000,Toronto Raptors @ Cleveland Cavaliers,6,stl,UNDER,0.5,-148,110,-148,betparx,0.701,0.701,0.701,pmf,0.5562,0.1448,0.1746,0.039,0.0,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 0.0, ""0.5"": 0.0, ""0.6"": 0.0, ""0.67"": 0.0, ""0.75"": 1.0, ""0.8"": 1.0, ""0.9"": 2.0}",0,2,0.083,pmf_raw,False,True,"{""0"": 0.701, ""1"": 0.1921, ""2"": 0.0792, ""3"": 0.0037, ""4"": 0.0033, ""5"": 0.0033, ""6"": 0.0032, ""7"": 0.0031, ""8"": 0.0039, ""9"": 0.0035, ""10"": 0.0037}",234,-234,0,-0.1448,0.1448,0.5,0.4438,0.5562,2026-05-03T23:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102,,,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SAMPLE_THIN,current_live_unconfirmed_lineup; calibration CALIBRATION_SAMPLE_THIN (n=0),unconfirmed_lineup_baseline,False,0.0,0.701,0.5319,1.56478239,0.701,0.5561918396564066,0.14480816034359334,0.17464864864864854,0.1746486486486486,EDGE_10_20,CALIBRATION_SAMPLE_THIN,0,current_live_unconfirmed_baseline
227,Brandon Ingram,21682000,Toronto Raptors @ Cleveland Cavaliers,28,reb,OVER,4.5,112,112,-141,caesars,0.5495,0.5495,0.5495,pmf_cal,0.4464,0.1032,0.165,0.022,5.0,"{""0.1"": 2.0, ""0.2"": 3.0, ""0.25"": 3.0, ""0.33"": 4.0, ""0.4"": 4.0, ""0.5"": 5.0, ""0.6"": 6.0, ""0.67"": 6.0, ""0.75"": 7.0, ""0.8"": 7.0, ""0.9"": 9.0}",0,3,0.0668,pmf_cal,True,False,"{""0"": 0.0316, ""1"": 0.0529, ""2"": 0.0987, ""3"": 0.1187, ""4"": 0.1485, ""5"": 0.1479, ""6"": 0.1258, ""7"": 0.1028, ""8"": 0.0672, ""9"": 0.0445, ""10"": 0.0264, ""11"": 0.0169, ""12"": 0.0078, ""13"": 0.0048, ""14"": 0.0027, ""15"": 0.0011}",-122,122,5,0.1031,-0.1031,-0.5,0.4464,0.5536,2026-05-03T23:40:00Z,predictions_parquet_game_start_time,high,True,15.378093783690893,15.378093783690893,,,1.0,phase13s_direct_lineup_injury_pmf_driver_v1,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308615888319899,0.0076250159869023695,0.009918364658834186,0.004113574403851457,0.002076014387512933,6.805731970554741e-05,-0.0010155391687372102,,,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,current_live_unconfirmed_lineup,unconfirmed_lineup_baseline,False,0.0,0.0316,5.021135931082839,7.300264481472653,0.5488330161274166,0.4463624240628241,0.10247059206459253,0.16352599419012337,0.16324800000000006,EDGE_10_20,CALIBRATION_SUPPORTED,156,current_live_unconfirmed_baseline
