player_id,stat,line,book,model_p_over_morning,market_no_vig_over_prob_morning,edge_morning,model_p_over_close,market_no_vig_over_prob_close,edge_close,clv_close_minus_morning_p,clv_book_close_minus_morning_p,model_edge_movement
666400,pts,18.5,bovada,0.31759055433259953,0.4592085979482169,-0.14161804361561736,0.31759055433259953,0.4796954314720812,-0.16210487713948168,-0.14161804361561736,0.020486833523864323,-0.020486833523864323
666400,fg3m,3.5,bovada,0.2315,0.4248366013071895,-0.19333660130718947,0.2315,0.42785234899328856,-0.19635234899328854,-0.19333660130718947,0.0030157476860990795,-0.0030157476860990795
666400,fg3m,3.5,draftkings,0.2315,0.48987854251012153,-0.2583785425101215,0.2315,0.41062056190182156,-0.17912056190182155,-0.2583785425101215,-0.07925798060829997,0.07925798060829994
666400,fg3m,3.5,fanduel,0.2315,0.4718423169750604,-0.2403423169750604,0.2315,0.37688442211055284,-0.14538442211055283,-0.2403423169750604,-0.09495789486450756,0.09495789486450756
666400,fg3m,3.5,williamhill_us,0.2315,0.4677419354838709,-0.23624193548387087,0.2315,0.42654106487047316,-0.19504106487047315,-0.23624193548387087,-0.04120087061339772,0.04120087061339772
666400,fg3m,3.5,fliff,0.2315,0.4954128440366972,-0.26391284403669724,0.2315,0.45454545454545453,-0.22304545454545452,-0.26391284403669724,-0.04086738949124269,0.04086738949124272
666400,fg3m,3.5,hardrockbet,0.2315,0.5048923679060665,-0.27339236790606647,0.2315,0.4484304932735426,-0.2169304932735426,-0.27339236790606647,-0.05646187463252389,0.05646187463252386
666400,fg3m,3.5,hardrockbet_az,0.2315,0.5048923679060665,-0.27339236790606647,0.2315,0.42759177087535294,-0.19609177087535293,-0.27339236790606647,-0.07730059703071357,0.07730059703071354
666400,fg3m,3.5,hardrockbet_fl,0.2315,0.4392764857881137,-0.20777648578811367,0.2315,0.4192546583850932,-0.18775465838509317,-0.20777648578811367,-0.020021827403020498,0.020021827403020498
17896033,pts,8.5,bovada,0.36812087252351405,0.4592085979482169,-0.09108772542470284,0.36812087252351405,0.4796954314720812,-0.11157455894856716,-0.09108772542470284,0.020486833523864323,-0.020486833523864323
17896040,pts,18.5,bovada,0.4896917534027222,0.5834970530451867,-0.09380529964246453,0.4896917534027222,0.4796954314720812,0.009996321930640983,-0.09380529964246453,-0.10380162157310552,0.10380162157310552
17896040,pts,18.5,fliff,0.4896917534027222,0.5147058823529411,-0.025014128950218928,0.4896917534027222,0.48621323529411764,0.003478518108604556,-0.025014128950218928,-0.028492647058823484,0.028492647058823484
17896040,pts,18.5,hardrockbet,0.4896917534027222,0.5,-0.010308246597277804,0.4896917534027222,0.5,-0.010308246597277804,-0.010308246597277804,0.0,0.0
17896040,pts,18.5,hardrockbet_az,0.4896917534027222,0.5,-0.010308246597277804,0.4896917534027222,0.5,-0.010308246597277804,-0.010308246597277804,0.0,0.0
17896040,reb,7.5,bovada,0.5095662626464991,0.6705882352941177,-0.16102197264761864,0.5095662626464991,0.45920859794821695,0.05035766469828212,-0.16102197264761864,-0.21137963734590076,0.21137963734590076
17896040,reb,7.5,fliff,0.5095662626464991,0.5147058823529411,-0.005139619706442056,0.5095662626464991,0.48621323529411764,0.023353027352381428,-0.005139619706442056,-0.028492647058823484,0.028492647058823484
17896040,reb,7.5,hardrockbet,0.5095662626464991,0.4809885931558936,0.028577669490605473,0.5095662626464991,0.46153846153846156,0.048027801108037504,0.028577669490605473,-0.01945013161743203,0.01945013161743203
