player_id,player_name,team_abbr,team_id,opponent,is_home,game_id,game,game_start_et,stat,role_bucket,role_source,mp_bucket,usage_bucket,minutes_mean,minutes_q50,p_inactive_used,injury_freshness_status,injury_context_source,injury_report_fetched_at_utc,support_min,support_max,line,market_fair_over_prob,market_source,market_offered_side,market_offered_odds,pmf_source,pmf_active
27,Lonzo Ball,CLE,6,DET,True,21709227,Detroit Pistons @ Cleveland Cavaliers,,pts,bench,derived_from_projected_minutes,,,16.730914959997605,15.591599273523144,0.0,fresh,bdl_injuries_only,2026-05-09T15:45:25Z,0,80,,,,MODEL_ONLY,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,"{""0"": 0.26596543320114113, ""1"": 0.13249464537351172, ""2"": 0.10766589795100531, ""3"": 0.08672785413152595, ""4"": 0.08097719076512833, ""5"": 0.06691609867755781, ""6"": 0.05396216778706479, ""7"": 0.046614276916760664, ""8"": 0.03767508621289115, ""9"": 0.03175090686084508, ""10"": 0.023178363550667134, ""11"": 0.016442747765035962, ""12"": 0.01110174554292939, ""13"": 0.00995335885880221, ""14"": 0.007034927718077499, ""15"": 0.00549502957233913, ""16"": 0.003764362930630667, ""17"": 0.0028126777372972193, ""18"": 0.0027852616742716193, ""19"": 0.0021326772825735296, ""20"": 0.0011725869787318237, ""21"": 0.001224347278981071, ""22"": 0.00048545118490938937, ""23"": 0.00030809780310287816, ""24"": 0.00019754517934470026, ""25"": 0.00014581427370207885, ""26"": 0.00014802179340057093, ""27"": 3.480200690505799e-05, ""28"": 5.0063398460022733e-05, ""29"": 0.00020745908902723912, ""30"": 0.00031708109907664975, ""31"": 8.381105626615618e-05, ""32"": 8.576912628075414e-05, ""33"": 8.843922175520624e-05}"
27,Lonzo Ball,CLE,6,DET,True,21709227,Detroit Pistons @ Cleveland Cavaliers,,reb,bench,derived_from_projected_minutes,,,16.730914959997605,15.591599273523144,0.0,fresh,bdl_injuries_only,2026-05-09T15:45:25Z,0,30,,,,MODEL_ONLY,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,"{""0"": 0.17442584277267897, ""1"": 0.19340485061122464, ""2"": 0.18322504944552387, ""3"": 0.15159426646751503, ""4"": 0.10815632645791401, ""5"": 0.07263072318172428, ""6"": 0.047500283003100496, ""7"": 0.027684667363042828, ""8"": 0.016383665339812677, ""9"": 0.010823914763311973, ""10"": 0.006360105777573408, ""11"": 0.002935739190051954, ""12"": 0.0021688768229720656, ""13"": 0.001001994021253087, ""14"": 0.000695202381217037, ""15"": 0.000271334321672677, ""16"": 0.00020971811300523894, ""17"": 0.00024214549506281142, ""18"": 0.00011587760089481802, ""19"": 7.529638686583462e-05, ""20"": 3.764819343290602e-05, ""21"": 1.8824096716453603e-05, ""22"": 3.764819343290215e-05}"
27,Lonzo Ball,CLE,6,DET,True,21709227,Detroit Pistons @ Cleveland Cavaliers,,ast,bench,derived_from_projected_minutes,,,16.730914959997605,15.591599273523144,0.0,fresh,bdl_injuries_only,2026-05-09T15:45:25Z,0,25,,,,MODEL_ONLY,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,"{""0"": 0.282861728222818, ""1"": 0.21550004255627175, ""2"": 0.19333347791220207, ""3"": 0.14099525204474225, ""4"": 0.08080097787234013, ""5"": 0.041765075031080866, ""6"": 0.021860415534390786, ""7"": 0.010863992089219883, ""8"": 0.005023789497300676, ""9"": 0.003206126140855983, ""10"": 0.001796793771026464, ""11"": 0.0009581439136155433, ""12"": 0.0004712901933175721, ""13"": 0.0002580359798534379, ""14"": 0.00014070426506061578, ""15"": 0.00010552819879544594, ""16"": 2.345071084342675e-05, ""17"": 1.1725355421711097e-05, ""19"": 1.1725355421712573e-05, ""20"": 1.172535542170947e-05}"
27,Lonzo Ball,CLE,6,DET,True,21709227,Detroit Pistons @ Cleveland Cavaliers,,fg3m,bench,derived_from_projected_minutes,,,16.730914959997605,15.591599273523144,0.0,fresh,bdl_injuries_only,2026-05-09T15:45:25Z,0,15,,,,MODEL_ONLY,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:bench,"{""0"": 0.2382935643055107, ""1"": 0.3740175496253024, ""2"": 0.24873308994867097, ""3"": 0.09608219557360032, ""4"": 0.042873600546915636}"
27,Lonzo Ball,CLE,6,DET,True,21709227,Detroit Pistons @ Cleveland Cavaliers,,tov,bench,derived_from_projected_minutes,,,16.730914959997605,15.591599273523144,0.0,fresh,bdl_injuries_only,2026-05-09T15:45:25Z,0,12,,,,MODEL_ONLY,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,"{""0"": 0.4876617389011539, ""1"": 0.25156256169092756, ""2"": 0.145341776490116, ""3"": 0.0665166333077649, ""4"": 0.027288324335773384, ""5"": 0.012390164517544683, ""6"": 0.004953327803299358, ""7"": 0.0023575927893936762, ""8"": 0.000982469158241489, ""9"": 0.0005016296136547801, ""10"": 0.0002019786372789978, ""11"": 8.357736714993014e-05, ""12"": 0.00015822538770138603}"
74,Thomas Bryant,CLE,6,DET,True,21709227,Detroit Pistons @ Cleveland Cavaliers,,pts,fringe,derived_from_projected_minutes,,,11.80979494378996,9.258928382615498,0.0,fresh,bdl_injuries_only,2026-05-09T15:45:25Z,0,80,,,,MODEL_ONLY,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:fringe,"{""0"": 0.2658224641354133, ""1"": 0.1224141293057297, ""2"": 0.10007935035100436, ""3"": 0.09834286311688817, ""4"": 0.08171850519034539, ""5"": 0.0677514220939363, ""6"": 0.05194415715299566, ""7"": 0.041002642236550285, ""8"": 0.0354442276521604, ""9"": 0.027057087828366168, ""10"": 0.021582311448974965, ""11"": 0.017744233860316795, ""12"": 0.012241410764329226, ""13"": 0.011928717316440539, ""14"": 0.006973180129267669, ""15"": 0.007565126301888927, ""16"": 0.005246871564385695, ""17"": 0.004843596773413323, ""18"": 0.0033698400458717906, ""19"": 0.002568737412643479, ""20"": 0.0025647613881093967, ""21"": 0.002018626521327265, ""22"": 0.0015927833177976822, ""23"": 0.0019182098302206957, ""24"": 0.0007833462991146151, ""25"": 0.0012442254460014745, ""26"": 0.0006784162499793222, ""27"": 0.0004192009232361521, ""28"": 0.0009340612943153504, ""29"": 0.00028739463953710904, ""30"": 0.00023343756025922199, ""31"": 0.00018680722075747452, ""32"": 0.0001439886904440437, ""33"": 9.881416230898516e-05, ""34"": 7.18130271067736e-05, ""35"": 7.546710785490894e-05, ""36"": 0.00014191969445928598, ""37"": 8.354823353429682e-05, ""38"": 4.507817084726243e-05, ""39"": 5.459362529417098e-05, ""40"": 3.2507074600702506e-05, ""41"": 0.00014044882230994612, ""42"": 0.0002874294929315539, ""44"": 8.056163168256753e-05, ""48"": 8.056163168256052e-05, ""50"": 8.05616316825543e-05, ""51"": 8.056163168254235e-05}"
74,Thomas Bryant,CLE,6,DET,True,21709227,Detroit Pistons @ Cleveland Cavaliers,,reb,fringe,derived_from_projected_minutes,,,11.80979494378996,9.258928382615498,0.0,fresh,bdl_injuries_only,2026-05-09T15:45:25Z,0,30,,,,MODEL_ONLY,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:fringe,"{""0"": 0.267282945867511, ""1"": 0.22448574746996328, ""2"": 0.1841691748041713, ""3"": 0.12498869718051146, ""4"": 0.07279410061787406, ""5"": 0.04935778595303564, ""6"": 0.0278384744719468, ""7"": 0.018548097812638626, ""8"": 0.010679427510989698, ""9"": 0.007618002083464505, ""10"": 0.0044627277555945085, ""11"": 0.002440101329043368, ""12"": 0.001681719668517159, ""13"": 0.0012773926145063948, ""14"": 0.000645389009172159, ""15"": 0.0005816097674838034, ""16"": 0.00033194777650514954, ""17"": 0.00017444927360616257, ""18"": 0.00014358304405671886, ""19"": 8.532635249223775e-05, ""20"": 0.00020541520914761684, ""21"": 4.454666309325334e-05, ""22"": 4.454666309327082e-05, ""23"": 4.454666309325334e-05, ""24"": 2.9697775395494635e-05, ""27"": 1.4848887697746643e-05, ""28"": 1.4848887697746538e-05, ""29"": 1.4848887697746396e-05}"
74,Thomas Bryant,CLE,6,DET,True,21709227,Detroit Pistons @ Cleveland Cavaliers,,ast,fringe,derived_from_projected_minutes,,,11.80979494378996,9.258928382615498,0.0,fresh,bdl_injuries_only,2026-05-09T15:45:25Z,0,25,,,,MODEL_ONLY,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:fringe,"{""0"": 0.7143542814417023, ""1"": 0.18165591605233403, ""2"": 0.06101055053834206, ""3"": 0.024732164758154235, ""4"": 0.009233721171798126, ""5"": 0.004423068735051662, ""6"": 0.0019793615848021627, ""7"": 0.001489982510191174, ""8"": 0.00044859496146860045, ""9"": 0.0003586401374109128, ""10"": 9.5479424400509e-05, ""11"": 9.547942440055017e-05, ""12"": 1.363991777150957e-05, ""13"": 6.819958885753584e-05, ""14"": 2.727983554300005e-05, ""16"": 1.363991777149571e-05}"
74,Thomas Bryant,CLE,6,DET,True,21709227,Detroit Pistons @ Cleveland Cavaliers,,fg3m,fringe,derived_from_projected_minutes,,,11.80979494378996,9.258928382615498,0.0,fresh,bdl_injuries_only,2026-05-09T15:45:25Z,0,15,,,,MODEL_ONLY,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:fringe,"{""0"": 0.5013800204460035, ""1"": 0.38215844962440954, ""2"": 0.11646152992958698}"
74,Thomas Bryant,CLE,6,DET,True,21709227,Detroit Pistons @ Cleveland Cavaliers,,tov,fringe,derived_from_projected_minutes,,,11.80979494378996,9.258928382615498,0.0,fresh,bdl_injuries_only,2026-05-09T15:45:25Z,0,12,,,,MODEL_ONLY,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:fringe,"{""0"": 0.7324056472473132, ""1"": 0.17622471431951456, ""2"": 0.05640422909398782, ""3"": 0.02132646830995439, ""4"": 0.008123277629336498, ""5"": 0.0028832767059410805, ""6"": 0.0011498826814116427, ""7"": 0.0005713167119510412, ""8"": 0.000435712483337186, ""9"": 0.00019093994051676613, ""10"": 9.193404543400395e-05, ""11"": 4.734610750835316e-05, ""12"": 0.00014525472379354505}"
