stat,role_bucket,book,line,player_id,model_logloss,market_logloss,delta_logloss,model_brier,market_brier,delta_brier,model_p_over,market_no_vig_over_prob,actual_outcome,is_push
pts,starter,draftkings,25.5,145,0.6222131614331684,0.7056943966120339,-0.08348123517886552,0.2145957482576825,0.25627328188257537,-0.041677533624892876,0.463244803810774,0.5062344139650873,18,False
pts,starter,williamhill_us,25.5,145,0.6222131614331684,0.6991924172024633,-0.07697925576929487,0.2145957482576825,0.25302258166731606,-0.03842683340963357,0.463244803810774,0.5030135004821601,18,False
pts,starter,fanduel,25.5,145,0.6222131614331684,0.6931471805599453,-0.07093401912677688,0.2145957482576825,0.25,-0.03540425174231751,0.463244803810774,0.5,18,False
pts,starter,hardrockbet,25.5,145,0.6222131614331684,0.6931471805599453,-0.07093401912677688,0.2145957482576825,0.25,-0.03540425174231751,0.463244803810774,0.5,18,False
pts,starter,fliff,25.5,145,0.6222131614331684,0.6931471805599453,-0.07093401912677688,0.2145957482576825,0.25,-0.03540425174231751,0.463244803810774,0.5,18,False
pts,starter,hardrockbet_az,25.5,145,0.6222131614331684,0.6931471805599453,-0.07093401912677688,0.2145957482576825,0.25,-0.03540425174231751,0.463244803810774,0.5,18,False
pts,starter,espnbet,25.5,145,0.6222131614331684,0.6931471805599453,-0.07093401912677688,0.2145957482576825,0.25,-0.03540425174231751,0.463244803810774,0.5,18,False
reb,starter,betonlineag,7.5,145,0.4092351965309412,0.7035202871401935,-0.29428509060925234,0.11278984473779782,0.2551863687037053,-0.1423965239659075,0.3358419937080499,0.5051597457277305,6,False
reb,starter,williamhill_us,7.5,145,0.4092351965309412,0.7092505881265242,-0.300015391595583,0.11278984473779782,0.25805101613775794,-0.14526117139996012,0.3358419937080499,0.5079872204472844,6,False
reb,starter,fanduel,7.5,145,0.4092351965309412,0.6810823676031383,-0.27184717107219714,0.11278984473779782,0.2439678888768087,-0.13117804413901088,0.3358419937080499,0.4939310568053083,6,False
reb,starter,draftkings,7.5,145,0.4092351965309412,0.7431972406238884,-0.33396204409294716,0.11278984473779782,0.27500490044644105,-0.16221505570864322,0.3358419937080499,0.5244090964566128,6,False
reb,starter,fliff,7.5,145,0.4092351965309412,0.7122865207706429,-0.3030513242397017,0.11278984473779782,0.2595685182273535,-0.14677867348955567,0.3358419937080499,0.5094786729857821,6,False
reb,starter,hardrockbet_az,7.5,145,0.4092351965309412,0.6931471805599453,-0.2839119840290041,0.11278984473779782,0.25,-0.13721015526220218,0.3358419937080499,0.5,6,False
reb,starter,hardrockbet,7.5,145,0.4092351965309412,0.6931471805599453,-0.2839119840290041,0.11278984473779782,0.25,-0.13721015526220218,0.3358419937080499,0.5,6,False
reb,starter,espnbet,7.5,145,0.4092351965309412,0.6931471805599453,-0.2839119840290041,0.11278984473779782,0.25,-0.13721015526220218,0.3358419937080499,0.5,6,False
ast,starter,draftkings,4.5,145,1.0205616532075525,0.6321646702815933,0.38839698292595926,0.40909779533233215,0.2195483215318722,0.18954947380045994,0.36039246773327305,0.5314401622718052,5,False
ast,starter,betonlineag,4.5,145,1.0205616532075525,0.6688150799004146,0.351746573307138,0.40909779533233215,0.2378363949622655,0.17126140037006665,0.36039246773327305,0.5123152709359606,5,False
ast,starter,williamhill_us,4.5,145,1.0205616532075525,0.6577452535090293,0.3628163996985232,0.40909779533233215,0.23230663095527956,0.17679116437705258,0.36039246773327305,0.5180180180180181,5,False
ast,starter,fanduel,4.5,145,1.0205616532075525,0.6931471805599453,0.32741447264760726,0.40909779533233215,0.25,0.15909779533233215,0.36039246773327305,0.5,5,False
