label,stat,role_bucket,n,eligible,logloss_delta_mean_model_minus_market,logloss_delta_ucb95_model_minus_market,brier_delta_mean_model_minus_market,brier_delta_ucb95_model_minus_market,tau_logloss,tau_brier,gate_pass,failure_reason
2026-05-23,pa,core,30,True,0.12380988952443979,0.17115323907183455,0.05735701014083223,0.08281962372642251,0.0025,0.001,False,logloss_ucb_not_better
2026-05-23,pa,starter,136,True,0.08107546251730746,0.11604922623570701,0.037397191066862734,0.053032686999325396,0.0025,0.001,False,logloss_ucb_not_better
2026-05-23,pr,core,62,True,0.06087512553506239,0.13239866137300213,0.029528008439441585,0.0622537484695867,0.0025,0.001,False,logloss_ucb_not_better
2026-05-23,pr,starter,158,True,0.05911838208852328,0.09479177548537986,0.02799170238263114,0.04429258642352476,0.0025,0.001,False,logloss_ucb_not_better
2026-05-23,pra,core,59,True,0.19001874590445986,0.24614030404939624,0.08908915234764811,0.11556280970948708,0.0025,0.001,False,logloss_ucb_not_better
2026-05-23,pra,starter,207,True,0.057740890766786256,0.09016632631249599,0.028955175508869925,0.04458219753757909,0.0025,0.001,False,logloss_ucb_not_better
2026-05-23,pts,unknown,214,True,0.05412636486188765,0.08130520245605365,0.024280480603203453,0.036285465416962946,0.0025,0.001,False,logloss_ucb_not_better
2026-05-23,ra,core,25,True,-0.057654329642600095,0.04088343270674371,-0.027822940242073404,0.019584111225735154,0.0025,0.001,False,logloss_ucb_not_better
2026-05-23,stl,unknown,11,True,-0.021465628237458043,0.1437445807612278,-0.015804729356573635,0.055631767268656346,0.0025,0.001,False,logloss_ucb_not_better
