player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
Stephon Castle,1028025261,SAS,MIN,True,21707973,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,5.466433,5,5,0.029559118236,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Stephon Castle,1028025261,SAS,MIN,True,21707973,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.2585,1,1,0.31,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Devin Vassell,3547246,SAS,MIN,True,21707973,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,12.369885,12,11,0.021310655328,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Devin Vassell,3547246,SAS,MIN,True,21707973,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.015797,2,1,0.174965006999,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Ayo Dosunmu,17895983,MIN,SAS,False,21707973,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.091647,15,14,0.011919070513,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Ayo Dosunmu,17895983,MIN,SAS,False,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.07311,4,3,0.043765648473,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Ayo Dosunmu,17895983,MIN,SAS,False,21707973,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.1918,2,1,0.1348,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Ayo Dosunmu,17895983,MIN,SAS,False,21707973,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.183318,1,1,0.365536553655,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Rudy Gobert,176,MIN,SAS,False,21707973,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.136086,1,0,0.399160083992,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Rudy Gobert,176,MIN,SAS,False,21707973,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.3547,1,0,0.3625,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Julian Champagnie,38017649,SAS,MIN,True,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,4.538862,4,3,0.029547275641,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Julian Champagnie,38017649,SAS,MIN,True,21707973,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,1.785079,1,1,0.213521352135,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Julian Champagnie,38017649,SAS,MIN,True,21707973,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,0.583842,0,0,0.67903209679,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Julian Champagnie,38017649,SAS,MIN,True,21707973,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,1.2412,1,1,0.3304,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Naz Reid,667378,MIN,SAS,False,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,5.924787,6,6,0.02063094642,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Terrence Shannon Jr.,1028028501,MIN,SAS,False,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,2.231594,2,1,0.195732745668,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Terrence Shannon Jr.,1028028501,MIN,SAS,False,21707973,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,bench,0.417158,0,0,0.75802419758,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Dylan Harper,1057262518,SAS,MIN,True,21707973,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.590326,2,2,0.134488283597,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Keldon Johnson,666682,SAS,MIN,True,21707973,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,8.927134,8,8,0.038734861375,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Keldon Johnson,666682,SAS,MIN,True,21707973,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,bench,0.5452,0,0,0.6583,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jaden McDaniels,3547259,MIN,SAS,False,21707973,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.611906,15,18,0.014507253627,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jaden McDaniels,3547259,MIN,SAS,False,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,5.412978,5,5,0.025435609854,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jaden McDaniels,3547259,MIN,SAS,False,21707973,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.236484,2,2,0.162494993993,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jaden McDaniels,3547259,MIN,SAS,False,21707973,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.385161,1,1,0.274372562744,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Victor Wembanyama,56677822,SAS,MIN,True,21707973,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,20.978274,21,20,0.009311173408,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Victor Wembanyama,56677822,SAS,MIN,True,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,9.927433,10,10,0.007417059236,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Victor Wembanyama,56677822,SAS,MIN,True,21707973,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,3.022732,3,2,0.106348888444,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Victor Wembanyama,56677822,SAS,MIN,True,21707973,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,1.2131,1,0,0.3678,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Victor Wembanyama,56677822,SAS,MIN,True,21707973,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,3.740974,4,1,0.046904690469,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Miles McBride,17896033,NYK,PHI,True,21708674,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,2.526047,2,2,0.091490850915,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Kelly Oubre Jr.,360,PHI,NYK,False,21708674,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,10.386464,10,10,0.02903484181,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Kelly Oubre Jr.,360,PHI,NYK,False,21708674,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.797936,5,5,0.028751753156,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Kelly Oubre Jr.,360,PHI,NYK,False,21708674,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,1.5561,1,1,0.2943,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jalen Brunson,73,NYK,PHI,True,21708674,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,23.914832,25,27,0.00420336269,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jalen Brunson,73,NYK,PHI,True,21708674,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,5.845229,6,5,0.026263031275,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jalen Brunson,73,NYK,PHI,True,21708674,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.443956,2,1,0.104589541046,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Josh Hart,202,NYK,PHI,True,21708674,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,7.328624,7,7,0.012123033764,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Josh Hart,202,NYK,PHI,True,21708674,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,3.951327,4,4,0.062493740611,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Josh Hart,202,NYK,PHI,True,21708674,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.843816,0,0,0.532146785321,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Andre Drummond,137,PHI,NYK,False,21708674,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,bench,0.483352,0,0,0.69303069693,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Paul George,172,PHI,NYK,False,21708674,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,13.885397,13,12,0.021619457512,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Paul George,172,PHI,NYK,False,21708674,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.994089,3,2,0.099479062312,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Paul George,172,PHI,NYK,False,21708674,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.674,2,2,0.0702,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Paul George,172,PHI,NYK,False,21708674,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.39956,1,1,0.278172182782,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Paul George,172,PHI,NYK,False,21708674,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.5355,0,0,0.6634,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
VJ Edgecombe,1057261935,PHI,NYK,False,21708674,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,13.69987,13,13,0.017018720593,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
VJ Edgecombe,1057261935,PHI,NYK,False,21708674,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.798478,5,4,0.027944711538,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
VJ Edgecombe,1057261935,PHI,NYK,False,21708674,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,3.117022,3,2,0.100490932772,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
VJ Edgecombe,1057261935,PHI,NYK,False,21708674,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.425715,0,0,0.73775244951,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Mitchell Robinson,399,NYK,PHI,True,21708674,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,5.683535,5,6,0.025954504459,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
OG Anunoby,18,NYK,PHI,True,21708674,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.769624,16,16,0.014217060473,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
OG Anunoby,18,NYK,PHI,True,21708674,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,6.537406,6,7,0.016925388082,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
OG Anunoby,18,NYK,PHI,True,21708674,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.6261,2,2,0.0766,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
OG Anunoby,18,NYK,PHI,True,21708674,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.848315,0,0,0.532246775322,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Quentin Grimes,17895858,PHI,NYK,False,21708674,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,7.340402,7,6,0.064419325798,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Quentin Grimes,17895858,PHI,NYK,False,21708674,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.545127,2,2,0.105980166283,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Quentin Grimes,17895858,PHI,NYK,False,21708674,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,1.823547,2,1,0.213226452906,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Quentin Grimes,17895858,PHI,NYK,False,21708674,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,0.49935,0,0,0.693130686931,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Quentin Grimes,17895858,PHI,NYK,False,21708674,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,0.281472,0,0,0.824717528247,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Tyrese Maxey,3547254,PHI,NYK,False,21708674,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,21.987783,22,21,0.009012617665,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Tyrese Maxey,3547254,PHI,NYK,False,21708674,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,3.527939,3,3,0.050570799119,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Tyrese Maxey,3547254,PHI,NYK,False,21708674,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.254281,4,4,0.04897346019,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Tyrese Maxey,3547254,PHI,NYK,False,21708674,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.448545,2,1,0.103810381038,,,,,pre_close,2026-05-06T23:35:06Z,ddd86a7#phase10c,09e7e52c-aca7-4158-8de6-a981ee8b71d2,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
