book,n_rows,n_scored,n_market_joined,n_books,n_players,n_games,model_brier_avg,market_brier_avg,model_logloss_avg,market_logloss_avg,model_rps_avg,market_rps_avg,market_coverage_status,availability_freshness_status,failure_reason,market_superiority_pass,brier_delta_model_minus_market,logloss_delta_model_minus_market,rps_delta_model_minus_market,rps_status,model_beats_market_brier,model_beats_market_logloss,model_beats_market_rps,calibration_pass,model_ece,market_ece,model_calibration_slope,model_calibration_intercept,market_calibration_slope,market_calibration_intercept,pit_ks,mean_error,variance_error,p0_error,model_better_calibrated
betmgm,230,65,65,1,11,1,0.2006163687859415,0.2438218582358952,0.589178112843536,0.6804845327821786,2.4991582628223266,,covered,unknown,,True,-0.0432054894499537,-0.09130641993864252,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
betrivers,186,57,57,1,11,1,0.22387884811248496,0.2427851011337919,0.6381747199821092,0.6786230523726428,2.9095752739427265,,covered,unknown,,True,-0.01890625302130694,-0.04044833239053358,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
bovada,874,244,244,1,11,1,0.20366247937872978,0.24026296452607865,0.5965454798066311,0.6730491937791213,2.7020277272562,,covered,unknown,,True,-0.03660048514734887,-0.07650371397249023,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
draftkings,317,82,82,1,11,1,0.2052334823226196,0.24275616031382496,0.59944495614054,0.6782955231208662,2.2075813633445667,,covered,unknown,,True,-0.03752267799120537,-0.07885056698032611,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
fanatics,10,4,4,1,5,1,0.13218207480320987,0.2165019205767187,0.4379298953473469,0.6257943040263674,1.5589360211461682,,covered,unknown,insufficient_scored_rows,False,-0.08431984577350882,-0.1878644086790205,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
fanduel,1712,707,707,1,11,1,0.17777968888022164,0.2021484508315997,0.5336011048696836,0.5912092200546789,3.274483512350549,,covered,unknown,,True,-0.024368761951378076,-0.05760811518499531,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
williamhill_us,92,22,22,1,11,1,0.2033680777641411,0.2362496976812609,0.5937159189753008,0.6653961855569729,1.5436066785297107,,covered,unknown,,True,-0.0328816199171198,-0.07168026658167204,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
