role_bucket,n_rows,n_scored,n_market_joined,n_books,n_players,n_games,model_brier_avg,market_brier_avg,model_logloss_avg,market_logloss_avg,model_rps_avg,market_rps_avg,market_coverage_status,availability_freshness_status,failure_reason,market_superiority_pass,brier_delta_model_minus_market,logloss_delta_model_minus_market,rps_delta_model_minus_market,rps_status,model_beats_market_brier,model_beats_market_logloss,model_beats_market_rps,calibration_pass,model_ece,market_ece,model_calibration_slope,model_calibration_intercept,market_calibration_slope,market_calibration_intercept,pit_ks,mean_error,variance_error,p0_error,model_better_calibrated
core,120,120,120,4,2,1,0.11960133599999995,0.2874515790411018,0.4125542894180742,0.7785327450335104,3.0139978973958317,,covered,unknown,,True,-0.16785024304110185,-0.36597845561543624,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
none,2613,373,373,7,11,1,0.1998604232659607,0.2104270709605943,0.5826294897997226,0.6083937052334433,1.8567274431823884,,covered,unknown,,True,-0.010566647694633585,-0.02576421543372065,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
rotation,20,20,20,4,1,1,0.15968394112499992,0.2747011993839434,0.50860330149255,0.7437734386841234,1.7944192768750002,,covered,unknown,,True,-0.11501725825894346,-0.23517013719157343,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
starter,668,668,668,6,8,1,0.1959928710479042,0.20766809112032789,0.5755302250547129,0.6027751593433199,3.643315837806886,,covered,unknown,,True,-0.011675220072423692,-0.02724493428860708,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
