slate_date,player_id,player_name,game_id,game,team_id,team,opponent,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,model_prob_raw,model_prob_cal,cal_source,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,cal_applied,is_sparse,pmf,fair_odds_over,fair_odds_under,pmf_median,edge_over,edge_under,line_vs_median,mkt_true_over,mkt_true_under,bdl_lineup_present,current_starter,confirmed_starter,confirmed_bench,lineup_confirmed,role_source,lineup_context_supplied,lineup_affects_pmf_features,contextual_pmf_applied,contextual_minutes_delta,exp_mp_contextual,contextual_pmf_mean_shift_ratio,contextual_feature_set_id,starter_changed_from_projection,bench_changed_from_projection,role_source_confirmed_lineup,lineup_position_encoded,minutes_projection_conflict,confirmed_starter_low_minutes_flag,confirmed_bench_high_minutes_flag,consecutive_starter_streak,recent_starter_rate_5,lineup_features_missing,team_confirmed_starters_count,team_confirmed_bench_count,team_lineup_num_guards,team_lineup_num_wings,team_lineup_num_bigs,team_lineup_num_high_usage_players,team_lineup_num_primary_ballhandlers,team_lineup_num_shooters,team_lineup_num_rebounders,team_lineup_usage_competition_proxy,team_lineup_rebound_competition_proxy,team_lineup_assist_creation_proxy,team_lineup_spacing_proxy,team_lineup_turnover_pressure_proxy,player_confirmed_with_high_usage_count,player_confirmed_with_primary_ballhandler_count,player_confirmed_with_big_count,player_confirmed_with_shooter_count,player_usage_competition_proxy,player_rebound_competition_proxy,player_assist_target_quality_proxy,player_spacing_support_proxy,player_onball_burden_proxy,contextual_rate_delta_pts,contextual_rate_delta_reb,contextual_rate_delta_ast,contextual_rate_delta_tov,contextual_rate_delta_stl,contextual_rate_delta_blk,contextual_rate_delta_fg3m
2026-06-08,38017649,Julian Champagnie,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,pts,UNDER,10.5000,-112,100,-112,fanduel,0.6301,0.6301,0.6301,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.5138,0.1163,0.1926,0.0320,9.0000,"{""0.1"": 2.0, ""0.2"": 4.0, ""0.25"": 5.0, ""0.33"": 6.0, ""0.4"": 7.0, ""0.5"": 9.0, ""0.6"": 10.0, ""0.67"": 11.0, ""0.75"": 13.0, ""0.8"": 14.0, ""0.9"": 18.0}",0,3,0.0383,pmf_cal,True,False,"{""0"": 0.0282, ""1"": 0.0372, ""2"": 0.0387, ""3"": 0.05, ""4"": 0.0583, ""5"": 0.0661, ""6"": 0.0773, ""7"": 0.0696, ""8"": 0.0704, ""9"": 0.0696, ""10"": 0.0646, ""11"": 0.0613, ""12"": 0.0492, ""13"": 0.0412, ""14"": 0.0381, ""15"": 0.0285, ""16"": 0.0254, ""17"": 0.0215, ""18"": 0.0197, ""19"": 0.0141, ""20"": 0.0118, ""21"": 0.0108, ""22"": 0.0102, ""23"": 0.0069, ""24"": 0.0067, ""25"": 0.0061, ""26"": 0.0059, ""27"": 0.0021, ""28"": 0.0033, ""29"": 0.0011, ""32"": 0.0013}",170,-170,9,-0.1163,0.1163,1.5000,0.4862,0.5138,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,38017649,Julian Champagnie,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,reb,UNDER,5.5000,-115,115,-115,betway,0.6039,0.6039,0.6039,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.5349,0.0690,0.1291,0.0220,5.0000,"{""0.1"": 1.0, ""0.2"": 2.0, ""0.25"": 3.0, ""0.33"": 3.0, ""0.4"": 4.0, ""0.5"": 5.0, ""0.6"": 5.0, ""0.67"": 6.0, ""0.75"": 7.0, ""0.8"": 8.0, ""0.9"": 9.0}",0,3,0.0250,pmf_cal,True,False,"{""0"": 0.0423, ""1"": 0.0669, ""2"": 0.1018, ""3"": 0.1247, ""4"": 0.1372, ""5"": 0.1309, ""6"": 0.0941, ""7"": 0.0983, ""8"": 0.079, ""9"": 0.0465, ""10"": 0.0281, ""11"": 0.0184, ""12"": 0.0097, ""13"": 0.0112, ""14"": 0.0042, ""15"": 0.0031, ""16"": 0.0016}",152,-152,5,-0.0690,0.0690,0.5000,0.4651,0.5349,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,38017649,Julian Champagnie,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,fg3m,UNDER,2.5000,-128,115,-128,betmgm,0.5915,0.5915,0.5915,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.5469,0.0446,0.0537,0.0100,2.0000,"{""0.1"": 1.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 2.0, ""0.5"": 2.0, ""0.6"": 3.0, ""0.67"": 3.0, ""0.75"": 3.0, ""0.8"": 3.0, ""0.9"": 4.0}",0,3,0.0365,pmf_cal,True,False,"{""0"": 0.0906, ""1"": 0.2536, ""2"": 0.2473, ""3"": 0.219, ""4"": 0.1208, ""5"": 0.0388, ""6"": 0.0298}",145,-145,2,-0.0446,0.0446,0.5000,0.4531,0.5469,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,1057262518,Dylan Harper,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,pts,UNDER,13.5000,-105,-102,-105,fanduel,0.6360,0.6360,0.6360,role_aware_pmf_cal_v1:monotone_inactive_global_v1:core,0.5036,0.1325,0.2418,0.0380,11.0000,"{""0.1"": 3.0, ""0.2"": 6.0, ""0.25"": 7.0, ""0.33"": 8.0, ""0.4"": 9.0, ""0.5"": 11.0, ""0.6"": 13.0, ""0.67"": 14.0, ""0.75"": 16.0, ""0.8"": 17.0, ""0.9"": 20.0}",0,2,0.0271,pmf_cal,True,False,"{""0"": 0.0233, ""1"": 0.0231, ""2"": 0.0258, ""3"": 0.0363, ""4"": 0.0385, ""5"": 0.0466, ""6"": 0.0481, ""7"": 0.0512, ""8"": 0.0596, ""9"": 0.0577, ""10"": 0.0595, ""11"": 0.0588, ""12"": 0.0545, ""13"": 0.053, ""14"": 0.0485, ""15"": 0.0492, ""16"": 0.0414, ""17"": 0.0376, ""18"": 0.0339, ""19"": 0.0309, ""20"": 0.0247, ""21"": 0.0196, ""22"": 0.0153, ""23"": 0.0127, ""24"": 0.0089, ""25"": 0.01, ""26"": 0.0059, ""27"": 0.0062, ""28"": 0.0047, ""29"": 0.0041, ""30"": 0.003, ""31"": 0.0012, ""32"": 0.0023}",175,-175,11,-0.1324,0.1324,2.5000,0.4964,0.5036,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,1057262518,Dylan Harper,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,reb,UNDER,5.5000,-130,112,-130,fanduel,0.6208,0.6208,0.6208,role_aware_pmf_cal_v1:monotone_inactive_global_v1:core,0.5451,0.0757,0.0984,0.0190,5.0000,"{""0.1"": 1.0, ""0.2"": 2.0, ""0.25"": 3.0, ""0.33"": 3.0, ""0.4"": 4.0, ""0.5"": 5.0, ""0.6"": 5.0, ""0.67"": 6.0, ""0.75"": 7.0, ""0.8"": 7.0, ""0.9"": 9.0}",0,2,0.0469,pmf_cal,True,False,"{""0"": 0.0473, ""1"": 0.0665, ""2"": 0.1008, ""3"": 0.1276, ""4"": 0.139, ""5"": 0.1397, ""6"": 0.1075, ""7"": 0.084, ""8"": 0.0686, ""9"": 0.0473, ""10"": 0.024, ""11"": 0.017, ""12"": 0.0133, ""13"": 0.0078, ""14"": 0.0036, ""15"": 0.0032, ""16"": 0.0015}",164,-164,5,-0.0757,0.0757,0.5000,0.4549,0.5451,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,1057262518,Dylan Harper,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,ast,UNDER,3.5000,-155,125,-155,betparx,0.7775,0.7775,0.7775,role_aware_pmf_cal_v1:monotone_inactive_global_v1:core,0.5776,0.1998,0.2791,0.0650,2.0000,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 2.0, ""0.6"": 2.0, ""0.67"": 3.0, ""0.75"": 3.0, ""0.8"": 4.0, ""0.9"": 5.0}",0,2,0.0623,pmf_cal,True,False,"{""0"": 0.1989, ""1"": 0.2117, ""2"": 0.2143, ""3"": 0.1527, ""4"": 0.1007, ""5"": 0.0552, ""6"": 0.0296, ""7"": 0.0171, ""8"": 0.0093, ""9"": 0.0053, ""10"": 0.0028, ""11"": 0.0011}",349,-349,2,-0.1999,0.1999,1.5000,0.4224,0.5776,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,1057262518,Dylan Harper,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,fg3m,OVER,0.5000,-165,-165,182,betmgm,0.6418,0.6418,0.6418,role_aware_pmf_cal_v1:monotone_inactive_global_v1:core,0.6371,0.0047,0.0308,0.0080,1.0000,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 2.0}",0,2,0.0250,pmf_cal,True,False,"{""0"": 0.3582, ""1"": 0.3705, ""2"": 0.2074, ""3"": 0.064}",-179,179,1,0.0047,-0.0047,-0.5000,0.6371,0.3629,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,666682,Keldon Johnson,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,reb,UNDER,2.5000,105,-125,105,betway,0.5669,0.5669,0.5669,role_aware_pmf_cal_v1:monotone_inactive_global_v1:bench,0.4675,0.0994,0.1622,0.0230,2.0000,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 2.0, ""0.5"": 2.0, ""0.6"": 3.0, ""0.67"": 3.0, ""0.75"": 4.0, ""0.8"": 4.0, ""0.9"": 5.0}",0,1,0.0534,pmf_cal,True,False,"{""0"": 0.1842, ""1"": 0.1964, ""2"": 0.1863, ""3"": 0.142, ""4"": 0.1247, ""5"": 0.0715, ""6"": 0.0392, ""7"": 0.0195, ""8"": 0.0157, ""9"": 0.008, ""10"": 0.0049, ""11"": 0.0035, ""12"": 0.0021}",131,-131,2,-0.0994,0.0994,0.5000,0.5325,0.4675,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,666682,Keldon Johnson,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,fg3m,OVER,0.5000,-116,-116,-105,draftkings,0.7688,0.7688,0.7688,role_aware_pmf_cal_v1:monotone_inactive_global_v1:bench,0.5118,0.2569,0.4315,0.0750,1.0000,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 2.0, ""0.67"": 2.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 3.0}",0,1,0.0592,pmf_cal,True,False,"{""0"": 0.2312, ""1"": 0.3662, ""2"": 0.2462, ""3"": 0.092, ""4"": 0.0643}",-332,332,1,0.2570,-0.2570,-0.5000,0.5118,0.4882,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,61,Mikal Bridges,21716136,San Antonio Spurs @ New York Knicks,20,NYK,SAS,reb,OVER,3.5000,112,112,-125,draftkings,0.5343,0.5343,0.5343,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4592,0.0751,0.1326,0.0180,4.0000,"{""0.1"": 1.0, ""0.2"": 2.0, ""0.25"": 2.0, ""0.33"": 3.0, ""0.4"": 3.0, ""0.5"": 4.0, ""0.6"": 4.0, ""0.67"": 5.0, ""0.75"": 6.0, ""0.8"": 6.0, ""0.9"": 7.0}",0,3,0.0373,pmf_cal,True,False,"{""0"": 0.069, ""1"": 0.1074, ""2"": 0.1444, ""3"": 0.1449, ""4"": 0.1539, ""5"": 0.1162, ""6"": 0.1087, ""7"": 0.0655, ""8"": 0.0398, ""9"": 0.0224, ""10"": 0.0139, ""11"": 0.0066, ""12"": 0.0038, ""13"": 0.0019}",-115,115,4,0.0751,-0.0751,-0.5000,0.4592,0.5408,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,61,Mikal Bridges,21716136,San Antonio Spurs @ New York Knicks,20,NYK,SAS,fg3m,UNDER,1.5000,-130,118,-130,draftkings,0.7003,0.7003,0.7003,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.5520,0.1483,0.2390,0.0470,1.0000,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 2.0}",0,3,0.0339,pmf_cal,True,False,"{""0"": 0.3006, ""1"": 0.3996, ""2"": 0.2239, ""3"": 0.0758}",234,-234,1,-0.1483,0.1483,0.5000,0.4480,0.5520,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,56677822,Victor Wembanyama,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,pts,UNDER,27.5000,-110,-105,-110,betway,0.7335,0.7335,0.7335,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.5056,0.2279,0.4004,0.0660,22.0000,"{""0.1"": 10.0, ""0.2"": 14.0, ""0.25"": 16.0, ""0.33"": 18.0, ""0.4"": 20.0, ""0.5"": 22.0, ""0.6"": 24.0, ""0.67"": 26.0, ""0.75"": 28.0, ""0.8"": 30.0, ""0.9"": 34.0}",0,3,0.0460,pmf_cal,True,False,"{""0"": 0.0054, ""1"": 0.0061, ""2"": 0.0073, ""3"": 0.0077, ""4"": 0.0087, ""5"": 0.0116, ""6"": 0.0108, ""7"": 0.0135, ""8"": 0.0137, ""9"": 0.0115, ""10"": 0.0154, ""11"": 0.0175, ""12"": 0.0249, ""13"": 0.0243, ""14"": 0.0281, ""15"": 0.0307, ""16"": 0.0322, ""17"": 0.0347, ""18"": 0.0414, ""19"": 0.0401, ""20"": 0.0401, ""21"": 0.0435, ""22"": 0.0461, ""23"": 0.05, ""24"": 0.0452, ""25"": 0.0482, ""26"": 0.043, ""27"": 0.0319, ""28"": 0.0308, ""29"": 0.0301, ""30"": 0.0313, ""31"": 0.024, ""32"": 0.0195, ""33"": 0.0175, ""34"": 0.018, ""35"": 0.0142, ""36"": 0.0099, ""37"": 0.0103, ""38"": 0.0095, ""39"": 0.0077, ""40"": 0.006, ""41"": 0.0058, ""42"": 0.0053, ""43"": 0.0032, ""44"": 0.0056, ""45"": 0.0038, ""46"": 0.0027, ""47"": 0.0013, ""48"": 0.0031, ""53"": 0.0016}",275,-275,22,-0.2279,0.2279,5.5000,0.4944,0.5056,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,56677822,Victor Wembanyama,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,reb,UNDER,11.5000,-102,-111,-102,betmgm,0.7121,0.7121,0.7121,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4898,0.2223,0.4103,0.0630,9.0000,"{""0.1"": 4.0, ""0.2"": 6.0, ""0.25"": 6.0, ""0.33"": 7.0, ""0.4"": 8.0, ""0.5"": 9.0, ""0.6"": 10.0, ""0.67"": 11.0, ""0.75"": 12.0, ""0.8"": 13.0, ""0.9"": 14.0}",0,3,0.0410,pmf_cal,True,False,"{""0"": 0.0142, ""1"": 0.0183, ""2"": 0.0235, ""3"": 0.0315, ""4"": 0.0427, ""5"": 0.0588, ""6"": 0.0785, ""7"": 0.0819, ""8"": 0.0998, ""9"": 0.1031, ""10"": 0.0872, ""11"": 0.0727, ""12"": 0.0813, ""13"": 0.0636, ""14"": 0.0442, ""15"": 0.0326, ""16"": 0.0196, ""17"": 0.0149, ""18"": 0.0091, ""19"": 0.0102, ""20"": 0.0045, ""21"": 0.0031, ""22"": 0.0021, ""23"": 0.0011}",247,-247,9,-0.2223,0.2223,2.5000,0.5102,0.4898,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,56677822,Victor Wembanyama,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,ast,UNDER,3.5000,-177,144,-177,fanduel,0.7739,0.7739,0.7739,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.6092,0.1646,0.2111,0.0560,2.0000,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 2.0, ""0.5"": 2.0, ""0.6"": 2.0, ""0.67"": 3.0, ""0.75"": 3.0, ""0.8"": 4.0, ""0.9"": 5.0}",0,3,0.0588,pmf_cal,True,False,"{""0"": 0.1497, ""1"": 0.2196, ""2"": 0.2397, ""3"": 0.1649, ""4"": 0.1051, ""5"": 0.0633, ""6"": 0.0322, ""7"": 0.0134, ""8"": 0.0069, ""9"": 0.0026, ""10"": 0.0014}",342,-342,2,-0.1647,0.1647,1.5000,0.3908,0.6092,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,56677822,Victor Wembanyama,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,stl,UNDER,1.5000,-190,155,-190,betparx,0.7216,0.7216,0.7216,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.6256,0.0961,0.1014,0.0290,1.0000,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 4.0}",0,3,0.0573,pmf_cal,True,True,"{""0"": 0.3989, ""1"": 0.3227, ""2"": 0.113, ""3"": 0.0614, ""4"": 0.104}",259,-259,1,-0.0960,0.0960,0.5000,0.3744,0.6256,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
2026-06-08,56677822,Victor Wembanyama,21716136,San Antonio Spurs @ New York Knicks,27,SAS,NYK,blk,UNDER,3.5000,-112,-104,-112,betparx,0.8093,0.8093,0.8093,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.5089,0.3004,0.5319,0.0890,2.0000,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 2.0, ""0.5"": 2.0, ""0.6"": 3.0, ""0.67"": 3.0, ""0.75"": 3.0, ""0.8"": 3.0, ""0.9"": 4.0}",0,3,0.0481,pmf_cal,True,True,"{""0"": 0.1375, ""1"": 0.2429, ""2"": 0.2191, ""3"": 0.2098, ""4"": 0.1054, ""5"": 0.0853}",424,-424,2,-0.3004,0.3004,1.5000,0.4911,0.5089,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4450,14.4450,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0080,0.0086,0.0048,0.0020,-0.0006,-0.0015
