player_id,player_name,team,opponent,game_id,is_home,stat,line,market_line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_mean,p_over,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status
89,Alex Caruso,OKC,SAS,21713530,False,pts,10.5000,10.5000,betmgm,-105.0000,-125.0000,0.4797,9.5997,0.4135,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713530,False,reb,3.5000,3.5000,betmgm,-140.0000,105.0000,0.5446,3.5233,0.4785,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713530,False,ast,2.5000,2.5000,betmgm,138.0000,-190.0000,0.3907,2.1167,0.3853,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713530,False,fg3m,2.5000,2.5000,betonlineag,132.0000,-172.0000,0.4053,0.9711,0.1492,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713530,False,tov,,,,,,,0.8517,,rotation,fallback_used,projected,no_market_line
89,Alex Caruso,OKC,SAS,21713530,False,stl,1.5000,1.5000,betparx,-104.0000,-129.0000,0.4751,1.3350,0.3444,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713530,False,blk,0.5000,0.5000,betparx,195.0000,-275.0000,0.3161,0.4159,0.2144,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713530,False,stocks,1.5000,1.5000,betparx,-167.0000,125.0000,0.5846,1.7509,0.4367,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713530,False,pa,12.5000,12.5000,bovada,-115.0000,-115.0000,0.5000,11.7164,0.4263,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713530,False,pr,13.5000,13.5000,bovada,-130.0000,100.0000,0.5306,13.1230,0.4556,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713530,False,ra,5.5000,5.5000,bovada,-135.0000,105.0000,0.5408,5.6401,0.5077,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713530,False,pra,16.5000,16.5000,betonlineag,-110.0000,-118.0000,0.4918,15.2398,0.4002,rotation,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713530,True,pts,14.5000,14.5000,betparx,100.0000,-134.0000,0.4661,19.4812,0.7823,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713530,True,reb,3.5000,3.5000,betmgm,130.0000,-165.0000,0.4112,3.7603,0.5465,starter,fallback_used,projected,full
