book,n_rows,n_scored,n_market_joined,n_books,n_players,n_games,model_brier_avg,market_brier_avg,model_logloss_avg,market_logloss_avg,model_rps_avg,market_rps_avg,market_coverage_status,availability_freshness_status,failure_reason,market_superiority_pass,brier_delta_model_minus_market,logloss_delta_model_minus_market,rps_delta_model_minus_market,rps_status,model_beats_market_brier,model_beats_market_logloss,model_beats_market_rps,calibration_pass,model_ece,market_ece,model_calibration_slope,model_calibration_intercept,market_calibration_slope,market_calibration_intercept,pit_ks,mean_error,variance_error,p0_error,model_better_calibrated
betparx,376,195,195,1,43,8,0.27126599406578356,0.24639740893265158,0.7409386919154651,0.6858850788287487,2.54998842029046,,covered,unknown,model_metrics_missing_or_join_incomplete,False,0.024868585133131976,0.05505361308671641,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
espnbet,609,459,459,1,48,8,0.2443315704074304,0.22181666682187764,0.7420662562433296,0.6339628705416775,1.8760920260679115,,covered,unknown,model_metrics_missing_or_join_incomplete,False,0.022514903585552748,0.10810338570165201,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
fliff,337,179,179,1,50,9,0.28112986352631675,0.2579727223960086,0.7676881267452695,0.7094171720490752,1.7929670554969501,,covered,unknown,model_metrics_missing_or_join_incomplete,False,0.023157141130308145,0.058270954696194366,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
hardrockbet,330,175,175,1,49,9,0.2791136990653925,0.2528924594046906,0.7613210057308689,0.6990994710174783,1.8362913559935572,,covered,unknown,model_metrics_missing_or_join_incomplete,False,0.026221239660701945,0.06222153471339065,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
hardrockbet_az,330,175,175,1,49,9,0.2791136990653925,0.2528924594046906,0.7613210057308689,0.6990994710174783,1.8362913559935572,,covered,unknown,model_metrics_missing_or_join_incomplete,False,0.026221239660701945,0.06222153471339065,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
hardrockbet_fl,294,147,147,1,48,9,0.2782989653110947,0.254095431759419,0.7602972054265408,0.7015498032182604,1.8852805341250238,,covered,unknown,model_metrics_missing_or_join_incomplete,False,0.024203533551675704,0.05874740220828034,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
