game_date,run_date,run_id,run_mode,generated_at_utc,pipeline_version,model_version,model_artifact_hash,source_data_asof_utc,player_id,player_name,team,opponent,game_id,event_id,stat,line,role_bucket,hard_role_bucket,role_mixture_enabled,role_mixture_weights_json,role_entropy,role_bucket_confidence,projected_minutes,minutes_q10,minutes_q50,minutes_q90,inactive_risk,expected_lineup_status,official_lineup_status,injury_status,injury_source,injury_last_updated_utc,lineup_source,stale_injury_flag,stale_lineup_flag,market_line,p_over,model_prob_under_active,fair_over_odds,fair_under_odds,pmf_mean,pmf_variance,pmf_p10,pmf_p50,pmf_p90,market_prob_over,no_vig_market_prob_over,edge,market_status,delivery_status,unavailable_reason,calculation_source,calculation_status
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,5.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,5.5,0.664392783119342,0.335607216880658,-198.0,198.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.5862154150197628,0.5862154150197628,0.0781773680995792,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,6.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,6.5,0.5859115297244526,0.4140884702755474,-141.0,141.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.4808467741935484,0.4808467741935484,0.1050647555309042,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,7.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,7.5,0.4982470103240798,0.5017529896759201,101.0,-101.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.4248366013071895,0.4248366013071895,0.0734104090168903,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,8.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,8.5,0.4158393904648634,0.5841606095351366,140.0,-140.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.3362245395185654,0.3362245395185654,0.079614850946298,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,2.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,2.5,0.8573193633547536,0.1426806366452464,-601.0,601.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.830188679245283,0.830188679245283,0.0271306841094706,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,5.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,5.5,0.664392783119342,0.335607216880658,-198.0,198.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.5407914020517831,0.5407914020517831,0.1236013810675589,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,7.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,7.5,0.4982470103240798,0.5017529896759201,101.0,-101.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.4366812227074235,0.4366812227074235,0.0615657876166562,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,6.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,6.5,0.5859115297244526,0.4140884702755474,-141.0,141.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.4898785425101215,0.4898785425101215,0.096032987214331,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,5.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,5.5,0.664392783119342,0.335607216880658,-198.0,198.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.5915279878971256,0.5915279878971256,0.0728647952222164,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,6.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,6.5,0.5859115297244526,0.4140884702755474,-141.0,141.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.4299183321160614,0.4299183321160614,0.1559931976083912,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
