pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.011915490137178334, ""1"": 0.011014318614198458, ""2"": 0.009512366075898669, ""3"": 0.011214578952638431, ""4"": 0.010313407429658557, ""5"": 0.014619004706117955, ""6"": 0.01752277961349755, ""7"": 0.02092720536697707, ""8"": 0.024632021628116556, ""9"": 0.022629418243716833, ""10"": 0.02453189145889657, ""11"": 0.030039050765995796, ""12"": 0.028136577550816062, ""13"": 0.034044257534795244, ""14"": 0.03744868328827477, ""15"": 0.045158706318213684, ""16"": 0.04405727445679383, ""17"": 0.04806248122559328, ""18"": 0.04666065885651348, ""19"": 0.05106638630219285, ""20"": 0.05176729748673276, ""21"": 0.052067687994392715, ""22"": 0.05096625613297287, ""23"": 0.04525883648743367, ""24"": 0.0343446480424552, ""25"": 0.034044257534795244, ""26"": 0.031240612796635626, ""27"": 0.02673475518173626, ""28"": 0.021427856213077003, ""29"": 0.02102733553619706, ""30"": 0.01882447181335737, ""31"": 0.014118353860018024, ""32"": 0.01051366776809853, ""33"": 0.008811454891358768, ""34"": 0.008911585060578753, ""35"": 0.006608591168519075, ""36"": 0.00400520676879944, ""37"": 0.0045058576148993695, ""38"": 0.0026033843997196357, ""39"": 0.002703514568939622, ""41"": 0.00200260338439972, ""42"": 0.0012015620306398318, ""58"": 0.0014018223690798039, ""80"": 0.0014018223690798039}",De'Aaron Fox,161,SAS,MIN,True,21707972,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,18.435566,19,21,0.011915490137,0.988084509863,0.977070191249,0.967557825173,0.95634324622,0.94602983879,0.931410834084,0.913888054471,0.892960849104,0.868328827476,0.845699409232,0.821167517773,0.791128467007,0.762991889456,0.728947631921,0.691498948633,0.646340242315,0.602282967858,0.554220486633,0.507559827776,0.456493441474,,,,,morning,2026-05-04T16:54:15Z,466c26c#phase10c,0c066f31-6fc0-4831-8b6b-0fd6dc353446,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.07802483974358973, ""1"": 0.14232772435897437, ""2"": 0.18539663461538458, ""3"": 0.19991987179487178, ""4"": 0.14783653846153846, ""5"": 0.10416666666666666, ""6"": 0.05418669871794872, ""7"": 0.04407051282051282, ""8"": 0.02173477564102564, ""9"": 0.010516826923076924, ""10"": 0.007411858974358974, ""11"": 0.0026041666666666665, ""12"": 0.0018028846153846153}",De'Aaron Fox,161,SAS,MIN,True,21707972,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,3.251603,3,3,0.078024839744,0.921975160256,0.779647435897,0.594250801282,0.394330929487,0.246494391026,0.142327724359,0.088141025641,0.044070512821,0.022335737179,0.011818910256,0.004407051282,0.001802884615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-04T16:54:15Z,466c26c#phase10c,0c066f31-6fc0-4831-8b6b-0fd6dc353446,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.010210210210210211, ""1"": 0.00970970970970971, ""2"": 0.00940940940940941, ""3"": 0.01121121121121121, ""4"": 0.011911911911911913, ""5"": 0.009309309309309309, ""6"": 0.012712712712712713, ""7"": 0.02022022022022022, ""8"": 0.021021021021021023, ""9"": 0.022022022022022022, ""10"": 0.023223223223223222, ""11"": 0.02872872872872873, ""12"": 0.03153153153153153, ""13"": 0.030130130130130127, ""14"": 0.04134134134134135, ""15"": 0.04304304304304304, ""16"": 0.045445445445445445, ""17"": 0.053653653653653655, ""18"": 0.05425425425425425, ""19"": 0.054954954954954956, ""20"": 0.053553553553553554, ""21"": 0.04164164164164164, ""22"": 0.04584584584584585, ""23"": 0.03893893893893893, ""24"": 0.044344344344344346, ""25"": 0.03453453453453454, ""26"": 0.03223223223223223, ""27"": 0.03113113113113113, ""28"": 0.022822822822822823, ""29"": 0.022622622622622622, ""30"": 0.019119119119119118, ""31"": 0.015015015015015015, ""32"": 0.01041041041041041, ""33"": 0.01011011011011011, ""34"": 0.007707707707707708, ""35"": 0.006006006006006006, ""36"": 0.005205205205205205, ""37"": 0.002902902902902903, ""38"": 0.003703703703703704, ""39"": 0.002002002002002002, ""40"": 0.002002002002002002, ""42"": 0.0013013013013013013, ""53"": 0.0014014014014014013, ""80"": 0.0014014014014014013}",Julius Randle,387,MIN,SAS,False,21707972,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,18.707107,19,19,0.01021021021,0.98978978979,0.98008008008,0.970670670671,0.959459459459,0.947547547548,0.938238238238,0.925525525526,0.905305305305,0.884284284284,0.862262262262,0.839039039039,0.81031031031,0.778778778779,0.748648648649,0.707307307307,0.664264264264,0.618818818819,0.565165165165,0.510910910911,0.455955955956,,,,,morning,2026-05-04T16:54:15Z,466c26c#phase10c,0c066f31-6fc0-4831-8b6b-0fd6dc353446,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.02043269230769231, ""1"": 0.029947916666666668, ""2"": 0.05448717948717949, ""3"": 0.09415064102564102, ""4"": 0.11007612179487179, ""5"": 0.14573317307692307, ""6"": 0.1422275641025641, ""7"": 0.11458333333333334, ""8"": 0.09715544871794872, ""9"": 0.06850961538461539, ""10"": 0.047976762820512824, ""11"": 0.032852564102564104, ""12"": 0.021033653846153848, ""13"": 0.010116185897435898, ""14"": 0.006009615384615385, ""15"": 0.0025040064102564105, ""16"": 0.0022035256410256414}",Julius Randle,387,MIN,SAS,False,21707972,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,6.021635,6,5,0.020432692308,0.979567307692,0.949619391026,0.895132211538,0.800981570513,0.690905448718,0.545172275641,0.402944711538,0.288361378205,0.191205929487,0.122696314103,0.074719551282,0.041866987179,0.020833333333,0.010717147436,0.004707532051,0.002203525641,0.0,0.0,0.0,0.0,,,,,morning,2026-05-04T16:54:15Z,466c26c#phase10c,0c066f31-6fc0-4831-8b6b-0fd6dc353446,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.06463573504359155, ""1"": 0.11153422186591844, ""2"": 0.157731235594749, ""3"": 0.18328489828640146, ""4"": 0.16574807094899288, ""5"": 0.11874937368473795, ""6"": 0.08638140094197816, ""7"": 0.0559174265958513, ""8"": 0.027357450646357355, ""9"": 0.015332197614991484, ""10"": 0.0092193606573805, ""11"": 0.0024050506062731737, ""12"": 0.0017035775127768314}",Julius Randle,387,MIN,SAS,False,21707972,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,3.639242,3,3,0.064635735044,0.935364264956,0.82383004309,0.666098807496,0.482813909209,0.31706583826,0.198316464576,0.111935063634,0.056017637038,0.028660186391,0.013327988776,0.004108628119,0.001703577513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-04T16:54:15Z,466c26c#phase10c,0c066f31-6fc0-4831-8b6b-0fd6dc353446,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.049318364073777064, ""1"": 0.10094226142742582, ""2"": 0.15497193263833198, ""3"": 0.15777866880513233, ""4"": 0.14474739374498796, ""5"": 0.11898556535685645, ""6"": 0.09222133119486768, ""7"": 0.0638532477947073, ""8"": 0.04300320769847634, ""9"": 0.025160384923817163, ""10"": 0.01744186046511628, ""11"": 0.012830793905372895, ""12"": 0.005914194065757819, ""13"": 0.005914194065757819, ""14"": 0.002906976744186046, ""15"": 0.0022052927024859663, ""17"": 0.0018043303929430633}",Luke Kornet,261,SAS,MIN,True,21707972,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,4.196772,4,3,0.049318364074,0.950681635926,0.849739374499,0.69476744186,0.536988773055,0.39224137931,0.273255813953,0.181034482759,0.117181234964,0.074178027265,0.049017642342,0.031575781877,0.018744987971,0.012830793905,0.00691659984,0.004009623095,0.001804330393,0.001804330393,0.0,0.0,0.0,,,,,morning,2026-05-04T16:54:15Z,466c26c#phase10c,0c066f31-6fc0-4831-8b6b-0fd6dc353446,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.008505103061837103, ""1"": 0.009305583350010006, ""2"": 0.00810486291775065, ""3"": 0.007104262557534521, ""4"": 0.010606363818290976, ""5"": 0.011506904142485492, ""6"": 0.01340804482689614, ""7"": 0.015309185511306785, ""8"": 0.014208525115069042, ""9"": 0.01691014608765259, ""10"": 0.02251350810486292, ""11"": 0.019711827096257753, ""12"": 0.02491494896938163, ""13"": 0.02731638983390034, ""14"": 0.03171903141885131, ""15"": 0.03712227336401842, ""16"": 0.0378226936161697, ""17"": 0.03972383430058035, ""18"": 0.04332599559735841, ""19"": 0.04362617570542326, ""20"": 0.049629777866720036, ""21"": 0.04592755653392036, ""22"": 0.046127676605963584, ""23"": 0.049429657794676805, ""24"": 0.03872323394036422, ""25"": 0.04002401440864519, ""26"": 0.03221933159895938, ""27"": 0.03862317390434261, ""28"": 0.03281969181508906, ""29"": 0.030118070842505503, ""30"": 0.02921753051831099, ""31"": 0.024714828897338403, ""32"": 0.01691014608765259, ""33"": 0.015209125475285171, ""34"": 0.011406844106463879, ""35"": 0.012307384430658395, ""36"": 0.0076045627376425855, ""37"": 0.0070042025215129085, ""38"": 0.006403842305383231, ""39"": 0.005003001801080649, ""40"": 0.0031018611166700022, ""41"": 0.0027016209725835502, ""42"": 0.0027016209725835502, ""43"": 0.0017010206123674204, ""44"": 0.0014008405043025817, ""45"": 0.0022013207924754855, ""48"": 0.0012007204322593557, ""56"": 0.0014008405043025817, ""80"": 0.0014008405043025817}",Anthony Edwards,3547238,MIN,SAS,False,21707972,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,20.604062,21,20,0.008505103062,0.991494896938,0.982189313588,0.97408445067,0.966980188113,0.956373824295,0.944866920152,0.931458875325,0.916149689814,0.901941164699,0.885031018611,0.862517510506,0.84280568341,0.817890734441,0.790574344607,0.758855313188,0.721733039824,0.683910346208,0.644186511907,0.60086051631,0.557234340604,,,,,morning,2026-05-04T16:54:15Z,466c26c#phase10c,0c066f31-6fc0-4831-8b6b-0fd6dc353446,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.042367788461538464, ""1"": 0.07792467948717949, ""2"": 0.12820512820512822, ""3"": 0.1652644230769231, ""4"": 0.16696714743589744, ""5"": 0.12930689102564102, ""6"": 0.10426682692307693, ""7"": 0.07532051282051283, ""8"": 0.04437099358974359, ""9"": 0.03064903846153846, ""10"": 0.017728365384615388, ""11"": 0.011117788461538464, ""12"": 0.00390625, ""13"": 0.0016025641025641027, ""14"": 0.0010016025641025642}",Anthony Edwards,3547238,MIN,SAS,False,21707972,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.309495,4,4,0.042367788462,0.957632211538,0.879707532051,0.751502403846,0.586237980769,0.419270833333,0.289963942308,0.185697115385,0.110376602564,0.066005608974,0.035356570513,0.017628205128,0.006510416667,0.002604166667,0.001001602564,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-04T16:54:15Z,466c26c#phase10c,0c066f31-6fc0-4831-8b6b-0fd6dc353446,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.07832532051282053, ""1"": 0.13922275641025644, ""2"": 0.1919070512820513, ""3"": 0.1896033653846154, ""4"": 0.16215945512820512, ""5"": 0.12069310897435898, ""6"": 0.06199919871794872, ""7"": 0.028445512820512824, ""8"": 0.014322916666666668, ""9"": 0.007912660256410258, ""10"": 0.003405448717948718, ""11"": 0.0020032051282051285}",Anthony Edwards,3547238,MIN,SAS,False,21707972,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,3.156951,3,2,0.078325320513,0.921674679487,0.782451923077,0.590544871795,0.40094150641,0.238782051282,0.118088942308,0.05608974359,0.027644230769,0.013321314103,0.005408653846,0.002003205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-04T16:54:15Z,466c26c#phase10c,0c066f31-6fc0-4831-8b6b-0fd6dc353446,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.0996099609960996, ""1"": 0.25962596259625964, ""2"": 0.2623262326232623, ""3"": 0.183018301830183, ""4"": 0.1001100110011001, ""5"": 0.039503950395039504, ""6"": 0.032503250325032505, ""15"": 0.0233023302330233}",Anthony Edwards,3547238,MIN,SAS,False,21707972,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.475848,2,2,0.099609960996,0.900390039004,0.640764076408,0.378437843784,0.195419541954,0.095309530953,0.055805580558,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-04T16:54:15Z,466c26c#phase10c,0c066f31-6fc0-4831-8b6b-0fd6dc353446,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
