pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,cal_source,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.0012077606573168529, ""1"": 0.00022740375947402638, ""2"": 0.001055373258871704, ""3"": 0.002210793564507493, ""4"": 0.0036046057083219075, ""5"": 0.006652570373355308, ""6"": 0.011118479528106608, ""7"": 0.01471686150719826, ""8"": 0.02243060354304935, ""9"": 0.02769032940459167, ""10"": 0.033803972241326065, ""11"": 0.03870686553804101, ""12"": 0.05736381370284875, ""13"": 0.05720112460043299, ""14"": 0.05812662227751477, ""15"": 0.054334872864907034, ""16"": 0.06462767130579919, ""17"": 0.0786680804468687, ""18"": 0.08212577656839769, ""19"": 0.06571414113121413, ""20"": 0.04457138789013179, ""21"": 0.057485080972128774, ""22"": 0.04429277494086451, ""23"": 0.04299599298709676, ""24"": 0.031558513649492234, ""25"": 0.01764630099579608, ""26"": 0.018041448334147402, ""27"": 0.013547968286166976, ""28"": 0.010509690119774423, ""29"": 0.005287569626360013, ""30"": 0.0071159312692856596, ""31"": 0.007254229621367506, ""32"": 0.004948910672765601, ""33"": 0.003586768603659427, ""34"": 0.0033711946866282873, ""35"": 0.002984019641038357, ""36"": 0.0009356613843504208, ""37"": 0.00029324483569233745, ""38"": 0.0009804847414310064, ""39"": 0.0001229247569307974, ""40"": 8.819882326659784e-05, ""41"": 0.0001358420064383001, ""42"": 0.000164127522292146, ""43"": 0.0001579066878105144, ""44"": 2.636467068723318e-05, ""45"": 5.6082144127193486e-05, ""46"": 6.384953808711395e-05, ""47"": 4.508215849873825e-05, ""48"": 4.87424866054095e-05, ""49"": 1.7016943106487455e-05, ""50"": 3.6279861126524744e-06, ""51"": 7.53390357158751e-05, ""52"": 7.818918079434415e-302, ""53"": 6.568296595418191e-302, ""54"": 5.487642560952097e-302, ""55"": 4.5598005224125453e-302, ""56"": 3.7681904119258484e-302, ""57"": 3.097039926781268e-302, ""58"": 2.531557151450207e-302, ""59"": 2.0580486473416492e-302, ""60"": 1.663989203337116e-302, ""61"": 1.3380499922195051e-302, ""62"": 1.0700920646511103e-302, ""63"": 8.511319924315105e-303, ""64"": 6.732861094497608e-303, ""65"": 5.296992549442462e-303, ""66"": 4.1446325882011126e-303, ""67"": 3.225296762842435e-303, ""68"": 2.4962052477611993e-303, ""69"": 1.9214003743001272e-303, ""70"": 1.4708975276477257e-303, ""71"": 1.1198863029126949e-303, ""72"": 8.479932899605253e-304, ""73"": 6.386131639140231e-304, ""74"": 4.783109080371642e-304, ""75"": 3.5629495406532093e-304, ""76"": 2.6395872767735716e-304, ""77"": 1.9448644983359635e-304, ""78"": 1.4251797373992727e-304, ""79"": 1.0386683481976538e-304, ""80"": 7.528546264133633e-305}",OG Anunoby,18,NYK,ATL,True,21681988,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.756107,34.175786,0.0,role_aware_pmf_cal_v1,17.180324,17,18,0.001207760657,0.998792239343,0.998564835583,0.997509462324,0.99529866876,0.991694063052,0.985041492678,0.97392301315,0.959206151643,0.9367755481,0.909085218695,0.875281246454,0.836574380916,0.779210567213,0.722009442613,0.663882820335,0.60954794747,0.544920276164,0.466252195717,0.384126419149,0.318412278018,,,,,after_game,2026-05-14T04:13:16Z,5c9c8e3a#phase10c,bdae5d17-32bf-4c62-a036-700e69d07035,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.0024380061606888203, ""1"": 0.004788895752712439, ""2"": 0.00974038786433357, ""3"": 0.03220165382983815, ""4"": 0.09807341306865329, ""5"": 0.13155679196938502, ""6"": 0.19793061143208956, ""7"": 0.19860336678477433, ""8"": 0.13437363438978467, ""9"": 0.09729080076074575, ""10"": 0.06388104010949432, ""11"": 0.01855076256750129, ""12"": 0.006828828137922701, ""13"": 0.0025480435428790393, ""14"": 0.0009626045248119724, ""15"": 0.00019815981474244208, ""16"": 2.2210418029955238e-05, ""17"": 7.0168668709516915e-06, ""18"": 2.9522848855460984e-06, ""19"": 6.761348662049229e-07, ""20"": 1.1333008474622964e-07, ""21"": 2.4361507792567873e-08, ""22"": 5.43493818959152e-09, ""23"": 1.8044044701247283e-10, ""24"": 2.780187059359444e-10, ""25"": 1.399096541127977e-305, ""26"": 3.737434067893054e-306, ""27"": 9.285990915396201e-307, ""28"": 2.145911594355722e-307, ""29"": 4.61237123955817e-308, ""30"": 9.22073502544681e-309}",OG Anunoby,18,NYK,ATL,True,21681988,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.756107,34.175786,0.0,role_aware_pmf_cal_v1,6.674297,7,7,0.002438006161,0.997561993839,0.992773098087,0.983032710222,0.950831056392,0.852757643324,0.721200851354,0.523270239922,0.324666873138,0.190293238748,0.093002437987,0.029121397877,0.01057063531,0.003741807172,0.001193763629,0.000231159104,3.299929e-05,1.0788872e-05,3.772005e-06,8.1972e-07,1.43585e-07,,,,,after_game,2026-05-14T04:13:16Z,5c9c8e3a#phase10c,bdae5d17-32bf-4c62-a036-700e69d07035,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.060940856242360945, ""1"": 0.3444849240368213, ""2"": 0.35749097524345025, ""3"": 0.19205904964279735, ""4"": 0.040097285831660875, ""5"": 0.004288539490866965, ""6"": 0.0006058658386601529, ""7"": 3.132289285826945e-05, ""8"": 1.1172619664507943e-06, ""9"": 6.098345446405555e-08, ""10"": 2.445744656671062e-09, ""11"": 8.725300146009544e-11, ""12"": 2.0692885350587694e-12, ""13"": 3.5658338018991037e-14, ""14"": 3.7512272916160516e-16, ""15"": 3.590459975916149e-18, ""16"": 2.500098454373829e-20, ""17"": 5.09262023e-316, ""18"": 3.754657e-318, ""19"": 2.014e-320, ""20"": 8e-323}",OG Anunoby,18,NYK,ATL,True,21681988,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.756107,34.175786,0.0,role_aware_pmf_cal_v1,1.82134,2,2,0.060940856242,0.939059143758,0.594574219721,0.237083244477,0.045024194835,0.004926909003,0.000638369512,3.2503673e-05,1.180781e-06,6.3519e-08,2.535e-09,8.9e-11,2e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:13:16Z,5c9c8e3a#phase10c,bdae5d17-32bf-4c62-a036-700e69d07035,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.19168139526370542, ""1"": 0.27522853112129697, ""2"": 0.2160541315807691, ""3"": 0.15384650225179808, ""4"": 0.06715582114753253, ""5"": 0.09603361863489786, ""6"": 9.963123726817491e-301, ""7"": 1.0046615720004662e-300, ""8"": 1.0130807384611913e-300, ""9"": 1.0215704583955958e-300, ""10"": 1.0301313230492185e-300, ""11"": 1.0387639286218298e-300, ""12"": 1.0474688763098856e-300, ""13"": 1.0562467723474548e-300, ""14"": 1.0650982280493881e-300, ""15"": 1.0740238598529347e-300}",OG Anunoby,18,NYK,ATL,True,21681988,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.756107,34.175786,0.0,role_aware_pmf_cal_v1,1.917668,2,1,0.191681395264,0.808318604736,0.533090073615,0.317035942034,0.163189439782,0.096033618635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:13:16Z,5c9c8e3a#phase10c,bdae5d17-32bf-4c62-a036-700e69d07035,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.11513428941877799, ""1"": 0.5110413204929463, ""2"": 0.28479668476085074, ""3"": 0.08059645539475249, ""4"": 0.007919684193639078, ""5"": 0.0005078308819504828, ""6"": 3.4516264853699352e-06, ""7"": 2.6422356154933244e-07, ""8"": 1.851550608718823e-08, ""9"": 4.851020664826797e-10, ""10"": 6.368578764680232e-12, ""11"": 5.893952059005451e-14, ""12"": 4.0008141024574667e-16}",OG Anunoby,18,NYK,ATL,True,21681988,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.756107,34.175786,0.0,role_aware_pmf_cal_v1,1.356665,1,1,0.115134289419,0.884865710581,0.373824390088,0.089027705327,0.008431249933,0.000511565739,3.734857e-06,2.83231e-07,1.9007e-08,4.92e-10,6e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:13:16Z,5c9c8e3a#phase10c,bdae5d17-32bf-4c62-a036-700e69d07035,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.5158370568219827, ""1"": 0.2784828731515186, ""2"": 0.13022608646767386, ""3"": 0.05368831062482617, ""4"": 0.00215402866933918, ""5"": 0.00583877062213769, ""6"": 0.002073233366206036, ""7"": 0.0005339667243437478, ""8"": 0.00016790819879402218, ""9"": 0.00728738687439248, ""10"": 0.0037103784787855553}",OG Anunoby,18,NYK,ATL,True,21681988,,stl,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.756107,34.175786,0.0,role_aware_pmf_cal_v1,0.858021,0,0,0.515837056822,0.484162943178,0.205680070026,0.075453983559,0.021765672934,0.019611644265,0.013772873643,0.011699640276,0.011165673552,0.010997765353,0.003710378479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:13:16Z,5c9c8e3a#phase10c,bdae5d17-32bf-4c62-a036-700e69d07035,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.6567261139918016, ""1"": 0.16557963342316237, ""2"": 0.10786289877721109, ""3"": 0.02554928329511621, ""4"": 0.006339769830916788, ""5"": 0.013347940428842997, ""6"": 0.006654558664817532, ""7"": 0.004585315375249756, ""8"": 0.003004750362364748, ""9"": 0.007369526894945078, ""10"": 0.002980208955571846}",OG Anunoby,18,NYK,ATL,True,21681988,,blk,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.756107,34.175786,0.0,role_aware_pmf_cal_v1,0.742242,0,0,0.656726113992,0.343273886008,0.177694252585,0.069831353808,0.044282070513,0.037942300682,0.024594360253,0.017939801588,0.013354486213,0.010349735851,0.002980208956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:13:16Z,5c9c8e3a#phase10c,bdae5d17-32bf-4c62-a036-700e69d07035,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.11187749172892732, ""1"": 0.330091589737583, ""2"": 0.23388450351052925, ""3"": 0.13690385822362186, ""4"": 0.07986812605609356, ""5"": 0.03332770958219801, ""6"": 0.01904981529311128, ""7"": 0.01078573312446579, ""8"": 0.0072781012239811205, ""9"": 0.007433828017535847, ""10"": 0.005523958470842663, ""11"": 0.0005171546004539348, ""12"": 2.5878224257658625e-05, ""13"": 6.368015308884927e-06, ""14"": 0.004421893859798429, ""15"": 0.005149888028874999, ""16"": 0.004272395713523303, ""17"": 0.0016215173880562506, ""18"": 0.0014857484573852725, ""19"": 0.00038610703378133375, ""20"": 0.006088333709670139}",OG Anunoby,18,NYK,ATL,True,21681988,,stocks,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.756107,34.175786,0.0,role_aware_pmf_cal_v1,2.461858,2,1,0.111877491729,0.888122508271,0.558030918533,0.324146415023,0.187242556799,0.107374430743,0.074046721161,0.054996905868,0.044211172743,0.036933071519,0.029499243502,0.023975285031,0.023458130431,0.023432252206,0.023425884191,0.019003990331,0.013854102302,0.009581706589,0.007960189201,0.006474440743,0.00608833371,,,,,after_game,2026-05-14T04:13:16Z,5c9c8e3a#phase10c,bdae5d17-32bf-4c62-a036-700e69d07035,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 2.3602776934710898e-05, ""1"": 0.00043659077782522084, ""2"": 0.0007115603358229172, ""3"": 0.0013591501663695093, ""4"": 0.003885891299500831, ""5"": 0.005910773090066232, ""6"": 0.008510378205406613, ""7"": 0.011308777561484417, ""8"": 0.01758354209210527, ""9"": 0.017475875835949492, ""10"": 0.03256554556042067, ""11"": 0.03859259053084138, ""12"": 0.044144110187628316, ""13"": 0.054223003980889806, ""14"": 0.05200355733622017, ""15"": 0.055215334411206685, ""16"": 0.06698811218406764, ""17"": 0.06789007344796028, ""18"": 0.05841687292129305, ""19"": 0.06140407996701114, ""20"": 0.059597734847790074, ""21"": 0.053065449304119605, ""22"": 0.048062669875198694, ""23"": 0.03901690519821066, ""24"": 0.033726676276481626, ""25"": 0.030851687314584653, ""26"": 0.02767000063346714, ""27"": 0.021826400595238993, ""28"": 0.016207775753692033, ""29"": 0.015100209652074703, ""30"": 0.010050641364197865, ""31"": 0.006025598454182934, ""32"": 0.006320027451322985, ""33"": 0.0029824380127941863, ""34"": 0.002285376666271377, ""35"": 0.0021114994718652857, ""36"": 0.001381107007217608, ""37"": 0.0008911895089360744, ""38"": 0.0007634434393287703, ""39"": 0.0005899823281362293, ""40"": 0.00022541286437727237, ""41"": 0.0004426599962936706, ""42"": 0.0006666477365450119, ""43"": 0.0004115337347105896, ""44"": 0.0004392350357255159, ""45"": 0.0002252924234990017, ""46"": 0.00015619556071877483, ""47"": 0.00014885306163747725, ""48"": 8.632101335792619e-05, ""49"": 2.7913541831292576e-05, ""50"": 5.893044539373449e-05, ""51"": 6.757786378863706e-05, ""52"": 0.00014518153487419472, ""54"": 5.275556995565367e-05, ""55"": 5.5971054003345344e-05, ""56"": 6.080803348673669e-05, ""57"": 6.740391460058337e-05, ""105"": 0.019485070791084746}",OG Anunoby,18,NYK,ATL,True,21681988,,pa,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.756107,34.175786,0.0,role_aware_pmf_cal_v1,19.77706,18,17,2.3602777e-05,0.999976397223,0.999539806445,0.998828246109,0.997469095943,0.993583204644,0.987672431553,0.979162053348,0.967853275787,0.950269733694,0.932793857859,0.900228312298,0.861635721767,0.81749161158,0.763268607599,0.711265050263,0.656049715851,0.589061603667,0.521171530219,0.462754657298,0.401350577331,,,,,after_game,2026-05-14T04:13:16Z,5c9c8e3a#phase10c,bdae5d17-32bf-4c62-a036-700e69d07035,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 5.8592628253589625e-06, ""1"": 1.6921578617028686e-05, ""2"": 1.787604834127733e-05, ""3"": 0.000468053424611499, ""4"": 0.0005771816735619518, ""5"": 0.0006153142381908691, ""6"": 0.0026446644748911808, ""7"": 0.004401047300321322, ""8"": 0.004296976203192194, ""9"": 0.007692058831015402, ""10"": 0.009584262768697812, ""11"": 0.014909265882578664, ""12"": 0.015446914526099705, ""13"": 0.018991317556585712, ""14"": 0.03459435115993654, ""15"": 0.031155612794088072, ""16"": 0.042051099127804976, ""17"": 0.047581019721022355, ""18"": 0.04074645432718877, ""19"": 0.050241664970141375, ""20"": 0.0577053221033163, ""21"": 0.05631499255205985, ""22"": 0.061514458056229016, ""23"": 0.04982508139660269, ""24"": 0.05053029848988966, ""25"": 0.04939268970715882, ""26"": 0.049146381743136125, ""27"": 0.043360235321811776, ""28"": 0.03994533630674491, ""29"": 0.03217547415237277, ""30"": 0.029692083961307625, ""31"": 0.031068867458505456, ""32"": 0.02251823772618056, ""33"": 0.018920156569981698, ""34"": 0.0136393186231889, ""35"": 0.01217190987990524, ""36"": 0.009787662496407947, ""37"": 0.005840424660489064, ""38"": 0.005087739741056031, ""39"": 0.0026080548842679634, ""40"": 0.0025628905136659834, ""41"": 0.003227834351804515, ""42"": 0.002198900475795296, ""43"": 0.0005230187824043498, ""44"": 0.0006317842376487582, ""45"": 0.0007804595393149372, ""46"": 0.00025195049167192623, ""47"": 0.00023370897829877446, ""48"": 0.00015030996487208628, ""49"": 0.0007602990717473501, ""50"": 0.0005027867680350574, ""51"": 0.0002240732520046862, ""52"": 0.00014006498453478236, ""53"": 0.00016399647818798882, ""54"": 9.452187339742402e-05, ""55"": 1.5680139134666152e-05, ""56"": 0.0001374967885718892, ""57"": 7.756724903995595e-05, ""58"": 2.2559982126413306e-05, ""59"": 0.0001552020466737414, ""60"": 8.864853478873781e-05, ""64"": 9.430726765791153e-05, ""67"": 9.597546281692182e-05, ""71"": 0.019583321065481444}",OG Anunoby,18,NYK,ATL,True,21681988,,pr,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.756107,34.175786,0.0,role_aware_pmf_cal_v1,23.675304,22,22,5.859263e-06,0.999994140737,0.999977219159,0.99995934311,0.999491289686,0.998914108012,0.998298793774,0.995654129299,0.991253081999,0.986956105795,0.979264046964,0.969679784196,0.954770518313,0.939323603787,0.92033228623,0.885737935071,0.854582322276,0.812531223149,0.764950203428,0.7242037491,0.67396208413,,,,,after_game,2026-05-14T04:13:16Z,5c9c8e3a#phase10c,bdae5d17-32bf-4c62-a036-700e69d07035,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
