player_id,player_name,team,opponent,game_id,is_home,stat,line,market_line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_mean,p_over,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status
89,Alex Caruso,OKC,SAS,21713529,True,pts,9.5,9.5,betmgm,-135.0,100.0,0.5346534653465347,8.873337894804202,0.425763402639334,rotation,latest_valid_report_selected,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,reb,3.5,3.5,betmgm,-135.0,100.0,0.5346534653465347,3.429054512945628,0.4586836924732926,rotation,latest_valid_report_selected,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,ast,1.5,1.5,betonlineag,-185.0,140.0,0.6090534979423868,1.724516707275792,0.5770177177347013,rotation,latest_valid_report_selected,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,fg3m,2.5,2.5,betmgm,130.0,-175.0,0.4059040590405904,1.101597836323517,0.1692810313392466,rotation,latest_valid_report_selected,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,tov,,,,,,,0.8181013471447562,,rotation,latest_valid_report_selected,projected,no_market_line
89,Alex Caruso,OKC,SAS,21713529,True,stl,1.5,1.5,betparx,108.0,-143.0,0.4496336318555252,1.4180394464577777,0.3731953989641157,rotation,latest_valid_report_selected,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,blk,0.5,0.5,betparx,148.0,-200.0,0.3768844221105528,0.5219306876677179,0.2617208938513901,rotation,latest_valid_report_selected,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,stocks,1.5,1.5,betparx,-167.0,128.0,0.5878103001111522,1.939970134125496,0.4940253697210072,rotation,latest_valid_report_selected,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,pa,12.5,12.5,bovada,100.0,-130.0,0.4693877551020409,10.597854602079993,0.3469853537451018,rotation,latest_valid_report_selected,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,pr,13.5,13.5,bovada,-115.0,-115.0,0.5,12.302392407749826,0.3956975277431945,rotation,latest_valid_report_selected,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,ra,5.5,5.5,bovada,-105.0,-125.0,0.4796954314720812,5.15357122022142,0.4177267024605974,rotation,latest_valid_report_selected,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,pra,15.5,15.5,betmgm,-120.0,-110.0,0.5101214574898786,14.026909115025616,0.3810514919682503,rotation,latest_valid_report_selected,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,pts,29.5,29.5,betmgm,-120.0,-110.0,0.5101214574898786,27.67319873795233,0.3879210279616142,starter,latest_valid_report_selected,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,reb,4.5,4.5,betmgm,120.0,-160.0,0.4248366013071895,3.5352562631594857,0.2292787805249954,starter,latest_valid_report_selected,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,ast,7.5,7.5,betparx,115.0,-152.0,0.4353835521769177,6.944804654675512,0.390586726972347,starter,latest_valid_report_selected,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,fg3m,1.5,1.5,betmgm,105.0,-140.0,0.4554079696394686,1.47956595108761,0.4088442186491107,starter,latest_valid_report_selected,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,tov,,,,,,,2.926199572831616,,starter,latest_valid_report_selected,projected,no_market_line
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,stl,1.5,1.5,betparx,-103.0,-130.0,0.4730431309904154,0.975528985627502,0.2900688705979831,starter,latest_valid_report_selected,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,blk,0.5,0.5,betmgm,-160.0,115.0,0.5695364238410596,0.7128607819844495,0.3555572301237127,starter,latest_valid_report_selected,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,stocks,2.5,2.5,betparx,102.0,-136.0,0.4620927318295739,1.6883897676119517,0.2330807608672835,starter,latest_valid_report_selected,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,pa,36.5,36.5,betmgm,-105.0,-125.0,0.4796954314720812,34.61800339262785,0.3978145273819637,starter,latest_valid_report_selected,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,pr,33.5,33.5,betmgm,-105.0,-125.0,0.4796954314720812,31.208455001111837,0.3682162491402244,starter,latest_valid_report_selected,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,ra,11.5,11.5,bovada,-105.0,-125.0,0.4796954314720812,10.480060917835,0.3352954214088561,starter,latest_valid_report_selected,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,pra,41.5,41.5,betonlineag,-114.0,-114.0,0.5,38.1532596557873,0.3175942109918668,starter,latest_valid_report_selected,projected,full
201,Isaiah Hartenstein,OKC,SAS,21713529,True,pts,4.5,4.5,betonlineag,-114.0,-114.0,0.5,7.772250415453382,0.7539739256169167,rotation,latest_valid_report_selected,projected,full
201,Isaiah Hartenstein,OKC,SAS,21713529,True,reb,5.5,5.5,betparx,120.0,-159.0,0.4254270696452037,7.625431421835477,0.7890868183779297,rotation,latest_valid_report_selected,projected,full
201,Isaiah Hartenstein,OKC,SAS,21713529,True,ast,1.5,1.5,betonlineag,110.0,-143.0,0.447266703478741,2.1327052046790675,0.6748562623374602,rotation,latest_valid_report_selected,projected,full
