player_id,player_name,game_id,stat,line,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status,source_row_id,k,p_k
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,23,0.029249022289180547
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,24,0.027185276190523144
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,25,0.021593913907227917
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,26,0.01935620685732037
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,27,0.0168644702602727
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,28,0.012803820363681573
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,29,0.012434153103690426
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,30,0.00839603798842082
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,31,0.00837022746263253
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,32,0.006698044619298678
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,33,0.005196763131073895
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,34,0.004846913391062897
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,35,0.0037367773246486055
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,36,0.0023097064358162563
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,37,0.0016113030609360352
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,38,0.0016222453216422701
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,39,0.0005692230918424488
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,40,0.0013062432186143201
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,41,0.0004922724148670112
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,42,0.0003036193856525396
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,43,0.0003165460347022986
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,44,0.0002640932457319193
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,45,0.00011745667325284297
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,46,0.00013952598982328217
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,47,7.253611914184435e-05
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,48,0.00023984701004705754
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,49,0.00012254173203864356
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,50,0.00013549626938074558
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,51,6.774813469036371e-05
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,52,6.774813469035893e-05
18,OG Anunoby,21708677,pts,,starter,fresh,projected,full,0,54,6.774813469034604e-05
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,0,0.026263302382983453
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,1,0.039048341637110635
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,2,0.06524071580920764
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,3,0.0964543258314898
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,4,0.12013525330818367
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,5,0.1330470058884739
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,6,0.13179770115489275
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,7,0.11292501317220169
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,8,0.0863081159242199
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,9,0.06566203644276557
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,10,0.04673326839152173
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,11,0.029767399905645482
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,12,0.01979540835810917
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,13,0.011270405532584194
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,14,0.0066898199682885445
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,15,0.0037063507680811427
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,16,0.0022776200865340414
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,17,0.0012227351168855687
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,18,0.0007596440028859741
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,19,0.000314542923912135
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,20,0.0001816333291076846
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,21,0.00015560547370544145
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,22,1.3200888158874864e-05
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,23,9.38074976857422e-05
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,24,2.394419601255772e-05
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,25,2.5235616389473806e-05
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,26,2.6871415533573625e-05
18,OG Anunoby,21708677,reb,,starter,fresh,projected,full,1,27,6.0694977429560634e-05
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,0,0.23028995506978422
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,1,0.2314822735820819
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,2,0.22574158007656003
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,3,0.14751788340578795
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,4,0.08299186608944135
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,5,0.041342464594415915
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,6,0.020076852444419285
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,7,0.010523326195683535
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,8,0.0049004405435219885
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,9,0.0029349298795667135
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,10,0.0012272061801031576
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,11,0.0004405613089481363
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,12,0.0003488834572309427
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,13,0.00011762052335325483
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,14,2.1385549700581447e-05
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,15,3.2078324550855036e-05
18,OG Anunoby,21708677,ast,,starter,fresh,projected,full,2,17,1.0692774850284679e-05
18,OG Anunoby,21708677,fg3m,,starter,fresh,projected,full,3,0,0.07175530357355474
18,OG Anunoby,21708677,fg3m,,starter,fresh,projected,full,3,1,0.20985615010903957
18,OG Anunoby,21708677,fg3m,,starter,fresh,projected,full,3,2,0.2898024426880052
18,OG Anunoby,21708677,fg3m,,starter,fresh,projected,full,3,3,0.23546644340783388
18,OG Anunoby,21708677,fg3m,,starter,fresh,projected,full,3,4,0.11833409426811874
18,OG Anunoby,21708677,fg3m,,starter,fresh,projected,full,3,5,0.04879658423425905
18,OG Anunoby,21708677,fg3m,,starter,fresh,projected,full,3,6,0.025988981719188627
18,OG Anunoby,21708677,tov,,starter,fresh,projected,full,4,0,0.35472851783040016
18,OG Anunoby,21708677,tov,,starter,fresh,projected,full,4,1,0.30987495619191086
18,OG Anunoby,21708677,tov,,starter,fresh,projected,full,4,2,0.19039153479038062
18,OG Anunoby,21708677,tov,,starter,fresh,projected,full,4,3,0.08597277872710546
18,OG Anunoby,21708677,tov,,starter,fresh,projected,full,4,4,0.035911117720103206
18,OG Anunoby,21708677,tov,,starter,fresh,projected,full,4,5,0.01429467907425803
18,OG Anunoby,21708677,tov,,starter,fresh,projected,full,4,6,0.0051679163946551894
18,OG Anunoby,21708677,tov,,starter,fresh,projected,full,4,7,0.002309370309450949
18,OG Anunoby,21708677,tov,,starter,fresh,projected,full,4,8,0.0007769336829075518
18,OG Anunoby,21708677,tov,,starter,fresh,projected,full,4,9,0.00027369488012363863
18,OG Anunoby,21708677,tov,,starter,fresh,projected,full,4,10,0.00015665017005541957
18,OG Anunoby,21708677,tov,,starter,fresh,projected,full,4,11,0.00010052042212421549
18,OG Anunoby,21708677,tov,,starter,fresh,projected,full,4,12,4.1329806524609715e-05
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,0,0.02433810986765279
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,1,0.02412221987752938
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,2,0.02979370787078796
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,3,0.039056745384101005
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,4,0.0389500794119382
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,5,0.0410761411834949
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,6,0.051834556476404316
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,7,0.05241297571002078
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,8,0.05801768555294191
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,9,0.060364819175748256
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,10,0.06311978609514804
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,11,0.058601063905284294
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,12,0.055945991150460735
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,13,0.05490238316014761
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,14,0.04612304204216391
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,15,0.03990912506338077
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,16,0.04024921570396741
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,17,0.034535932420795834
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,18,0.029335336687276257
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,19,0.028859235137054396
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,20,0.025084998375439618
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,21,0.0202943986532481
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,22,0.019241110313810515
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,23,0.01347070916901324
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,24,0.010216190675261689
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,25,0.009458013275140457
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,26,0.007896631246194658
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,27,0.00603803218903365
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,28,0.004626933879333537
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,29,0.002786210354683994
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,30,0.002708158300473891
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,31,0.002255047684563703
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,32,0.000888030350887921
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,33,0.0012282873689334038
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,34,0.00041723293458987616
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,35,0.00036214522061028907
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,36,0.00040141420903498946
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,37,0.00020058014147239698
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,38,0.00022097271977611468
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,39,9.754478185949548e-05
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,40,2.8978186669866823e-05
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,41,6.957911934399556e-05
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,42,0.0001856492227050511
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,43,0.00010999990064827551
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,45,5.4999950324126277e-05
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,46,5.499995032412408e-05
61,Mikal Bridges,21708677,pts,,core,fresh,projected,full,5,48,5.4999950324112616e-05
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,0,0.09871110262364194
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,1,0.17915940070567188
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,2,0.21791157570915248
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,3,0.1943448282982152
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,4,0.1368824821683611
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,5,0.08103746904174687
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,6,0.04647019031538425
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,7,0.0234437746916761
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,8,0.012178945690633535
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,9,0.005288845209699445
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,10,0.0026139843545312405
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,11,0.0011218340013045508
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,12,0.00039078242281792824
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,13,0.0002586834114423611
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,14,9.85242471464945e-05
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,15,4.378855428733089e-05
61,Mikal Bridges,21708677,reb,,core,fresh,projected,full,6,16,4.378855428732592e-05
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,0,0.1691531293066293
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,1,0.22065904693637325
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,2,0.2122365140865664
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,3,0.16683124849307143
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,4,0.10867541965524392
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,5,0.05815269148569669
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,6,0.032037637395149456
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,7,0.01728429530888954
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,8,0.007190515479205438
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,9,0.0036106040338305004
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,10,0.002366438574712786
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,11,0.0009767469219258912
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,12,0.000387544850045763
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,13,0.00028713366301462586
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,14,0.00012945755112451064
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,15,1.078812926037208e-05
61,Mikal Bridges,21708677,ast,,core,fresh,projected,full,7,19,1.0788129260367733e-05
61,Mikal Bridges,21708677,fg3m,,core,fresh,projected,full,8,0,0.3318620239365748
61,Mikal Bridges,21708677,fg3m,,core,fresh,projected,full,8,1,0.3898650531098411
61,Mikal Bridges,21708677,fg3m,,core,fresh,projected,full,8,2,0.21723870840367926
61,Mikal Bridges,21708677,fg3m,,core,fresh,projected,full,8,3,0.06103421454990478
61,Mikal Bridges,21708677,tov,,core,fresh,projected,full,9,0,0.38625416742031765
61,Mikal Bridges,21708677,tov,,core,fresh,projected,full,9,1,0.2817847127281007
61,Mikal Bridges,21708677,tov,,core,fresh,projected,full,9,2,0.18089692459071663
61,Mikal Bridges,21708677,tov,,core,fresh,projected,full,9,3,0.08833389382337034
61,Mikal Bridges,21708677,tov,,core,fresh,projected,full,9,4,0.03762980389087353
61,Mikal Bridges,21708677,tov,,core,fresh,projected,full,9,5,0.014606928912877223
61,Mikal Bridges,21708677,tov,,core,fresh,projected,full,9,6,0.006282160787241809
61,Mikal Bridges,21708677,tov,,core,fresh,projected,full,9,7,0.002273039035272775
61,Mikal Bridges,21708677,tov,,core,fresh,projected,full,9,8,0.001087272498384011
61,Mikal Bridges,21708677,tov,,core,fresh,projected,full,9,9,0.0003863276741528379
61,Mikal Bridges,21708677,tov,,core,fresh,projected,full,9,10,0.00022443996541017254
61,Mikal Bridges,21708677,tov,,core,fresh,projected,full,9,11,0.00014635179749870433
61,Mikal Bridges,21708677,tov,,core,fresh,projected,full,9,12,9.397687578371296e-05
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,0,0.005438528663632095
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,1,0.005611438363560628
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,2,0.006905871649097512
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,3,0.006030315899069612
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,4,0.0077318331355235494
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,5,0.007415273157399864
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,6,0.009181588201988937
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,7,0.00983979976124797
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,8,0.01082065668220806
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,9,0.011962550593899753
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,10,0.015068958053551396
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,11,0.01564528994575728
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,12,0.016696790132790327
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,13,0.019523265218516758
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,14,0.02082030493422738
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,15,0.023264878485407713
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,16,0.02765416847559969
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,17,0.03067735694528157
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,18,0.030032701149345205
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,19,0.034277320570898696
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,20,0.03403639994297018
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,21,0.03633899735638002
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,22,0.039168667872021945
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,23,0.0387136950563112
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,24,0.039471710551955
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,25,0.041123380372763405
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,26,0.038735401195301666
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,27,0.04270145875344949
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,28,0.03734661522698913
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,29,0.03615699537185245
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,30,0.03690366661134786
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,31,0.03261305836702063
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,32,0.030321099130894966
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,33,0.026229017416552647
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,34,0.026049715538454234
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,35,0.024080583760601182
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,36,0.01702950516627605
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,37,0.017149600051992286
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,38,0.014943467802616728
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,39,0.013217444806105899
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,40,0.011025957396779234
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,41,0.009606221989717036
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,42,0.006921520663857937
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,43,0.006840627785729764
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,44,0.005289489696305893
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,45,0.004837554818984819
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,46,0.0034243347608275895
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,47,0.003761390239529535
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,48,0.0024972844293578156
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,49,0.0019671962610466305
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,50,0.001835365080003544
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,51,0.0008786813433893483
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,52,0.0005131145804496215
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,53,0.001509150450249492
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,54,0.00032124142014349817
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,55,0.00022378596545660426
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,56,0.00020110421991120932
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,57,0.00027926403907298355
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,58,0.00016689613808222652
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,59,0.00017463191601153248
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,60,2.8982294101830222e-05
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,61,5.7964588203646444e-05
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,62,0.00023963534979262063
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,63,0.0002661584443098402
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,64,6.769191927496667e-05
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,65,6.769191927496141e-05
73,Jalen Brunson,21708677,pts,,starter,fresh,projected,full,10,67,6.769191927495423e-05
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,0,0.08068445543473993
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,1,0.13638066579878508
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,2,0.17009857399025444
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,3,0.17997100080254824
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,4,0.1623251223951834
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,5,0.12072759227757408
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,6,0.07194425280138243
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,7,0.040821740865307786
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,8,0.018849399470273438
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,9,0.009845960106371019
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,10,0.004247370933360095
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,11,0.00207970032586516
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,12,0.001172912299062045
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,13,0.0003707932391589213
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,14,0.0002284179927114382
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,15,0.00011744016832338118
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,16,7.484806109980698e-05
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,17,2.8653801611157266e-05
73,Jalen Brunson,21708677,reb,,starter,fresh,projected,full,11,18,3.1099236388072936e-05
73,Jalen Brunson,21708677,ast,,starter,fresh,projected,full,12,0,0.02898996726490994
73,Jalen Brunson,21708677,ast,,starter,fresh,projected,full,12,1,0.039319650239380576
73,Jalen Brunson,21708677,ast,,starter,fresh,projected,full,12,2,0.06140964443492321
73,Jalen Brunson,21708677,ast,,starter,fresh,projected,full,12,3,0.09050535093886718
73,Jalen Brunson,21708677,ast,,starter,fresh,projected,full,12,4,0.11371453628165432
73,Jalen Brunson,21708677,ast,,starter,fresh,projected,full,12,5,0.12656081555487092
73,Jalen Brunson,21708677,ast,,starter,fresh,projected,full,12,6,0.1206707862031158
73,Jalen Brunson,21708677,ast,,starter,fresh,projected,full,12,7,0.11785625247268991
73,Jalen Brunson,21708677,ast,,starter,fresh,projected,full,12,8,0.09279790010443896
73,Jalen Brunson,21708677,ast,,starter,fresh,projected,full,12,9,0.0691810955208187
73,Jalen Brunson,21708677,ast,,starter,fresh,projected,full,12,10,0.053760414745975434
73,Jalen Brunson,21708677,ast,,starter,fresh,projected,full,12,11,0.03241863459804149
73,Jalen Brunson,21708677,ast,,starter,fresh,projected,full,12,12,0.02114357444714472
