player_id,player_name,team,opponent,game_id,is_home,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,model_p_over,edge,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status
18,OG Anunoby,NYK,PHI,21708677,False,pts,,,,,,,,starter,fresh,projected,full
18,OG Anunoby,NYK,PHI,21708677,False,reb,,,,,,,,starter,fresh,projected,full
18,OG Anunoby,NYK,PHI,21708677,False,ast,,,,,,,,starter,fresh,projected,full
18,OG Anunoby,NYK,PHI,21708677,False,fg3m,,,,,,,,starter,fresh,projected,full
18,OG Anunoby,NYK,PHI,21708677,False,tov,,,,,,,,starter,fresh,projected,full
61,Mikal Bridges,NYK,PHI,21708677,False,pts,,,,,,,,core,fresh,projected,full
61,Mikal Bridges,NYK,PHI,21708677,False,reb,,,,,,,,core,fresh,projected,full
61,Mikal Bridges,NYK,PHI,21708677,False,ast,,,,,,,,core,fresh,projected,full
61,Mikal Bridges,NYK,PHI,21708677,False,fg3m,,,,,,,,core,fresh,projected,full
61,Mikal Bridges,NYK,PHI,21708677,False,tov,,,,,,,,core,fresh,projected,full
73,Jalen Brunson,NYK,PHI,21708677,False,pts,,,,,,,,starter,fresh,projected,full
73,Jalen Brunson,NYK,PHI,21708677,False,reb,,,,,,,,starter,fresh,projected,full
73,Jalen Brunson,NYK,PHI,21708677,False,ast,,,,,,,,starter,fresh,projected,full
73,Jalen Brunson,NYK,PHI,21708677,False,fg3m,,,,,,,,starter,fresh,projected,full
73,Jalen Brunson,NYK,PHI,21708677,False,tov,,,,,,,,starter,fresh,projected,full
100,Jordan Clarkson,NYK,PHI,21708677,False,pts,,,,,,,,bench,fresh,projected,full
100,Jordan Clarkson,NYK,PHI,21708677,False,reb,,,,,,,,bench,fresh,projected,full
100,Jordan Clarkson,NYK,PHI,21708677,False,ast,,,,,,,,bench,fresh,projected,full
100,Jordan Clarkson,NYK,PHI,21708677,False,fg3m,,,,,,,,bench,fresh,projected,full
100,Jordan Clarkson,NYK,PHI,21708677,False,tov,,,,,,,,bench,fresh,projected,full
137,Andre Drummond,PHI,NYK,21708677,True,pts,,,,,,,,bench,fresh,projected,full
137,Andre Drummond,PHI,NYK,21708677,True,reb,,,,,,,,bench,fresh,projected,full
137,Andre Drummond,PHI,NYK,21708677,True,ast,,,,,,,,bench,fresh,projected,full
137,Andre Drummond,PHI,NYK,21708677,True,fg3m,,,,,,,,bench,fresh,projected,full
137,Andre Drummond,PHI,NYK,21708677,True,tov,,,,,,,,bench,fresh,projected,full
145,Joel Embiid,PHI,NYK,21708677,True,pts,,,,,,,,starter,fresh,projected,full
145,Joel Embiid,PHI,NYK,21708677,True,reb,,,,,,,,starter,fresh,projected,full
145,Joel Embiid,PHI,NYK,21708677,True,ast,,,,,,,,starter,fresh,projected,full
145,Joel Embiid,PHI,NYK,21708677,True,fg3m,,,,,,,,starter,fresh,projected,full
145,Joel Embiid,PHI,NYK,21708677,True,tov,,,,,,,,starter,fresh,projected,full
172,Paul George,PHI,NYK,21708677,True,pts,,,,,,,,starter,fresh,projected,full
172,Paul George,PHI,NYK,21708677,True,reb,,,,,,,,starter,fresh,projected,full
172,Paul George,PHI,NYK,21708677,True,ast,,,,,,,,starter,fresh,projected,full
172,Paul George,PHI,NYK,21708677,True,fg3m,,,,,,,,starter,fresh,projected,full
172,Paul George,PHI,NYK,21708677,True,tov,,,,,,,,starter,fresh,projected,full
202,Josh Hart,NYK,PHI,21708677,False,pts,,,,,,,,starter,fresh,projected,full
202,Josh Hart,NYK,PHI,21708677,False,reb,,,,,,,,starter,fresh,projected,full
202,Josh Hart,NYK,PHI,21708677,False,ast,,,,,,,,starter,fresh,projected,full
202,Josh Hart,NYK,PHI,21708677,False,fg3m,,,,,,,,starter,fresh,projected,full
202,Josh Hart,NYK,PHI,21708677,False,tov,,,,,,,,starter,fresh,projected,full
286,Kyle Lowry,PHI,NYK,21708677,True,pts,,,,,,,,fringe,fresh,projected,full
286,Kyle Lowry,PHI,NYK,21708677,True,reb,,,,,,,,fringe,fresh,projected,full
286,Kyle Lowry,PHI,NYK,21708677,True,ast,,,,,,,,fringe,fresh,projected,full
286,Kyle Lowry,PHI,NYK,21708677,True,fg3m,,,,,,,,fringe,fresh,projected,full
286,Kyle Lowry,PHI,NYK,21708677,True,tov,,,,,,,,fringe,fresh,projected,full
360,Kelly Oubre Jr.,PHI,NYK,21708677,True,pts,,,,,,,,starter,fresh,projected,full
360,Kelly Oubre Jr.,PHI,NYK,21708677,True,reb,,,,,,,,starter,fresh,projected,full
360,Kelly Oubre Jr.,PHI,NYK,21708677,True,ast,,,,,,,,starter,fresh,projected,full
360,Kelly Oubre Jr.,PHI,NYK,21708677,True,fg3m,,,,,,,,starter,fresh,projected,full
360,Kelly Oubre Jr.,PHI,NYK,21708677,True,tov,,,,,,,,starter,fresh,projected,full
368,Cameron Payne,PHI,NYK,21708677,True,pts,,,,,,,,bench,fresh,projected,full
368,Cameron Payne,PHI,NYK,21708677,True,reb,,,,,,,,bench,fresh,projected,full
368,Cameron Payne,PHI,NYK,21708677,True,ast,,,,,,,,bench,fresh,projected,full
368,Cameron Payne,PHI,NYK,21708677,True,fg3m,,,,,,,,bench,fresh,projected,full
368,Cameron Payne,PHI,NYK,21708677,True,tov,,,,,,,,bench,fresh,projected,full
399,Mitchell Robinson,NYK,PHI,21708677,False,pts,,,,,,,,bench,fresh,projected,full
