player_id,player_name,team,opponent,game_id,is_home,stat,line,market_line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_mean,p_over,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status
89,Alex Caruso,OKC,SAS,21713529,True,pts,10.5,10.5,betmgm,-120.0,-110.0,0.5101214574898786,8.918427549256192,0.3631732757304647,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,reb,3.5,3.5,betmgm,-105.0,-125.0,0.4796954314720812,3.464953132265161,0.4597010945317266,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,ast,1.5,1.5,betmgm,-200.0,145.0,0.6202531645569621,1.7324927676903512,0.5842235385401341,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,fg3m,2.5,2.5,betmgm,130.0,-175.0,0.4059040590405904,1.1017582574219371,0.1692604063385287,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,tov,,,,,,,0.814207467620496,,rotation,fallback_used,projected,no_market_line
89,Alex Caruso,OKC,SAS,21713529,True,stl,1.5,1.5,betparx,110.0,-148.0,0.4438081603435934,1.422850717744154,0.373995239616406,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,blk,0.5,0.5,betparx,150.0,-205.0,0.3730886850152905,0.5216500594497253,0.2617045004504063,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,stocks,1.5,1.5,betparx,-165.0,123.0,0.5813255391421123,1.9445007771938791,0.4946339147840279,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,pa,12.5,12.5,bovada,-105.0,-125.0,0.4796954314720812,10.65092031694654,0.3496500447556714,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,pr,13.5,13.5,bovada,-115.0,-115.0,0.5,12.38338068152136,0.401917435062171,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,ra,5.5,5.5,bovada,-105.0,-125.0,0.4796954314720812,5.197445899955511,0.4254418164279807,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713529,True,pra,15.5,15.5,betmgm,-110.0,-125.0,0.4852941176470587,14.115873449211705,0.3874814191917134,rotation,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713529,False,pts,12.5,12.5,betonlineag,-105.0,-123.0,0.4814929056138186,19.51565831802961,0.8664334333029768,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713529,False,reb,2.5,2.5,betmgm,-175.0,130.0,0.5940959409594095,3.924574645368711,0.8328683185654467,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713529,False,ast,4.5,4.5,betmgm,115.0,-155.0,0.4334891627709307,5.729260717567896,0.7327635371581565,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713529,False,fg3m,1.5,1.5,betmgm,120.0,-160.0,0.4248366013071895,1.778473054488004,0.5123869906512183,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713529,False,tov,,,,,,,2.2514313411918687,,starter,fallback_used,projected,no_market_line
161,De'Aaron Fox,SAS,OKC,21713529,False,stl,0.5,0.5,betparx,-195.0,145.0,0.6182465221611129,0.7938587031559596,0.480900247672264,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713529,False,blk,0.5,0.5,betmgm,300.0,-500.0,0.2307692307692307,0.3889144964508731,0.186375770483,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713529,False,stocks,1.5,1.5,draftkings,171.0,-230.0,0.3461659498583866,1.1827731996068331,0.2479596437490063,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713529,False,pa,16.5,16.5,bovada,-110.0,-120.0,0.4898785425101215,25.244919035597484,0.9094244073173652,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713529,False,pr,15.5,15.5,betmgm,-120.0,-110.0,0.5101214574898786,23.440232963398326,0.8899774708505243,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713529,False,ra,7.5,7.5,betmgm,100.0,-135.0,0.4653465346534653,9.653835362936608,0.8174582066553848,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713529,False,pra,19.5,19.5,betonlineag,-115.0,-112.0,0.5030953363598845,29.16949368096622,0.9262234064462664,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,pts,28.5,28.5,betmgm,-105.0,-125.0,0.4796954314720812,27.74173326680878,0.4600361985349739,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,reb,4.5,4.5,betmgm,120.0,-160.0,0.4248366013071895,3.5368530190519136,0.2293655288211466,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,ast,7.5,7.5,betmgm,110.0,-150.0,0.4424778761061947,6.88862088211757,0.3777520232261644,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,fg3m,1.5,1.5,betmgm,-105.0,-125.0,0.4796954314720812,1.47956595108761,0.4088442186491107,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,tov,,,,,,,2.9073703047542963,,starter,fallback_used,projected,no_market_line
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,stl,1.5,1.5,betparx,-108.0,-122.0,0.485816177662506,0.9801431958706042,0.2907598024368088,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,blk,0.5,0.5,betmgm,-175.0,125.0,0.5887850467289719,0.712536289796083,0.3555368348427774,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,stocks,2.5,2.5,betparx,-103.0,-130.0,0.4730431309904154,1.6926794856666871,0.2336529629037249,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,pa,35.5,35.5,betmgm,-110.0,-120.0,0.4898785425101215,34.63035414892638,0.4573427662276,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,pr,32.5,32.5,bovada,-125.0,-105.0,0.5203045685279188,31.2785862858607,0.4333824260280139,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,ra,11.5,11.5,bovada,-105.0,-125.0,0.4796954314720812,10.425473901169497,0.3259899410102667,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713529,True,pra,40.5,40.5,betparx,-107.0,-125.0,0.481981981981982,38.167207167978304,0.373304389099839,starter,fallback_used,projected,full
201,Isaiah Hartenstein,OKC,SAS,21713529,True,pts,4.5,4.5,betonlineag,105.0,-135.0,0.4592085979482169,7.781953072017282,0.7547218196132455,rotation,fallback_used,projected,full
201,Isaiah Hartenstein,OKC,SAS,21713529,True,reb,4.5,4.5,betonlineag,-103.0,-125.0,0.4773429454170958,7.593895906935092,0.8761785473892527,rotation,fallback_used,projected,full
201,Isaiah Hartenstein,OKC,SAS,21713529,True,ast,1.5,1.5,betonlineag,152.0,-200.0,0.3731343283582089,2.127027553061698,0.6781963765385544,rotation,fallback_used,projected,full
201,Isaiah Hartenstein,OKC,SAS,21713529,True,fg3m,,,,,,,1.0996563573883162,,rotation,fallback_used,projected,no_market_line
201,Isaiah Hartenstein,OKC,SAS,21713529,True,tov,,,,,,,0.9862081198929168,,rotation,fallback_used,projected,no_market_line
201,Isaiah Hartenstein,OKC,SAS,21713529,True,stl,0.5,0.5,betparx,130.0,-175.0,0.4059040590405904,0.9201218411631892,0.4935463585730868,rotation,fallback_used,projected,full
201,Isaiah Hartenstein,OKC,SAS,21713529,True,blk,0.5,0.5,betmgm,110.0,-155.0,0.4392764857881137,1.056450275051409,0.6248012225709696,rotation,fallback_used,projected,full
201,Isaiah Hartenstein,OKC,SAS,21713529,True,stocks,1.5,1.5,betparx,188.0,-265.0,0.3235241978372629,1.9765721162145984,0.4929060881435634,rotation,fallback_used,projected,full
201,Isaiah Hartenstein,OKC,SAS,21713529,True,pa,5.5,5.5,betmgm,-118.0,-115.0,0.5029738302934179,9.908980625078984,0.8226891080592944,rotation,fallback_used,projected,full
201,Isaiah Hartenstein,OKC,SAS,21713529,True,pr,8.5,8.5,betmgm,-125.0,-105.0,0.5203045685279188,15.37584897895237,0.908604673125996,rotation,fallback_used,projected,full
201,Isaiah Hartenstein,OKC,SAS,21713529,True,ra,5.5,5.5,betmgm,-135.0,100.0,0.5346534653465347,9.720923459996792,0.910926955210742,rotation,fallback_used,projected,full
201,Isaiah Hartenstein,OKC,SAS,21713529,True,pra,10.5,10.5,betmgm,-105.0,-125.0,0.4796954314720812,17.50287653201407,0.9045602320623916,rotation,fallback_used,projected,full
666541,Luguentz Dort,OKC,SAS,21713529,True,pts,6.5,6.5,betmgm,110.0,-150.0,0.4424778761061947,7.813141764011563,0.5876748327478954,rotation,fallback_used,projected,full
666541,Luguentz Dort,OKC,SAS,21713529,True,reb,2.5,2.5,betmgm,-135.0,100.0,0.5346534653465347,2.8146513352361677,0.5686868710985874,rotation,fallback_used,projected,full
666541,Luguentz Dort,OKC,SAS,21713529,True,ast,0.5,0.5,betmgm,-160.0,120.0,0.5751633986928104,1.269310440678309,0.7473868128516341,rotation,fallback_used,projected,full
