role_bucket,n_rows,n_scored,n_market_joined,n_books,n_players,n_games,model_brier_avg,market_brier_avg,model_logloss_avg,market_logloss_avg,model_rps_avg,market_rps_avg,market_coverage_status,availability_freshness_status,failure_reason,market_superiority_pass,brier_delta_model_minus_market,logloss_delta_model_minus_market,rps_delta_model_minus_market,rps_status,model_beats_market_brier,model_beats_market_logloss,model_beats_market_rps,calibration_pass,model_ece,market_ece,model_calibration_slope,model_calibration_intercept,market_calibration_slope,market_calibration_intercept,pit_ks,mean_error,variance_error,p0_error,model_better_calibrated
bench,113,113,113,6,7,2,0.26964618154647846,0.24988719470890078,0.7482292400337941,0.6945449169232101,1.3207338853619335,,covered,unknown,model_logloss_not_better,False,0.01975898683757768,0.05368432311058402,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
core,428,428,428,6,15,5,0.2693984189243442,0.23290131236268055,0.7404726234177743,0.6571895941791525,2.101372556839122,,covered,unknown,model_logloss_not_better,False,0.036497106561663634,0.08328302923862185,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
fringe,34,34,34,6,2,2,0.25263861764498075,0.2702115117167552,1.4745517620517472,0.7395570858250667,1.9973803735003348,,covered,unknown,insufficient_scored_rows,False,-0.01757289407177448,0.7349946762266805,,unavailable_market_distribution,True,False,True,False,,,,,,,,,,,False
inactive_risk,77,77,77,6,3,3,0.32146882539971067,0.2442025781467234,0.8615210105315119,0.679683241289953,3.1425689480987753,,covered,unknown,insufficient_scored_rows,False,0.07726624725298728,0.1818377692415588,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
none,946,0,0,6,1,0,,,,,,,none,unknown,insufficient_scored_rows,False,,,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
rotation,257,257,257,6,9,4,0.26309259549611985,0.25231947856007847,0.718937737961079,0.6964168827433218,1.5874354423576003,,covered,unknown,model_logloss_not_better,False,0.010773116936041383,0.022520855217757152,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
starter,421,421,421,6,13,4,0.23819997253997022,0.24025401611242306,0.6717735807249349,0.6729559296741326,1.9778224803048117,,covered,unknown,,True,-0.0020540435724528405,-0.0011823489491977757,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False
