player_name,player_id,team,opponent,is_home,game_id,stat,line,market_line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,cal_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,mean,pmf_mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,injury_context_source,injury_report_fetched_at_utc,expected_lineup_status,official_lineup_status,lineup_source,lineup_last_updated_utc,line_source
Karl-Anthony Towns,447,NYK,SAS,False,21716135,pts,15.5,15.5,bovada,-160,120,0.5752,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,29.1068,31.8024,0.05,15.7892,15.7892,16,16,0.002,0.998,0.9973,0.995,0.9905,0.982,0.9681,0.9506,0.9201,0.8866,0.8486,0.8063,0.7487,0.6914,0.6357,0.5773,0.5111,0.4208,0.3566,0.2996,0.2545,0.5111,-105,105,-0.0641,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,market_offered
Karl-Anthony Towns,447,NYK,SAS,False,21716135,pts,14.5,14.5,bovada,-210,155,0.6334,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,29.1068,31.8024,0.05,15.7892,15.7892,16,16,0.002,0.998,0.9973,0.995,0.9905,0.982,0.9681,0.9506,0.9201,0.8866,0.8486,0.8063,0.7487,0.6914,0.6357,0.5773,0.5111,0.4208,0.3566,0.2996,0.2545,0.5773,-137,137,-0.0561,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,market_offered
Karl-Anthony Towns,447,NYK,SAS,False,21716135,pts,13.5,13.5,bovada,-280,205,0.6921,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,29.1068,31.8024,0.05,15.7892,15.7892,16,16,0.002,0.998,0.9973,0.995,0.9905,0.982,0.9681,0.9506,0.9201,0.8866,0.8486,0.8063,0.7487,0.6914,0.6357,0.5773,0.5111,0.4208,0.3566,0.2996,0.2545,0.6357,-175,175,-0.0563,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,market_offered
Karl-Anthony Towns,447,NYK,SAS,False,21716135,pts,17.5,17.5,betmgm,110,-145,0.4459,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,29.1068,31.8024,0.05,15.7892,15.7892,16,16,0.002,0.998,0.9973,0.995,0.9905,0.982,0.9681,0.9506,0.9201,0.8866,0.8486,0.8063,0.7487,0.6914,0.6357,0.5773,0.5111,0.4208,0.3566,0.2996,0.2545,0.3566,180,-180,-0.0892,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,market_offered
Karl-Anthony Towns,447,NYK,SAS,False,21716135,pts,17.5,17.5,betrivers,108,-148,0.4462,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,29.1068,31.8024,0.05,15.7892,15.7892,16,16,0.002,0.998,0.9973,0.995,0.9905,0.982,0.9681,0.9506,0.9201,0.8866,0.8486,0.8063,0.7487,0.6914,0.6357,0.5773,0.5111,0.4208,0.3566,0.2996,0.2545,0.3566,180,-180,-0.0895,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,market_offered
Karl-Anthony Towns,447,NYK,SAS,False,21716135,pts,16.5,16.5,betrivers,-121,-113,0.5079,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,29.1068,31.8024,0.05,15.7892,15.7892,16,16,0.002,0.998,0.9973,0.995,0.9905,0.982,0.9681,0.9506,0.9201,0.8866,0.8486,0.8063,0.7487,0.6914,0.6357,0.5773,0.5111,0.4208,0.3566,0.2996,0.2545,0.4208,138,-138,-0.0871,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,market_offered
Karl-Anthony Towns,447,NYK,SAS,False,21716135,pts,15.5,15.5,betrivers,-159,115,0.5689,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,29.1068,31.8024,0.05,15.7892,15.7892,16,16,0.002,0.998,0.9973,0.995,0.9905,0.982,0.9681,0.9506,0.9201,0.8866,0.8486,0.8063,0.7487,0.6914,0.6357,0.5773,0.5111,0.4208,0.3566,0.2996,0.2545,0.5111,-105,105,-0.0578,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,market_offered
Karl-Anthony Towns,447,NYK,SAS,False,21716135,pts,16.5,16.5,draftkings,-117,-109,0.5083,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,29.1068,31.8024,0.05,15.7892,15.7892,16,16,0.002,0.998,0.9973,0.995,0.9905,0.982,0.9681,0.9506,0.9201,0.8866,0.8486,0.8063,0.7487,0.6914,0.6357,0.5773,0.5111,0.4208,0.3566,0.2996,0.2545,0.4208,138,-138,-0.0875,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,market_offered
Karl-Anthony Towns,447,NYK,SAS,False,21716135,pts,16.5,16.5,fanatics,-115,-115,0.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,29.1068,31.8024,0.05,15.7892,15.7892,16,16,0.002,0.998,0.9973,0.995,0.9905,0.982,0.9681,0.9506,0.9201,0.8866,0.8486,0.8063,0.7487,0.6914,0.6357,0.5773,0.5111,0.4208,0.3566,0.2996,0.2545,0.4208,138,-138,-0.0792,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,market_offered
Karl-Anthony Towns,447,NYK,SAS,False,21716135,pts,16.5,16.5,hardrockbet_az,-115,-115,0.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,29.1068,31.8024,0.05,15.7892,15.7892,16,16,0.002,0.998,0.9973,0.995,0.9905,0.982,0.9681,0.9506,0.9201,0.8866,0.8486,0.8063,0.7487,0.6914,0.6357,0.5773,0.5111,0.4208,0.3566,0.2996,0.2545,0.4208,138,-138,-0.0792,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,market_offered
