player_id,player_name,team_abbr,team_id,opponent,is_home,game_id,game,game_start_et,stat,role_bucket,role_source,mp_bucket,usage_bucket,minutes_mean,minutes_q50,p_inactive_used,support_min,support_max,line,market_fair_over_prob,market_source,market_offered_side,market_offered_odds,pmf_source,pmf_active
161,De'Aaron Fox,SAS,27,MIN,True,21707972,Minnesota Timberwolves @ San Antonio Spurs,,pts,starter,derived_from_projected_minutes,3,0,,19.0,,0,,17.5,0.4951,betway,OVER,100,predict.py:pmf_cal,"{""0"": 0.011915490137178332, ""1"": 0.011014318614198456, ""2"": 0.009512366075898667, ""3"": 0.01121457895263843, ""4"": 0.010313407429658555, ""5"": 0.014619004706117954, ""6"": 0.017522779613497547, ""7"": 0.020927205366977068, ""8"": 0.024632021628116552, ""9"": 0.02262941824371683, ""10"": 0.024531891458896567, ""11"": 0.030039050765995792, ""12"": 0.02813657755081606, ""13"": 0.03404425753479524, ""14"": 0.03744868328827476, ""15"": 0.04515870631821368, ""16"": 0.044057274456793825, ""17"": 0.04806248122559327, ""18"": 0.04666065885651347, ""19"": 0.051066386302192845, ""20"": 0.051767297486732755, ""21"": 0.05206768799439271, ""22"": 0.05096625613297286, ""23"": 0.04525883648743366, ""24"": 0.03434464804245519, ""25"": 0.03404425753479524, ""26"": 0.031240612796635623, ""27"": 0.026734755181736257, ""28"": 0.021427856213077, ""29"": 0.021027335536197057, ""30"": 0.018824471813357366, ""31"": 0.014118353860018022, ""32"": 0.010513667768098528, ""33"": 0.008811454891358766, ""34"": 0.008911585060578752, ""35"": 0.006608591168519074, ""36"": 0.004005206768799439, ""37"": 0.004505857614899369, ""38"": 0.0026033843997196352, ""39"": 0.0027035145689396217, ""41"": 0.0020026033843997195, ""42"": 0.0012015620306398316, ""58"": 0.0014018223690798037, ""80"": 0.0014018223690798037}"
161,De'Aaron Fox,SAS,27,MIN,True,21707972,Minnesota Timberwolves @ San Antonio Spurs,,reb,starter,derived_from_projected_minutes,3,0,,3.0,,0,,3.5,0.55,betway,UNDER,120,predict.py:pmf_cal,"{""0"": 0.07802483974358973, ""1"": 0.14232772435897437, ""2"": 0.18539663461538458, ""3"": 0.19991987179487178, ""4"": 0.14783653846153846, ""5"": 0.10416666666666666, ""6"": 0.05418669871794872, ""7"": 0.04407051282051282, ""8"": 0.02173477564102564, ""9"": 0.010516826923076924, ""10"": 0.007411858974358974, ""11"": 0.0026041666666666665, ""12"": 0.0018028846153846153}"
387,Julius Randle,MIN,18,SAS,False,21707972,Minnesota Timberwolves @ San Antonio Spurs,,pts,starter,derived_from_projected_minutes,3,0,,19.0,,0,,20.5,0.4802,betmgm,UNDER,-118,predict.py:pmf_cal,"{""0"": 0.010210210210210211, ""1"": 0.00970970970970971, ""2"": 0.00940940940940941, ""3"": 0.01121121121121121, ""4"": 0.011911911911911913, ""5"": 0.009309309309309309, ""6"": 0.012712712712712713, ""7"": 0.02022022022022022, ""8"": 0.021021021021021023, ""9"": 0.022022022022022022, ""10"": 0.023223223223223222, ""11"": 0.02872872872872873, ""12"": 0.03153153153153153, ""13"": 0.030130130130130127, ""14"": 0.04134134134134135, ""15"": 0.04304304304304304, ""16"": 0.045445445445445445, ""17"": 0.053653653653653655, ""18"": 0.05425425425425425, ""19"": 0.054954954954954956, ""20"": 0.053553553553553554, ""21"": 0.04164164164164164, ""22"": 0.04584584584584585, ""23"": 0.03893893893893893, ""24"": 0.044344344344344346, ""25"": 0.03453453453453454, ""26"": 0.03223223223223223, ""27"": 0.03113113113113113, ""28"": 0.022822822822822823, ""29"": 0.022622622622622622, ""30"": 0.019119119119119118, ""31"": 0.015015015015015015, ""32"": 0.01041041041041041, ""33"": 0.01011011011011011, ""34"": 0.007707707707707708, ""35"": 0.006006006006006006, ""36"": 0.005205205205205205, ""37"": 0.002902902902902903, ""38"": 0.003703703703703704, ""39"": 0.002002002002002002, ""40"": 0.002002002002002002, ""42"": 0.0013013013013013013, ""53"": 0.0014014014014014013, ""80"": 0.0014014014014014013}"
387,Julius Randle,MIN,18,SAS,False,21707972,Minnesota Timberwolves @ San Antonio Spurs,,reb,starter,derived_from_projected_minutes,3,0,,6.0,,0,,6.5,0.5208,fanduel,UNDER,104,predict.py:pmf_cal,"{""0"": 0.02043269230769231, ""1"": 0.029947916666666668, ""2"": 0.05448717948717949, ""3"": 0.09415064102564102, ""4"": 0.11007612179487179, ""5"": 0.14573317307692307, ""6"": 0.1422275641025641, ""7"": 0.11458333333333334, ""8"": 0.09715544871794872, ""9"": 0.06850961538461539, ""10"": 0.047976762820512824, ""11"": 0.032852564102564104, ""12"": 0.021033653846153848, ""13"": 0.010116185897435898, ""14"": 0.006009615384615385, ""15"": 0.0025040064102564105, ""16"": 0.0022035256410256414}"
387,Julius Randle,MIN,18,SAS,False,21707972,Minnesota Timberwolves @ San Antonio Spurs,,ast,starter,derived_from_projected_minutes,3,0,,3.0,,0,,4.5,0.4627,draftkings,UNDER,-125,predict.py:pmf_cal,"{""0"": 0.06463573504359155, ""1"": 0.11153422186591844, ""2"": 0.157731235594749, ""3"": 0.18328489828640146, ""4"": 0.16574807094899288, ""5"": 0.11874937368473795, ""6"": 0.08638140094197816, ""7"": 0.0559174265958513, ""8"": 0.027357450646357355, ""9"": 0.015332197614991484, ""10"": 0.0092193606573805, ""11"": 0.0024050506062731737, ""12"": 0.0017035775127768314}"
261,Luke Kornet,SAS,27,MIN,True,21707972,Minnesota Timberwolves @ San Antonio Spurs,,reb,bench,derived_from_projected_minutes,1,0,,4.0,,0,,4.5,0.4639,draftkings,UNDER,-125,predict.py:pmf_cal,"{""0"": 0.049318364073777064, ""1"": 0.10094226142742582, ""2"": 0.15497193263833198, ""3"": 0.15777866880513233, ""4"": 0.14474739374498796, ""5"": 0.11898556535685645, ""6"": 0.09222133119486768, ""7"": 0.0638532477947073, ""8"": 0.04300320769847634, ""9"": 0.025160384923817163, ""10"": 0.01744186046511628, ""11"": 0.012830793905372895, ""12"": 0.005914194065757819, ""13"": 0.005914194065757819, ""14"": 0.002906976744186046, ""15"": 0.0022052927024859663, ""17"": 0.0018043303929430633}"
3547238,Anthony Edwards,MIN,18,SAS,False,21707972,Minnesota Timberwolves @ San Antonio Spurs,,pts,starter,derived_from_projected_minutes,3,0,,21.0,,0,,24.5,0.4836,fanduel,UNDER,-122,predict.py:pmf_cal,"{""0"": 0.008505103061837103, ""1"": 0.009305583350010006, ""2"": 0.00810486291775065, ""3"": 0.007104262557534521, ""4"": 0.010606363818290976, ""5"": 0.011506904142485492, ""6"": 0.01340804482689614, ""7"": 0.015309185511306785, ""8"": 0.014208525115069042, ""9"": 0.01691014608765259, ""10"": 0.02251350810486292, ""11"": 0.019711827096257753, ""12"": 0.02491494896938163, ""13"": 0.02731638983390034, ""14"": 0.03171903141885131, ""15"": 0.03712227336401842, ""16"": 0.0378226936161697, ""17"": 0.03972383430058035, ""18"": 0.04332599559735841, ""19"": 0.04362617570542326, ""20"": 0.049629777866720036, ""21"": 0.04592755653392036, ""22"": 0.046127676605963584, ""23"": 0.049429657794676805, ""24"": 0.03872323394036422, ""25"": 0.04002401440864519, ""26"": 0.03221933159895938, ""27"": 0.03862317390434261, ""28"": 0.03281969181508906, ""29"": 0.030118070842505503, ""30"": 0.02921753051831099, ""31"": 0.024714828897338403, ""32"": 0.01691014608765259, ""33"": 0.015209125475285171, ""34"": 0.011406844106463879, ""35"": 0.012307384430658395, ""36"": 0.0076045627376425855, ""37"": 0.0070042025215129085, ""38"": 0.006403842305383231, ""39"": 0.005003001801080649, ""40"": 0.0031018611166700022, ""41"": 0.0027016209725835502, ""42"": 0.0027016209725835502, ""43"": 0.0017010206123674204, ""44"": 0.0014008405043025817, ""45"": 0.0022013207924754855, ""48"": 0.0012007204322593557, ""56"": 0.0014008405043025817, ""80"": 0.0014008405043025817}"
3547238,Anthony Edwards,MIN,18,SAS,False,21707972,Minnesota Timberwolves @ San Antonio Spurs,,reb,starter,derived_from_projected_minutes,3,0,,4.0,,0,,4.5,0.5475,caesars,UNDER,110,predict.py:pmf_cal,"{""0"": 0.04236778846153846, ""1"": 0.07792467948717947, ""2"": 0.1282051282051282, ""3"": 0.16526442307692307, ""4"": 0.1669671474358974, ""5"": 0.129306891025641, ""6"": 0.10426682692307691, ""7"": 0.07532051282051282, ""8"": 0.044370993589743585, ""9"": 0.030649038461538457, ""10"": 0.017728365384615384, ""11"": 0.011117788461538462, ""12"": 0.0039062499999999996, ""13"": 0.0016025641025641025, ""14"": 0.001001602564102564}"
3547238,Anthony Edwards,MIN,18,SAS,False,21707972,Minnesota Timberwolves @ San Antonio Spurs,,ast,starter,derived_from_projected_minutes,3,0,,3.0,,0,,3.5,0.5192,fanduel,UNDER,-106,predict.py:pmf_cal,"{""0"": 0.07832532051282051, ""1"": 0.13922275641025642, ""2"": 0.19190705128205127, ""3"": 0.18960336538461536, ""4"": 0.1621594551282051, ""5"": 0.12069310897435896, ""6"": 0.06199919871794871, ""7"": 0.02844551282051282, ""8"": 0.014322916666666666, ""9"": 0.007912660256410256, ""10"": 0.0034054487179487176, ""11"": 0.002003205128205128}"
3547238,Anthony Edwards,MIN,18,SAS,False,21707972,Minnesota Timberwolves @ San Antonio Spurs,,fg3m,starter,derived_from_projected_minutes,3,0,,2.0,,0,,3.5,0.3859,fanduel,UNDER,-192,predict.py:pmf_cal,"{""0"": 0.0996099609960996, ""1"": 0.25962596259625964, ""2"": 0.2623262326232623, ""3"": 0.183018301830183, ""4"": 0.1001100110011001, ""5"": 0.039503950395039504, ""6"": 0.032503250325032505, ""15"": 0.0233023302330233}"
104,Mike Conley,MIN,18,SAS,False,21707972,Minnesota Timberwolves @ San Antonio Spurs,,fg3m,bench,derived_from_projected_minutes,1,0,,2.0,,0,,1.5,0.3913,caesars,OVER,141,predict.py:pmf_cal,"{""0"": 0.1435143514351435, ""1"": 0.30343034303430344, ""2"": 0.25452545254525455, ""3"": 0.16121612161216123, ""4"": 0.0703070307030703, ""5"": 0.043704370437043706, ""15"": 0.0233023302330233}"
1028025261,Stephon Castle,SAS,27,MIN,True,21707972,Minnesota Timberwolves @ San Antonio Spurs,,reb,starter,derived_from_projected_minutes,3,0,,4.0,,0,,5.5,0.5022,draftkings,UNDER,-108,predict.py:pmf_cal,"{""0"": 0.033460228411140054, ""1"": 0.06401522740933681, ""2"": 0.10959727509517131, ""3"": 0.14015227409336806, ""4"": 0.16519735523943097, ""5"": 0.1440593067521539, ""6"": 0.11200160288519334, ""7"": 0.09286716088960129, ""8"": 0.06131035864556201, ""9"": 0.036565818473251854, ""10"": 0.020937687838108593, ""11"": 0.011220196353436185, ""12"": 0.005009016229212583, ""13"": 0.0022039671408535366, ""14"": 0.001402524544179523}"
1028025261,Stephon Castle,SAS,27,MIN,True,21707972,Minnesota Timberwolves @ San Antonio Spurs,,ast,starter,derived_from_projected_minutes,3,0,,7.0,,0,,7.5,0.4523,caesars,UNDER,-125,predict.py:pmf_cal,"{""0"": 0.021449333466974037, ""1"": 0.02816477899168086, ""2"": 0.04911295980755738, ""3"": 0.061742006615214985, ""4"": 0.09782499749423673, ""5"": 0.11356119073869898, ""6"": 0.12919715345294172, ""7"": 0.1383181317029167, ""8"": 0.11386188232935751, ""9"": 0.08990678560689586, ""10"": 0.06364638668938558, ""11"": 0.040392903678460455, ""12"": 0.025358324145534725, ""13"": 0.012228124686779591, ""14"": 0.007216598175804349, ""15"": 0.0045103738598777175, ""16"": 0.001904380074170592, ""17"": 0.0016036884835120776}"
3547246,Devin Vassell,SAS,27,MIN,True,21707972,Minnesota Timberwolves @ San Antonio Spurs,,blk,starter,derived_from_projected_minutes,3,0,,0.0,,0,,0.5,0.4868,betparx,UNDER,-115,predict.py:raw,"{""0"": 0.6599340065993401, ""1"": 0.23177682231776822, ""2"": 0.07709229077092292, ""3"": 0.004299570042995701, ""4"": 0.0038996100389961, ""5"": 0.0036996300369963007, ""6"": 0.0034996500349965005, ""7"": 0.0031996800319968005, ""8"": 0.004399560043995601, ""9"": 0.0038996100389961, ""10"": 0.004299570042995701}"
17895983,Ayo Dosunmu,MIN,18,SAS,False,21707972,Minnesota Timberwolves @ San Antonio Spurs,,pts,starter,derived_from_projected_minutes,3,0,,15.0,,0,,17.5,0.4966,fanatics,UNDER,-108,predict.py:pmf_cal,"{""0"": 0.013525698827772766, ""1"": 0.013726079551147179, ""2"": 0.014727983168019234, ""3"": 0.016731790401763348, ""4"": 0.018635407273820254, ""5"": 0.02394549644324216, ""6"": 0.030457869952910527, ""7"": 0.03416491333533714, ""8"": 0.035567578398958015, ""9"": 0.04137861937681595, ""10"": 0.04859232541829476, ""11"": 0.049093277226730785, ""12"": 0.045085662759242556, ""13"": 0.04879270614166917, ""14"": 0.050796513375413285, ""15"": 0.04749023143973549, ""16"": 0.049093277226730785, ""17"": 0.05330127241759342, ""18"": 0.054002604949403864, ""19"": 0.04268109407874962, ""20"": 0.03676986273920449, ""21"": 0.03636910129245566, ""22"": 0.03626891093076846, ""23"": 0.029455966336038468, ""24"": 0.023544734996493333, ""25"": 0.021741308486123632, ""26"": 0.013525698827772766, ""27"": 0.014227031359583208, ""28"": 0.012423604849213505, ""29"": 0.009618274721971744, ""30"": 0.00791503857328925, ""31"": 0.0050095180843602845, ""32"": 0.007714657849914838, ""33"": 0.005209898807734695, ""35"": 0.0023043783188057307, ""36"": 0.001903616872056908, ""38"": 0.0014026650636208796, ""48"": 0.0014026650636208796, ""80"": 0.0014026650636208796}"
17895983,Ayo Dosunmu,MIN,18,SAS,False,21707972,Minnesota Timberwolves @ San Antonio Spurs,,ast,starter,derived_from_projected_minutes,3,0,,3.0,,0,,3.5,0.5738,draftkings,UNDER,125,predict.py:pmf_cal,"{""0"": 0.07283109597275095, ""1"": 0.12482468443197757, ""2"": 0.17401322380284512, ""3"": 0.19485073131636949, ""4"": 0.16800240432779, ""5"": 0.11570827489481067, ""6"": 0.07042676818272892, ""7"": 0.0422760969745542, ""8"": 0.0211380484872771, ""9"": 0.009316770186335404, ""10"": 0.004307753957122821, ""11"": 0.002304147465437788}"
17895983,Ayo Dosunmu,MIN,18,SAS,False,21707972,Minnesota Timberwolves @ San Antonio Spurs,,blk,starter,derived_from_projected_minutes,3,0,,0.0,,0,,0.5,0.3373,betmgm,UNDER,-250,predict.py:raw,"{""0"": 0.8185818581858186, ""1"": 0.14311431143114314, ""2"": 0.022202220222022204, ""3"": 0.0021002100210021, ""4"": 0.0022002200220022005, ""5"": 0.0018001800180018003, ""6"": 0.0018001800180018003, ""7"": 0.0016001600160016004, ""8"": 0.0024002400240024004, ""9"": 0.0020002000200020006, ""10"": 0.0022002200220022005}"
176,Rudy Gobert,MIN,18,SAS,False,21707972,Minnesota Timberwolves @ San Antonio Spurs,,blk,starter,derived_from_projected_minutes,3,0,,1.0,,0,,1.5,0.4202,draftkings,UNDER,-150,predict.py:raw,"{""0"": 0.4513451345134513, ""1"": 0.2591259125912591, ""2"": 0.18591859185918594, ""3"": 0.0535053505350535, ""4"": 0.008000800080008, ""5"": 0.007100710071007101, ""6"": 0.006400640064006401, ""7"": 0.0062006200620062, ""8"": 0.0078007800780078, ""9"": 0.007100710071007101, ""10"": 0.007500750075007501}"
38017649,Julian Champagnie,SAS,27,MIN,True,21707972,Minnesota Timberwolves @ San Antonio Spurs,,pts,rotation,derived_from_projected_minutes,2,0,,8.0,,0,,8.5,0.4859,betparx,UNDER,-110,predict.py:pmf_cal,"{""0"": 0.03912347408445068, ""1"": 0.04672803682209326, ""2"": 0.05513307984790876, ""3"": 0.06293776265759457, ""4"": 0.06353812287372425, ""5"": 0.07054232539523715, ""6"": 0.07954772863718232, ""7"": 0.07494496698018811, ""8"": 0.07534520712427459, ""9"": 0.06023614168501101, ""10"": 0.06443866319791876, ""11"": 0.051430858515109076, ""12"": 0.057234340604362624, ""13"": 0.04092455473283971, ""14"": 0.03442065239143487, ""15"": 0.029017410446267766, ""16"": 0.023714228537122278, ""17"": 0.01711026615969582, ""18"": 0.015209125475285173, ""19"": 0.011306784070442267, ""20"": 0.00840504302581549, ""21"": 0.004302581548929358, ""22"": 0.004802881729037423, ""23"": 0.0024014408645187113, ""24"": 0.001600960576345808, ""25"": 0.0017010206123674206, ""27"": 0.001100660396237743, ""39"": 0.0014008405043025817, ""80"": 0.0014008405043025817}"
38017649,Julian Champagnie,SAS,27,MIN,True,21707972,Minnesota Timberwolves @ San Antonio Spurs,,reb,rotation,derived_from_projected_minutes,2,0,,4.0,,0,,4.5,0.5627,draftkings,UNDER,118,predict.py:pmf_cal,"{""0"": 0.039659489233850785, ""1"": 0.07050575863795695, ""2"": 0.13189784677015526, ""3"": 0.15903855783675516, ""4"": 0.16294441662493744, ""5"": 0.1356034051076615, ""6"": 0.113770655983976, ""7"": 0.07361041562343516, ""8"": 0.041762643965948934, ""9"": 0.032448673009514276, ""10"": 0.02153229844767151, ""11"": 0.01111667501251878, ""12"": 0.002804206309464197, ""13"": 0.0018027040560841265, ""14"": 0.0015022533800701054}"
38017649,Julian Champagnie,SAS,27,MIN,True,21707972,Minnesota Timberwolves @ San Antonio Spurs,,fg3m,rotation,derived_from_projected_minutes,2,0,,1.0,,0,,1.5,0.6039,draftkings,UNDER,146,predict.py:pmf_cal,"{""0"": 0.2026, ""1"": 0.3371, ""2"": 0.2426, ""3"": 0.129, ""4"": 0.0654, ""15"": 0.0233}"
