stat,n_rows,n_scored,n_market_joined,n_books,n_players,n_games,model_brier_avg,market_brier_avg,model_logloss_avg,market_logloss_avg,model_rps_avg,market_rps_avg,market_coverage_status,availability_freshness_status,failure_reason,market_superiority_pass,brier_delta_model_minus_market,logloss_delta_model_minus_market,rps_delta_model_minus_market,rps_status,model_beats_market_brier,model_beats_market_logloss,model_beats_market_rps,calibration_pass,model_ece,market_ece,model_calibration_slope,model_calibration_intercept,market_calibration_slope,market_calibration_intercept,pit_ks,mean_error,variance_error,p0_error,model_better_calibrated
ast,180,109,109,6,16,7,0.28979737716615706,0.25481042644580265,0.800427681566342,0.7031242801082681,1.0809048318042813,,covered,unknown,model_metrics_missing_or_join_incomplete,False,0.034986950720354404,0.09730340145807392,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
fg3m,159,97,97,6,14,7,0.22179148379533473,0.21021729453227453,0.6277548791438192,0.6083514122912687,0.5608439994475988,,covered,unknown,insufficient_scored_rows,False,0.011574189263060197,0.019403466852550566,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
pts,248,142,142,6,16,7,0.2736487503912363,0.24248377544577993,0.7467927921929521,0.6778832990014527,3.598386636150235,,covered,unknown,model_metrics_missing_or_join_incomplete,False,0.031164974945456392,0.06890949319149942,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
reb,187,118,118,6,15,6,0.30907987853107344,0.25137591899882045,0.8399792743759535,0.6944671556223116,2.3684875988700567,,covered,unknown,model_metrics_missing_or_join_incomplete,False,0.05770395953225299,0.1455121187536419,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
