book,n_rows,n_scored,n_market_joined,n_books,n_players,n_games,model_brier_avg,market_brier_avg,model_logloss_avg,market_logloss_avg,model_rps_avg,market_rps_avg,market_coverage_status,availability_freshness_status,failure_reason,market_superiority_pass,brier_delta_model_minus_market,logloss_delta_model_minus_market,rps_delta_model_minus_market,rps_status,model_beats_market_brier,model_beats_market_logloss,model_beats_market_rps,calibration_pass,model_ece,market_ece,model_calibration_slope,model_calibration_intercept,market_calibration_slope,market_calibration_intercept,pit_ks,mean_error,variance_error,p0_error,model_better_calibrated
betparx,126,66,66,1,14,6,0.26575203631960537,0.24000023112345004,0.7315661009422577,0.6728627457951216,2.600674238927861,,covered,unknown,insufficient_scored_rows,False,0.02575180519615533,0.058703355147136094,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
espnbet,209,162,162,1,15,6,0.2429286962859771,0.21248768202043974,0.6815206795997233,0.6138027023194468,1.9950643815847235,,covered,unknown,model_metrics_missing_or_join_incomplete,False,0.03044101426553736,0.06771797728027651,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
fliff,109,61,61,1,16,7,0.3007668329521222,0.26258048186907484,0.8214618719340122,0.7185837431905205,1.9310326888273492,,covered,unknown,insufficient_scored_rows,False,0.038186351083047354,0.10287812874349167,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
hardrockbet,110,59,59,1,16,7,0.3005106003162662,0.2598467500577178,0.8163959575713252,0.7130205903417942,1.9775989266025495,,covered,unknown,insufficient_scored_rows,False,0.040663850258548406,0.103375367229531,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
hardrockbet_az,110,59,59,1,16,7,0.3005106003162662,0.2598467500577178,0.8163959575713252,0.7130205903417942,1.9775989266025495,,covered,unknown,insufficient_scored_rows,False,0.040663850258548406,0.103375367229531,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
hardrockbet_fl,110,59,59,1,16,7,0.3005106003162662,0.25962920279833,0.8163959575713252,0.712579141567991,1.9775989266025495,,covered,unknown,insufficient_scored_rows,False,0.04088139751793618,0.10381681600333426,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False
