date,stat,role_bucket,n_rows,n_scored,n_market_joined,n_books,n_players,n_games,model_brier_avg,market_brier_avg,model_logloss_avg,market_logloss_avg,model_rps_avg,market_rps_avg,market_coverage_status,availability_freshness_status,failure_reason,market_superiority_pass,brier_delta_model_minus_market,logloss_delta_model_minus_market,rps_delta_model_minus_market,rps_status,model_beats_market_brier,model_beats_market_logloss,model_beats_market_rps,calibration_pass,model_ece,market_ece,model_calibration_slope,model_calibration_intercept,market_calibration_slope,market_calibration_intercept,pit_ks,mean_error,variance_error,p0_error,model_better_calibrated,market_superiority_eligible,market_superiority_claim_allowed,promotion_status
2026-05-12,ast,None,71,0,0,6,0,0,,,,,,,none,unknown,insufficient_scored_rows,False,,,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
2026-05-12,ast,core,31,31,31,6,5,3,0.24593552688172043,0.2527025867302764,0.6871379939561337,0.6990892740698547,0.9186730931899642,,covered,unknown,insufficient_scored_rows,False,-0.006767059848555967,-0.01195128011372093,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
2026-05-12,ast,fringe,4,4,4,4,1,1,0.8232537777777778,0.35673610377318316,2.3787464539596095,0.9095104801411209,3.2883613333333326,,covered,unknown,insufficient_scored_rows,False,0.4665176740045946,1.4692359738184886,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
2026-05-12,ast,inactive_risk,20,20,20,6,3,3,0.3514792444444445,0.2232134232497704,0.9343858611430058,0.637534001001955,1.3181860444444444,,covered,unknown,insufficient_scored_rows,False,0.1282658211946741,0.2968518601410508,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
2026-05-12,ast,rotation,15,15,15,6,2,2,0.2862398074074074,0.284640497706771,0.7677910724823243,0.7575589552502634,0.743689,,covered,unknown,insufficient_scored_rows,False,0.0015993097006363755,0.010232117232060856,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
2026-05-12,ast,starter,39,39,39,6,5,2,0.23968501709401716,0.2507624602119028,0.6724556500553265,0.6978634042635437,0.9914681937321935,,covered,unknown,insufficient_scored_rows,False,-0.011077443117885638,-0.02540775420821717,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
2026-05-12,fg3m,None,62,0,0,6,0,0,,,,,,,none,unknown,insufficient_scored_rows,False,,,,unavailable_market_distribution,False,False,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
2026-05-12,fg3m,core,32,32,32,6,4,3,0.11875023241395004,0.17769552168527286,0.40564526585328375,0.5437242496946101,0.4260866097691144,,covered,unknown,insufficient_scored_rows,False,-0.05894528927132282,-0.13807898384132633,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
2026-05-12,fg3m,fringe,4,4,4,4,1,1,0.33637677812876826,0.3758465830092709,0.8674529040787468,0.9494970153144182,0.3517228390783699,,covered,unknown,insufficient_scored_rows,False,-0.03946980488050261,-0.08204411123567146,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
2026-05-12,fg3m,inactive_risk,17,17,17,6,3,3,0.234544235307186,0.23995945372261,0.6421024744739678,0.6675080146570799,0.6620854315846525,,covered,unknown,insufficient_scored_rows,False,-0.005415218415424,-0.02540554018311203,,unavailable_market_distribution,True,True,True,False,,,,,,,,,,,False,False,False,no_market_superiority_claim
